[00:00:00	]Ruslan Zhakov has gained a 'Deagle' #76348 from a container with the name 'Ruslan'ın Über Seksi Sandığı' #9258.
[22:46:38	]Rosalind Oswald has used a context menu option with the name: wncontainer_setprivate
[22:46:39	]Rosalind Oswald entered observer.
[22:46:40	]Rosalind Oswald exited observer at their location.
[22:46:41	][LOOC] C24:i4.DEFENDER-32: YA ÖLDÜRMEDİM İŞTE MUCİZE AMINA KOYAYIM 9 CANLIYIM Bİ KUDURMA DA DEVAM ET ROLE YA
[22:46:42	][IC] Rosalind Oswald: Verdim sana.
[22:46:44	]Rosalind Oswald entered observer.
[22:46:45	]Viktor Drakonov opened the 'Büyük Kutu' #9577 container.
[22:46:47	]Rosalind Oswald exited observer at their location.
[22:46:47	][ME] Timothy Hudson: buzdolabını açarak alt bölmeden buz gibi bir muzlu dondurma kutusu çıkartır. Adamın önüne bir adet plastik kaşık ile servis eder
[22:46:49	]Viktor Drakonov has gained a 'Kahverengi Fedora' #138583 from a container with the name 'Büyük Kutu' #9577.
[22:46:49	][ME] Ivan Roski: Silahın şarhjörünü çıkartır ve şahsın önüne atar
[22:46:52	]Ivan Roski ran 'drop' on item '20rnd Glock Magazine' (#136690)
[22:46:52	]Ivan Roski has lost a '20rnd Glock Magazine' #136690.
[22:46:52	]Rosalind Oswald entered observer.
[22:46:53	]Viktor Drakonov has gained a 'Brown Trench Coat' #138740 from a container with the name 'Büyük Kutu' #9577.
[22:46:55	]Viktor Drakonov has gained a 'Model 329PD' #135220 from a container with the name 'Büyük Kutu' #9577.
[22:46:56	][LOOC] Timothy Hudson: masa buglu yere koyuyorum
[22:46:56	]Viktor Drakonov has gained a '6rnd Revolver Magazine' #124418 from a container with the name 'Büyük Kutu' #9577.
[22:46:56	][LOOC] C24:i4.DEFENDER-32: AĞIR YARALANDIM ÇOĞU ÇATIŞMADA,
[22:46:57	]Viktor Drakonov has gained a '6rnd Revolver Magazine' #127863 from a container with the name 'Büyük Kutu' #9577.
[22:46:58	][IC] Natasha Kolarev: Eminmisin, stalker?
[22:46:59	]Viktor Drakonov has gained a '6rnd Revolver Magazine' #126645 from a container with the name 'Büyük Kutu' #9577.
[22:46:59	]Viktor Drakonov closed the 'Büyük Kutu' #9577 container.
[22:46:59	][LOOC] C24:RCT.YELLO-55: failrp yapıyon canım benim delimisin
[22:47:00	]Timothy Hudson ran 'drop' on item 'Muzlu Dondurma' (#138070)
[22:47:00	]Timothy Hudson has lost a 'Muzlu Dondurma' #138070.
[22:47:02	]Yifeng Xie used command '/ExitAct'.
[22:47:03	]Timothy Hudson ran 'Write' on item 'Yeni dondurma menümüzü deneyin! ' (#136476)
[22:47:03	]C24:i3.QUICK-48 used command '/Radio Ivan Roski suçları neticesinde bulunduğu an ampüte yetkisi C24:I3.Quick-48 tarafından veriliyor suçları: v94 v17F v415B v148 v48'.
[22:47:05	][IC] Ivan Roski: Silah sivil koruma silahı ve işime yaramıyor.
[22:47:09	]Viktor Drakonov opened the 'Büyük Kutu' #9577 container.
[22:47:12	][IC] Ivan Roski: Ama bakımlı sivil korumalar boş dolanmaz.
[22:47:12	]Viktor Drakonov has transferred a 'Deri Ceket' #138739 to a container with the name 'Büyük Kutu' #9577.
[22:47:13	][LOOC] C24:i4.DEFENDER-32: kafayi yiyeceğim 30 değil taşı sıksan 10 metre orası
[22:47:14	]Timothy Hudson ran 'RequestCredits' on item 'POS Cihazı' (#136468)
[22:47:14	]Viktor Drakonov ran 'Equip' on item 'Model 329PD' (#135220)
[22:47:15	]Viktor Drakonov closed the 'Büyük Kutu' #9577 container.
[22:47:20	][LOOC] C24:RCT.YELLO-55: kurşunlar çıkartılır ama kemiğin götüne girmiş 30 metreden atladın birde
[22:47:22	][IC] Ivan Roski: İstiyorsan silahı vereyim?
[22:47:23	][LOOC] C24:i4.DEFENDER-32: oraya düştükten sonra ceset aşşağı sürüklendi amına koyayım
[22:47:23	]Timothy Hudson ran 'RequestCredits' on item 'POS Cihazı' (#136468)
[22:47:24	]James Maxwell has gained level 12 in the Silahlar skill.
[22:47:24	]James Maxwell has hit James Maxwell dealing 1 damage (CritChance was 0.00).
[22:47:24	]James Maxwell has taken 1 damage from James Maxwell.
[22:47:25	]James Maxwell has hit James Maxwell dealing 2 damage (CritChance was 0.00).
[22:47:25	]James Maxwell has taken 2 damage from James Maxwell.
[22:47:25	]James Maxwell has hit James Maxwell dealing 3 damage (CritChance was 0.00).
[22:47:25	]James Maxwell has taken 3 damage from James Maxwell.
[22:47:25	]James Maxwell has hit James Maxwell dealing 4 damage (CritChance was 0.00).
[22:47:25	]James Maxwell has taken 4 damage from James Maxwell.
[22:47:26	]James Maxwell has hit James Maxwell dealing 1 damage (CritChance was 0.00).
[22:47:26	]James Maxwell has taken 1 damage from James Maxwell.
[22:47:27	]James Maxwell has hit James Maxwell dealing 1 damage (CritChance was 0.00).
[22:47:27	]James Maxwell has taken 1 damage from James Maxwell.
[22:47:27	][ME] Yifeng Xie: Kaşıkla birlikte, Muzlu dondurmadan minik dilimler alır.
[22:47:30	][IC] Natasha Kolarev: Kendini kollaman gerekiyor, stalker.
[22:47:30	]C24:i3.QUICK-48 used command '/Doorkick'.
[22:47:33	][IC] Natasha Kolarev: Silah sende durabilir.
[22:47:35	][IC] Natasha Kolarev: Buralar tehlikeli yerler.
[22:47:35	]Zahir Taha ran 'Write' on item 'Menü' (#138854)
[22:47:38	]Viktor Drakonov ran SAM command 'asay' with arguments: 'Buzdolabı için bakar mısınız?'
[22:47:38	]Timothy Hudson ran 'RequestCredits' on item 'POS Cihazı' (#136468)
[22:47:38	][IC] Ivan Roski: Anladım.
[22:47:40	]C24:i3.QUICK-48 used command '/Radio 10-6 Revir'.
[22:47:40	]Ivan Roski ran 'take' on item '20rnd Glock Magazine' (#136690)
[22:47:40	]Ivan Roski has gained a '20rnd Glock Magazine' #136690.
[22:47:41	]Rosalind Oswald claimed a report by Viktor Drakonov (Artyom).
[22:47:42	]Rosalind Oswald ran SAM command 'goto' with arguments: '#18'
[22:47:42	]James Maxwell has hit James Maxwell dealing 1 damage (CritChance was 0.00).
[22:47:42	]James Maxwell has taken 1 damage from James Maxwell.
[22:47:42	]James Maxwell has hit James Maxwell dealing 2 damage (CritChance was 0.00).
[22:47:42	]James Maxwell has taken 2 damage from James Maxwell.
[22:47:43	]James Maxwell has hit James Maxwell dealing 1 damage (CritChance was 0.00).
[22:47:43	]James Maxwell has taken 1 damage from James Maxwell.
[22:47:44	]James Maxwell has hit James Maxwell dealing 2 damage (CritChance was 0.00).
[22:47:44	]James Maxwell has taken 2 damage from James Maxwell.
[22:47:44	]James Maxwell has gained level 13 in the Silahlar skill.
[22:47:44	]James Maxwell has hit James Maxwell dealing 3 damage (CritChance was 0.00).
[22:47:44	]James Maxwell has taken 3 damage from James Maxwell.
[22:47:44	]James Maxwell has hit James Maxwell dealing 4 damage (CritChance was 0.00).
[22:47:44	]James Maxwell has taken 4 damage from James Maxwell.
[22:47:45	][LOOC] C24:i4.DEFENDER-32: tamam işte fastrp yaptık oraya aq onun da ameliyatı var
[22:47:45	]James Maxwell has hit James Maxwell dealing 1 damage (CritChance was 0.00).
[22:47:45	]James Maxwell has taken 1 damage from James Maxwell.
[22:47:45	]James Maxwell has hit James Maxwell dealing 2 damage (CritChance was 0.00).
[22:47:45	]James Maxwell has taken 2 damage from James Maxwell.
[22:47:45	]Rosalind Oswald exited observer at their location.
[22:47:45	]James Maxwell has hit James Maxwell dealing 3 damage (CritChance was 0.00).
[22:47:45	]James Maxwell has taken 3 damage from James Maxwell.
[22:47:46	]C24:i3.QUICK-48 used command '/Radio Union; durum raporu'.
[22:47:51	][LOOC] C24:i4.DEFENDER-32: çözülmeyecek birşey değil aq 
[22:47:52	]Ender has unloaded their "Olezka Miroslav" character.
[22:47:56	][IC] C24:i3.QUICK-48: <:: Lanet giresice adam. ::>
[22:47:57	][IC] Ivan Roski: Aslında...ben kullanmıyacağım sende kalsın siktir et.
[22:47:58	]Rosalind Oswald has spawned 'models/props_c17/FurnitureFridge001a.mdl'.
[22:47:58	]C24:i4.UNION-83 used command '/Radio 10-20 revir 32 ile ilgilenmeye çalışıyoruz'.
[22:47:58	]Ivan Roski ran 'EquipUn' on item 'Glock 17' (#136661)
[22:47:58	]C24:RCT.YELLO-55 used command '/CP AMİLYAT YAPACAK BİLGİMİZ YOK LAN MAL'.
[22:48:00	][IC] C24:i3.QUICK-48: <:: Hmph. ::>
[22:48:04	][IC] Natasha Kolarev: Eminmisin, stalker..?
[22:48:06	]Rosalind Oswald created a 'Buzdolabı' container.
[22:48:06	]Rosalind Oswald has used a context menu option with the name: wncontainer_create
[22:48:06	]C24:i3.QUICK-48 used command '/CP ne diyon lan'.
[22:48:07	]George Perez was knocked unconscious and is bleeding out.
[22:48:09	]Rosalind Oswald has set the 'Buzdolabı' container (#9602) to private, owned by 'character[223]'.
[22:48:09	]Rosalind Oswald has used a context menu option with the name: wncontainer_setprivate
[22:48:11	]Rosalind Oswald entered observer.
[22:48:12	]C24:RCT.YELLO-55 used command '/CP SANA DEMEDİM'.
[22:48:12	]Viktor Drakonov opened the 'Buzdolabı' #9602 container.
[22:48:14	]C24:i4.DEFENDER-32 used command '/CP tamam işte fast rp yaptım size amına koyayım uğraşmayın diye'.
[22:48:15	][IC] Timothy Hudson: Böyle soğuk bir akşamda muzlu dondurma garip bir tercih, nerelisiniz?
[22:48:15	]Viktor Drakonov closed the 'Buzdolabı' #9602 container.
[22:48:17	][IC] Natasha Kolarev: Eğer buralarda duracaksan kendine bir balta veya levye bul.
[22:48:18	][IC] Ivan Roski: Silah zaten yarı bozuk gibi birşey adamın attığı mermiler tabancaya geldi.
[22:48:18	]Timothy Hudson used command '/ActStand 3'.
[22:48:21	]Zahir Taha used command '/PM Rosalind Genel yemek ne koyabilirim sence?'.
[22:48:25	][IC] Natasha Kolarev: Pekala, teslim et bakalım.
[22:48:27	]C24:i3.QUICK-48 used command '/CP defender geçmişinde doktorsa yapabilir ama illegal'.
[22:48:32	]Ivan Roski ran 'drop' on item '20rnd Glock Magazine' (#136690)
[22:48:32	]Ivan Roski has lost a '20rnd Glock Magazine' #136690.
[22:48:32	]Rosalind Oswald used command '/Reply tab > beceriler > takas, bak oradan'.
[22:48:34	]Viktor Drakonov opened the 'Buzdolabı' #9602 container.
[22:48:34	]Ivan Roski ran 'drop' on item 'Glock 17' (#136661)
[22:48:34	]Ivan Roski has lost a 'Glock 17' #136661.
[22:48:35	]C24:i3.QUICK-48 used command '/CP ayrıca ölü'.
[22:48:35	]Viktor Drakonov has transferred a 'Patates Krakerleri' #139018 to a container with the name 'Buzdolabı' #9602.
[22:48:35	]Viktor Drakonov has transferred a 'Besin Çubuğu' #139073 to a container with the name 'Buzdolabı' #9602.
[22:48:36	]Natasha Kolarev ran 'take' on item 'Glock 17' (#136661)
[22:48:36	]Natasha Kolarev has gained a 'Glock 17' #136661.
[22:48:36	]Viktor Drakonov has transferred a 'Besin Çubuğu' #139070 to a container with the name 'Buzdolabı' #9602.
[22:48:36	]Viktor Drakonov has transferred a 'Besin Çubuğu' #139050 to a container with the name 'Buzdolabı' #9602.
[22:48:36	]Viktor Drakonov has transferred a 'Besin Çubuğu' #139060 to a container with the name 'Buzdolabı' #9602.
[22:48:37	]Viktor Drakonov has transferred a 'Besin Çubuğu' #139056 to a container with the name 'Buzdolabı' #9602.
[22:48:37	]Viktor Drakonov has transferred a 'Besin Çubuğu' #139048 to a container with the name 'Buzdolabı' #9602.
[22:48:38	]Viktor Drakonov has transferred a 'Besin Çubuğu' #139090 to a container with the name 'Buzdolabı' #9602.
[22:48:38	]Natasha Kolarev ran 'take' on item '20rnd Glock Magazine' (#136690)
[22:48:38	]Natasha Kolarev has gained a '20rnd Glock Magazine' #136690.
[22:48:38	]Viktor Drakonov has transferred a 'Besin Çubuğu' #139076 to a container with the name 'Buzdolabı' #9602.
[22:48:38	]Viktor Drakonov has transferred a 'Patates Krakerleri' #139039 to a container with the name 'Buzdolabı' #9602.
[22:48:38	]C24:i3.QUICK-48 used command '/CP ayrıca ölü'.
[22:48:38	]Viktor Drakonov has transferred a 'Patates Krakerleri' #139042 to a container with the name 'Buzdolabı' #9602.
[22:48:39	]Viktor Drakonov has transferred a 'Besin Çubuğu' #139075 to a container with the name 'Buzdolabı' #9602.
[22:48:39	]Viktor Drakonov has transferred a 'Patates Krakerleri' #139045 to a container with the name 'Buzdolabı' #9602.
[22:48:39	]Viktor Drakonov has transferred a 'Besin Çubuğu' #139054 to a container with the name 'Buzdolabı' #9602.
[22:48:40	][ME] Natasha Kolarev: tabancayı aldı
[22:48:40	][IC] Timothy Hudson: *Öksürme*.
[22:48:40	]Viktor Drakonov has transferred a 'Patates Krakerleri' #139046 to a container with the name 'Buzdolabı' #9602.
[22:48:41	]Viktor Drakonov has transferred a 'Besin Çubuğu' #139083 to a container with the name 'Buzdolabı' #9602.
[22:48:43	]Rosalind Oswald has fired a toolgun with the name: duplicator
[22:48:44	]Viktor Drakonov closed the 'Buzdolabı' #9602 container.
[22:48:44	]Rosalind Oswald ran 'Write' on item 'Yemek Menüsü' (#139147)
[22:48:46	][IC] Natasha Kolarev: Buna bir bakım yaparız.
[22:48:47	]Viktor Drakonov has lost a '6rnd Revolver Magazine' #127863.
[22:48:47	]Timothy Hudson ran 'Lock' on item 'POS Cihazı' (#136468)
[22:48:48	]Timothy Hudson ran 'LockUn' on item 'POS Cihazı' (#136468)
[22:48:49	]C24:RCT.YELLO-55 used command '/CP BİZ AMİLYAT YAPAMIYORUZ VE SEN 1 SAATTİR KİMLİĞİ BELİRSİZ CESET GİBİ YATIYORSUN VE 30 METREDEN ATLADIN İT TEN BİLE HAYVAN GİBİ İNJURED ROL YAPTIN'.
[22:48:49	]Rosalind Oswald has used a context menu option with the name: remove
[22:48:50	][IC] Ivan Roski: Ama ordaki sivil korumayı yaraladım hiç yoktan iyidir.
[22:48:50	]Timothy Hudson ran 'RequestCredits' on item 'POS Cihazı' (#136468)
[22:48:51	]Viktor Drakonov has gained a '6rnd Revolver Magazine' #127863.
[22:48:51	]Viktor Drakonov has lost a '6rnd Revolver Magazine' #126645.
[22:48:52	]C24:i4.DEFENDER-32 used command '/CP beni diyorsan ben ölü değilim fazla bişeyde yok kemik batmış sadece aq'.
[22:48:53	]Zahir Taha used command '/PM Rosalind Biliyorum ama restoran tarzı her neyse.'.
[22:48:54	][IC] Natasha Kolarev: Sahile hoşgeldin, stalker.
[22:48:57	]Rosalind Oswald used command '/Reply sana hazır menü vereyim mi'.
[22:48:58	][IC] Ivan Roski: Sağol.
[22:48:59	]Rosalind Oswald exited observer at their location.
[22:48:59	][ME] C24:i3.QUICK-48: üstü başı kan ve kurşun yaraları içinde
[22:49:01	]Rosalind Oswald has fired a toolgun with the name: duplicator
[22:49:01	]C24:RCT.YELLO-55 used command '/CP AYNEN SENLE ROL YAPANI'.
[22:49:02	]Timothy Hudson ran 'ShowLog' on item 'POS Cihazı' (#136468)
[22:49:04	]C24:i3.QUICK-48 ran 'EquipUn' on item 'Combine Filter' (#129784)
[22:49:07	]Rosalind Oswald entered observer.
[22:49:10	]Goblin [MG] has unloaded their "Ivan Roski" character.
[22:49:11	][IC] C24:i4.UNION-83: <:: Lan sana ne oldu. ::>
[22:49:14	]Natasha Kolarev ran 'Equip' on item 'Glock 17' (#136661)
[22:49:14	]C24:i3.QUICK-48 used command '/ActSit'.
[22:49:14	]Viktor Drakonov ran 'take' on item 'Boş Kavanoz' (#137947)
[22:49:14	]Viktor Drakonov has gained a 'Boş Kavanoz' #137947.
[22:49:14	][IC] Yifeng Xie: Ehm, Şehir 2 ilk atanma rotamdı, önceden Çin adı verilen bir yerdendim.
[22:49:15	]Rosalind Oswald exited observer at their location.
[22:49:18	]James Maxwell used command '/CharSearch'.
[22:49:19	]C24:i4.DEFENDER-32 used command '/CP benimle rolyapma diyorum sana zaten siktir git işinle ilgilen yt'.
[22:49:19	][IC] C24:i3.QUICK-48: Anti sivil.
[22:49:19	]Rosalind Oswald has spawned a pin.
[22:49:21	]George Perez has dropped: Evrensel Birlik Çikolatası (#138943); 2x Askeri Sınıf Devre Kartı (#139062); Boş Breen'in Suyu (#139077); 1x Hurda Metal (#139079); 1x Hurda Metal (#139127); Siyah tulum pantolonu (#125115); 3x Bez Paçavralar (#139052); Kahverengi Ayakkabı (#139120); 3x Yapıştırıcı (#139122); El Feneri (#126778); Boş Breen'in Suyu (#139093); Boş Plastik Sürahi (#139110); Koyu Deri Çizme (#126684); 1x Çivi Kutusu (#139125); Somon Biftek (#138944); 3x Plastik Levhalar (#139025); 1x Vida Kutusu (#139086); Boş Süt Kartonu (#139078); 1x Çelik (#139016); Boş Plastik Sürahi (#139113); Boş Votka Şişesi (#139084); 4x Demir (#139053); Kırmızı işbirlikçi kol bandı (#130104); 1x Güçlü Yapıştırıcı (#139059); Boş Breen'in Suyu (#137948); Levye (#131005); Breen'in Suyu (#127890); Boş Kavanoz (#139124); Gri Bere (#127085);
[22:49:21	]George Perez was just killed due to: accepting their death
[22:49:22	][IC] C24:i3.QUICK-48: Radyoda adını geçirdiğim.
[22:49:23	]James Maxwell has taken 24 chips from 'George Perez' #8411 (0 chips left).
[22:49:24	][IC] C24:i4.UNION-83: <:: Hay sıçayım her şey üst üste. ::>
[22:49:25	]James Maxwell has gained a 'Daire Anahtarı' #121505 from a container with the name 'George Perez' #8411.
[22:49:27	]C24:i3.QUICK-48 used command '/ExitAct'.
[22:49:28	]James Maxwell has gained a 'Büyük Çanta' #126272 from a container with the name 'George Perez' #8411.
[22:49:29	][IC] C24:i4.DEFENDER-32: Aah.
[22:49:30	]James Maxwell has gained a '#07578 Kimlik Kartı' #105987 from a container with the name 'George Perez' #8411.
[22:49:32	]George Perez has gained a '#07578 Kimlik Kartı' #105987.
[22:49:32	]James Maxwell has transferred a '#07578 Kimlik Kartı' #105987 to a container with the name 'George Perez' #8411.
[22:49:35	]C24:i3.QUICK-48 used command '/ActSit 3'.
[22:49:35	]Natasha Kolarev ran 'take' on item 'Kumaş' (#139152)
[22:49:35	]Natasha Kolarev has gained a 'Kumaş' #139152.
[22:49:35	]Zahir Taha ran 'take' on item 'İğne' (#139149)
[22:49:35	]Zahir Taha has gained a 'İğne' #139149.
[22:49:35	]James Maxwell opened the 'Dropped Items' #9603 container.
[22:49:36	]Natasha Kolarev ran 'take' on item 'Demir' (#139151)
[22:49:36	]Natasha Kolarev has gained a 'Demir' #139151.
[22:49:38	]James Maxwell has gained a 'Koyu Deri Çizme' #126684 from a container with the name 'Dropped Items' #9603.
[22:49:38	][IC] Rosalind Oswald: Bekle bi.
[22:49:39	]Rosalind Oswald entered observer.
[22:49:39	]James Maxwell has gained a 'Siyah tulum pantolonu' #125115 from a container with the name 'Dropped Items' #9603.
[22:49:40	]C24:i3.QUICK-48 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#129785)
[22:49:40	]C24:i3.QUICK-48 has performed the 'Use Dezenfekte Bandaj Rulosu' action, gaining 22 experience in medicine.
[22:49:40	]C24:i3.QUICK-48 was disinfected by C24:i3.QUICK-48 for 117 seconds.
[22:49:40	]C24:i3.QUICK-48 was bandaged by C24:i3.QUICK-48 for 18 HP.
[22:49:40	]Viktor Drakonov used command '/ActSit 1'.
[22:49:41	]C24:i3.QUICK-48 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#129785)
[22:49:41	]C24:i3.QUICK-48 has performed the 'Use Dezenfekte Bandaj Rulosu' action, gaining 15 experience in medicine.
[22:49:41	]C24:i3.QUICK-48 was disinfected by C24:i3.QUICK-48 for 117 seconds.
[22:49:41	]C24:i3.QUICK-48 was bandaged by C24:i3.QUICK-48 for 18 HP.
[22:49:42	]Viktor Drakonov used command '/ExitAct'.
[22:49:44	]James Maxwell closed the 'Dropped Items' #9603 container.
[22:49:44	]C24:i3.QUICK-48 ran 'use' on item 'Ağrı Kesici' (#87253)
[22:49:44	]C24:i3.QUICK-48 has performed the 'Use Ağrı Kesici' action, gaining 25 experience in medicine.
[22:49:44	]Viktor Drakonov used command '/ActSit 1'.
[22:49:46	]Zahir Taha ran 'Pin' on item 'İğne' (#139149)
[22:49:47	]C24:RCT.YELLO-55 used command '/CP artık ölcenmi'.
[22:49:49	]C24:i3.QUICK-48 has gained level 3 in the Tıp skill.
[22:49:50	]Rosalind Oswald exited observer at their location.
[22:49:50	]James Maxwell opened the 'Dropped Items' #9603 container.
[22:49:50	]Rosalind Oswald entered observer.
[22:49:51	]Rosalind Oswald exited observer at their location.
[22:49:51	]Rosalind Oswald has fired a toolgun with the name: duplicator
[22:49:51	]Rosalind Oswald has spawned 'models/props/de_tides/menu_stand.mdl'.
[22:49:51	]Zahir Taha ran 'Write' on item 'Yemek Menüsü' (#139148)
[22:49:52	]James Maxwell has gained a 'Evrensel Birlik Çikolatası' #138943 from a container with the name 'Dropped Items' #9603.
[22:49:52	]James Maxwell has gained a 'Yapıştırıcı' #139122 from a container with the name 'Dropped Items' #9603.
[22:49:53	]James Maxwell has gained a 'Güçlü Yapıştırıcı' #139059 from a container with the name 'Dropped Items' #9603.
[22:49:53	]James Maxwell has gained a 'Plastik Levhalar' #139025 from a container with the name 'Dropped Items' #9603.
[22:49:54	]C24:i3.QUICK-48 ran 'use' on item 'Ağrı Kesici' (#87253)
[22:49:54	]C24:i3.QUICK-48 has performed the 'Use Ağrı Kesici' action, gaining 17 experience in medicine.
[22:49:54	]C24:i4.DEFENDER-32 used command '/CP artık siktir olup gidicen mi?'.
[22:49:54	][IC] Rosalind Oswald: Bu error mu sende.
[22:49:54	]James Maxwell has gained a 'Somon Biftek' #138944 from a container with the name 'Dropped Items' #9603.
[22:49:55	]James Maxwell has gained a 'Boş Plastik Sürahi' #139113 from a container with the name 'Dropped Items' #9603.
[22:49:55	]James Maxwell has gained a 'Boş Breen'in Suyu' #137948 from a container with the name 'Dropped Items' #9603.
[22:49:55	]James Maxwell has gained a 'Boş Breen'in Suyu' #139093 from a container with the name 'Dropped Items' #9603.
[22:49:56	]James Maxwell has gained a 'Çelik' #139016 from a container with the name 'Dropped Items' #9603.
[22:49:56	]James Maxwell has gained a 'Askeri Sınıf Devre Kartı' #139062 from a container with the name 'Dropped Items' #9603.
[22:49:57	]James Maxwell has gained a 'Çivi Kutusu' #139125 from a container with the name 'Dropped Items' #9603.
