[00:03:08	]Kaan has connected.
[22:52:45	]S10:SCN-1 used command '/PlaySound ambience/3d-sounds/alarms/alarm2.mp3'.
[22:52:45	][IC] C24:i1.TAP-1: <:: Sana tenekeyi al dedim! ::>
[22:52:46	][ME] Micheal Kurata: Nabız iyice düşmüştür.
[22:52:47	]Lucas Evans ran 'take' on item 'Benefactor Edition Sigara Paketi' (#3778)
[22:52:47	]Lucas Evans has gained a 'Benefactor Edition Sigara Paketi' #3778.
[22:52:47	]Lucas Evans has gained a 'Sigara' #3784.
[22:52:47	]Lucas Evans has gained a 'Sigara' #3786.
[22:52:47	]Lucas Evans has gained a 'Sigara' #3782.
[22:52:47	]Lucas Evans has gained a 'Sigara' #3785.
[22:52:47	]Lucas Evans has gained a 'Sigara' #3781.
[22:52:47	]Lucas Evans has gained a 'Sigara' #3783.
[22:52:47	]Lucas Evans has gained a 'Sigara' #3779.
[22:52:47	]Lucas Evans has gained a 'Sigara' #3780.
[22:52:48	]S10:SCN-1 used command '/PlaySound ambience/3d-sounds/alarms/alarm2.mp3'.
[22:52:49	]Rüstem Bacaksız ran 'Open' on item 'Rasyon' (#3787)
[22:52:49	]Rüstem Bacaksız has gained a 'Yapay Macun' #3788.
[22:52:49	]Rüstem Bacaksız has gained a 'Breen Suyu' #3789.
[22:52:49	]Rüstem Bacaksız has gained a '15 Kredi Kuponu' #3790.
[22:52:49	][IC] Danilo Zanna: Ananı sikiyim.
[22:52:49	]Danilo Zanna used command '/ExitAct'.
[22:52:50	][IC] Lucas Evans: LAN.
[22:52:50	]Konstantin Ivanov ran 'take' on item 'Yellow Hazmat Uniform' (#3577)
[22:52:50	]Konstantin Ivanov has gained a 'Yellow Hazmat Uniform' #3577.
[22:52:53	]Abraham Warren is no longer afk. Total time spent AFK: 440
[22:52:54	][IC] Danilo Zanna: Noluyi gir içeri.
[22:52:55	]Enistein loaded the character 'C24:RCT.YELLO-05'
[22:52:55	][ME] Lucas Evans: sesin şiddetiyle sarsılır
[22:52:55	][IC] C24:i1.TAP-1: <:: Ne siki-? ::>
[22:52:57	]Ulvi Bacaksız has acquired his ration, gaining 0 credits, 0 wages and a ration ration.
[22:52:58	]Rüstem Bacaksız ran 'Use' on item '15 Kredi Kuponu' (#3790)
[22:52:58	]Antuan Demiralev exited observer at their location.
[22:53:00	][IC] Danilo Zanna: G.
[22:53:01	]C24:RCT.YELLO-05 used command '/ToggleRaise'.
[22:53:03	]C24:i1.TAP-1 has gained a '17rnd USP Magazine' #2827.
[22:53:03	]C24:i1.TAP-1 has lost a '17rnd USP Magazine' #2828.
[22:53:04	][IC] Lucas Evans: Sal.
[22:53:09	][IT] Bernd Erich: kişinin kolu dikilecek kadar büyük bir yarığa sahip midir?
[22:53:10	]Joachirn Lichlenberg is no longer afk. Total time spent AFK: 455
[22:53:10	]Ulvi Bacaksız ran 'Open' on item 'Rasyon' (#3791)
[22:53:10	]Ulvi Bacaksız has gained a 'Yapay Macun' #3792.
[22:53:10	]Ulvi Bacaksız has gained a 'Breen Suyu' #3793.
[22:53:10	]Ulvi Bacaksız has gained a '15 Kredi Kuponu' #3794.
[22:53:11	]Konstantin Ivanov used command '/ActStand 4'.
[22:53:11	][ME] Micheal Kurata: Sol eline çok sertçe sağlam birşeyle vuruldu
[22:53:14	]C24:i1.TAP-1 used command '/Radio YELLOW;0;5; 10-20?'.
[22:53:14	]Enistein loaded the character 'S10:SCN-1'
[22:53:14	]C24:i1.TAP-1 has gained a '17rnd USP Magazine' #2828.
[22:53:14	]C24:i1.TAP-1 has lost a '17rnd USP Magazine' #2827.
[22:53:14	]Ulvi Bacaksız ran 'Use' on item '15 Kredi Kuponu' (#3794)
[22:53:16	][IC] Lucas Evans: Siktir.
[22:53:16	]Ulvi Bacaksız has used a coupon at a ration dispenser, gaining 15 credits.
[22:53:19	][IC] Danilo Zanna: Amınakoyim noldu lan.
[22:53:20	]C24:i1.TAP-1 used command '/Radio YELLOW;0;5; 10-20?'.
[22:53:20	]S10:SCN-1 used command '/Dispatch CODE VOID'.
[22:53:20	][ME] Micheal Kurata: Olumlu 
[22:53:24	]Enistein loaded the character 'C24:RCT.YELLO-05'
[22:53:27	][ME] Konstantin Ivanov: SEK Giysi takımını yatağın yanına koyar
[22:53:27	]Konstantin Ivanov used command '/ExitAct'.
[22:53:28	]C24:RCT.YELLO-05 used command '/ToggleRaise'.
[22:53:31	][IC] C24:i1.TAP-1: <:: Bir şey yok. ::>
[22:53:32	][IC] C24:i1.TAP-1: <:: Taam. ::>
[22:53:33	]Konstantin Ivanov ran 'drop' on item 'Yellow Hazmat Uniform' (#3577)
[22:53:33	]Konstantin Ivanov has lost a 'Yellow Hazmat Uniform' #3577.
[22:53:34	][IC] C24:i1.TAP-1: <:: Tamam. ::>
[22:53:36	]Konstantin Ivanov ran 'drop' on item 'Yellow Hazmat Uniform' (#3576)
[22:53:36	]Konstantin Ivanov has lost a 'Yellow Hazmat Uniform' #3576.
[22:53:41	][ME] Bernd Erich: dikiş seti morfin ve dişsiz penset alır
[22:53:42	]C24:i1.TAP-1 used command '/PM 05 void yanlış demek dimi'.
[22:53:51	][ME] Bernd Erich: oksijenli su ve antiseptik solüsyon alır.
[22:53:53	][ME] Sebastian Adrian: karamsar şekilde Sivil Koruma işe davet posterini izliyorken bildiriye kulak asar ve dikkati dağılması sonrasında etrafında oluşmuş topluluğa bakar.
[22:53:55	]Antuan Demiralev entered observer.
[22:53:56	]Sebastian Adrian used command '/ExitAct'.
[22:53:56	]C24:i1.TAP-1 entered observer.
[22:53:57	]C24:i1.TAP-1 exited observer at their location.
[22:53:58	][IC] Ulvi Bacaksız: Rüstem.
[22:54:03	][ME] Bernd Erich: kişinin koluna turnike uygular.
[22:54:07	][Y] C24:i1.TAP-1: <:: Bana neler olduğunu anlatacak mısın. ::>
[22:54:15	][IC] C24:i1.TAP-1: <:: Hey. ::>
[22:54:19	]Antuan Demiralev exited observer at their location.
[22:54:23	]Joe Rock entered observer.
[22:54:25	]Sosis Ve Salam (STEAM_0:0:532124732) has disconnected.
[22:54:25	]Antuan Demiralev entered observer.
[22:54:26	][ME] Rüstem Bacaksız: makineyle uğraşır gibi yapar ve yanında bankta oturan adama fısıldar
[22:54:31	][IC] Danilo Zanna: Lan void ne amk.
[22:54:32	]C24:i1.TAP-1 has changed C24:i1.TAP-1's bodygroups.
[22:54:32	][IC] Rüstem Bacaksız: Joac.
[22:54:36	][ME] Bernd Erich: kişinin koluna pamuk ve dişsiz penset ile pansuman yapar.
[22:54:36	]C24:RCT.YELLO-05 used command '/ToggleRaise'.
[22:54:37	]C24:RCT.YELLO-05 used command '/ToggleRaise'.
[22:54:39	]Micheal Kurata used command '/PM STEAM_0:1:578875274 doktor senmisin'.
[22:54:45	][IC] C24:i1.TAP-1: <:: Hey. ::>
[22:54:46	][W] Rüstem Bacaksız: Joa.
[22:54:47	]Antuan Demiralev exited observer at their location.
[22:54:47	]Bernd Erich used command '/PM micheal kurata evet'.
[22:54:48	]Joe Rock exited observer at their location.
[22:54:52	]C24:i1.TAP-1 has spawned 'models/props_junk/PopCan01a.mdl'.
[22:54:53	][IC] C24:i1.TAP-1: <:: Şu tenekeyi al. ::>
[22:54:53	]Antuan Demiralev entered observer.
[22:54:57	][IC] C24:i1.TAP-1: <:: Şu. Tenekeyi. Al. ::>
[22:54:59	]Antuan Demiralev exited observer at their location.
[22:55:02	]Micheal Kurata used command '/PM STEAM_0:1:578875274 bu çar çok yüksek ihtimal ölücek istersen kader zarı atabilirsin yada direk öldü diyebilirsin'.
[22:55:03	][IC] C24:i1.TAP-1: <:: Şu. Tenekeyi. Al. ::>
[22:55:04	]Abraham Warren has spawned a 'NPC [4901][npc_fastzombie]'.
[22:55:06	]Antuan Demiralev entered observer.
[22:55:08	]C24:RCT.YELLO-05 has hit npc_fastzombie dealing 13 damage (CritChance was 0.65).
[22:55:08	][W] Rüstem Bacaksız: Eyleme geçiyoruz. Bir daha görüşemeyebiliriz kendine iyi bak.
[22:55:08	]C24:RCT.YELLO-05 has hit npc_fastzombie in the head dealing 15 damage (CritChance was 0.13).
[22:55:08	]C24:RCT.YELLO-05 has critically hit npc_fastzombie in the head dealing 18 damage (CritChance was 0.13).
[22:55:08	]C24:RCT.YELLO-05 has gained level 6 in the Silahlar skill.
[22:55:08	]C24:RCT.YELLO-05 has critically hit npc_fastzombie dealing 16 damage (CritChance was 0.65).
[22:55:16	][IC] C24:i1.TAP-1: <:: Sana tenekeyi al dedim! ::>
[22:55:19	][IC] Rüstem Bacaksız: Esenlikler.
[22:55:22	]Abraham Warren has spawned a 'NPC [4901][npc_fastzombie]'.
[22:55:22	]C24:RCT.YELLO-05 has taken 3 damage from npc_fastzombie.
[22:55:22	]C24:RCT.YELLO-05 has critically hit npc_fastzombie dealing 16 damage (CritChance was 0.65).
[22:55:22	]C24:RCT.YELLO-05 has taken 3 damage from npc_fastzombie.
[22:55:23	]C24:RCT.YELLO-05 has gained level 7 in the Silahlar skill.
[22:55:23	]C24:RCT.YELLO-05 has critically hit npc_fastzombie dealing 16 damage (CritChance was 0.65).
[22:55:23	]C24:RCT.YELLO-05 has critically hit npc_fastzombie dealing 16 damage (CritChance was 0.66).
[22:55:24	]C24:RCT.YELLO-05 has hit npc_fastzombie dealing 13 damage (CritChance was 0.66).
[22:55:24	]C24:RCT.YELLO-05 has gained level 8 in the Silahlar skill.
[22:55:24	]C24:RCT.YELLO-05 has critically hit npc_fastzombie dealing 16 damage (CritChance was 0.66).
[22:55:24	]C24:RCT.YELLO-05 has hit npc_fastzombie in the head dealing 15 damage (CritChance was 0.13).
[22:55:24	]C24:RCT.YELLO-05 is fully healed.
[22:55:25	]Bernd Erich used command '/PM micheal rollü yap o zaman lağımdaki zehirli gazdan cart curt'.
[22:55:26	][ME] Sebastian Adrian: Sivil Koruma biriminin yüzüne bakar, bir süre izler. Çaresiz kalır, diz ve belini kırıp yerde duran tenekeyi alıp doğrulur.
[22:55:30	]C24:RCT.YELLO-05 has gained a '17rnd USP Magazine' #3775.
[22:55:30	]C24:RCT.YELLO-05 has lost a '17rnd USP Magazine' #3774.
[22:55:32	]Antuan Demiralev exited observer at their location.
[22:55:36	]Rüstem Bacaksız entered observer.
[22:55:37	][ME] Bernd Erich: kolunu oksijenli su ve bez ile dezenfekte eder.
[22:55:37	][LOOC] Sebastian Adrian: Yazma payını hesaplayıp buna göre rol yaparsanız tatlı olur.
[22:55:38	][IC] C24:RCT.YELLO-05: Sen kimsin?!
[22:55:44	][IC] Danilo Zanna: Kim o?
[22:55:44	][ME] Antuan Demiralev: ellerini havaya kaldırır
[22:55:45	][ME] Micheal Kurata: Kişinin nabzı aşırı düşüktür neredeyse 0
[22:55:45	][LOOC] C24:i1.TAP-1: çıkmadı yazıyor işaretin
[22:55:46	][ME] Bernd Erich: kolunu antiseptik krem ile temizler.
[22:55:48	][IC] Antuan Demiralev: Şimdilik hiçkimse.
[22:55:51	][Y] Danilo Zanna: KİM O?
[22:55:51	][IC] C24:i1.TAP-1: <:: Şimdi, onu çöpe at. ::>
[22:55:53	][IC] Ulvi Bacaksız: Açık mısınız.
[22:55:58	]C24:RCT.YELLO-05 used command '/ToggleRaise'.
[22:55:58	][IC] Danilo Zanna: Maalesef.
[22:55:59	][ME] Bernd Erich: kişinin böbrek üstü bezlerine adrenalin basar.
[22:56:00	][IC] Danilo Zanna: Değiliz.
[22:56:00	][IC] Lucas Evans: Al al.
[22:56:02	][ME] Micheal Kurata: Kişi yer altındayken hazmatı yırtılmış ve oksijen tüpündeki oksijen bitmiştir.
[22:56:03	][IC] Lucas Evans: Danilo al.
[22:56:03	]Bernd Erich ran 'give' on item 'Adrenalin' (#2715)
[22:56:03	]Bernd Erich has performed the 'Use Adrenalin' action, gaining 60 experience in medicine.
[22:56:03	]Micheal Kurata has gained a level 4 short boost in Çeviklik.
[22:56:04	][IC] Ulvi Bacaksız: Kolay gelsin.
[22:56:08	][IC] C24:RCT.YELLO-05: Diğerleri nerede?
[22:56:09	]C24:i1.TAP-1 has changed C24:i1.TAP-1's bodygroups.
[22:56:10	][IC] Danilo Zanna: Gel gel.
[22:56:10	][IC] Antuan Demiralev: Az önce çok cesurca bir şey yaptın.
[22:56:14	][ME] Micheal Kurata: Çok yoğun miktarda zehirli gaz ve ENFEKSİYON solumuştur.
[22:56:14	][IC] Antuan Demiralev: Ama bunu neden yaptın?
[22:56:18	][ME] Sebastian Adrian: çöp kovası yanına gelir. Kapağı kaldırır ve elinde tutmuş olduğu tenekeyi içeriye bırakıp kapağı kapatır.
[22:56:20	][IC] Ulvi Bacaksız: Merhabalar.
[22:56:21	][IC] Lucas Evans: Buyrun.
[22:56:24	][IC] C24:i1.TAP-1: <:: Şimdi. Doğrula. ::>
[22:56:25	][IC] Lucas Evans: GlowFilo D'olio'ya Hoşgeldiniz efendim. Ne aruzlardınız?
[22:56:26	][ME] Bernd Erich: Holter EKG cihazını kişiye bağlar.
[22:56:27	][IC] C24:RCT.YELLO-05: Ne yaptığımı nereden biliyorsun da?
[22:56:29	][IC] Ulvi Bacaksız: Dışarda olanlardan haberiniz var mı.
[22:56:31	][ME] Micheal Kurata: Kişinin yaşaması için mucize gereklidir
[22:56:33	]Konstantin Ivanov has acquired his ration, gaining 0 credits, 0 wages and a loyalist_ration ration.
[22:56:33	][IC] Antuan Demiralev: Nexus'a girdin.
[22:56:36	][ME] Sebastian Adrian: kartını gömlek cebinden çıkarır ve gösterir.
[22:56:37	][IC] Antuan Demiralev: Silah aldın.
[22:56:38	]Sebastian Adrian used command '/ID'.
[22:56:38	][IC] Lucas Evans: Ugh... Tam olarak yok beyefendi.
[22:56:42	]Rüstem Bacaksız exited observer at their location.
[22:56:44	]Joachirn Lichlenberg used command '/ExitAct'.
[22:56:44	][IC] Lucas Evans: Sizin?
[22:56:44	][IC] Antuan Demiralev: Overwatch alarma geçti.
[22:56:44	][ME] Bernd Erich: oksijenli serum için damar yolu açar ve kelebek şırıngasını takar.
[22:56:47	]Danilo Zanna used command '/ActStand 3'.
[22:56:47	][IC] Ulvi Bacaksız: Hayır.
[22:56:48	]C24:RCT.YELLO-05 used command '/ToggleRaise'.
[22:56:49	][IT] Micheal Kurata: Doktor kader zarı atabilir (/skillroll medicine) eğer 95+ gelirse yaşar
[22:56:51	]C24:RCT.YELLO-05 used command '/ToggleRaise'.
[22:56:51	][IC] Antuan Demiralev: Ve buraya gelmen söylendiği için buraya kaçtın.
[22:56:54	][IC] Lucas Evans: Size ne verebilirim?
[22:56:55	]Rüstem Bacaksız entered observer.
[22:56:56	][IC] Antuan Demiralev: Natasha.
[22:56:57	][IC] C24:RCT.YELLO-05: Müfettiş misin?
[22:56:57	]Rüstem Bacaksız exited observer at their location.
[22:57:00	][IC] Antuan Demiralev: Değil mi?
[22:57:02	][IC] C24:i1.TAP-1: <:: Tebrikler;  vatandaş;  Sadakat puanı ile ödüllendirildin. ::>
[22:57:02	]Konstantin Ivanov ran 'take' on item 'Loyalist Rasyonu' (#3795)
[22:57:02	]Konstantin Ivanov has gained a 'Loyalist Rasyonu' #3795.
[22:57:03	]Bernd Erich rolled 47 out of 100 (+5 from Tıp).
[22:57:03	]Bernd Erich used command '/SkillRoll medicine'.
[22:57:04	][IC] Antuan Demiralev: Hayır değilim.
[22:57:04	][IC] Lucas Evans: Sağ tarafınızda menümüz var.
[22:57:07	][IC] Ulvi Bacaksız: Bilgi dışında hiçbir şey.
[22:57:09	][IC] Antuan Demiralev: Şimdilik meraklı bir kimseyim.
[22:57:11	][IC] Ulvi Bacaksız: Teşekkürler kolay gelsin.
[22:57:18	]Rüstem Bacaksız ran SAM command 'bring' with arguments: 'ulvi'
[22:57:21	][ENG] Lucas Evans: Siktir git
[22:57:24	][ME] Sebastian Adrian: kafasını sallar, yüzünde sıfır tepki ile Sivil Korumanın yüzüne bakar; tık ses yok.
[22:57:24	]Abraham Warren has spawned a 'NPC [3237][npc_citizen]'.
[22:57:25	][ME] Micheal Kurata: Kişinin nabzı soluduğu zehirli gaz ve enfeksiyon gazından dolayı 0'a düşmüş kalbi durmuştur.
[22:57:25	][IC] C24:RCT.YELLO-05: Buraya girdiysen diğerlerini tanıyor olmalısın.
[22:57:28	]Micheal Kurata used command '/ExitAct'.
[22:57:30	][ENG] Lucas Evans: bok kokuyorsun zaten bok ye.
[22:57:31	][IC] Rüstem Bacaksız: Natasha.
[22:57:38	]Micheal Kurata used command '/ActDown'.
[22:57:39	][ME] Bernd Erich: defiblatörü şarjlar
[22:57:40	]Danilo Zanna used command '/ExitAct'.
[22:57:42	][IC] C24:RCT.YELLO-05: Bu adam kim?
[22:57:44	][IC] Rüstem Bacaksız: Bu arkadaşı sen mi getirdin?
[22:57:46	]C24:i1.TAP-1 entered observer.
[22:57:46	][IC] Antuan Demiralev: Kadıncağızı ölüme yolladınız.
[22:57:48	][IC] Sebastian Adrian: Orospu çocuğu... (Kendi, kendine söyleniyor. Sivil Koruma Biriminin arkasından gidişini izledi.).
[22:57:49	][IC] Antuan Demiralev: Ama ne hikmetse yaşıyor.
[22:57:50	][IC] Rüstem Bacaksız: Ben de aynı şeyi sorucaktım.
[22:57:52	][ME] Bernd Erich: kişinin göğüs bölgesine defiblatör basar.
[22:57:54	][IC] Danilo Zanna: Ne dedi eleman.
[22:57:56	]Abraham Warren has spawned a 'NPC [3234][npc_citizen]'.
[22:57:57	][IT] Bernd Erich: sonuç aldım mı?
[22:57:58	]Rüstem Bacaksız opened the 'Büyük Metal Dolap' #12340 container.
[22:58:00	]Rüstem Bacaksız has gained a 'Makeshift AK' #3161 from a container with the name 'Büyük Metal Dolap' #12340.
[22:58:00	]Joachirn Lichlenberg used command '/ActSit 6'.
[22:58:00	]Rüstem Bacaksız closed the 'Büyük Metal Dolap' #12340 container.
[22:58:00	][IC] C24:RCT.YELLO-05: Kapıda biri mi var?
[22:58:02	]Rüstem Bacaksız ran 'Equip' on item 'Makeshift AK' (#3161)
[22:58:02	]Rüstem Bacaksız opened the 'Büyük Metal Dolap' #12340 container.
[22:58:03	][IC] Ulvi Bacaksız: Yetenekli.
[22:58:05	]Rüstem Bacaksız has gained a '30rnd Junk Magazine' #3163 from a container with the name 'Büyük Metal Dolap' #12340.
[22:58:05	]Rüstem Bacaksız closed the 'Büyük Metal Dolap' #12340 container.
[22:58:07	][IT] Micheal Kurata: - Yanlızca cebinden bir çikolata düştü titreşimle
[22:58:08	]Rüstem Bacaksız has lost a '30rnd Junk Magazine' #3163.
[22:58:08	]C24:RCT.YELLO-05 used command '/ToggleRaise'.
[22:58:10	]Micheal Kurata ran 'drop' on item 'Evrensel Birlik Çikolatası' (#3355)
[22:58:10	]Micheal Kurata has lost a 'Evrensel Birlik Çikolatası' #3355.
[22:58:11	]Abraham Warren has fired a toolgun with the name: material
[22:58:12	][ME] Bernd Erich: şarjlar tekrar basar.
[22:58:13	]Micheal Kurata used command '/ExitAct'.
[22:58:16	]C24:i1.TAP-1 used command '/PM warren bomba'.
[22:58:19	][IT] Bernd Erich: sonuç aldım mı?
[22:58:20	]Micheal Kurata used command '/ActDown'.
[22:58:21	]Sebastian Adrian used command '/ActSit 6'.
[22:58:21	]Bernd Erich ran 'take' on item 'Evrensel Birlik Çikolatası' (#3355)
[22:58:21	]Bernd Erich has gained a 'Evrensel Birlik Çikolatası' #3355.
[22:58:22	][IC] Ulvi Bacaksız: Kimsin burda ne işin var.
[22:58:23	][IT] Micheal Kurata: -
[22:58:24	]Sebastian Adrian used command '/ExitAct'.
[22:58:25	]C24:i1.TAP-1 used command '/PM warren :USADGJISKAOLGPŞÜİ'.
[22:58:27	]Sebastian Adrian used command '/ActSit 7'.
[22:58:28	][PICKUP DISPENSER] Savcı ( Danilo Zanna ) picked up an item from the pickup dispenser.
[22:58:28	]Danilo Zanna has gained a 'Benefactor Edition Sigara Paketi' #3796.
[22:58:28	]Danilo Zanna has gained a 'Sigara' #3797.
[22:58:28	]Danilo Zanna has gained a 'Sigara' #3798.
[22:58:28	]Danilo Zanna has gained a 'Sigara' #3799.
[22:58:28	]Danilo Zanna has gained a 'Sigara' #3800.
[22:58:28	]Danilo Zanna has gained a 'Sigara' #3801.
[22:58:28	]Danilo Zanna has gained a 'Sigara' #3802.
[22:58:28	]Danilo Zanna has gained a 'Sigara' #3803.
[22:58:28	]Danilo Zanna has gained a 'Sigara' #3804.
[22:58:31	]Sebastian Adrian used command '/ExitAct'.
[22:58:32	][ME] Bernd Erich: son kez şarjlar ve tekrar basar.
[22:58:34	][IC] Antuan Demiralev: Şimdilik hiçkimse.
[22:58:35	]Sebastian Adrian used command '/ActSit 8'.
[22:58:37	]Sebastian Adrian used command '/ExitAct'.
[22:58:37	][IT] Bernd Erich: reaksiyon aldım mı
[22:58:38	]İlkokul Kundakçısı has unloaded their "C24:i1.TAP-1" character.
[22:58:38	][IC] Antuan Demiralev: İlerde her kimse.
[22:58:41	]Sebastian Adrian used command '/ActSit 5'.
[22:58:41	][IT] Micheal Kurata: Olumsuz kişi ex
[22:58:44	]İlkokul Kundakçısı (STEAM_0:0:142449284) deleted character 'Jack Broth'
[22:58:45	][IC] Danilo Zanna: Çakmak versene.
[22:58:49	][IC] C24:RCT.YELLO-05: Bana bak...
[22:58:49	][IC] Antuan Demiralev: Neyi amaçlıyorsunuz bilmiyorum.
[22:58:49	][ME] Ulvi Bacaksız: sakalını kaşır
[22:58:50	][IC] Lucas Evans: Içecekmisin.
[22:58:51	][ME] Bernd Erich: defiblatörü yerine koyar.
[22:58:54	][IC] Danilo Zanna: Hee.
[22:58:55	][IC] Antuan Demiralev: Ama kimsenin yapmadığını yaptınız.
[22:58:57	][ME] Lucas Evans: zippoyu masaya atar
[22:58:58	][ME] Bernd Erich: serumu çıkarır 
[22:58:59	]Lucas Evans ran 'drop' on item 'Zippo Çakmak' (#2506)
[22:58:59	]Lucas Evans has lost a 'Zippo Çakmak' #2506.
[22:58:59	][IC] Antuan Demiralev: Kimsenin akıl etmediğini.
[22:58:59	][IC] C24:RCT.YELLO-05: Gizemli gizemli konuşmaya devam edersen ilerde her kimse de olamayacaksın.
[22:59:01	]Danilo Zanna ran 'take' on item 'Zippo Çakmak' (#2506)
[22:59:01	]Danilo Zanna has gained a 'Zippo Çakmak' #2506.
[22:59:04	][IC] Lucas Evans: Bağımlı oldun iyice he sen.
[22:59:07	][IC] Antuan Demiralev: Bu bir şeyleri değiştirecektir.
[22:59:10	][ME] Danilo Zanna: Ağzındaki sigarayı zippoyla yakar
[22:59:12	]Danilo Zanna ran 'smoke' on item 'Sigara' (#3797)
[22:59:12	]Danilo Zanna ran 'stopsmoke' on item 'Sigara' (#3797)
[22:59:13	][IC] Antuan Demiralev: Sizi izliyor olacağım.
[22:59:15	][IC] Ulvi Bacaksız: Seni öldürmemem için bir sebebin var mı.
[22:59:15	][ME] Bernd Erich: holter ekg cihazını çıkarır.
[22:59:23	][PICKUP DISPENSER] Sinyor Gordon ( Joe Rock ) picked up an item from the pickup dispenser.
[22:59:23	]Joe Rock has gained a '15 Kredi Kuponu' #3805.
[22:59:23	][PICKUP DISPENSER] Sinyor Gordon ( Joe Rock ) picked up an item from the pickup dispenser.
[22:59:23	]Joe Rock has gained a 'Daire Anahtarı' #3806.
[22:59:25	][IC] Antuan Demiralev: Şimdilik bunun için çok erken.
[22:59:26	][IC] Danilo Zanna: Oğlum sen günde 1 paket içiyorsun ben 2 dal içiyorum.
[22:59:26	][IC] Lucas Evans: Bağımlılık böyle başlıyor Dani haberin olsun....
[22:59:27	]Micheal Kurata used command '/PM bern'.
[22:59:28	][IT] Bernd Erich: kişinin ismi nedir?
[22:59:29	]Joe Rock ran 'Use' on item '15 Kredi Kuponu' (#3805)
[22:59:31	]Joe Rock ran 'Use' on item '15 Kredi Kuponu' (#3805)
[22:59:33	]Joe Rock ran 'Use' on item '15 Kredi Kuponu' (#3805)
[22:59:33	][IC] Lucas Evans: Siktir lan ordan!
[22:59:34	]Micheal Kurata used command '/ID'.
[22:59:35	][IC] Antuan Demiralev: Öldürmek için bir sebebin var mı?
[22:59:38	]İlkokul Kundakçısı created the character 'Martin Rock'
[22:59:38	]İlkokul Kundakçısı loaded the character 'Martin Rock'
[22:59:38	]Martin Rock has gained a 'Açık Gri Kol Bandı' #3807.
[22:59:38	]Martin Rock has gained a '#69957 Kimlik Kartı' #3808.
[22:59:38	]Martin Rock has gained a 'Mavi Tulum' #3809.
[22:59:38	]Martin Rock has gained a 'Mavi tulum pantolonu' #3810.
[22:59:38	][IC] Danilo Zanna: 3 Yıldır böyleyiz amına koyim.
[22:59:39	]Bernd Erich ran 'Open' on item 'CMRU PDA' (#344)
[22:59:40	][IC] Lucas Evans: Ben 3 tane içiyorum.
[22:59:40	]Martin Rock entered observer.
[22:59:43	][IC] Ulvi Bacaksız: Kişisel alanımdasın.
