[17:34:51	]jokaz 🗿 has connected.
[21:00:20	]fajny typ has hit npc_antlion dealing 0 damage (CritChance was 0.48).
[21:00:20	]fajny typ has hit npc_antlion dealing 13 damage (CritChance was 0.48).
[21:00:20	]fajny typ has critically hit npc_antlion dealing 14 damage (CritChance was 0.48).
[21:00:20	]fajny typ has critically hit npc_antlion dealing 0 damage (CritChance was 0.48).
[21:00:20	]fajny typ has hit npc_antlion dealing 13 damage (CritChance was 0.48).
[21:00:21	]Keung Poon exited observer at their location.
[21:00:24	][IC] S10/OWS.GHOST-61: <:: Eugh, three parasitics inbound. ::>
[21:00:27	]fajny typ has gained a 'Raw Antlion Meat' #178.
[21:00:28	]fajny typ has gained a 'Raw Antlion Meat' #179.
[21:00:29	]fajny typ has gained a 'Raw Antlion Meat' #180.
[21:00:29	][IC] S10/OWS.GHOST-61: <:: Ow. ::>
[21:00:31	][IC] S10/OWS.GHOST-61: <:: Augh. ::>
[21:00:37	]fajny typ ran 'Use' on item 'Oven' (#172)
[21:00:41	][IC] Joe Hook: DS.
[21:00:42	]Keung Poon ran SAM command 'goto' with arguments: 'hook'
[21:00:42	]fajny typ has performed the 'Craft Skewered Antlion Meat' action, gaining 100 experience in cooking.
[21:00:43	]fajny typ has gained a 'Skewered Antlion Meat' #181.
[21:00:43	]fajny typ has gained a 'Skewered Antlion Meat' #182.
[21:00:43	]S10/OWS.GHOST-61 ran SAM command 'goto' with arguments: 'hook'
[21:00:48	]fajny typ has gained level 1 in the Guns skill.
[21:00:52	]Keung Poon has used a context menu option with the name: remove
[21:00:54	]Joe Hook entered observer.
[21:00:54	]Keung Poon has used a context menu option with the name: remove
[21:00:56	]fajny typ ran 'Consume' on item 'Skewered Antlion Meat' (#181)
[21:00:56	]fajny typ has wasted a level 1 long boost in Strength (current: 0; target: 1).
[21:00:58	]Joe Hook entered observer.
[21:01:03	]Keung Poon has pressed the "BOE_RationAnnouncement" map button.
[21:01:03	][IC] S10/OWS.GHOST-61: <:: Eugh, three parasitics inbound. ::>
[21:01:04	][IC] S10/OWS.GHOST-61: <:: Eugh, three parasitics inbound. ::>
[21:01:05	][IC] S10/OWS.GHOST-61: <:: Eugh, three parasitics inbound. ::>
[21:01:07	][IC] S10/OWS.GHOST-61: <:: Eugh, three parasitics inbound. ::>
[21:01:09	][IC] S10/OWS.GHOST-61: <:: Eugh, three parasitics inbound. ::>
[21:01:10	]Joe Hook ran SAM command 'slay' with arguments: '^'
[21:01:11	]fajny typ ran 'Consume' on item 'Skewered Antlion Meat' (#181)
[21:01:11	]fajny typ has wasted a level 1 long boost in Strength (current: 0; target: 1).
[21:01:13	]Joe Hook entered observer.
[21:01:14	]fajny typ ran 'Consume' on item 'Raw Antlion Meat' (#178)
[21:01:14	]Joe Hook entered observer.
[21:01:15	][IC] S10/OWS.GHOST-61: <:: Eugh, three parasitics inbound. ::>
[21:01:15	]C17:RL.YELLO-04 has pressed the "VIC_CheckpointAlarm" map button.
[21:01:16	]fajny typ ran 'Consume' on item 'Raw Headcrab Meat' (#177)
[21:01:16	][IC] Keung Poon: Łatasieta.
[21:01:17	]fajny typ ran 'Consume' on item 'Skewered Antlion Meat' (#182)
[21:01:17	]fajny typ has wasted a level 1 long boost in Strength (current: 0; target: 1).
[21:01:21	][IC] S10/OWS.GHOST-61: <:: Eugh, three parasitics inbound. ::>
[21:01:22	][IC] S10/OWS.GHOST-61: <:: Eugh, three parasitics inbound. ::>
[21:01:24	][IC] S10/OWS.GHOST-61: <:: Eugh, three parasitics inbound. ::>
[21:01:30	][IC] S10/OWS.GHOST-61: <:: Eugh, three parasitics inbound. ::>
[21:01:30	]S10/OWS.GHOST-61 entered observer.
[21:01:31	]Keung Poon entered observer.
[21:01:33	]fajny typ entered observer.
[21:01:33	]C17:RL.YELLO-04 has pressed the "VIC_CheckpointAlarm" map button.
[21:01:34	]fajny typ exited observer.
[21:01:34	]fajny typ entered observer.
[21:01:35	]C17:RL.YELLO-04 has pressed the "VIC_CheckpointGate" map button.
[21:01:37	]fajny typ exited observer.
[21:01:38	]Keung Poon exited observer at their location.
[21:01:40	]Joe Hook ran SAM command 'slay' with arguments: '^'
[21:01:51	]Lorf has unloaded their "Joe Hook" character.
[21:01:55	]Lorf (STEAM_0:0:83902827) deleted character 'C24.CREMATOR:906'
[21:01:56	]Lorf (STEAM_0:0:83902827) deleted character 'Joe Hook'
[21:02:11	]Lorf created the character 'S10/OWS.GHOST-87'
[21:02:11	]Lorf has gained level 40 in the Guns skill.
[21:02:11	]Lorf has gained level 40 in the Speed skill.
[21:02:11	]Lorf loaded the character 'S10/OWS.GHOST-87'
[21:02:11	]S10/OWS.GHOST-87 has gained a 'Small Bag' #183.
[21:02:11	]S10/OWS.GHOST-87 has gained a 'Large Bag' #184.
[21:02:11	]S10/OWS.GHOST-87 has gained a 'Pulse-Rifle Energy' #185.
[21:02:11	]S10/OWS.GHOST-87 has gained a 'Pulse-Rifle Energy' #186.
[21:02:11	]S10/OWS.GHOST-87 has gained a 'Pulse-Rifle Energy' #187.
[21:02:11	]S10/OWS.GHOST-87 has gained a 'Pulse-Rifle Energy' #188.
[21:02:11	]S10/OWS.GHOST-87 has gained a 'Combine PDA' #189.
[21:02:11	]S10/OWS.GHOST-87 has gained a 'OTA Uniform' #190.
[21:02:11	]S10/OWS.GHOST-87 has gained a 'OTA Mask' #191.
[21:02:14	]S10/OWS.GHOST-87 entered observer.
[21:02:15	]S10/OWS.GHOST-87 entered observer.
[21:02:19	]Keung Poon has pressed the "CA_JudgementWaiver" map button.
[21:02:35	]S10/OWS.GHOST-87 has spawned a 'Entity [394][ix_smuggler]'.
[21:02:37	]Keung Poon ran 'Equip' on item 'Combine PDA' (#166)
[21:02:40	]S10/OWS.GHOST-87 entered observer.
[21:02:47	]S10/OWS.GHOST-61 used command '/Announce ./visorstatus'.
[21:03:05	]S10/OWS.GHOST-87 exited observer at their location.
[21:03:05	]Keung Poon ran SAM command 'asay' with arguments: '.'
[21:03:06	]fajny typ has spawned a id_card_creator.
[21:03:07	]S10/OWS.GHOST-87 entered observer.
[21:03:07	]fajny typ ran 'take' on item 'Identity Card Creation Device' (#192)
[21:03:07	]fajny typ has gained a 'Identity Card Creation Device' #192.
[21:03:08	]S10/OWS.GHOST-87 exited observer at their location.
[21:03:09	]S10/OWS.GHOST-87 entered observer.
[21:03:11	]S10/OWS.GHOST-87 exited observer at their location.
[21:03:12	]fajny typ ran 'CreateIDSelf' on item 'Identity Card Creation Device' (#192)
[21:03:15	]S10/OWS.GHOST-87 entered observer.
[21:03:15	]fajny typ ran 'CreateIDTarget' on item 'Identity Card Creation Device' (#192)
[21:03:16	]S10/OWS.GHOST-87 exited observer at their location.
[21:03:20	]Keung Poon used command '/GameMaster nie mam'.
[21:03:20	]S10/OWS.GHOST-87 entered observer.
[21:03:23	]S10/OWS.GHOST-87 exited observer at their location.
[21:03:24	]fajny typ has spawned a collab_office.
[21:03:25	]Keung Poon used command '/Staff .'.
[21:03:25	]fajny typ ran 'take' on item 'The Office' (#193)
[21:03:25	]fajny typ has gained a 'The Office' #193.
[21:03:28	]fajny typ ran 'drop' on item 'The Office' (#193)
[21:03:28	]fajny typ has lost a 'The Office' #193.
[21:03:30	]Keung Poon rolled 16 out of 20.
[21:03:30	]Keung Poon used command '/GmRoll'.
[21:03:30	]fajny typ ran 'take' on item 'The Office' (#193)
[21:03:30	]fajny typ has gained a 'The Office' #193.
[21:03:39	]fajny typ has spawned a bullets_357.
[21:03:43	]S10/OWS.GHOST-87 entered observer.
[21:03:44	]fajny typ ran 'take' on item '357 Rounds' (#194)
[21:03:44	]fajny typ has gained a '357 Rounds' #194.
[21:04:00	]S10/OWS.GHOST-87 exited observer at their location.
[21:04:08	]fajny typ has spawned a watervalve.
[21:04:13	]fajny typ ran 'take' on item 'Water Valve' (#195)
[21:04:13	]fajny typ has gained a 'Water Valve' #195.
[21:04:16	]fajny typ ran 'Place' on item 'Water Valve' (#195)
[21:04:23	]S10/OWS.GHOST-87 entered observer.
[21:04:26	]fajny typ has spawned a crate.
[21:04:27	]fajny typ ran 'take' on item 'Crate' (#196)
[21:04:30	]fajny typ ran 'take' on item 'Crate' (#196)
[21:04:33	]S10/OWS.GHOST-87 exited observer at their location.
[21:04:34	]fajny typ ran 'take' on item 'Crate' (#196)
[21:04:36	]fajny typ ran 'drop' on item 'Identity Card Creation Device' (#192)
[21:04:36	]fajny typ has lost a 'Identity Card Creation Device' #192.
[21:04:37	]fajny typ ran 'take' on item 'Crate' (#196)
[21:04:37	]fajny typ has gained a 'Crate' #196.
[21:04:39	]fajny typ ran 'Place' on item 'Crate' (#196)
[21:04:39	]S10/OWS.GHOST-87 destroyed a '510mm A2 Barrel' #162.
[21:04:54	]S10/OWS.GHOST-87 has spawned a 'NPC [430][npc_citizen]'.
[21:04:55	]S10/OWS.GHOST-87 has critically hit npc_citizen dealing 5 damage (CritChance was 0.80).
[21:04:56	]S10/OWS.GHOST-87 has critically hit npc_citizen dealing 5 damage (CritChance was 0.80).
[21:04:57	]fajny typ ran 'Place' on item 'Crate' (#196)
[21:04:57	]S10/OWS.GHOST-87 has critically hit npc_citizen dealing 5 damage (CritChance was 0.80).
[21:04:58	]S10/OWS.GHOST-87 has hit npc_citizen dealing 5 damage (CritChance was 0.80).
[21:05:00	]S10/OWS.GHOST-87 has hit npc_citizen dealing 8 damage (CritChance was 0.80).
[21:05:01	]S10/OWS.GHOST-87 has critically hit npc_citizen dealing 8 damage (CritChance was 0.80).
[21:05:02	]fajny typ created a 'Crate' container.
[21:05:03	]fajny typ opened the 'Crate' #107 container.
[21:05:04	]S10/OWS.GHOST-87 has critically hit npc_citizen dealing 8 damage (CritChance was 0.80).
[21:05:05	]S10/OWS.GHOST-87 entered observer.
[21:05:07	]fajny typ closed the 'Crate' #107 container.
[21:05:09	]S10/OWS.GHOST-87 exited observer at their location.
[21:05:10	]Keung Poon used command '/DarwinAward typ'.
[21:05:13	]S10/OWS.GHOST-87 entered observer.
[21:05:23	]S10/OWS.GHOST-87 exited observer at their location.
[21:05:38	]S10/OWS.GHOST-87 entered observer.
[21:05:39	]S10/OWS.GHOST-87 exited observer at their location.
[21:05:41	]S10/OWS.GHOST-87 has hit C17:RL.YELLO-04 dealing 16 damage (CritChance was -1.04).
[21:05:41	]C17:RL.YELLO-04 has taken 16 damage from S10/OWS.GHOST-87.
[21:05:44	]S10/OWS.GHOST-87 has hit C17:RL.YELLO-04 dealing 42 damage (CritChance was -1.30).
[21:05:44	]C17:RL.YELLO-04 has taken 42 damage from S10/OWS.GHOST-87.
[21:05:47	]S10/OWS.GHOST-87 has hit C17:RL.YELLO-04 dealing 42 damage (CritChance was -1.30).
[21:05:47	]C17:RL.YELLO-04 has taken 42 damage from S10/OWS.GHOST-87.
[21:05:57	]S10/OWS.GHOST-87 has hit C17:RL.YELLO-04 in the head dealing 42 damage (CritChance was -1.30).
[21:05:57	]C17:RL.YELLO-04 was knocked unconscious and is bleeding out.
[21:06:01	]S10/OWS.GHOST-87 has hit C17:RL.YELLO-04 in the left leg dealing 42 damage (CritChance was -1.30).
[21:06:01	]C17:RL.YELLO-04 was killed while bleeding out.
[21:06:01	]S10/OWS.GHOST-87 has killed C17:RL.YELLO-04 with player.
[21:06:06	]S10/OWS.GHOST-87 entered observer.
[21:06:09	]S10/OWS.GHOST-87 exited observer at their location.
[21:06:15	]S10/OWS.GHOST-87 entered observer.
[21:06:43	]S10/OWS.GHOST-87 exited observer at their location.
[21:06:43	]Keung Poon entered observer.
[21:06:48	]Keung Poon exited observer at their location.
[21:06:54	]fajny typ ran 'Unlock' on item 'Apartment Key' (#164)
[21:06:59	]fajny typ ran 'Lock' on item 'Apartment Key' (#164)
[21:07:03	]fajny typ opened the 'Crate' #107 container.
[21:07:04	]S10/OWS.GHOST-87 entered observer.
[21:07:07	]fajny typ closed the 'Crate' #107 container.
[21:07:10	]Keung Poon used command '/WaypointAdd Impreza!!! 60 red'.
[21:07:11	]fajny typ opened the 'Crate' #107 container.
[21:07:11	]fajny typ entered observer.
[21:07:14	]fajny typ closed the 'Crate' #107 container.
[21:07:15	]fajny typ opened the 'Crate' #107 container.
[21:07:18	]fajny typ closed the 'Crate' #107 container.
[21:07:19	]fajny typ exited observer.
[21:07:25	]fajny typ has used a context menu option with the name: skin
[21:07:27	]fajny typ has used a context menu option with the name: skin
[21:07:28	]fajny typ opened the 'Crate' #107 container.
[21:07:28	]fajny typ closed the 'Crate' #107 container.
[21:07:30	]S10/OWS.GHOST-61 exited observer.
[21:07:31	]S10/OWS.GHOST-61 entered observer.
[21:07:32	]fajny typ has spawned a safe.
[21:07:33	]S10/OWS.GHOST-87 exited observer at their location.
[21:07:34	]fajny typ ran 'take' on item 'Safe' (#197)
[21:07:34	]fajny typ has gained a 'Safe' #197.
[21:07:34	]S10/OWS.GHOST-87 entered observer.
[21:07:35	]S10/OWS.GHOST-87 exited observer at their location.
[21:07:35	]fajny typ ran 'Place' on item 'Safe' (#197)
[21:07:36	]S10/OWS.GHOST-87 entered observer.
[21:07:42	]S10/OWS.GHOST-87 exited observer at their location.
[21:07:43	]S10/OWS.GHOST-87 entered observer.
[21:07:43	]S10/OWS.GHOST-87 exited observer at their location.
[21:07:43	]S10/OWS.GHOST-87 entered observer.
[21:07:45	]fajny typ has spawned a safe.
[21:07:46	]S10/OWS.GHOST-87 exited observer at their location.
[21:07:47	]S10/OWS.GHOST-87 entered observer.
[21:07:47	]fajny typ ran 'take' on item 'Safe' (#198)
[21:07:49	]fajny typ ran 'Place' on item 'Safe' (#197)
[21:07:51	]S10/OWS.GHOST-87 exited observer at their location.
[21:08:04	]fajny typ ran 'drop' on item 'Safe' (#197)
[21:08:04	]fajny typ has lost a 'Safe' #197.
[21:08:05	]S10/OWS.GHOST-87 has spawned a 'NPC [423][npc_citizen]'.
[21:08:07	]S10/OWS.GHOST-87 has hit npc_citizen dealing 42 damage (CritChance was -1.30).
[21:08:10	]S10/OWS.GHOST-87 has spawned a 'NPC [423][npc_citizen]'.
[21:08:13	]S10/OWS.GHOST-87 has hit npc_citizen dealing 42 damage (CritChance was -1.30).
[21:08:15	]S10/OWS.GHOST-87 has spawned a 'NPC [427][npc_citizen]'.
[21:08:19	]Keung Poon entered observer.
[21:08:21	]S10/OWS.GHOST-87 has hit npc_citizen dealing 42 damage (CritChance was -1.30).
[21:08:22	]S10/OWS.GHOST-87 has spawned a 'NPC [423][npc_citizen]'.
[21:08:23	]S10/OWS.GHOST-87 has hit npc_citizen dealing 16 damage (CritChance was -1.30).
[21:08:25	]S10/OWS.GHOST-87 has hit npc_citizen in the head dealing 16 damage (CritChance was -1.30).
[21:08:28	]Keung Poon exited observer at their location.
[21:08:32	]S10/OWS.GHOST-87 has spawned a 'NPC [423][npc_citizen]'.
[21:08:34	]S10/OWS.GHOST-87 has hit npc_citizen in the head dealing 40 damage (CritChance was -1.30).
[21:08:38	]Keung Poon ran SAM command 'bring' with arguments: 'ghost-87'
[21:08:40	]Keung Poon used command '/PlaySong https://www.youtube.com/watch?v=qCmRga2fIy0 5 1000'.
[21:08:48	][IC] Keung Poon: Slyszysz?
[21:08:51	][IC] S10/OWS.GHOST-87: NIE.
[21:08:56	][IC] S10/OWS.GHOST-87: A co mam słyszeć?
[21:09:00	][IC] Keung Poon: Patrz do góry.
[21:09:02	][IC] Keung Poon: Ekranu.
[21:09:03	][IC] Keung Poon: XD.
[21:09:10	]Keung Poon used command '/StopSong'.
[21:09:12	]S10/OWS.GHOST-87 entered observer.
[21:09:15	]S10/OWS.GHOST-87 exited observer at their location.
[21:09:19	]Keung Poon used command '/PlaySong https://www.youtube.com/watch?v=qCmRga2fIy0 0 1000'.
[21:09:24	][IC] S10/OWS.GHOST-87: A.
[21:09:25	][IC] Keung Poon: Playsong.
[21:09:26	][IC] S10/OWS.GHOST-87: Dobra.
[21:09:26	][IC] Keung Poon: Testuje.
[21:09:29	]S10/OWS.GHOST-61 exited observer.
[21:09:30	][IC] Keung Poon: Działa?
[21:09:38	][IC] S10/OWS.GHOST-87: Właśnie nie wiem.
[21:09:40	]Keung Poon used command '/StopSong'.
[21:09:42	]S10/OWS.GHOST-61 used command '/SetTimeScale 2'.
[21:09:45	]S10/OWS.GHOST-61 used command '/SetTimeScale 1'.
[21:09:45	][IC] S10/OWS.GHOST-87: Dziwne dźwięki ale nie wiem czy to to.
[21:09:47	]S10/OWS.GHOST-61 used command '/SetTimeScale 4'.
[21:09:48	]Keung Poon used command '/PlaySong https://www.youtube.com/watch?v=qCmRga2fIy0'.
[21:09:52	][IC] Keung Poon: Kurwo.
[21:09:53	][IC] Keung Poon: XD.
[21:09:54	]S10/OWS.GHOST-61 used command '/SetTimeScale 1'.
[21:09:59	][IC] Keung Poon: Nie działa.
[21:10:01	]S10/OWS.GHOST-61 used command '/StopSong'.
[21:10:09	]S10/OWS.GHOST-87 entered observer.
[21:10:12	]S10/OWS.GHOST-87 exited observer at their location.
[21:10:19	]S10/OWS.GHOST-87 entered observer.
[21:10:20	]S10/OWS.GHOST-87 exited observer at their location.
[21:10:24	]S10/OWS.GHOST-87 entered observer.
[21:10:27	]S10/OWS.GHOST-87 exited observer at their location.
[21:10:28	]S10/OWS.GHOST-87 entered observer.
[21:10:51	]S10/OWS.GHOST-87 exited observer at their location.
[21:11:07	]Keung Poon has spawned a card_diamonds_jack.
[21:11:12	]Keung Poon has spawned a card_deck.
[21:11:14	]Keung Poon ran 'take' on item '52-Card Deck' (#200)
[21:11:14	]Keung Poon has gained a '52-Card Deck' #200.
[21:11:14	]Keung Poon has gained a '3 of Clubs' #203.
[21:11:14	]Keung Poon has gained a '9 of Hearts' #235.
[21:11:14	]Keung Poon has gained a '8 of Hearts' #234.
[21:11:14	]Keung Poon has gained a 'Ace of Clubs' #201.
[21:11:14	]Keung Poon has gained a '5 of Spades' #244.
[21:11:14	]Keung Poon has gained a 'Queen of Clubs' #213.
[21:11:14	]Keung Poon has gained a '6 of Spades' #245.
[21:11:14	]Keung Poon has gained a 'King of Clubs' #212.
[21:11:14	]Keung Poon has gained a '7 of Spades' #246.
[21:11:14	]Keung Poon has gained a '2 of Diamonds' #215.
[21:11:14	]Keung Poon has gained a '8 of Spades' #247.
[21:11:14	]Keung Poon has gained a 'Ace of Diamonds' #214.
[21:11:14	]Keung Poon has gained a 'Ace of Spades' #240.
[21:11:14	]Keung Poon has gained a '9 of Clubs' #209.
[21:11:14	]Keung Poon has gained a '2 of Spades' #241.
[21:11:14	]Keung Poon has gained a '8 of Clubs' #208.
[21:11:14	]Keung Poon has gained a '3 of Spades' #242.
[21:11:14	]Keung Poon has gained a 'Jack of Clubs' #211.
[21:11:14	]Keung Poon has gained a '4 of Spades' #243.
[21:11:14	]Keung Poon has gained a '10 of Clubs' #210.
[21:11:14	]Keung Poon has gained a 'Queen of Spades' #252.
[21:11:14	]Keung Poon has gained a '8 of Diamonds' #221.
[21:11:14	]Keung Poon has gained a '7 of Diamonds' #220.
[21:11:14	]Keung Poon has gained a '10 of Diamonds' #223.
[21:11:14	]Keung Poon has gained a '9 of Diamonds' #222.
[21:11:14	]Keung Poon has gained a '9 of Spades' #248.
[21:11:14	]Keung Poon has gained a '4 of Diamonds' #217.
[21:11:14	]Keung Poon has gained a '10 of Spades' #249.
[21:11:14	]Keung Poon has gained a '3 of Diamonds' #216.
[21:11:14	]Keung Poon has gained a 'Jack of Spades' #250.
[21:11:14	]Keung Poon has gained a '6 of Diamonds' #219.
[21:11:14	]Keung Poon has gained a 'King of Spades' #251.
[21:11:14	]Keung Poon has gained a '3 of Hearts' #229.
[21:11:14	]Keung Poon has gained a '2 of Hearts' #228.
[21:11:14	]Keung Poon has gained a '5 of Hearts' #231.
[21:11:14	]Keung Poon has gained a '4 of Hearts' #230.
[21:11:14	]Keung Poon has gained a 'King of Diamonds' #225.
[21:11:14	]Keung Poon has gained a 'Jack of Diamonds' #224.
[21:11:14	]Keung Poon has gained a 'Ace of Hearts' #227.
[21:11:14	]Keung Poon has gained a 'Queen of Diamonds' #226.
[21:11:14	]Keung Poon has gained a '5 of Diamonds' #218.
[21:11:14	]Keung Poon has gained a 'Jack of Hearts' #237.
[21:11:14	]Keung Poon has gained a '6 of Clubs' #206.
[21:11:14	]Keung Poon has gained a '10 of Hearts' #236.
[21:11:14	]Keung Poon has gained a '7 of Clubs' #207.
[21:11:14	]Keung Poon has gained a 'Queen of Hearts' #239.
[21:11:14	]Keung Poon has gained a '4 of Clubs' #204.
[21:11:14	]Keung Poon has gained a 'King of Hearts' #238.
[21:11:14	]Keung Poon has gained a '5 of Clubs' #205.
[21:11:14	]Keung Poon has gained a '7 of Hearts' #233.
[21:11:14	]Keung Poon has gained a '2 of Clubs' #202.
[21:11:14	]Keung Poon has gained a '6 of Hearts' #232.
[21:11:14	]S10/OWS.GHOST-87 entered observer.
[21:11:19	]S10/OWS.GHOST-87 exited observer at their location.
[21:11:23	]Keung Poon ran 'PullRandom' on item '52-Card Deck' (#200)
[21:11:26	]Keung Poon ran 'drop' on item 'Ace of Clubs' (#201)
[21:11:26	]Keung Poon has lost a 'Ace of Clubs' #201.
[21:11:26	]fajny typ has spawned a small_metal_desk.
[21:11:29	]S10/OWS.GHOST-87 entered observer.
[21:11:31	]Keung Poon ran 'PullRandom' on item '52-Card Deck' (#200)
[21:11:32	]Keung Poon ran 'drop' on item 'Ace of Diamonds' (#214)
[21:11:32	]Keung Poon has lost a 'Ace of Diamonds' #214.
[21:11:38	]S10/OWS.GHOST-87 exited observer at their location.
[21:11:40	]Keung Poon has spawned a ciggie_goodfella.
[21:11:41	]Keung Poon ran 'take' on item 'Goodfella Cigars' (#254)
[21:11:41	]Keung Poon has gained a 'Goodfella Cigars' #254.
[21:11:41	]Keung Poon has gained a 'Cigarette' #260.
[21:11:41	]Keung Poon has gained a 'Cigarette' #261.
[21:11:41	]Keung Poon has gained a 'Cigarette' #262.
[21:11:41	]Keung Poon has gained a 'Cigarette' #258.
[21:11:41	]Keung Poon has gained a 'Cigarette' #255.
[21:11:41	]Keung Poon has gained a 'Cigarette' #256.
[21:11:41	]Keung Poon has gained a 'Cigarette' #257.
[21:11:41	]Keung Poon has gained a 'Cigarette' #259.
[21:11:44	]fajny typ has spawned a drug_happypie.
[21:11:46	]Keung Poon has spawned a ciggie_pack.
[21:11:47	]fajny typ ran 'Consume' on item 'Happy Pie' (#263)
[21:11:47	]fajny typ has gained a level 5 long boost in Strength.
[21:11:47	]fajny typ has gained a level 5 long boost in Agility.
[21:11:50	]S10/OWS.GHOST-87 ran 'ViewAlt' on item 'Benefactor Edition Cigarette Pack' (#264)
