[16:26:48	]Lynx has connected.
[22:18:30	][ME] Mona Vax: hafifçe çantasını yana koyarak oturur.
[22:18:32	]Mona Vax used command '/ActSit 3'.
[22:18:38	][ME] C24:i3.XRAY-91[E]: Elektirikli bastonunu kılıfına koyarak menüyü eline alır ve inceler
[22:18:38	]C24:i3.XRAY-91[E] ran 'take' on item 'MENÜ:' (#19402)
[22:18:38	]C24:i3.XRAY-91[E] has gained a 'MENÜ:' #19402.
[22:18:39	]John Hector ran 'drop' on item 'MENÜ:' (#19404)
[22:18:39	]John Hector has lost a 'MENÜ:' #19404.
[22:18:43	]Hamilton von Adelhard used command '/ExitAct'.
[22:18:44	]Hamilton von Adelhard used command '/ExitAct'.
[22:18:44	]Hamilton von Adelhard used command '/ExitAct'.
[22:18:44	][IC] John Hector: Buyrun efendim menü.
[22:18:46	]Hamilton von Adelhard used command '/ActSit 7'.
[22:18:50	][IC] John Hector: Şimdiden afiyet olsun.
[22:18:51	]Hamilton von Adelhard used command '/ExitAct'.
[22:19:00	]Hamilton von Adelhard used command '/ActSit 5'.
[22:19:02	]Hamilton von Adelhard used command '/ActSit 4'.
[22:19:03	][IC] Mona Vax: Bir bakalım..
[22:19:03	]Hamilton von Adelhard used command '/ExitAct'.
[22:19:05	]Hamilton von Adelhard used command '/ExitAct'.
[22:19:07	]Mona Vax ran 'Write' on item 'MENÜ:' (#19404)
[22:19:08	]Hamilton von Adelhard used command '/ActSit 4'.
[22:19:09	]Hamilton von Adelhard used command '/ExitAct'.
[22:19:10	]Mona Vax ran 'Write' on item 'MENÜ:' (#19404)
[22:19:11	]Hamilton von Adelhard used command '/ActSit 3'.
[22:19:15	][IC] Hamilton von Adelhard: Sağolun.
[22:19:15	]C24:i3.XRAY-91[E] ran 'Write' on item 'MENÜ:' (#19402)
[22:19:18	]Hamilton von Adelhard used command '/ExitAct'.
[22:19:18	]Mona Vax ran 'Write' on item 'MENÜ:' (#19404)
[22:19:20	]Hamilton von Adelhard used command '/ActSit 2'.
[22:19:21	]Albert Black ran 'take' on item 'Bir Bardak Çay' (#19250)
[22:19:21	]Albert Black has gained a 'Bir Bardak Çay' #19250.
[22:19:22	]Hamilton von Adelhard used command '/ActSit 2'.
[22:19:23	]Hamilton von Adelhard used command '/ActSit 2'.
[22:19:24	]Albert Black ran 'take' on item 'Bir Bardak Çay' (#19251)
[22:19:24	]Albert Black has gained a 'Bir Bardak Çay' #19251.
[22:19:28	]Hamilton von Adelhard used command '/ExitAct'.
[22:19:30	]Hamilton von Adelhard used command '/ActSit 5'.
[22:19:32	][ME] Albert Black: tepsisinden masaya koyar
[22:19:32	]Hamilton von Adelhard used command '/ActSit 5'.
[22:19:36	]Albert Black ran 'drop' on item 'Bir Bardak Çay' (#19251)
[22:19:36	]Albert Black has lost a 'Bir Bardak Çay' #19251.
[22:19:39	]Albert Black ran 'drop' on item 'Bir Bardak Çay' (#19250)
[22:19:39	]Albert Black has lost a 'Bir Bardak Çay' #19250.
[22:19:40	]John Freeman used command '/ExitAct'.
[22:19:43	]John Freeman used command '/ActSit 6'.
[22:19:43	]C24:i3.XRAY-91[E] ran 'drop' on item 'MENÜ:' (#19402)
[22:19:43	]C24:i3.XRAY-91[E] has lost a 'MENÜ:' #19402.
[22:19:46	][IC] Mona Vax: Somon biftek ve premium breen suyu alabilir miyim.
[22:19:46	]John Freeman used command '/ExitAct'.
[22:19:48	][IC] C24:i3.XRAY-91[E]: <:: Iki tane köpüklü breen suyu. ::>
[22:19:49	][ME] Hamilton von Adelhard: simitinden 1 dilim koparıp ağzına atar
[22:19:49	]John Hector ran 'take' on item 'MENÜ:' (#19402)
[22:19:49	]John Hector has gained a 'MENÜ:' #19402.
[22:19:53	][IC] John Hector: Tabii.
[22:19:53	][ME] Hamilton von Adelhard: bu arada çayından 1 yuduma lır
[22:19:54	][IC] Albert Black: Tamamdır efendim.
[22:19:54	]John Hector opened the 'Large Refrigerator' #2709 container.
[22:19:54	]Mona Vax ran 'SetCredits' on item '#08119 Kimlik Kartı' (#19020)
[22:19:57	]John Hector has gained a 'Köpüklü Breen Suyu' #19412 from a container with the name 'Large Refrigerator' #2709.
[22:19:58	]John Freeman used command '/ActSit 6'.
[22:19:59	]John Hector has gained a 'Köpüklü Breen Suyu' #19046 from a container with the name 'Large Refrigerator' #2709.
[22:20:00	][IC] Hamilton von Adelhard: Bence kendi iş yerimizi kurmalıyız.
[22:20:02	]Albert Black ran 'Write' on item 'MENÜ:' (#19404)
[22:20:05	]John Hector has gained a 'Premium Breen'in Suyu' #19244 from a container with the name 'Large Refrigerator' #2709.
[22:20:06	]John Hector closed the 'Large Refrigerator' #2709 container.
[22:20:08	]John Freeman used command '/ExitAct'.
[22:20:10	]John Hector ran 'drop' on item 'Köpüklü Breen Suyu' (#19046)
[22:20:10	]John Hector has lost a 'Köpüklü Breen Suyu' #19046.
[22:20:11	]John Hector ran 'drop' on item 'Köpüklü Breen Suyu' (#19412)
[22:20:11	]John Hector has lost a 'Köpüklü Breen Suyu' #19412.
[22:20:15	]John Hector ran 'Write' on item 'MENÜ:' (#19402)
[22:20:16	]John Freeman used command '/ActSit 5'.
[22:20:17	]John Freeman used command '/ExitAct'.
[22:20:19	]John Freeman used command '/ActSit 6'.
[22:20:22	][IC] C24:i3.XRAY-91[E]: <:: Uzaklaş. ::>
[22:20:35	]John Hector ran 'drop' on item 'Premium Breen'in Suyu' (#19244)
[22:20:35	]John Hector has lost a 'Premium Breen'in Suyu' #19244.
[22:20:41	][ME] C24:i3.XRAY-91[E]: Köpüklü Breen sularını masadan alır ve sırt çantasına koyar
[22:20:46	]C24:i3.XRAY-91[E] ran 'take' on item 'Köpüklü Breen Suyu' (#19046)
[22:20:46	]C24:i3.XRAY-91[E] has gained a 'Köpüklü Breen Suyu' #19046.
[22:20:48	]C24:i3.XRAY-91[E] ran 'take' on item 'Köpüklü Breen Suyu' (#19412)
[22:20:48	]C24:i3.XRAY-91[E] has gained a 'Köpüklü Breen Suyu' #19412.
[22:20:50	]John Freeman used command '/ExitAct'.
[22:20:51	][IC] John Hector: Toplam 60 token.
[22:20:51	][OOC] Hamilton von Adelhard: 2953 ping
[22:20:52	][ME] Albert Black: masaya koyar
[22:20:54	][OOC] John Freeman: uhhh
[22:20:55	][IC] C24:i3.XRAY-91[E]: <:: Evet. ::>
[22:21:00	][IC] C24:i3.XRAY-91[E]: <:: Pos makinesini göster. ::>
[22:21:02	]John Hector ran 'RequestCredits' on item 'POS Terminal' (#19150)
[22:21:06	][IC] Mona Vax: Biftek gecikti sanırım.
[22:21:11	][IC] Hamilton von Adelhard: Bana katılıyor musun.
[22:21:15	][OOC] John Freeman: ben burda kaldım biri çekse ya
[22:21:19	]John Hector opened the 'Large Refrigerator' #2709 container.
[22:21:19	]C24:RCT.YELLO-91 (CID: REDACTED, item: 15594) has send 60 credits to John Freeman (CID: 77102, item: 8038) via POS device for '2 köpüklü breen suyu'.
[22:21:23	]John Hector has gained a 'Somon Biftek' #19165 from a container with the name 'Large Refrigerator' #2709.
[22:21:24	]C24:i3.XRAY-91[E] entered observer.
[22:21:24	]John Hector closed the 'Large Refrigerator' #2709 container.
[22:21:27	]John Hector ran 'drop' on item 'Somon Biftek' (#19165)
[22:21:27	]John Hector has lost a 'Somon Biftek' #19165.
[22:21:27	]John Freeman used command '/UnStuck'.
[22:21:28	][OOC] C24:i3.XRAY-91[E]: admin cagir
[22:21:30	]C24:i3.XRAY-91[E] exited observer at their location.
[22:21:40	][ME] Albert Black: özel tabakta sipariş eder
[22:21:41	]John Freeman used command ' /UnStuck their reason to use it was: duvarda sıkıştım'.
[22:21:41	]John Freeman used command ' /UnStuck their reason to use it was: duvarda sıkıştım'.
[22:21:47	]C24:i3.XRAY-91[E] entered observer.
[22:21:48	][IC] Mona Vax: Tamamdır sağolun.
[22:21:53	][IC] Albert Black: Menü nerede.
[22:21:54	]C24:i3.XRAY-91[E] ran SAM command 'goto' with arguments: 'freeman'
[22:21:55	][OOC] John Freeman: unstuck yaptım
[22:21:58	][ME] Mona Vax: çatal ve bıçak kullanarak somonu yavaşça yer
[22:21:59	]John Hector ran 'take' on item 'MENÜ:' (#19404)
[22:21:59	]John Hector has gained a 'MENÜ:' #19404.
[22:22:02	]C24:i3.XRAY-91[E] exited observer at their location.
[22:22:03	]Mona Vax ran 'Consume' on item 'Somon Biftek' (#19165)
[22:22:03	]Mona Vax has gained a level 5 long boost in Zeka.
[22:22:03	]Mona Vax has gained a level 5 long boost in Algı.
[22:22:06	][IC] Hamilton von Adelhard: Bir bilgim yok.
[22:22:11	][ME] Mona Vax: yanında da suyu içer
[22:22:12	][OOC] John Freeman: beni restorana ışınlasa ya biri
[22:22:13	]Mona Vax ran 'Consume' on item 'Premium Breen'in Suyu' (#19244)
[22:22:13	]Mona Vax has gained a 'Boş Breen'in Suyu' #19462.
[22:22:14	][ME] Hamilton von Adelhard: simitini yiyyor
[22:22:15	][IC] Albert Black: Hm.
[22:22:20	][IC] Albert Black: Karşınızdaki kişi kimdi.
[22:22:33	][IC] John Freeman: Go on!
[22:22:36	][IC] Mona Vax: Tuzu çok az fazla olmuş ama güzeldi.
[22:22:37	]Mona Vax used command '/ExitAct'.
[22:22:37	]C24:i3.XRAY-91[E] used command '/Radio 10-12 10-20 Cafe Baltic, 10-59 CCA'.
[22:22:38	][LOOC] Hamilton von Adelhard: gelcek şimdi o
[22:22:39	][IC] Albert Black: Karşıdaki kişiyi tanıyor musun.
[22:22:43	][IC] John Freeman: Someday, this will all be a bad memory.
[22:22:48	]John Hector ran 'Write' on item 'MENÜ:' (#19404)
[22:22:54	][IC] Mona Vax: Borcum ne kadar sadık birey?
[22:22:57	][IC] Albert Black: Hey.
[22:23:01	]C24:i3.XRAY-91[E] is admin-searching John Freeman's inventory.
[22:23:01	]C24:i3.XRAY-91[E] has used a context menu option with the name: ixviewinventory
[22:23:02	][IC] Albert Black: Menüyü verin lütfen.
[22:23:03	]C24:i3.XRAY-91[E] has closed John Freeman's inventory.
[22:23:05	][IC] John Hector: 95 token efendim.
[22:23:08	]John Hector ran 'RequestCredits' on item 'POS Terminal' (#19150)
[22:23:08	][IC] John Freeman: Masadaydı.
[22:23:10	][IC] C24:i3.XRAY-91[E]: <:: Sen. ::>
[22:23:16	][IC] John Freeman: Evet.
[22:23:23	][IC] C24:i3.XRAY-91[E]: <:: Depoya eşyalarını bıraktın değil mi? ::>
[22:23:26	][IC] John Freeman: Evet.
[22:23:31	][IC] Mona Vax: Hmm ödeyelim o zaman.
[22:23:35	][IC] C24:i3.XRAY-91[E]: <:: Yani üzerini arasam medikal eşya bulamam. ::>
[22:23:45	][IC] Albert Black: Birim.
[22:23:47	][IC] John Freeman: Bana ait kıyafetleri bulaqbilirsin.
[22:23:49	][IC] Albert Black: Kişi menüyü almış.
[22:23:50	][IC] John Freeman: Uniforma.
[22:23:52	][IC] Albert Black: Menü yok.
[22:23:53	][IC] C24:i3.XRAY-91[E]: <:: Pekala. ::>
[22:23:54	]Hamilton von Adelhard used command '/ExitAct'.
[22:23:55	]John Hector ran 'RequestCredits' on item 'POS Terminal' (#19150)
[22:23:59	][IC] C24:i3.XRAY-91[E]: <:: Kim? ::>
[22:24:00	][IC] Mona Vax: Hey.
[22:24:01	][LOOC] John Freeman: aga menü yok oldu 
[22:24:03	][IC] Albert Black: By kişi.
[22:24:07	][IC] Albert Black: Bu*.
[22:24:08	]C24:i3.XRAY-91[E] is admin-searching John Freeman's inventory.
[22:24:08	]C24:i3.XRAY-91[E] has used a context menu option with the name: ixviewinventory
[22:24:11	]Mona Vax (CID: 08119, item: 19020) has send 95 credits to John Freeman (CID: 77102, item: 8038) via POS device for '1 somon biftek ve bir premium su'.
[22:24:11	][IC] Albert Black: Sonra bir yere gitti.
[22:24:11	][IC] Hamilton von Adelhard: Hey he yhey.
[22:24:12	][IC] John Freeman: Bende menü yok.
[22:24:12	]C24:i3.XRAY-91[E] has closed John Freeman's inventory.
[22:24:13	][IC] Albert Black: Ve geldi.
[22:24:13	][IC] C24:i3.XRAY-91[E]: <:: Sen. ::>
[22:24:14	][IC] Mona Vax: Tamamdır.
[22:24:14	][IC] C24:i3.XRAY-91[E]: <:: Menüyü ver. ::>
[22:24:18	][ME] Hamilton von Adelhard: kişiyi eli ile hafifçe itekler
[22:24:18	]C24:i3.XRAY-91[E] is admin-searching Hamilton von Adelhard's inventory.
[22:24:18	]C24:i3.XRAY-91[E] has used a context menu option with the name: ixviewinventory
[22:24:19	][IC] Mona Vax: Kolay gelsin, iyi günler.
[22:24:20	][IC] Hamilton von Adelhard: Bakın.
[22:24:21	]C24:i3.XRAY-91[E] has closed Hamilton von Adelhard's inventory.
[22:24:21	][IC] John Hector: İyi günler yine bekleriz efendim.
[22:24:25	][IC] John Freeman: Arayabilirsin beni menü yok.
[22:24:25	][IC] Albert Black: Gittiği yerde bırakmış olabilir.
[22:24:26	][IC] C24:i3.XRAY-91[E]: <:: Şimdi. ::>
[22:24:29	][IC] Hamilton von Adelhard: Yaklaşık 30 dakikadır buradayız.
[22:24:32	][IC] C24:i3.XRAY-91[E]: <:: Ikinizdede menü yok galiba. ::>
[22:24:37	][IC] Hamilton von Adelhard: Hayıt yok.
[22:24:38	][IC] Hamilton von Adelhard: Sanırım.
[22:24:40	][IC] Hamilton von Adelhard: Masanın altına kaçtı.
[22:24:40	][IC] C24:i3.XRAY-91[E]: <:: Veriyor musunuz, üzerinizimi arayım. ::>
[22:24:42	]Wonder Of You loaded the character 'Gordon Mreefan'
[22:24:42	][LOOC] John Freeman: aga gitmedim unstycuk yaptım çünkü karakter sıkıştı
[22:24:47	][IC] Hamilton von Adelhard: Üzerimizi aramanız için.
[22:24:51	][IC] Hamilton von Adelhard: Geçerli bir kanun yahut sebep yok.
[22:24:54	][IC] Hamilton von Adelhard: Ayrıca.
[22:24:56	][IC] Hamilton von Adelhard: Menüyü ne yapacağız ki.
[22:24:59	][IC] C24:i3.XRAY-91[E]: <:: Sanamı soracağım? ::>
[22:25:00	][IC] John Freeman: Harbi.
[22:25:00	][IC] C24:i3.XRAY-91[E]: <:: Geç duvara. ::>
[22:25:01	]Gordon Mreefan ran 'EquipUn' on item 'Açık Gri Kol Bandı' (#19271)
[22:25:01	][ME] Albert Black: masa altını inceler
[22:25:03	][IC] Albert Black: Evet.
[22:25:07	][IC] Albert Black: Orada.
[22:25:11	][IC] Hamilton von Adelhard: Bana sormanız gereken bir problem değil.
[22:25:11	][IC] Albert Black: Yanındaki kişiye sorduğumda.
[22:25:14	]Gordon Mreefan entered observer.
[22:25:14	][IC] Albert Black: Bilmiyorum diyince.
[22:25:17	]Gordon Mreefan exited observer at their location.
[22:25:21	]C24:i3.XRAY-91[E] entered observer.
[22:25:23	][IC] Albert Black: Freemanda parayı ödemeden gidince.
[22:25:28	][IC] Albert Black: Menüyü aldı sandım.
[22:25:28	][IC] John Freeman: Koltuğun altında herhalde menü.
[22:25:29	][IC] Hamilton von Adelhard: Evet.
[22:25:29	]C24:i3.XRAY-91[E] exited observer at their location.
[22:25:31	]John Hector ran 'take' on item 'MENÜ:' (#19403)
[22:25:31	]John Hector has gained a 'MENÜ:' #19403.
[22:25:32	][IC] Hamilton von Adelhard: Sabahtan beri suçlanıyoruz.
[22:25:32	][IC] C24:i3.XRAY-91[E]: <:: Hmph. ::>
[22:25:33	][IC] Hamilton von Adelhard: Bence.
[22:25:35	]Gordon Mreefan has used a context menu option with the name: remove
[22:25:36	][IC] C24:i3.XRAY-91[E]: <:: Sen. ::>
[22:25:37	][IC] Albert Black: Sorun yok.
[22:25:38	][IC] C24:i3.XRAY-91[E]: <:: Geç duvara. ::>
[22:25:38	][IC] Hamilton von Adelhard: En azından.
[22:25:40	]Gordon Mreefan ran SAM command 'menu' with arguments: ''
[22:25:43	][IC] Hamilton von Adelhard: Fiyatı vermekten.
[22:25:45	][IC] Hamilton von Adelhard: Mahrum bırakın.
[22:25:47	]Gordon Mreefan has used a context menu option with the name: rb655_dissolve
[22:25:50	]Gordon Mreefan has used a context menu option with the name: rb655_dissolve
[22:25:50	][IC] Hamilton von Adelhard: Tüm zevkimiz.
[22:25:52	][IC] Hamilton von Adelhard: Keyfimiz.
[22:25:55	][IC] Hamilton von Adelhard: Ağız tadımız kaçtı.
[22:25:59	][IC] C24:i3.XRAY-91[E]: <:: Banane senin zevkinden. ::>
[22:26:00	][IC] C24:i3.XRAY-91[E]: <:: Geç duvara. ::>
[22:26:02	][IC] C24:i3.XRAY-91[E]: <:: Son uyarım. ::>
[22:26:10	]John Hector ran 'Write' on item 'MENÜ:' (#19403)
[22:26:11	][IC] C24:i3.XRAY-91[E]: <:: Kendini tanıt. ::>
[22:26:15	][IC] Hamilton von Adelhard: Hamilton.
[22:26:22	]Gordon Mreefan has spawned 'models/props_c17/fountain_01.mdl'.
[22:26:25	][OOC] John Freeman: amk menüsü yüzünden olay çıkarıyo yaw çıldıracam yok yok sen kaybettin sen bul
[22:26:28	][IC] C24:i3.XRAY-91[E]: <:: Hamilton ne. ::>
[22:26:33	][IC] Hamilton von Adelhard: Hamilton işte?
[22:26:35	][LOOC] C24:i3.XRAY-91[E]: menüyü bulduk
[22:26:36	]Gordon Mreefan entered observer.
[22:26:43	][IC] C24:i3.XRAY-91[E]: <:: Kartın yokmu senin? ::>
[22:26:45	][LOOC] John Freeman: eee adamı niye arıyon
[22:26:46	][IC] C24:i3.XRAY-91[E]: <:: Kartında yazanları söyle. ::>
[22:26:46	][IC] Hamilton von Adelhard: Var.
[22:26:50	][LOOC] C24:i3.XRAY-91[E]: arayacağımı kim söyledi
[22:26:53	][IC] Hamilton von Adelhard: Hamilton von Adelhard.
[22:26:57	][LOOC] John Freeman: bruh
[22:27:01	]John Freeman used command '/ActSit 6'.
[22:27:03	][LOOC] Hamilton von Adelhard: abi aramak içn iznin yok
[22:27:05	]John Freeman used command '/ExitAct'.
[22:27:09	][LOOC] Hamilton von Adelhard: public mekana gelip rastgele birini arıyorsun
[22:27:09	][ME] C24:i3.XRAY-91[E]: Tabletini çıkartır ve adamın adını yazar
[22:27:17	][LOOC] C24:i3.XRAY-91[E]: arayacağımı kim söyledi
[22:27:17	][LOOC] C24:i3.XRAY-91[E]: arayacağımı kim söyledi
[22:27:18	][LOOC] Hamilton von Adelhard: etrafı aramak yerine gelip bizi arıyorsun
[22:27:23	][IC] John Freeman: Niye uyarıyorsunuz adamın yanlışı yok.
[22:27:27	][LOOC] Hamilton von Adelhard: tutuklamaya kadar götürdün duvara yaslıyorsun
[22:27:50	][LOOC] John Freeman: beyler sizin işiniz yok siz devam edin restoran rp ye
[22:28:08	]John Hector ran 'Write' on item 'MENÜ:' (#19404)
[22:28:09	][IC] Albert Black: Parasını versinlerde.
[22:28:10	][ME] C24:i3.XRAY-91[E]: Elektirikli bastonunu çıkartır ve adamın sırtına doğru birkaç defa vurur.
[22:28:11	][IC] Albert Black: 45 token.
[22:28:14	][LOOC] C24:i3.XRAY-91[E]: karşılık veriyor musun?
[22:28:16	][IC] Hamilton von Adelhard: Ugh!
[22:28:17	][IC] Albert Black: Toplam 45.
[22:28:18	]C24:i3.XRAY-91[E] has critically hit Hamilton von Adelhard dealing 8 damage (CritChance was 1.00).
[22:28:18	]Hamilton von Adelhard has taken 7 damage from C24:i3.XRAY-91[E].
[22:28:18	][IC] John Freeman: This is bullshit!
[22:28:19	][IC] Hamilton von Adelhard: Ugh!
[22:28:19	]C24:i3.XRAY-91[E] has critically hit Hamilton von Adelhard dealing 8 damage (CritChance was 1.00).
[22:28:19	]Hamilton von Adelhard has taken 7 damage from C24:i3.XRAY-91[E].
[22:28:20	]C24:i3.XRAY-91[E] has critically hit Hamilton von Adelhard dealing 8 damage (CritChance was 1.00).
[22:28:20	]Hamilton von Adelhard has taken 7 damage from C24:i3.XRAY-91[E].
[22:28:21	]C24:i3.XRAY-91[E] has critically hit Hamilton von Adelhard dealing 8 damage (CritChance was 1.00).
[22:28:21	]Hamilton von Adelhard has taken 7 damage from C24:i3.XRAY-91[E].
[22:28:21	]Gordon Mreefan has spawned 'models/willardnetworks/posters/wn_poster_1.mdl'.
[22:28:22	][IC] C24:i3.XRAY-91[E]: <:: Bir daha. ::>
[22:28:23	]Gordon Mreefan has spawned 'models/willardnetworks/posters/wn_poster_3.mdl'.
[22:28:25	]Gordon Mreefan has spawned 'models/willardnetworks/posters/wn_poster_4.mdl'.
[22:28:28	]Gordon Mreefan has spawned 'models/willardnetworks/posters/wn_poster_5.mdl'.
[22:28:30	][IC] C24:i3.XRAY-91[E]: <:: Emirlerimi ikiletirsen yada karşı çıkarsan. ::>
[22:28:33	][ME] Hamilton von Adelhard: sızlanarak ve bağırarak
[22:28:33	][IC] C24:i3.XRAY-91[E]: <:: Seni içeri alırım. ::>
[22:28:35	][IC] Hamilton von Adelhard: BENDE MENÜ FALAN YOK.
[22:28:40	][LOOC] John Freeman: dostum malmısın sk 
[22:28:42	][IC] Hamilton von Adelhard: ADAMLARIN SALAKLIĞI YÜZÜNDEN BİZ DAYAK YİYYORUZ.
[22:28:46	]Gordon Mreefan has used a context menu option with the name: skin
[22:28:47	][LOOC] John Freeman: napoıyon amına koyum
[22:28:49	]Gordon Mreefan has used a context menu option with the name: skin
[22:28:51	]Gordon Mreefan has used a context menu option with the name: skin
[22:28:53	]Gordon Mreefan has used a context menu option with the name: skin
[22:28:54	][LOOC] John Freeman: adamın suçu yok
[22:29:09	][LOOC] C24:i3.XRAY-91[E]: knk adam bana karşı çıkıyor laf söylüyorki tutuklamıyorum sadece re-educate yapıyorum
[22:29:12	][LOOC] C24:i3.XRAY-91[E]: her sikime karışma
[22:29:22	][LOOC] John Freeman: mal adama niye saldırıyonm
[22:29:31	][IC] Hamilton von Adelhard: Ben.
[22:29:32	]C24:i3.XRAY-91[E] used command '/Radio 10-19 Plaza'.
[22:29:35	][IC] Hamilton von Adelhard: Yemeyevceğim sağol.
[22:29:37	]Gordon Mreefan exited observer at their location.
[22:29:39	]John Hector ran 'drop' on item 'MENÜ:' (#19403)
[22:29:39	]John Hector has lost a 'MENÜ:' #19403.
[22:29:39	][IC] Hamilton von Adelhard: Ağız tadı falan kalmadı.
