[16:11:34	]dondurmaci822 has connected.
[22:56:33	]Ferhan Şensoy has wasted a level 1 long boost in Güç (current: 0; target: 1).
[22:56:38	]Ferhan Şensoy ran 'Consume' on item 'Şişlenmiş Antlion Eti' (#27240)
[22:56:38	]Ferhan Şensoy has wasted a level 1 long boost in Güç (current: 0; target: 1).
[22:56:43	]Vrigon The Enigmatic used command '/LocalEvent Büyük bir dalga geliyor gibi görünüyor 1500'.
[22:56:52	]Vrigon The Enigmatic has fired a toolgun with the name: creator
[22:56:52	]Vrigon The Enigmatic has spawned a 'NPC [4664][npc_fastzombie]'.
[22:56:53	]Vrigon The Enigmatic has fired a toolgun with the name: creator
[22:56:53	]Vrigon The Enigmatic has spawned a 'NPC [3666][npc_fastzombie]'.
[22:56:53	]Vrigon The Enigmatic has fired a toolgun with the name: creator
[22:56:53	]Vrigon The Enigmatic has spawned a 'NPC [4714][npc_fastzombie]'.
[22:56:53	]Vrigon The Enigmatic has fired a toolgun with the name: creator
[22:56:53	]Vrigon The Enigmatic has spawned a 'NPC [4717][npc_fastzombie]'.
[22:56:53	]Vrigon The Enigmatic has fired a toolgun with the name: creator
[22:56:53	]Vrigon The Enigmatic has spawned a 'NPC [4731][npc_fastzombie]'.
[22:57:18	]Vrigon The Enigmatic exited observer at their location.
[22:57:22	]Ferhan Şensoy has taken 5 damage from npc_fastzombie.
[22:57:24	]Ferhan Şensoy has taken 3 damage from npc_fastzombie.
[22:57:25	]Ferhan Şensoy has hit npc_fastzombie dealing 45 damage (CritChance was 0.10).
[22:57:25	]Ferhan Şensoy has taken 3 damage from npc_fastzombie.
[22:57:26	]Lauv'Abrarc has taken 5 damage from npc_fastzombie.
[22:57:26	]Lauv'Abrarc has gained level 6 in the Vortessence skill.
[22:57:27	]Kaiser Soze has hit npc_fastzombie dealing 18 damage (CritChance was 0.10).
[22:57:28	]Vrigon The Enigmatic has taken 3 damage from npc_fastzombie.
[22:57:28	]Vrigon The Enigmatic has taken 3 damage from npc_fastzombie.
[22:57:29	][VORT] Vrigon The Enigmatic has damaged npc_fastzombie, dealing 15 with vortpyro
[22:57:29	]Vrigon The Enigmatic has gained level 6 in the Vortessence skill.
[22:57:29	][VORT] Lauv'Abrarc has damaged npc_fastzombie, dealing 999 with vortbeam
[22:57:31	]Vrigon The Enigmatic has taken 3 damage from npc_fastzombie.
[22:57:31	]Vrigon The Enigmatic has taken 3 damage from npc_fastzombie.
[22:57:32	]Ferhan Şensoy has critically hit npc_fastzombie dealing 80 damage (CritChance was 0.10).
[22:57:47	][IC] Vrigon The Enigmatic: Dede.
[22:57:57	][IC] Vrigon The Enigmatic: Onun çözümünü henüz bulamadım.
[22:58:00	][IC] Vrigon The Enigmatic: Ama zamanla geçer.
[22:58:03	][IC] Lauv'Abrarc: Senin kafana işeyim.
[22:58:09	]Vrigon The Enigmatic entered observer.
[22:58:22	]Vrigon The Enigmatic has fired a toolgun with the name: creator
[22:58:22	]Vrigon The Enigmatic has spawned a 'NPC [4631][npc_fastzombie_torso]'.
[22:58:23	]Vrigon The Enigmatic has fired a toolgun with the name: creator
[22:58:23	]Vrigon The Enigmatic has spawned a 'NPC [4634][npc_fastzombie_torso]'.
[22:58:27	]Ferhan Şensoy has hit npc_fastzombie_torso in the head dealing 45 damage (CritChance was 0.10).
[22:58:27	]Lauv'Abrarc has taken 3 damage from npc_fastzombie_torso.
[22:58:27	]Lauv'Abrarc has taken 3 damage from npc_fastzombie_torso.
[22:58:30	]Ferhan Şensoy has hit npc_fastzombie_torso dealing 45 damage (CritChance was 0.10).
[22:58:30	]Ferhan Şensoy has taken 3 damage from npc_fastzombie_torso.
[22:58:33	]Ferhan Şensoy has taken 3 damage from npc_fastzombie_torso.
[22:58:33	]Ferhan Şensoy has hit npc_fastzombie_torso in the left arm dealing 45 damage (CritChance was 0.10).
[22:58:34	]Vrigon The Enigmatic used command '/LocalEvent Büyük bir dalga geliyor gibi görünüyor 1500'.
[22:58:38	]Vrigon The Enigmatic has fired a toolgun with the name: creator
[22:58:38	]Vrigon The Enigmatic has spawned a 'NPC [3746][npc_zombie]'.
[22:58:42	]Vrigon The Enigmatic has fired a toolgun with the name: creator
[22:58:42	]Vrigon The Enigmatic has spawned a 'NPC [4586][npc_zombie]'.
[22:58:45	]Vrigon The Enigmatic has fired a toolgun with the name: creator
[22:58:45	]Vrigon The Enigmatic has spawned a 'NPC [4601][npc_headcrab_fast]'.
[22:58:48	]Vrigon The Enigmatic has fired a toolgun with the name: creator
[22:58:48	]Vrigon The Enigmatic has spawned a 'NPC [4823][npc_headcrab_fast]'.
[22:58:49	]Ferhan Şensoy has taken 5 damage from npc_headcrab_fast.
[22:58:49	]Ferhan Şensoy has taken 5 damage from npc_headcrab_fast.
[22:58:50	]Ferhan Şensoy has taken 5 damage from npc_headcrab_fast.
[22:58:51	]Ferhan Şensoy has taken 5 damage from npc_headcrab_fast.
[22:58:51	]Ferhan Şensoy has hit npc_headcrab_fast dealing 18 damage (CritChance was 0.10).
[22:58:52	]Ferhan Şensoy has taken 5 damage from npc_headcrab_fast.
[22:58:52	]Kaiser Soze has hit npc_zombie dealing 18 damage (CritChance was 0.10).
[22:58:52	]Kaiser Soze has taken 10 damage from npc_zombie.
[22:58:54	]Kaiser Soze has hit npc_zombie dealing 18 damage (CritChance was 0.10).
[22:58:55	]Ferhan Şensoy has taken 5 damage from npc_headcrab_fast.
[22:58:55	]Kaiser Soze has hit npc_zombie dealing 18 damage (CritChance was 0.10).
[22:58:56	]Ferhan Şensoy has hit npc_zombie dealing 45 damage (CritChance was 0.10).
[22:58:56	]Ferhan Şensoy has taken 5 damage from npc_headcrab_fast.
[22:58:57	]Ferhan Şensoy has taken 10 damage from npc_zombie.
[22:58:57	]Vrigon The Enigmatic exited observer at their location.
[22:58:57	]Ferhan Şensoy has taken 5 damage from npc_headcrab_fast.
[22:58:59	]Lauv'Abrarc has taken 10 damage from npc_zombie.
[22:59:00	]Vrigon The Enigmatic has taken 5 damage from npc_headcrab_fast.
[22:59:01	]Ferhan Şensoy has hit npc_zombie in the chest dealing 45 damage (CritChance was 0.08).
[22:59:03	]Vrigon The Enigmatic has taken 5 damage from npc_headcrab_fast.
[22:59:04	]Vrigon The Enigmatic has taken 5 damage from npc_headcrab_fast.
[22:59:07	]Ferhan Şensoy has taken 5 damage from npc_headcrab_fast.
[22:59:09	]Ferhan Şensoy has taken 5 damage from npc_headcrab_fast.
[22:59:09	][LOOC] Ferhan Şensoy: revain
[22:59:11	]Kaiser Soze has taken 5 damage from npc_headcrab_fast.
[22:59:12	][LOOC] Ferhan Şensoy: napiyon
[22:59:14	]Kaiser Soze has taken 5 damage from npc_headcrab_fast.
[22:59:16	]Lauv'Abrarc has taken 5 damage from npc_headcrab_fast.
[22:59:17	]Kaiser Soze has hit npc_headcrab_fast dealing 18 damage (CritChance was 0.10).
[22:59:25	]Ferhan Şensoy ran 'use' on item 'Cerrahi Kit' (#27232)
[22:59:25	]Ferhan Şensoy has performed the 'Use Cerrahi Kit' action, gaining 120 experience in medicine.
[22:59:25	]Ferhan Şensoy was disinfected by Ferhan Şensoy for 292 seconds.
[22:59:25	]Ferhan Şensoy was bandaged by Ferhan Şensoy for 75 HP.
[22:59:28	][IC] Vrigon The Enigmatic: Dede.
[22:59:33	][IC] Vrigon The Enigmatic: Yolda şunları buldum.
[22:59:34	][IC] Vrigon The Enigmatic: Bunlar nedir.
[22:59:43	]Ferhan Şensoy ran 'drop' on item 'Cerrahi Kit' (#27232)
[22:59:43	]Ferhan Şensoy has lost a 'Cerrahi Kit' #27232.
[22:59:45	][VORT] Lauv'Abrarc has healed Ferhan Şensoy
[22:59:51	]Kaiser Soze ran 'take' on item 'Cerrahi Kit' (#27232)
[22:59:51	]Kaiser Soze has gained a 'Cerrahi Kit' #27232.
[22:59:54	]Lauv'Abrarc entered observer.
[22:59:54	]Lauv'Abrarc exited observer at their location.
[22:59:58	]Ferhan Şensoy ran 'give' on item 'İlk Yardım Kiti' (#27233)
[22:59:58	]Ferhan Şensoy has performed the 'Use İlk Yardım Kiti' action, gaining 50 experience in medicine.
[22:59:58	]Kaiser Soze was disinfected by Ferhan Şensoy for 146 seconds.
[22:59:58	]Kaiser Soze was bandaged by Ferhan Şensoy for 57 HP.
[22:59:58	]Kaiser Soze ran 'give' on item 'Cerrahi Kit' (#27232)
[22:59:58	]Kaiser Soze has performed the 'Use Cerrahi Kit' action, gaining 35 experience in medicine.
[22:59:58	]Kaiser Soze tried to disinfect Ferhan Şensoy but the wound was already clean.
[22:59:58	]Ferhan Şensoy was bandaged by Kaiser Soze for 65 HP.
[22:59:59	]Lauv'Abrarc used command '/PM vrigon eski halime çevir'.
[23:00:02	]Kaiser Soze ran 'give' on item 'Cerrahi Kit' (#27232)
[23:00:02	]Kaiser Soze tried to disinfect Ferhan Şensoy but the wound was already clean.
[23:00:02	]Ferhan Şensoy was bandaged by Kaiser Soze for 65 HP.
[23:00:02	]Kaiser Soze has gained a 'Dikişli Kumaş' #27248.
[23:00:09	]Vrigon The Enigmatic used command '/PM lauv onun için karakterden çık gir yapman lazım'.
[23:00:12	]Vrigon The Enigmatic has given himself a disinfected_bandage.
[23:00:12	]Vrigon The Enigmatic has gained a 'Dezenfekte Bandaj Rulosu' #27249.
[23:00:15	][IC] Lauv'Abrarc: Size.
[23:00:16	][IC] Vrigon The Enigmatic: Şunları buldum.
[23:00:19	]Vrigon The Enigmatic ran 'split' on item 'Dezenfekte Bandaj Rulosu' (#27249)
[23:00:19	]Vrigon The Enigmatic has gained a 'Dezenfekte Bandaj Rulosu' #27250.
[23:00:20	]Vrigon The Enigmatic ran 'split' on item 'Dezenfekte Bandaj Rulosu' (#27249)
[23:00:20	]Vrigon The Enigmatic has gained a 'Dezenfekte Bandaj Rulosu' #27251.
[23:00:20	][IC] Lauv'Abrarc: Yeni bir hayat sunuyorum artık.
[23:00:21	]Vrigon The Enigmatic ran 'split' on item 'Dezenfekte Bandaj Rulosu' (#27249)
[23:00:21	]Vrigon The Enigmatic has gained a 'Dezenfekte Bandaj Rulosu' #27252.
[23:00:22	]Vrigon The Enigmatic ran 'drop' on item 'Dezenfekte Bandaj Rulosu' (#27249)
[23:00:22	]Vrigon The Enigmatic has lost a 'Dezenfekte Bandaj Rulosu' #27249.
[23:00:25	]Vrigon The Enigmatic ran 'drop' on item 'Dezenfekte Bandaj Rulosu' (#27250)
[23:00:25	]Vrigon The Enigmatic has lost a 'Dezenfekte Bandaj Rulosu' #27250.
[23:00:26	]Vrigon The Enigmatic ran 'drop' on item 'Dezenfekte Bandaj Rulosu' (#27251)
[23:00:26	]Vrigon The Enigmatic has lost a 'Dezenfekte Bandaj Rulosu' #27251.
[23:00:27	]Vrigon The Enigmatic ran 'drop' on item 'Dezenfekte Bandaj Rulosu' (#27252)
[23:00:27	]Vrigon The Enigmatic has lost a 'Dezenfekte Bandaj Rulosu' #27252.
[23:00:29	]Ferhan Şensoy ran 'take' on item 'Dezenfekte Bandaj Rulosu' (#27249)
[23:00:29	]Ferhan Şensoy has gained a 'Dezenfekte Bandaj Rulosu' #27249.
[23:00:30	]Ferhan Şensoy ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#27252)
[23:00:30	]Ferhan Şensoy tried to disinfect Ferhan Şensoy but the wound was already clean.
[23:00:30	]Ferhan Şensoy was bandaged by Ferhan Şensoy for 17 HP.
[23:00:31	][IC] Vrigon The Enigmatic: Bunları buldum.
[23:00:33	][IC] Lauv'Abrarc: Şehre istediğiniz gibi gidip yemek alabilirsiniz.
[23:00:38	]Kaiser Soze ran 'take' on item 'Dezenfekte Bandaj Rulosu' (#27251)
[23:00:38	]Kaiser Soze has gained a 'Dezenfekte Bandaj Rulosu' #27251.
[23:00:41	]Kaiser Soze ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#27251)
[23:00:41	]Kaiser Soze tried to disinfect Kaiser Soze but the wound was already clean.
[23:00:41	]Kaiser Soze was bandaged by Kaiser Soze for 15 HP.
[23:00:44	][IC] Vrigon The Enigmatic: Iyi hatırlattın dede.
[23:00:45	][IC] Lauv'Abrarc: Buraya da gelip hayatta kalabilirsiniz.
[23:00:46	][IC] Vrigon The Enigmatic: Şu yemekler ialın.
[23:00:47	][IC] Lauv'Abrarc: Seçim sizin.
[23:00:53	]Vrigon The Enigmatic has spawned a antlion_stew.
[23:00:56	]Vrigon The Enigmatic has spawned a antlion_stew.
[23:00:57	]Vrigon The Enigmatic has spawned a antlion_stew.
[23:00:57	][IC] Lauv'Abrarc: Niye mi.
[23:00:59	]Kaiser Soze ran 'take' on item 'Antlion Güveci' (#27254)
[23:00:59	]Kaiser Soze has gained a 'Antlion Güveci' #27254.
[23:01:03	][IC] Vrigon The Enigmatic: Cebimden.
[23:01:03	]Kaiser Soze ran 'Consume' on item 'Antlion Güveci' (#27254)
[23:01:03	]Kaiser Soze has gained a level 5 long boost in Güç.
[23:01:07	][IC] Vrigon The Enigmatic: Tadı nasıl?
[23:01:08	]Ferhan Şensoy ran 'Consume' on item 'Antlion Güveci' (#27255)
[23:01:08	]Ferhan Şensoy has gained a level 5 long boost in Güç.
[23:01:09	][IC] Lauv'Abrarc: Siz demediniz mi bela peşimi bıraksın dediniz.
[23:01:19	][IC] Lauv'Abrarc: Iş mi istiyorsun.
[23:01:21	][IC] Lauv'Abrarc: Öyle mi.
[23:01:27	]Kaiser Soze is fully healed.
[23:01:27	][IC] Lauv'Abrarc: Hmm.
[23:01:32	][IC] Vrigon The Enigmatic: Neyseki nekrotiklerin çoğunu temizledim arrtık gelemezler.
[23:01:34	][IC] Lauv'Abrarc: Siz bekleyin burada.
[23:01:42	][IC] Lauv'Abrarc: Bu mal size bir şey yaparsa vurun kafasına.
[23:01:58	]Lauv'Abrarc entered observer.
[23:01:59	]Ferhan Şensoy ran 'take' on item 'Dezenfekte Bandaj Rulosu' (#27250)
[23:01:59	]Ferhan Şensoy has gained a 'Dezenfekte Bandaj Rulosu' #27250.
[23:02:01	]Ferhan Şensoy ran 'take' on item 'Antlion Güveci' (#27253)
[23:02:01	]Ferhan Şensoy has gained a 'Antlion Güveci' #27253.
[23:02:01	][IC] Vrigon The Enigmatic: Bunu kim verdi zannediyorsunuz.
[23:02:03	]Ferhan Şensoy ran 'drop' on item 'Motor' (#27202)
[23:02:03	]Ferhan Şensoy has lost a 'Motor' #27202.
[23:02:15	]Ferhan Şensoy ran 'Consume' on item 'Antlion Güveci' (#27253)
[23:02:15	]Ferhan Şensoy has wasted a level 5 long boost in Güç (current: 0; target: 5).
[23:03:01	][IC] Vrigon The Enigmatic: Vurmaya kalkışmayın.
[23:03:08	][IC] Ferhan Şensoy: Sıkıldık.
[23:03:11	][IC] Ferhan Şensoy: Seni dövecez.
[23:03:12	][IC] Vrigon The Enigmatic: Vur.
[23:03:20	]Ferhan Şensoy has hit Vrigon The Enigmatic dealing 45 damage (CritChance was 0.10).
[23:03:20	]Vrigon The Enigmatic has taken 45 damage from Ferhan Şensoy.
[23:03:29	]Ferhan Şensoy has hit Vrigon The Enigmatic dealing 45 damage (CritChance was 0.10).
[23:03:29	]Vrigon The Enigmatic has taken 45 damage from Ferhan Şensoy.
[23:03:35	]Ferhan Şensoy has hit Vrigon The Enigmatic dealing 45 damage (CritChance was 0.10).
[23:03:35	]Vrigon The Enigmatic has taken 45 damage from Ferhan Şensoy.
[23:03:37	]Lauv'Abrarc exited observer at their location.
[23:03:42	]Ferhan Şensoy has hit Vrigon The Enigmatic dealing 45 damage (CritChance was 0.10).
[23:03:42	]Vrigon The Enigmatic was knocked unconscious and is bleeding out.
[23:03:42	]Lauv'Abrarc entered observer.
[23:03:43	]Lauv'Abrarc exited observer at their location.
[23:03:44	]Ferhan Şensoy has hit Vrigon The Enigmatic in the left leg dealing 45 damage (CritChance was 0.10).
[23:03:44	]Vrigon The Enigmatic was killed while bleeding out.
[23:03:44	]Ferhan Şensoy has killed Vrigon The Enigmatic with player.
[23:03:44	]Vrigon The Enigmatic has dropped: Vortigaunt Dark Blue Trousers (#26748); 1x Antlion Özü (#26886);
[23:03:45	]Lauv'Abrarc entered observer.
[23:03:48	]Vrigon The Enigmatic entered observer.
[23:03:48	]Ferhan Şensoy opened the 'Dropped Items' #3513 container.
[23:03:51	]Ferhan Şensoy has gained a 'Antlion Özü' #26886 from a container with the name 'Dropped Items' #3513.
[23:03:52	]Ferhan Şensoy has gained a 'Vortigaunt Dark Blue Trousers' #26748 from a container with the name 'Dropped Items' #3513.
[23:03:52	]Vrigon The Enigmatic exited observer at their location.
[23:03:53	]Vrigon The Enigmatic entered observer.
[23:03:56	]Ferhan Şensoy closed the 'Dropped Items' #3513 container.
[23:04:01	]Lauv'Abrarc has spawned 'models/props_vehicles/truck003a.mdl'.
[23:04:05	]Lauv'Abrarc has spawned 'models/props_trainstation/boxcar2a.mdl'.
[23:04:08	]Lauv'Abrarc has spawned 'models/props_trainstation/flatcar.mdl'.
[23:04:13	]Vrigon The Enigmatic has given himself a vortigaunt_torso_light3_tc.
[23:04:14	]Vrigon The Enigmatic has gained a 'Vortigaunt Brown Trench Coat' #27256.
[23:04:22	][IC] Ferhan Şensoy: OPGSFKOPFDGOKDFOKGDD.
[23:04:47	]Lauv'Abrarc exited observer at their location.
[23:04:48	]Lauv'Abrarc entered observer.
[23:04:56	]Ferhan Şensoy ran 'take' on item 'Motor' (#27202)
[23:04:57	]Vrigon The Enigmatic used command '/AddVortalEnergy vrigon 200'.
[23:04:57	]Ferhan Şensoy ran 'take' on item 'Motor' (#27202)
[23:05:03	]Ferhan Şensoy ran 'take' on item 'Motor' (#27202)
[23:05:03	]Ferhan Şensoy has gained a 'Motor' #27202.
[23:05:05	]Lauv'Abrarc exited observer at their location.
[23:05:09	]Ferhan Şensoy ran 'drop' on item 'Motor' (#27202)
[23:05:09	]Ferhan Şensoy has lost a 'Motor' #27202.
[23:05:16	]Ferhan Şensoy ran 'take' on item 'Motor' (#27202)
[23:05:16	]Ferhan Şensoy has gained a 'Motor' #27202.
[23:05:20	]Vrigon The Enigmatic used command '/PM lauv sen bilgesin demi en haşmetlisi'.
[23:05:28	]Vrigon The Enigmatic ran SAM command 'hp' with arguments: 'lauv' '400'
[23:05:30	]Lauv'Abrarc is fully healed.
[23:05:31	]Ferhan Şensoy ran 'drop' on item 'Motor' (#27202)
[23:05:31	]Ferhan Şensoy has lost a 'Motor' #27202.
[23:05:32	]Lauv'Abrarc has taken 10 damage from ix_item.
[23:05:33	]Vrigon The Enigmatic ran SAM command 'hp' with arguments: 'vrigon' '250'
[23:05:35	]Lauv'Abrarc is fully healed.
[23:05:41	]Ferhan Şensoy ran 'take' on item 'Motor' (#27202)
[23:05:41	]Ferhan Şensoy has gained a 'Motor' #27202.
[23:05:58	]Vrigon The Enigmatic exited observer at their location.
[23:06:00	]Ferhan Şensoy has hit Lauv'Abrarc dealing 18 damage (CritChance was 0.10).
[23:06:00	]Lauv'Abrarc has taken 18 damage from Ferhan Şensoy.
[23:06:01	]Ferhan Şensoy has hit Lauv'Abrarc dealing 18 damage (CritChance was 0.10).
[23:06:01	]Lauv'Abrarc has taken 18 damage from Ferhan Şensoy.
[23:06:02	]Kaiser Soze has critically hit Lauv'Abrarc dealing 36 damage (CritChance was 0.10).
[23:06:02	]Lauv'Abrarc has taken 36 damage from Kaiser Soze.
[23:06:04	][Y] Vrigon The Enigmatic: HEY.
[23:06:05	]Lauv'Abrarc is fully healed.
[23:06:07	][IC] Vrigon The Enigmatic: Dey'nach? *Unintelligible*.
[23:06:09	]Ferhan Şensoy has hit Lauv'Abrarc dealing 45 damage (CritChance was 0.10).
[23:06:09	]Lauv'Abrarc has taken 45 damage from Ferhan Şensoy.
[23:06:10	]Lauv'Abrarc is fully healed.
[23:06:11	][IC] Vrigon The Enigmatic: Dey'nahh?
[23:06:15	]Kaiser Soze has critically hit Lauv'Abrarc dealing 85 damage (CritChance was 0.10).
[23:06:15	]Lauv'Abrarc has taken 85 damage from Kaiser Soze.
[23:06:18	]Kaiser Soze was knocked unconscious and is bleeding out.
[23:06:18	][VORT] Vrigon The Enigmatic has damaged Kaiser Soze dealing 999 with vortslam
[23:06:20	]Ferhan Şensoy has hit Lauv'Abrarc dealing 45 damage (CritChance was 0.10).
[23:06:20	]Lauv'Abrarc has taken 45 damage from Ferhan Şensoy.
[23:06:27	][IC] Vrigon The Enigmatic: Yetti artık.
[23:06:30	]Ferhan Şensoy has hit Lauv'Abrarc dealing 45 damage (CritChance was 0.10).
[23:06:30	]Lauv'Abrarc has taken 45 damage from Ferhan Şensoy.
[23:06:32	]Ferhan Şensoy has hit Lauv'Abrarc dealing 18 damage (CritChance was 0.10).
[23:06:32	]Lauv'Abrarc has taken 18 damage from Ferhan Şensoy.
[23:06:32	]Ferhan Şensoy has hit Lauv'Abrarc dealing 18 damage (CritChance was 0.10).
[23:06:32	]Lauv'Abrarc has taken 18 damage from Ferhan Şensoy.
[23:06:33	]Vrigon The Enigmatic has given himself a disinfected_bandage.
[23:06:33	]Vrigon The Enigmatic has gained a 'Dezenfekte Bandaj Rulosu' #27257.
[23:06:33	]Ferhan Şensoy has hit Lauv'Abrarc dealing 18 damage (CritChance was 0.10).
[23:06:33	]Lauv'Abrarc has taken 18 damage from Ferhan Şensoy.
[23:06:34	]Ferhan Şensoy has hit Lauv'Abrarc dealing 18 damage (CritChance was 0.10).
[23:06:34	]Lauv'Abrarc has taken 18 damage from Ferhan Şensoy.
[23:06:36	]Vrigon The Enigmatic ran 'give' on item 'Dezenfekte Bandaj Rulosu' (#27257)
[23:06:36	]Vrigon The Enigmatic has performed the 'Use Dezenfekte Bandaj Rulosu' action, gaining 22 experience in medicine.
[23:06:36	]Kaiser Soze was disinfected by Vrigon The Enigmatic for 79 seconds.
[23:06:36	]Kaiser Soze's bleeding was stopped by Vrigon The Enigmatic.
[23:06:36	]Kaiser Soze was bandaged by Vrigon The Enigmatic for 16 HP.
[23:06:37	]Vrigon The Enigmatic ran 'give' on item 'Dezenfekte Bandaj Rulosu' (#27257)
[23:06:37	]Vrigon The Enigmatic has performed the 'Use Dezenfekte Bandaj Rulosu' action, gaining 15 experience in medicine.
[23:06:37	]Kaiser Soze was disinfected by Vrigon The Enigmatic for 79 seconds.
[23:06:37	]Kaiser Soze was bandaged by Vrigon The Enigmatic for 16 HP.
[23:06:42	]Vrigon The Enigmatic ran 'give' on item 'Dezenfekte Bandaj Rulosu' (#27257)
[23:06:42	]Vrigon The Enigmatic has performed the 'Use Dezenfekte Bandaj Rulosu' action, gaining 21 experience in medicine.
[23:06:42	]Kaiser Soze was disinfected by Vrigon The Enigmatic for 79 seconds.
[23:06:42	]Kaiser Soze was bandaged by Vrigon The Enigmatic for 16 HP.
[23:06:43	]Vrigon The Enigmatic ran 'give' on item 'Dezenfekte Bandaj Rulosu' (#27257)
