[14:05:52	]Jaslyiaa UwU has connected.
[22:51:30	]Keskin Çaycı ran 'Convert' on item 'Su İşçiliği' (#166759)
[22:51:31	]Keskin Çaycı has gained a 'Breen Suyu' #166760.
[22:51:32	]Keskin Çaycı ran 'Consume' on item 'Breen Suyu' (#166760)
[22:51:32	]Keskin Çaycı has wasted a level -2 long boost in Zeka (current: -2; target: 0).
[22:51:32	]Keskin Çaycı has wasted a level -1 long boost in Algı (current: -1; target: 0).
[22:51:32	]Keskin Çaycı has gained a 'Boş Breen'in Suyu' #166761.
[22:51:38	]Keskin Çaycı has transferred a 'Water Canteen' #163714 to a container with the name 'Buzdolabı' #10442.
[22:51:39	]Keskin Çaycı ran 'drop' on item 'Water Canteen' (#163670)
[22:51:42	]Keskin Çaycı has transferred a 'Su Isıtıcısı' #164951 to a container with the name 'Buzdolabı' #10442.
[22:51:49	]Keskin Çaycı closed the 'Buzdolabı' #10442 container.
[22:51:51	]Keskin Çaycı ran 'take' on item 'Water Canteen' (#163670)
[22:51:51	]Keskin Çaycı has gained a 'Water Canteen' #163670.
[22:51:54	]Keskin Çaycı opened the 'Buzdolabı' #10442 container.
[22:51:54	]Keskin Çaycı closed the 'Buzdolabı' #10442 container.
[22:51:55	]Keskin Çaycı opened the 'Buzdolabı' #10442 container.
[22:51:58	]Keskin Çaycı has transferred a 'Water Canteen' #163670 to a container with the name 'Buzdolabı' #10442.
[22:52:04	]Keskin Çaycı closed the 'Buzdolabı' #10442 container.
[22:52:12	]Keskin Çaycı ran 'Unlock' on item 'Daire Anahtarı' (#166514)
[22:52:13	]Keskin Çaycı ran 'Lock' on item 'Daire Anahtarı' (#166514)
[22:52:31	]C24:i3.KING-20 is no longer afk. Total time spent AFK: 555
[22:52:31	]C24:i3.KING-20 entered observer.
[22:52:45	]C24:i3.KING-20 exited observer at their location.
[22:52:46	]C24:i3.KING-20 entered observer.
[22:52:46	]C24:i3.KING-20 exited observer at their location.
[22:52:51	]Handschar | Leibs (STEAM_0:1:549390708) has disconnected.
[22:53:29	]Keskin Çaycı opened the 'Çöp Konteyneri' #10954 container.
[22:53:33	]Keskin Çaycı closed the 'Çöp Konteyneri' #10954 container.
[22:54:22	]Keskin Çaycı opened the 'Gecekondu Kişisel Depo' stash.
[22:54:26	]Keskin Çaycı has lost a 'Hatchet' #41849.
[22:54:26	]Keskin Çaycı has transferred a 'Hatchet' #41849 to a container with the name 'Gecekondu Kişisel Depo' #4905.
[22:54:29	]Keskin Çaycı has lost a 'Bandana' #163347.
[22:54:29	]Keskin Çaycı has transferred a 'Bandana' #163347 to a container with the name 'Gecekondu Kişisel Depo' #4905.
[22:54:32	]Keskin Çaycı has lost a 'Kumaş' #166670.
[22:54:32	]Keskin Çaycı has transferred a 'Kumaş' #166670 to a container with the name 'Gecekondu Kişisel Depo' #4905.
[22:54:34	]Keskin Çaycı closed the 'Gecekondu Kişisel Depo' stash.
[22:54:42	]Keskin Çaycı destroyed a 'Bitki Saksısı' #166762.
[22:54:44	]Keskin Çaycı opened the 'Çöp Konteyneri' #10437 container.
[22:54:45	]Keskin Çaycı closed the 'Çöp Konteyneri' #10437 container.
[22:54:48	]Keskin Çaycı opened the 'Çöp Konteyneri' #10437 container.
[22:54:51	]Keskin Çaycı closed the 'Çöp Konteyneri' #10437 container.
[22:55:11	]nejat jobs has connected.
[22:55:22	]C24:i5.(X)KING-19 used command '/ExitAct'.
[22:55:33	]Keskin Çaycı ran 'take' on item 'Boş Süt Kartonu' (#166763)
[22:55:33	]Keskin Çaycı has gained a 'Boş Süt Kartonu' #166763.
[22:55:40	]C24:i5.(X)KING-19 used command '/ActStand 4'.
[22:55:41	]Keskin Çaycı ran 'take' on item 'Kahverengi Ayakkabı' (#166764)
[22:55:41	]Keskin Çaycı has gained a 'Kahverengi Ayakkabı' #166764.
[22:55:48	]nejat jobs (STEAM_0:1:189219296) has disconnected.
[22:55:56	]Keskin Çaycı has performed the 'Craft Parçala: Kahverengi Ayakkabı' action, gaining 25 experience in crafting.
[22:55:56	]Keskin Çaycı has gained a 'Bez Paçavralar' #166765.
[22:56:04	]Keskin Çaycı has performed the 'Craft Parçala: Boş Süt Kartonu' action, gaining 25 experience in crafting.
[22:56:17	]C24:i5.(X)KING-19 used command '/ExitAct'.
[22:56:34	]Keskin Çaycı ran 'take' on item 'Kırık Klavye' (#164796)
[22:56:34	]Keskin Çaycı has gained a 'Kırık Klavye' #164796.
[22:56:39	]Keskin Çaycı ran 'drop' on item 'Kırık Klavye' (#164796)
[22:56:39	]Keskin Çaycı has lost a 'Kırık Klavye' #164796.
[22:56:42	]Keskin Çaycı ran 'take' on item 'Demir' (#166767)
[22:56:42	]Keskin Çaycı has gained a 'Demir' #166767.
[22:56:44	]Keskin Çaycı ran 'take' on item 'Kömür' (#166768)
[22:56:44	]Keskin Çaycı has gained a 'Kömür' #166768.
[22:56:45	]Keskin Çaycı ran 'take' on item 'Boş Kavanoz' (#166766)
[22:56:45	]Keskin Çaycı has gained a 'Boş Kavanoz' #166766.
[22:56:53	]Handschar | Leibs has connected.
[22:56:58	]Keskin Çaycı has performed the 'Craft Parçala: Boş Kavanoz' action, gaining 20 experience in crafting.
[22:56:58	]Keskin Çaycı has gained a 'Plastik Çöp' #166769.
[22:57:00	]Keskin Çaycı has gained level 3 in the Zanaatkarlık skill.
[22:57:00	]Keskin Çaycı has performed the 'Craft Parçala: Boş Breen'in Suyu' action, gaining 20 experience in crafting.
[22:57:35	]C24:i5.(X)KING-19 used command '/ActStand 4'.
[22:58:00	]Keskin Çaycı ran 'take' on item 'Hurda Metal' (#166771)
[22:58:00	]Keskin Çaycı has gained a 'Hurda Metal' #166771.
[22:58:02	]Keskin Çaycı ran 'take' on item 'Boş Şarap Şişesi' (#166770)
[22:58:02	]Keskin Çaycı has gained a 'Boş Şarap Şişesi' #166770.
[22:58:15	]Keskin Çaycı has performed the 'Craft Parçala: Şarap Şişesi' action, gaining 20 experience in crafting.
[22:58:15	]Keskin Çaycı has gained a 'Cam kırıkları' #166772.
[22:58:28	]Keskin Çaycı ran 'take' on item 'Cam kırıkları' (#166774)
[22:58:28	]Keskin Çaycı has gained a 'Cam kırıkları' #166774.
[22:58:28	]Keskin Çaycı ran 'take' on item 'Demir' (#166775)
[22:58:28	]Keskin Çaycı has gained a 'Demir' #166775.
[22:58:30	]Keskin Çaycı ran 'take' on item 'Boş Kupa' (#166773)
[22:58:30	]Keskin Çaycı has gained a 'Boş Kupa' #166773.
[22:58:35	]Keskin Çaycı ran 'combine' on item 'Cam kırıkları' (#166774)
[22:58:36	]Keskin Çaycı ran 'drop' on item 'Cam kırıkları' (#166774)
[22:58:36	]Keskin Çaycı has lost a 'Cam kırıkları' #166774.
[22:58:52	]Handschar | Leibs loaded the character 'C24:i3.KING-20'
[22:59:00	]C24:i3.KING-20 entered observer.
[22:59:02	]Keskin Çaycı is fully healed.
[22:59:07	]Keskin Çaycı ran 'take' on item 'Boş Süt Kartonu' (#166776)
[22:59:07	]Keskin Çaycı has gained a 'Boş Süt Kartonu' #166776.
[22:59:08	]Keskin Çaycı ran 'take' on item 'Elektronik devreler' (#166777)
[22:59:08	]Keskin Çaycı has gained a 'Elektronik devreler' #166777.
[22:59:11	]C24:i3.KING-20 exited observer at their location.
[22:59:11	]C24:i3.KING-20 entered observer.
[22:59:11	]Keskin Çaycı ran 'combine' on item 'Demir' (#166767)
[22:59:12	]C24:i3.KING-20 exited observer at their location.
[22:59:15	]Handschar | Leibs (STEAM_0:1:549390708) has disconnected.
[22:59:54	]Keskin Çaycı ran 'EquipUn' on item 'Açık Gri Kol Bandı' (#61127)
[23:00:12	]Keskin Çaycı ran 'take' on item 'Tulum pantolonu.' (#163048)
[23:00:12	]Keskin Çaycı has gained a 'Tulum pantolonu.' #163048.
[23:04:10	]Keskin Çaycı has gained level 9 in the Hız skill.
[23:04:19	]C24:i5.(X)KING-19 used command '/ExitAct'.
[23:04:23	]C24:i5.(X)KING-19 has taken 28 damage from worldspawn.
[23:04:31	]Keskin Çaycı ran 'take' on item 'Plastik Çöp' (#161917)
[23:04:31	]Keskin Çaycı has gained a 'Plastik Çöp' #161917.
[23:04:33	]Keskin Çaycı ran 'combine' on item 'Plastik Çöp' (#166769)
[23:08:21	]C24:i5.(X)KING-19 used command '/ActSit 2'.
[23:08:55	]C24:i5.(X)KING-19 used command '/ExitAct'.
[23:10:18	]C24:i5.(X)KING-19 ran 'use' on item 'Ağrı Kesici' (#165514)
[23:10:18	]C24:i5.(X)KING-19 has performed the 'Use Ağrı Kesici' action, gaining 25 experience in medicine.
[23:11:56	]Keskin Çaycı ran 'drop' on item '#33364 Kimlik Kartı' (#166432)
[23:11:56	]Keskin Çaycı has lost a '#33364 Kimlik Kartı' #166432.
[23:12:04	]C24:i5.(X)KING-19 has taken 10 damage from worldspawn.
[23:12:06	]Keskin Çaycı ran 'take' on item '#33364 Kimlik Kartı' (#166432)
[23:12:06	]Keskin Çaycı has gained a '#33364 Kimlik Kartı' #166432.
[23:13:43	]C24:i5.(X)KING-19 has taken 28 damage from worldspawn.
[23:13:46	]C24:i5.(X)KING-19 ran 'use' on item 'Bandaj Rulosu' (#165797)
[23:13:46	]C24:i5.(X)KING-19 has performed the 'Use Bandaj Rulosu' action, gaining 15 experience in medicine.
[23:13:46	]C24:i5.(X)KING-19 was bandaged by C24:i5.(X)KING-19 for 18 HP.
[23:13:47	]C24:i5.(X)KING-19 ran 'use' on item 'Ağrı Kesici' (#165514)
[23:13:47	]C24:i5.(X)KING-19 has performed the 'Use Ağrı Kesici' action, gaining 25 experience in medicine.
[23:13:49	]C24:i5.(X)KING-19 ran 'use' on item 'Ağrı Kesici' (#165514)
[23:13:49	]C24:i5.(X)KING-19 has performed the 'Use Ağrı Kesici' action, gaining 25 experience in medicine.
[23:13:50	]C24:i5.(X)KING-19 ran 'use' on item 'Ağrı Kesici' (#165514)
[23:13:50	]C24:i5.(X)KING-19 has performed the 'Use Ağrı Kesici' action, gaining 25 experience in medicine.
[23:13:53	]C24:i5.(X)KING-19 ran 'use' on item 'Ağrı Kesici' (#165777)
[23:13:53	]C24:i5.(X)KING-19 has performed the 'Use Ağrı Kesici' action, gaining 18 experience in medicine.
[23:13:54	]C24:i5.(X)KING-19 ran 'use' on item 'Ağrı Kesici' (#165777)
[23:13:54	]C24:i5.(X)KING-19 ran 'use' on item 'Ağrı Kesici' (#165777)
[23:13:55	]C24:i5.(X)KING-19 ran 'use' on item 'Bandaj Rulosu' (#165796)
[23:13:55	]C24:i5.(X)KING-19 has performed the 'Use Bandaj Rulosu' action, gaining 15 experience in medicine.
[23:13:55	]C24:i5.(X)KING-19 was bandaged by C24:i5.(X)KING-19 for 18 HP.
[23:13:56	]C24:i5.(X)KING-19 ran 'use' on item 'Bandaj Rulosu' (#165796)
[23:13:56	]C24:i5.(X)KING-19 has performed the 'Use Bandaj Rulosu' action, gaining 15 experience in medicine.
[23:13:56	]C24:i5.(X)KING-19 was bandaged by C24:i5.(X)KING-19 for 18 HP.
[23:13:56	]C24:i5.(X)KING-19 ran 'use' on item 'Bandaj Rulosu' (#165796)
[23:13:56	]C24:i5.(X)KING-19 has performed the 'Use Bandaj Rulosu' action, gaining 15 experience in medicine.
[23:13:56	]C24:i5.(X)KING-19 was bandaged by C24:i5.(X)KING-19 for 18 HP.
[23:14:00	]C24:i5.(X)KING-19 ran 'use' on item 'Bandaj Rulosu' (#165796)
[23:14:00	]C24:i5.(X)KING-19 has performed the 'Use Bandaj Rulosu' action, gaining 15 experience in medicine.
[23:14:00	]C24:i5.(X)KING-19 was bandaged by C24:i5.(X)KING-19 for 18 HP.
[23:14:00	]C24:i5.(X)KING-19 ran 'use' on item 'Bandaj Rulosu' (#165796)
[23:14:00	]C24:i5.(X)KING-19 has performed the 'Use Bandaj Rulosu' action, gaining 15 experience in medicine.
[23:14:00	]C24:i5.(X)KING-19 was bandaged by C24:i5.(X)KING-19 for 18 HP.
[23:14:03	]C24:i5.(X)KING-19 used the 'Sivil Koruma Tedarikçisi' vendor.
[23:14:06	]C24:i5.(X)KING-19 has gained 0 chips.
[23:14:06	]C24:i5.(X)KING-19 has gained a 'Bandaj Rulosu' #166778.
[23:14:07	]C24:i5.(X)KING-19 has gained 0 chips.
[23:14:07	]C24:i5.(X)KING-19 has gained a 'Bandaj Rulosu' #166779.
[23:14:07	]C24:i5.(X)KING-19 has gained 0 chips.
[23:14:07	]C24:i5.(X)KING-19 has gained a 'Bandaj Rulosu' #166780.
[23:14:07	]C24:i5.(X)KING-19 has gained 0 chips.
[23:14:07	]C24:i5.(X)KING-19 has gained a 'Bandaj Rulosu' #166781.
[23:14:10	]C24:i5.(X)KING-19 ran 'use' on item 'Bandaj Rulosu' (#166781)
[23:14:10	]C24:i5.(X)KING-19 has performed the 'Use Bandaj Rulosu' action, gaining 6 experience in medicine.
[23:14:10	]C24:i5.(X)KING-19 was bandaged by C24:i5.(X)KING-19 for 18 HP.
[23:14:10	]C24:i5.(X)KING-19 ran 'use' on item 'Bandaj Rulosu' (#166781)
[23:14:10	]C24:i5.(X)KING-19 was bandaged by C24:i5.(X)KING-19 for 18 HP.
[23:14:11	]C24:i5.(X)KING-19 ran 'use' on item 'Bandaj Rulosu' (#166781)
[23:14:11	]C24:i5.(X)KING-19 was bandaged by C24:i5.(X)KING-19 for 18 HP.
[23:14:11	]C24:i5.(X)KING-19 ran 'use' on item 'Bandaj Rulosu' (#166781)
[23:14:11	]C24:i5.(X)KING-19 was bandaged by C24:i5.(X)KING-19 for 18 HP.
[23:14:12	]C24:i5.(X)KING-19 ran 'use' on item 'Bandaj Rulosu' (#166781)
[23:14:12	]C24:i5.(X)KING-19 was bandaged by C24:i5.(X)KING-19 for 18 HP.
[23:14:13	]C24:i5.(X)KING-19 ran 'use' on item 'Bandaj Rulosu' (#166781)
[23:14:13	]C24:i5.(X)KING-19 was bandaged by C24:i5.(X)KING-19 for 18 HP.
[23:14:13	]C24:i5.(X)KING-19 ran 'split' on item 'Bandaj Rulosu' (#166780)
[23:14:13	]C24:i5.(X)KING-19 has gained a 'Bandaj Rulosu' #166782.
[23:14:14	]C24:i5.(X)KING-19 ran 'split' on item 'Bandaj Rulosu' (#166780)
[23:14:14	]C24:i5.(X)KING-19 has gained a 'Bandaj Rulosu' #166783.
[23:14:15	]C24:i5.(X)KING-19 ran 'use' on item 'Bandaj Rulosu' (#166782)
[23:14:15	]C24:i5.(X)KING-19 was bandaged by C24:i5.(X)KING-19 for 18 HP.
[23:14:16	]C24:i5.(X)KING-19 ran 'use' on item 'Bandaj Rulosu' (#166783)
[23:14:16	]C24:i5.(X)KING-19 was bandaged by C24:i5.(X)KING-19 for 18 HP.
[23:14:17	]C24:i5.(X)KING-19 ran 'use' on item 'Bandaj Rulosu' (#166780)
[23:14:17	]C24:i5.(X)KING-19 was bandaged by C24:i5.(X)KING-19 for 18 HP.
[23:14:18	]C24:i5.(X)KING-19 ran 'use' on item 'Bandaj Rulosu' (#166780)
[23:14:18	]C24:i5.(X)KING-19 was bandaged by C24:i5.(X)KING-19 for 18 HP.
[23:14:18	]C24:i5.(X)KING-19 ran 'use' on item 'Bandaj Rulosu' (#166780)
[23:14:18	]C24:i5.(X)KING-19 was bandaged by C24:i5.(X)KING-19 for 18 HP.
[23:14:19	]C24:i5.(X)KING-19 ran 'use' on item 'Bandaj Rulosu' (#166780)
[23:14:19	]C24:i5.(X)KING-19 was bandaged by C24:i5.(X)KING-19 for 18 HP.
[23:14:21	]C24:i5.(X)KING-19 ran 'use' on item 'Ağrı Kesici' (#165776)
[23:14:22	]C24:i5.(X)KING-19 ran 'use' on item 'Ağrı Kesici' (#165776)
[23:14:23	]C24:i5.(X)KING-19 ran 'use' on item 'Ağrı Kesici' (#165776)
[23:14:23	]C24:i5.(X)KING-19 ran 'use' on item 'Ağrı Kesici' (#165776)
[23:14:24	]C24:i5.(X)KING-19 ran 'use' on item 'Ağrı Kesici' (#165775)
[23:14:25	]C24:i5.(X)KING-19 ran 'use' on item 'Ağrı Kesici' (#165775)
[23:14:25	]C24:i5.(X)KING-19 ran 'use' on item 'Ağrı Kesici' (#165775)
[23:14:26	]C24:i5.(X)KING-19 ran 'use' on item 'Ağrı Kesici' (#165775)
[23:14:28	]C24:i5.(X)KING-19 ran 'use' on item 'Ağrı Kesici' (#165777)
[23:14:29	]C24:i5.(X)KING-19 ran 'use' on item 'Bandaj Rulosu' (#165796)
[23:14:29	]C24:i5.(X)KING-19 was bandaged by C24:i5.(X)KING-19 for 18 HP.
[23:14:32	]C24:i5.(X)KING-19 used the 'Sivil Koruma Tedarikçisi' vendor.
[23:14:37	]C24:i5.(X)KING-19 has gained 0 chips.
[23:14:37	]C24:i5.(X)KING-19 has gained a 'Ağrı Kesici' #166784.
[23:14:38	]C24:i5.(X)KING-19 has gained 0 chips.
[23:14:38	]C24:i5.(X)KING-19 has gained a 'Ağrı Kesici' #166785.
[23:14:38	]C24:i5.(X)KING-19 has gained 0 chips.
[23:14:38	]C24:i5.(X)KING-19 has gained a 'Ağrı Kesici' #166786.
[23:14:38	]C24:i5.(X)KING-19 has gained 0 chips.
[23:14:38	]C24:i5.(X)KING-19 has gained a 'Ağrı Kesici' #166787.
[23:14:39	]C24:i5.(X)KING-19 has gained 0 chips.
[23:14:39	]C24:i5.(X)KING-19 has gained a 'Ağrı Kesici' #166788.
[23:14:41	]C24:i5.(X)KING-19 ran 'use' on item 'Ağrı Kesici' (#166784)
[23:14:41	]C24:i5.(X)KING-19 ran 'use' on item 'Ağrı Kesici' (#166784)
[23:14:42	]C24:i5.(X)KING-19 ran 'use' on item 'Ağrı Kesici' (#166784)
[23:14:42	]C24:i5.(X)KING-19 ran 'use' on item 'Ağrı Kesici' (#166784)
[23:14:44	]C24:i5.(X)KING-19 ran 'use' on item 'Ağrı Kesici' (#166788)
[23:14:44	]C24:i5.(X)KING-19 ran 'use' on item 'Ağrı Kesici' (#166788)
[23:14:46	]C24:i5.(X)KING-19 ran 'use' on item 'Ağrı Kesici' (#166788)
[23:14:46	]C24:i5.(X)KING-19 ran 'use' on item 'Ağrı Kesici' (#166788)
[23:14:51	]C24:i5.(X)KING-19 ran 'combine' on item 'Ağrı Kesici' (#166786)
[23:14:54	]C24:i5.(X)KING-19 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#157916)
[23:14:54	]C24:i5.(X)KING-19 was disinfected by C24:i5.(X)KING-19 for 140 seconds.
[23:14:54	]C24:i5.(X)KING-19 was bandaged by C24:i5.(X)KING-19 for 18 HP.
[23:14:55	]C24:i5.(X)KING-19 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#157916)
[23:14:55	]C24:i5.(X)KING-19 was disinfected by C24:i5.(X)KING-19 for 140 seconds.
[23:14:55	]C24:i5.(X)KING-19 was bandaged by C24:i5.(X)KING-19 for 18 HP.
[23:14:56	]C24:i5.(X)KING-19 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#157916)
[23:14:56	]C24:i5.(X)KING-19 was disinfected by C24:i5.(X)KING-19 for 140 seconds.
[23:14:56	]C24:i5.(X)KING-19 was bandaged by C24:i5.(X)KING-19 for 18 HP.
[23:14:57	]C24:i5.(X)KING-19 used the 'Sivil Koruma Tedarikçisi' vendor.
[23:15:03	]C24:i5.(X)KING-19 has gained 0 chips.
[23:15:03	]C24:i5.(X)KING-19 has gained a 'Ağrı Kesici' #166789.
[23:15:51	]C24:i5.(X)KING-19 has acquired his ration, gaining 0 credits, 0 wages and a civil_protection_ration ration.
[23:16:04	]C24:i5.(X)KING-19 ran 'take' on item 'Sivil Koruma Rasyonu' (#166790)
[23:16:04	]C24:i5.(X)KING-19 has gained a 'Sivil Koruma Rasyonu' #166790.
[23:16:06	]C24:i5.(X)KING-19 ran 'Open' on item 'Sivil Koruma Rasyonu' (#166790)
[23:16:06	]C24:i5.(X)KING-19 has gained a 'Metropolice Takviyeleri' #166791.
[23:16:06	]C24:i5.(X)KING-19 has gained a 'Soda Bob Brawn' #166792.
[23:16:06	]C24:i5.(X)KING-19 has gained a '20 Kredi Kuponu' #166793.
[23:16:07	]C24:i5.(X)KING-19 ran 'Consume' on item 'Soda Bob Brawn' (#166792)
[23:16:07	]C24:i5.(X)KING-19 extended their level 1 long boost in Algı.
[23:16:07	]C24:i5.(X)KING-19 extended their level 2 long boost in Çeviklik.
[23:16:08	]C24:i5.(X)KING-19 ran 'Consume' on item 'Metropolice Takviyeleri' (#166791)
[23:16:08	]C24:i5.(X)KING-19 extended their level 3 long boost in Güç.
[23:17:27	]Keskin Çaycı has gone afk.
[23:18:55	]C24:i5.(X)KING-19 has taken 3 damage from worldspawn.
[23:21:09	]C24:i5.(X)KING-19 used command '/ActLean 2'.
[23:21:59	]C24:i5.(X)KING-19 used command '/ExitAct'.
[23:22:07	]Keskin Çaycı is no longer afk. Total time spent AFK: 575
[23:22:26	]Kadim Dost SvJ (STEAM_0:1:451934332) has disconnected.
[23:22:31	]C24:i5.(X)KING-19 has taken 28 damage from worldspawn.
[23:23:17	]C24:i5.(X)KING-19 used command '/ActSit'.
[23:23:27	]C24:i5.(X)KING-19 ran 'use' on item 'Bandaj Rulosu' (#165797)
[23:23:27	]C24:i5.(X)KING-19 has performed the 'Use Bandaj Rulosu' action, gaining 15 experience in medicine.
[23:23:27	]C24:i5.(X)KING-19 was bandaged by C24:i5.(X)KING-19 for 18 HP.
[23:30:08	]Barış (STEAM_0:0:195372324) has disconnected.
[23:45:59	]Barış has connected.
[23:46:43	]Barış loaded the character 'C24:i5.(X)KING-19'
[23:46:57	]C24:i5.(X)KING-19 used command '/ActSit'.
