[16:02:48	]Hacı emmi has connected.
[23:24:48	]C24:i5.TAP-54 used command '/PM STEAM_0:1:608254786 geç attın it'i bida yapsana onu sen yaptıysan'.
[23:24:48	]Simon Hayes entered observer.
[23:24:58	]C24:i3.KING-20 entered observer.
[23:25:02	]Simon Hayes used command '/PM 54 yaparım'.
[23:25:06	]C24:i3.KING-20 used command '/ToggleRaise'.
[23:25:12	]Simon Hayes used command '/CheckCrime'.
[23:25:13	]C24:i5.TAP-54 used command '/ToggleRaise'.
[23:25:15	]C24:i3.KING-20 has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:18	]C24:i5.TAP-54 used command '/ToggleRaise'.
[23:25:19	][IC] C24:i5.TAP-54: <:: Hassiktir! ::>
[23:25:23	]C24:i3.KING-20 has gained a '17rnd USP Magazine' #165339.
[23:25:23	]C24:i3.KING-20 has lost a '17rnd USP Magazine' #165338.
[23:25:24	]C24:i5.TAP-54 used command '/ToggleRaise'.
[23:25:27	]Simon Hayes used command '/Mentor herifin vizörü aktif değil bu arada'.
[23:25:32	]C24:i3.KING-20 exited observer at their location.
[23:25:34	]Simon Hayes used command '/Mentor ama zırhından konumu gözükür'.
[23:25:41	][IC] C24:i5.TAP-54: <:: Belkide direnişe karşı savaşırken ölürsem bana inanabilir. ::>
[23:25:41	]C24:i5.TAP-54 used command '/ToggleRaise'.
[23:25:42	]C24:i3.KING-20 ran 'combine' on item '17rnd USP Magazine' (#165339)
[23:25:47	]C24:i3.KING-20 entered observer.
[23:25:49	]C24:i3.KING-20 exited observer at their location.
[23:25:51	]Simon Hayes ran 'Equip' on item 'Glock 17' (#72549)
[23:25:57	]C24:i5.TAP-54 used command '/PM STEAM_0:1:608254786 gel s2miss vs'.
[23:26:03	]C24:i5.TAP-54 ran 'Consume' on item 'Metropolice Takviyeleri' (#163712)
[23:26:03	]C24:i5.TAP-54 extended their level 3 long boost in Güç.
[23:26:07	]Simon Hayes used command '/PM 54 o kadar seri olmasın damage vermeyek birbirimize'.
[23:26:08	][Y] C24:i5.TAP-54: <:: Hey. ::>
[23:26:10	]Simon Hayes has lost a '20rnd Glock Magazine' #72551.
[23:26:10	][Y] C24:i5.TAP-54: <:: Sen. ::>
[23:26:12	]Simon Hayes exited observer at their location.
[23:26:12	]Simon Hayes entered observer.
[23:26:20	][Y] C24:i5.TAP-54: <:: Göster kendini sana zarar vermeyeceğim. ::>
[23:26:24	]Simon Hayes used command '/Mentor rol çıksın diye çatışyıorum i5 ile haberin olsun'.
[23:26:28	]Simon Hayes has used a context menu option with the name: rb655_door_close
[23:26:31	]Simon Hayes has used a context menu option with the name: rb655_door_lock
[23:26:36	][IT] Simon Hayes: kapıdan ses geliyor
[23:26:41	][Y] C24:i5.TAP-54: <:: Silahını indir bende indiriyorum. ::>
[23:26:43	]C24:i5.TAP-54 used command '/ToggleRaise'.
[23:26:50	][IT] C24:i5.TAP-54: HANGİ KAPIDAN
[23:26:52	]Simon Hayes used command '/PlaySound music/sad/sadpiano.ogg 100'.
[23:26:56	]Simon Hayes used command '/PM 54 ses geliyomı'.
[23:26:57	][LOOC] C24:i5.TAP-54: bi ton kapı var
[23:27:03	]C24:i5.TAP-54 used command '/PM simon şarkıysa evet'.
[23:27:09	][IC] C24:i5.TAP-54: <:: Bu kapı nasıl kapandı. ::>
[23:27:10	]Simon Hayes has gained a '20rnd Glock Magazine' #72551.
[23:27:10	]Simon Hayes has lost a '20rnd Glock Magazine' #72550.
[23:27:12	][IC] C24:i5.TAP-54: <:: İçerdeki. ::>
[23:27:20	][LOOC] C24:i5.TAP-54: gözüküyon zenci bir eleman
[23:27:23	]Simon Hayes exited observer at their location.
[23:27:24	][IC] C24:i5.TAP-54: <:: İçerdeki. ::>
[23:27:24	]Simon Hayes entered observer.
[23:27:25	]Simon Hayes exited observer at their location.
[23:27:27	]Simon Hayes has gained a '20rnd Glock Magazine' #72550.
[23:27:27	]Simon Hayes has lost a '20rnd Glock Magazine' #72551.
[23:27:27	][IC] C24:i5.TAP-54: <:: Beni duyuyormusn. ::>
[23:27:29	]C24:i5.TAP-54 used command '/ToggleRaise'.
[23:27:31	]Simon Hayes entered observer.
[23:27:34	]Simon Hayes exited observer at their location.
[23:27:35	]Simon Hayes has gained a '20rnd Glock Magazine' #72551.
[23:27:35	]Simon Hayes has lost a '20rnd Glock Magazine' #72550.
[23:27:36	][IC] C24:i5.TAP-54: <:: Silahını indir bende indireceğim. ::>
[23:27:37	]Simon Hayes has gained a '20rnd Glock Magazine' #72550.
[23:27:37	]Simon Hayes has lost a '20rnd Glock Magazine' #72551.
[23:27:42	][IC] C24:i5.TAP-54: <:: Sadece konuşacağım. ::>
[23:27:43	]C24:i5.TAP-54 used command '/ToggleRaise'.
[23:27:48	][IC] Simon Hayes: B-burdan konuş o halde.
[23:27:49	]Simon Hayes entered observer.
[23:27:52	][IC] C24:i5.TAP-54: <:: Pekala. ::>
[23:27:56	][IC] C24:i5.TAP-54: <:: Sana ne diye sesleneyim. ::>
[23:27:57	]Mersa (STEAM_0:0:188549543) has disconnected (timed out).
[23:28:01	][IC] C24:i5.TAP-54: <:: Sana bir soru sormak için geldim. ::>
[23:28:03	][IC] Simon Hayes: Jack.
[23:28:06	][IC] C24:i5.TAP-54: <:: O halde Jack. ::>
[23:28:12	]Simon Hayes used command '/PM 54 sahte isim'.
[23:28:17	][IC] C24:i5.TAP-54: <:: Sevdiğim bir kız var ancak bana güvenmiyor başkasıyla olduğumu sanıyor. ::>
[23:28:32	][IC] C24:i5.TAP-54: <:: Ve bana o kadar güvenmiyorki elime silah aldığımda başka erkeklere sığınıyor. ::>
[23:28:39	][IC] C24:i5.TAP-54: <:: Ona kendimi nasıl kanıtlayabilirim. ::>
[23:28:48	][IC] Simon Hayes: Bana kalırsa.
[23:28:54	][IC] Simon Hayes: Onun güvenini harcayanı döverim.
[23:28:55	][ME] C24:i5.TAP-54: Kapıya yaslanır ve oturur
[23:28:56	][IC] Simon Hayes: Ardından.
[23:28:58	]C24:i5.TAP-54 used command '/ActSit'.
[23:28:59	]C24:i5.TAP-54 used command '/ActSit'.
[23:29:01	][IC] Simon Hayes: Gönlünü kazanmaya çalışırım.
[23:29:04	][IC] C24:i5.TAP-54: <:: Maalesef onu pek yapamam. ::>
[23:29:08	][IC] Simon Hayes: Niye.
[23:29:09	][IC] C24:i5.TAP-54: <:: En azından ben yapamam. ::>
[23:29:12	][IC] C24:i5.TAP-54: <:: Başka bir birim. ::>
[23:29:14	][IC] C24:i5.TAP-54: <:: Ve üst rütbeli. ::>
[23:29:23	][IC] C24:i5.TAP-54: <:: Yaparsam hem ben hemde sevdiğim kız zarar görebilir. ::>
[23:29:27	][IC] C24:i5.TAP-54: <:: Hey bir anlaşmaya varmısın. ::>
[23:29:36	][IC] Simon Hayes: Nasıl yani?
[23:29:40	][IC] C24:i5.TAP-54: <:: Benden istediğin bir şey karşılığında benim yerime sen ona zarar ver. ::>
[23:29:46	][IC] C24:i5.TAP-54: <:: Tabi öldürmek gibi değil. ::>
[23:30:04	][IC] C24:i5.TAP-54: <:: Ne dersin? ::>
[23:30:07	][LOOC] Simon Hayes: /checkcrime şuan olmuyor 
[23:30:11	][IC] C24:i5.TAP-54: <:: Hiç bir zarar görmüceksin. ::>
[23:30:16	][LOOC] C24:i5.TAP-54: nolacak kardeşim 2 yetkilisiniz amk
[23:30:21	][IC] Simon Hayes: Hm.
[23:30:27	][IC] C24:i5.TAP-54: <:: Zarar görmen halinde seni kurtarıcam söz veriyorum. ::>
[23:30:37	][IC] C24:i5.TAP-54: <:: Zaten başka çarem olmaz sen yakalanırsan bende ölürüm. ::>
[23:30:42	][IC] C24:i5.TAP-54: <:: Zihninden herşeye ulaşırlar. ::>
[23:30:48	][IC] Simon Hayes: Aklıma birşey geldi.
[23:30:52	][IC] C24:i5.TAP-54: <:: Seni dinliyorum. ::>
[23:31:08	]C24:i5.TAP-54 used command '/ToggleRaise'.
[23:31:10	]C24:i5.TAP-54 used command '/ToggleRaise'.
[23:31:15	][IC] Simon Hayes: Sivil koruma zırhlarını çok iyi biliyorum çünkü çalmışlığım var ve inceliyordum.
[23:31:21	][IC] C24:i5.TAP-54: <:: Hmph. ::>
[23:31:25	][IC] Simon Hayes: Fakat.
[23:31:28	][IC] Simon Hayes: Şuan herşey kayıt altında.
[23:31:31	][ME] C24:i5.TAP-54: Sesi normal insan sesi gibidir
[23:31:34	][IC] C24:i5.TAP-54: <:: Merak etme değil. ::>
[23:31:50	][IC] Simon Hayes: Olmasa bile.
[23:31:51	][IC] C24:i5.TAP-54: <:: O kadar aptal değilim buraya tek gelirken kayıt açık bırakayım. ::>
[23:31:53	][IC] Simon Hayes: O giysi.
[23:31:55	][IC] Simon Hayes: Senin.
[23:31:58	][IC] C24:i5.TAP-54: <:: Evet. ::>
[23:31:59	][IC] C24:i5.TAP-54: <:: Benim. ::>
[23:32:03	][IC] Simon Hayes: Konumunu gösterir.
[23:32:06	][IC] C24:i5.TAP-54: <:: Göstersin. ::>
[23:32:15	][IC] C24:i5.TAP-54: <:: Yalan söylesem kim reddedebilir. ::>
[23:32:16	][IC] Simon Hayes: Çünkü bağlantıyı kessen bile gösteriyor bildirim geliyor.
[23:32:23	][IC] C24:i5.TAP-54: <:: Bir anti-sivil gördüm ve kovaladım desem. ::>
[23:32:29	][IC] C24:i5.TAP-54: <:: Vizörümü kapalı unuttum desem. ::>
[23:32:32	][IC] C24:i5.TAP-54: <:: Kim ne diyebilir. ::>
[23:32:35	][IC] C24:i5.TAP-54: <:: Biliyormusun. ::>
[23:32:41	][IC] C24:i5.TAP-54: <:: Sevdiğim kız belki şuan onun kollarında. ::>
[23:32:46	][IC] C24:i5.TAP-54: <:: Ve ben hiç birşey yapamyıorum. ::>
[23:32:57	][IC] C24:i5.TAP-54: <:: Bir zavallı gibi bir anti-sivil'den yardım dileniyorum. ::>
[23:32:58	][IC] Simon Hayes: Hm.
[23:33:20	][IC] Simon Hayes: Bana başka bir giysi getir, onu giyeyim ve onu gizlice bayıltayım ne dersin?
[23:33:26	][IC] C24:i5.TAP-54: <:: Başka bir giysimi. ::>
[23:33:27	][IC] Simon Hayes: Ve.
[23:33:31	][LOOC] C24:i5.TAP-54: getiremem env'e alınmıyo abi
[23:33:37	][IC] C24:i5.TAP-54: <:: Çok belli olur. ::>
[23:33:38	][LOOC] Simon Hayes: ok
[23:33:42	]C24:i3.KING-20 entered observer.
[23:33:49	][IC] C24:i5.TAP-54: <:: Kıyafeti cephanelikten aldığım kameralardan görünür. ::>
[23:33:53	]C24:i3.KING-20 exited observer at their location.
[23:33:56	][IC] C24:i5.TAP-54: <:: Onu vurup kaçabilirsin. ::>
[23:34:01	][IC] C24:i5.TAP-54: <:: Peşinden kimse takip etmiyecek. ::>
[23:34:09	]Handschar | Leibs loaded the character 'Handschar | Leibstandarte'
[23:34:12	]Handschar | Leibstandarte entered observer.
[23:34:22	][IC] C24:i5.TAP-54: <:: Anlaşılan hata ediyorum. ::>
[23:34:26	][IC] C24:i5.TAP-54: <:: Gidip direk onu kendim vurmalıyım. ::>
[23:34:34	][IC] C24:i5.TAP-54: <:: Bir anti-sivil'den fayda beklemem hataydı sanırım. ::>
[23:34:35	][IC] Simon Hayes: Gizlice yapmalısın.
[23:34:35	]Handschar | Leibstandarte exited observer at their location.
[23:34:57	][IC] C24:i5.TAP-54: <:: İnsanlığın durumu dahada kötüleşeçek combine bizi iyice ele geçirecek biz böyle birbirimizle savaşmaya devam ettikce. ::>
[23:34:59	][IC] C24:i5.TAP-54: <:: Bir fikrim daha var. ::>
[23:35:01	][IC] C24:i5.TAP-54: <:: Kendimi vursam. ::>
[23:35:10	][IC] C24:i5.TAP-54: <:: Ölürüm ama en azından bana inanmış olur. ::>
[23:35:17	][IC] Simon Hayes: Hayır bunu yapma!
[23:35:22	][IC] Simon Hayes: Sen ölürsen.
[23:35:31	][IC] Simon Hayes: Bir anlamı kalmaz.
[23:35:33	][IC] C24:i5.TAP-54: <:: Eğer sevdiğim kız bunu istiyorsa. ::>
[23:35:34	][IC] Simon Hayes: Hayatı yaşamalısın adamım.
[23:35:36	][IC] C24:i5.TAP-54: <:: Anlamı ne. ::>
[23:35:45	][IC] Simon Hayes: Sevdiğin kız senden birşey istemiyor.
[23:35:49	][IC] C24:i5.TAP-54: <:: Sevdiğim kız bana güvenmiyor ve başkasından medet umuyorsa. ::>
[23:35:50	][IC] Simon Hayes: Gönlünü almanı istiyor.
[23:35:52	][IC] Simon Hayes: Ve.
[23:35:59	][IC] Simon Hayes: Almak için.
[23:36:01	][IC] Simon Hayes: En iyisi.
[23:36:05	][IC] C24:i5.TAP-54: <:: Hayatımda onun dışında hiçbirşeyim yok sivil korumalık hariç. ::>
[23:36:08	]Handschar | Leibstandarte entered observer.
[23:36:10	][IC] C24:i5.TAP-54: <:: Bir dostum bir kardeşim. ::>
[23:36:10	][IC] Simon Hayes: Maske kayıtlarının hepsini göstermelisin.
[23:36:15	]Handschar | Leibstandarte exited observer at their location.
[23:36:16	][IC] C24:i5.TAP-54: <:: Onuda kaybedersem ne yapacağım. ::>
[23:36:18	]C24:i5.TAP-54 used command '/ToggleRaise'.
[23:36:20	]Handschar | Leibstandarte entered observer.
[23:36:21	]Handschar | Leibstandarte has lost a '5rnd Shotgun Magazine' #125812.
[23:36:22	][LOOC] C24:i5.TAP-54: leibs amk
[23:36:24	][IC] Simon Hayes: Bir üst rütbene danış.
[23:36:25	]Handschar | Leibstandarte exited observer at their location.
[23:36:25	]Handschar | Leibstandarte used command '/ToggleRaise'.
[23:36:28	][LOOC] C24:i5.TAP-54: bide sabit gidiyo
[23:36:29	]Handschar | Leibstandarte used command '/ToggleRaise'.
[23:36:30	]C24:i5.TAP-54 has hit Handschar | Leibstandarte in the right arm dealing 6 damage (CritChance was 0.40).
[23:36:30	]Handschar | Leibstandarte has taken 6 damage from C24:i5.TAP-54.
[23:36:30	]Handschar | Leibstandarte entered observer.
[23:36:32	]Simon Hayes used command '/PM handschar rolü BOZMAA'.
[23:36:34	]Handschar | Leibstandarte is fully healed.
[23:36:35	]Handschar | Leibstandarte used command '/PM simon tamam'.
[23:36:40	][LOOC] C24:i5.TAP-54: tipini sikm senin
[23:36:44	]Simon Hayes used command '/PM HANDSCHAR şuan anti sivil ile bir cp konuşuyor vizörü kapalı ama'.
[23:36:51	][LOOC] C24:i5.TAP-54: bi sadrp yapcaktım anasını siktin gidiyorum nexusu basmaya
[23:36:52	]C24:i5.TAP-54 has gained a '17rnd USP Magazine' #164536.
[23:36:52	]C24:i5.TAP-54 has lost a '17rnd USP Magazine' #164535.
[23:36:54	]Handschar | Leibstandarte exited observer at their location.
[23:36:54	]Simon Hayes used command '/PM handschar rolü izle'.
[23:36:56	]C24:i5.TAP-54 used command '/ToggleRaise'.
[23:37:00	]Simon Hayes used command '/PM handschar leib'.
[23:37:01	]C24:i5.TAP-54 ran 'combine' on item '17rnd USP Magazine' (#164536)
[23:37:08	]Handschar | Leibstandarte entered observer.
[23:37:08	][ME] C24:i5.TAP-54: Vizörünü aktifleştirir
[23:37:17	]Simon Hayes used command '/PM leib LEİB'.
[23:37:19	]C24:i5.TAP-54 used command '/Reply ya benimsin ya kara toprağın'.
[23:37:21	]C24:i5.TAP-54 used command '/ToggleRaise'.
[23:37:22	]C24:i5.TAP-54 used command '/ToggleRaise'.
[23:37:28	]Handschar | Leibstandarte used command '/PM simon he'.
[23:37:37	]Simon Hayes used command '/PM leib tüm üzgün rol gitti amk senin yüzünden'.
[23:37:39	]C24:i5.TAP-54 used command '/PM simon konuşuyosan ben gittim he'.
[23:37:41	]Handschar | Leibstandarte exited observer at their location.
[23:37:44	]Simon Hayes used command '/PM 54 niye la'.
[23:37:45	]C24:i5.TAP-54 used command '/PM simon İŞİD militanı geldi'.
[23:37:49	]Handschar | Leibs loaded the character 'C24:i3.KING-20'
[23:37:51	]C24:i5.TAP-54 used command '/PM simon Sıktı kaçtım bende'.
[23:37:57	]C24:i3.KING-20 entered observer.
[23:37:57	]Revain has unloaded their "Simon Hayes" character.
[23:38:03	][IC] C24:i5.TAP-54: <:: Sen napıyon orospu cocugu. ::>
[23:38:05	]Revain loaded the character 'C24:RCT.YELLO-23'
[23:38:07	][IC] C24:i5.TAP-54: <:: Şş. ::>
[23:38:10	][IC] C24:i5.TAP-54: <:: Yaşamıyonmu lan. ::>
[23:38:13	]C24:i5.TAP-54 used command '/ToggleRaise'.
[23:38:14	]C24:i3.KING-20 exited observer at their location.
[23:38:15	]C24:RCT.YELLO-23 used command '/PM 54 o sayılmaz kaçtı amk'.
[23:38:15	]C24:RCT.YELLO-23 entered observer.
[23:38:20	]Handschar | Leibs has unloaded their "C24:i3.KING-20" character.
[23:38:25	]C24:i5.TAP-54 used command '/PM rct kendime yeni headcrab buldum'.
[23:38:33	]C24:RCT.YELLO-23 has used a context menu option with the name: npc_bigger
[23:38:33	]C24:i5.TAP-54 used command '/PrintStaffList'.
[23:38:34	]C24:RCT.YELLO-23 has used a context menu option with the name: npc_bigger
[23:38:40	][IC] C24:i5.TAP-54: <:: Noluyo orospunun ocu. ::>
[23:38:43	][IC] C24:i5.TAP-54: <:: Ne şişiyon. ::>
[23:38:45	]C24:i5.TAP-54 has critically hit npc_headcrab_black dealing 24 damage (CritChance was 1.00).
[23:38:46	]Handschar | Leibs loaded the character 'Handschar | Leibstandarte'
[23:38:57	]Handschar | Leibstandarte used command '/CharEditBodygroup leibs'.
[23:38:57	]C24:i5.TAP-54 has acquired his ration, gaining 0 credits, 0 wages and a civil_protection_ration ration.
[23:38:58	]C24:i5.TAP-54 used command '/ActStand 3'.
[23:39:02	]Handschar | Leibstandarte has changed Handschar | Leibstandarte's bodygroups.
[23:39:06	]Handschar | Leibs (STEAM_0:1:549390708) has disconnected.
[23:39:10	]C24:i5.TAP-54 ran 'take' on item 'Sivil Koruma Rasyonu' (#165498)
[23:39:10	]C24:i5.TAP-54 has gained a 'Sivil Koruma Rasyonu' #165498.
[23:39:11	]C24:i5.TAP-54 used command '/ExitAct'.
[23:39:21	][ME] C24:i5.TAP-54: Headcrabi dikkatlice  bacağından tutar
[23:39:29	]C24:i5.TAP-54 used command '/ToggleRaise'.
[23:39:30	]C24:i5.TAP-54 used command '/ToggleRaise'.
[23:39:38	][ME] C24:i5.TAP-54: Köşeye fırlatır
[23:39:53	]C24:i5.TAP-54 used command '/PM STEAM_0:1:608254786 bunu sen istedin ibne'.
[23:40:07	]C24:i5.TAP-54 used command '/PM STEAM_0:1:608254786 10-104'.
[23:40:28	]C24:i5.TAP-54 used command '/PrintStaffList'.
[23:41:03	][IT] C24:RCT.YELLO-23: radyo açılıp kapanıyor sürekli
[23:41:34	][IT] C24:RCT.YELLO-23: radyo aşırı yükleniyor durdurulamazsa patlayacak
[23:41:34	]C24:i5.TAP-54 used command '/ToggleRaise'.
[23:41:39	]C24:i5.TAP-54 used command '/ToggleRaise'.
[23:41:45	][IC] C24:i5.TAP-54: <:: Patla lanet şey belki ölürüm. ::>
[23:41:46	][IT] C24:RCT.YELLO-23: 3
[23:41:48	][IT] C24:RCT.YELLO-23: 2
[23:41:49	][IT] C24:RCT.YELLO-23: 1
[23:41:51	]C24:RCT.YELLO-23 has used a context menu option with the name: rb655_dissolve
[23:42:04	]C24:RCT.YELLO-23 has spawned 'models/props_lab/citizenradio.mdl'.
[23:42:08	]C24:RCT.YELLO-23 has spawned 'models/props_lab/citizenradio.mdl'.
[23:42:11	]C24:RCT.YELLO-23 has spawned 'models/willardnetworks/skills/cmb_radio.mdl'.
[23:42:27	]C24:RCT.YELLO-23 has fired a toolgun with the name: smoke
[23:42:30	]C24:RCT.YELLO-23 has fired a toolgun with the name: sparks
[23:42:34	]C24:RCT.YELLO-23 has fired a toolgun with the name: fire
[23:42:37	]C24:RCT.YELLO-23 has fired a toolgun with the name: fire
[23:42:45	][ME] C24:i5.TAP-54: Arkadaki sesleri umursamıyor
[23:42:48	]C24:i5.TAP-54 used command '/ActStand 3'.
[23:42:55	]C24:i5.TAP-54 used command '/ExitAct'.
[23:43:11	]C24:RCT.YELLO-23 has spawned a musicradio_cmb.
[23:43:16	]C24:RCT.YELLO-23 ran 'Deploy' on item 'Benefactor Radio' (#165499)
[23:43:18	]C24:RCT.YELLO-23 has used a context menu option with the name: rb655_dissolve
[23:43:24	]C24:RCT.YELLO-23 has spawned a musicradio_cmb.
[23:43:31	]C24:RCT.YELLO-23 ran 'Deploy' on item 'Benefactor Radio' (#165500)
[23:43:41	][IC] C24:i5.TAP-54: <:: Lanet şey patlıyacaksan patla. ::>
[23:43:47	]C24:i5.TAP-54 used command '/ToggleRaise'.
[23:43:55	]C24:i5.TAP-54 used command '/ToggleRaise'.
[23:43:57	]C24:i5.TAP-54 used command '/ToggleRaise'.
[23:44:05	]C24:i5.TAP-54 has gained a '17rnd USP Magazine' #164535.
[23:44:05	]C24:i5.TAP-54 has lost a '17rnd USP Magazine' #164536.
[23:44:12	]C24:i5.TAP-54 ran 'combine' on item '17rnd USP Magazine' (#164535)
[23:44:18	][LOOC] C24:i5.TAP-54: patla artık amk
[23:44:29	][LOOC] C24:i5.TAP-54: STEAM_0:1:608254786
[23:44:49	][LOOC] C24:i5.TAP-54: aa gg hh g ff dd ss a
[23:44:56	]C24:RCT.YELLO-23 has spawned a 'Entity [1654][ix_workerk_electric]'.
[23:45:00	]C24:RCT.YELLO-23 has used a context menu option with the name: rb655_dissolve
[23:45:02	]C24:RCT.YELLO-23 has taken 0 damage from entityflame.
[23:45:03	]C24:RCT.YELLO-23 has taken 0 damage from entityflame.
[23:45:03	]C24:RCT.YELLO-23 has taken 0 damage from entityflame.
[23:45:11	]C24:i5.TAP-54 ran 'Open' on item 'Sivil Koruma Rasyonu' (#165498)
[23:45:11	]C24:i5.TAP-54 has gained a 'Metropolice Takviyeleri' #165501.
[23:45:11	]C24:i5.TAP-54 has gained a 'Soda Bob Brawn' #165502.
[23:45:11	]C24:i5.TAP-54 has gained a '20 Kredi Kuponu' #165503.
[23:45:14	]C24:RCT.YELLO-23 has used a context menu option with the name: ixpropviewowner
[23:45:16	]C24:i5.TAP-54 ran 'Consume' on item 'Soda Bob Brawn' (#165502)
[23:45:16	]C24:i5.TAP-54 extended their level 1 long boost in Algı.
[23:45:16	]C24:i5.TAP-54 extended their level 2 long boost in Çeviklik.
[23:45:16	]C24:i5.TAP-54 ran 'Consume' on item 'Metropolice Takviyeleri' (#165501)
[23:45:16	]C24:i5.TAP-54 extended their level 3 long boost in Güç.
[23:45:27	]C24:RCT.YELLO-23 has used a context menu option with the name: remove
[23:45:46	]C24:RCT.YELLO-23 has used a context menu option with the name: rb655_dissolve
[23:45:48	]env_entity_dissolver destroyed a 'Açık Gri Kol Bandı' #162927.
[23:46:20	]C24:RCT.YELLO-23 has spawned 'models/props_junk/PopCan01a.mdl'.
[23:46:21	]C24:i5.TAP-54 used command '/ToggleRaise'.
[23:46:22	]C24:RCT.YELLO-23 exited observer at their location.
[23:46:22	]C24:i5.TAP-54 used command '/ToggleRaise'.
[23:46:22	]C24:RCT.YELLO-23 has spawned 'models/props_junk/PopCan01a.mdl'.
[23:46:24	]C24:RCT.YELLO-23 has spawned 'models/props_junk/PopCan01a.mdl'.
[23:46:32	][IC] C24:RCT.YELLO-23: <:: Hmph. ::>
[23:46:38	][LOOC] C24:i5.TAP-54: IJDFSFDA
[23:46:40	]C24:RCT.YELLO-23 has changed C24:RCT.YELLO-23's bodygroups.
[23:46:46	][IC] C24:i5.TAP-54: <:: Yanlış kata gelmişim.. ::>
[23:46:54	]C24:RCT.YELLO-23 has used a context menu option with the name: rb655_door_open
[23:46:57	][IC] C24:RCT.YELLO-23: <:: Yok. ::>
[23:47:02	]C24:RCT.YELLO-23 entered observer.
[23:47:18	]C24:i5.TAP-54 used command '/ActSit'.
[23:47:31	][ME] C24:i5.TAP-54: Silahın namlusundan içine bakıyor
[23:47:40	]C24:i5.TAP-54 ran 'EquipUn' on item 'Combine Filter' (#157238)
[23:47:45	][Y] C24:i5.TAP-54: Bu melodiyi aklımdan çıkaramıyorum... *Islık*.
[23:47:48	]C24:RCT.YELLO-23 has changed C24:RCT.YELLO-23's bodygroups.
[23:47:48	]C24:i5.TAP-54 ran 'Equip' on item 'Combine Filter' (#157238)
[23:48:05	]Revain has unloaded their "C24:RCT.YELLO-23" character.
[23:48:06	]C24:i5.TAP-54 used command '/ExitAct'.
[23:48:13	][ME] C24:i5.TAP-54: Silahı kılıfına takar.
[23:48:20	]Revain loaded the character 'C24:i4.KING.52'
[23:48:27	]C24:i4.KING.52 entered observer.
[23:48:34	]C24:i5.TAP-54 ran 'EquipUn' on item 'Combine PDA' (#152571)
[23:48:35	]C24:i5.TAP-54 ran 'EquipUn' on item 'HK USP .45' (#164522)
[23:48:35	]C24:i5.TAP-54 has gained a '17rnd USP Magazine' #164536.
[23:48:36	]C24:i5.TAP-54 ran 'EquipUn' on item 'CV-2000 Şok Çubuğu' (#157226)
[23:48:37	]C24:i5.TAP-54 ran 'Equip' on item 'Combine PDA' (#152571)
[23:48:37	]C24:i4.KING.52 exited observer at their location.
[23:48:38	]C24:i5.TAP-54 ran 'Equip' on item 'CV-2000 Şok Çubuğu' (#157226)
[23:48:39	]C24:i5.TAP-54 ran 'Equip' on item 'HK USP .45' (#164522)
[23:48:41	]C24:i4.KING.52 used command '/ActLean'.
[23:48:43	][IC] C24:i5.TAP-54: <:: Hmph. ::>
[23:48:45	]C24:i4.KING.52 used command '/ExitAct'.
[23:48:47	][IC] C24:i4.KING.52: <:: Hmph. ? ::>
