[12:42:56	]Mersa has connected.
[20:22:58	]Noir Lime ran 'filtrate' on item 'Su Şişesi' (#66181)
[20:23:01	][IC] Stan Marble: Sizin sayenizde dükan açtım.
[20:23:05	]Bernard Shepard ran 'take' on item 'Yeşil Direnişçi Üniforması' (#70511)
[20:23:05	]Bernard Shepard has gained a 'Yeşil Direnişçi Üniforması' #70511.
[20:23:11	]Bernard Shepard ran 'drop' on item 'Çiğ Headcrab Eti' (#70025)
[20:23:11	]Bernard Shepard has lost a 'Çiğ Headcrab Eti' #70025.
[20:23:12	]Theodore Abernathy used command '/ActPant'.
[20:23:13	][IC] Stan Marble: Yardımınız için teşekkürler.
[20:23:13	][IC] Hilbert Ritter: Ne mutlu size, işinizde başarılar dilerim.
[20:23:16	]Peter Warren has gained level 5 in the Hız skill.
[20:23:18	]Bernard Shepard ran 'drop' on item 'Çiğ Headcrab Eti' (#70038)
[20:23:18	]Bernard Shepard has lost a 'Çiğ Headcrab Eti' #70038.
[20:23:18	]Alvaro De Luca exited observer at their location.
[20:23:19	]Noir Lime ran 'drop' on item 'Su Şişesi' (#66181)
[20:23:19	]Noir Lime has lost a 'Su Şişesi' #66181.
[20:23:19	]Bernard Shepard ran 'drop' on item 'Çiğ Headcrab Eti' (#70030)
[20:23:19	]Bernard Shepard has lost a 'Çiğ Headcrab Eti' #70030.
[20:23:21	]Theodore Abernathy used command '/ExitAct'.
[20:23:22	]Bernard Shepard ran 'drop' on item 'Çiğ Headcrab Eti' (#70021)
[20:23:22	]Bernard Shepard has lost a 'Çiğ Headcrab Eti' #70021.
[20:23:23	][IC] Stan Marble: Sivil Korumalar sağ olsun.
[20:23:26	]Bernard Shepard ran 'take' on item 'Çiğ Headcrab Eti' (#70021)
[20:23:26	]Bernard Shepard has gained a 'Çiğ Headcrab Eti' #70021.
[20:23:27	]Bernard Shepard ran 'take' on item 'Çiğ Headcrab Eti' (#70030)
[20:23:27	]Bernard Shepard has gained a 'Çiğ Headcrab Eti' #70030.
[20:23:28	]Sinyor Gordon loaded the character 'Joe Rock'
[20:23:28	]Bernard Shepard ran 'take' on item 'Çiğ Headcrab Eti' (#70038)
[20:23:28	]Bernard Shepard has gained a 'Çiğ Headcrab Eti' #70038.
[20:23:31	]Bernard Shepard ran 'drop' on item 'Çiğ Headcrab Eti' (#70038)
[20:23:31	]Bernard Shepard has lost a 'Çiğ Headcrab Eti' #70038.
[20:23:33	]Bernard Shepard ran 'drop' on item 'Çiğ Headcrab Eti' (#70021)
[20:23:33	]Bernard Shepard has lost a 'Çiğ Headcrab Eti' #70021.
[20:23:35	]Bernard Shepard ran 'drop' on item 'Çiğ Headcrab Eti' (#70030)
[20:23:35	]Bernard Shepard has lost a 'Çiğ Headcrab Eti' #70030.
[20:23:36	][IC] Stan Marble: Bana ağır gelen bir yükü taşımaya yardım etti.
[20:23:38	]Bernard Shepard ran 'drop' on item 'Çiğ Headcrab Eti' (#70047)
[20:23:38	]Bernard Shepard has lost a 'Çiğ Headcrab Eti' #70047.
[20:23:38	]Theodore Abernathy ran 'take' on item 'Arıtıcı' (#71162)
[20:23:38	]Theodore Abernathy has gained a 'Arıtıcı' #71162.
[20:23:40	]Bernard Shepard ran 'drop' on item 'Çiğ Headcrab Eti' (#70024)
[20:23:40	]Bernard Shepard has lost a 'Çiğ Headcrab Eti' #70024.
[20:23:41	][IC] Stan Marble: Rica ettim kendisinden.
[20:23:45	][IC] C24:i5.UNION-61: <:: Yardımcıyım. ::>
[20:23:47	][IC] Hilbert Ritter: Memurlar, size destek olmak için var.
[20:23:49	]Theodore Abernathy ran 'take' on item 'Hurda Metal' (#71161)
[20:23:49	]Theodore Abernathy has gained a 'Hurda Metal' #71161.
[20:23:51	]Theodore Abernathy ran 'combine' on item 'Hurda Metal' (#70138)
[20:23:52	][IC] Stan Marble: Evet.
[20:23:54	][IC] Hilbert Ritter: Bunu asla unutma, amcacığım.
[20:23:54	][IC] C24:i5.UNION-61: <:: Vazifem. ::>
[20:23:58	][IC] Stan Marble: Bazıları var çok sert kaba.
[20:24:01	]Theodore Abernathy destroyed a 'Boş Şarap Şişesi' #71160.
[20:24:02	][IC] Stan Marble: Öhm.
[20:24:06	][IC] Hilbert Ritter: Sizin iyiliğiniz için.
[20:24:06	]Theodore Abernathy destroyed a 'Plastik Çöp' #70120.
[20:24:06	]Joe Rock entered observer.
[20:24:06	]C45:RCT.YELLO-62 used command '/ActStand'.
[20:24:07	][IC] Stan Marble: *Öksürme*.
[20:24:11	]Joe Rock exited observer at their location.
[20:24:11	][IC] C24:i5.UNION-61: <:: Efendim iznininz varsa şu sandalyeyide almak isterim. ::>
[20:24:12	]Noir Lime opened the 'Dosya Dolabı' #6815 container.
[20:24:16	]Hilbert Ritter used command '/ExitAct'.
[20:24:17	]Noir Lime closed the 'Dosya Dolabı' #6815 container.
[20:24:22	]Joe Rock entered observer.
[20:24:23	]Noir Lime opened the 'Dosya Dolabı' #6815 container.
[20:24:23	][IC] Hilbert Ritter: Her neyse, işe devam!
[20:24:24	]Stan Marble has spawned 'models/props_c17/FurnitureTable002a.mdl'.
[20:24:25	]Noir Lime has gained a 'Çivi Kutusu' #71083 from a container with the name 'Dosya Dolabı' #6815.
[20:24:26	]Noir Lime closed the 'Dosya Dolabı' #6815 container.
[20:24:26	]Hilbert Ritter entered observer.
[20:24:27	]Hilbert Ritter exited observer at their location.
[20:24:30	]Hilbert Ritter entered observer.
[20:24:31	]Joe Rock exited observer at their location.
[20:24:32	][Y] C24:i5.UNION-61: <:: Sivil. ::>
[20:24:33	][ME] Stan Marble: Masayı tutmaya çalışır
[20:24:34	]Noir Lime has performed the 'Craft Su Vanası' action, gaining 25 experience in crafting.
[20:24:34	]Noir Lime has gained a 'Su Vanası' #71166.
[20:24:34	]Theodore Abernathy ran 'take' on item 'Plastik Çöp' (#71165)
[20:24:34	]Theodore Abernathy has gained a 'Plastik Çöp' #71165.
[20:24:35	]Bernard Shepard ran 'drop' on item 'Yeşil Direnişçi Üniforması' (#70511)
[20:24:35	]Bernard Shepard has lost a 'Yeşil Direnişçi Üniforması' #70511.
[20:24:36	]Theodore Abernathy ran 'combine' on item 'Plastik Çöp' (#71153)
[20:24:40	]Noir Lime opened the 'Dosya Dolabı' #6815 container.
[20:24:41	]Joe Rock has used a context menu option with the name: rb655_door_open
[20:24:42	]Theodore Abernathy destroyed a 'Boş Kupa' #71164.
[20:24:43	]Stan Marble used command '/CharFallOver'.
[20:24:44	]C45:RCT.YELLO-62 used command '/ExitAct'.
[20:24:45	]Noir Lime closed the 'Dosya Dolabı' #6815 container.
[20:24:45	]Noir Lime opened the 'Dosya Dolabı' #6816 container.
[20:24:46	][IC] C24:i5.UNION-61: <:: Rct. ::>
[20:24:48	]Joe Rock entered observer.
[20:24:49	]Noir Lime closed the 'Dosya Dolabı' #6816 container.
[20:24:49	]Noir Lime opened the 'Dosya Dolabı' #6815 container.
[20:24:49	]Joe Rock exited observer at their location.
[20:24:50	]Joe Rock entered observer.
[20:24:51	][IC] C24:i5.UNION-61: <:: Sende böyle iinsanlara yardım et. ::>
[20:24:51	]Noir Lime closed the 'Dosya Dolabı' #6815 container.
[20:24:54	]Noir Lime ran 'take' on item 'Su Şişesi' (#66181)
[20:24:54	]Noir Lime has gained a 'Su Şişesi' #66181.
[20:24:54	][IT] Stan Marble: Yerde düşme sesi gelir
[20:24:55	][IC] C24:i5.UNION-61: <:: Işin yoksa geri çevirme. ::>
[20:24:55	]Joe Rock exited observer at their location.
[20:25:01	]Theodore Abernathy destroyed a 'Boş Plastik Sürahi' #71167.
[20:25:02	]Noir Lime ran 'fill' on item 'Su Şişesi' (#66181)
[20:25:02	][IT] Stan Marble: Yere düşme sesi gelir
[20:25:06	]Bernard Shepard ran 'take' on item 'Yeşil Direnişçi Üniforması' (#70511)
[20:25:06	]Bernard Shepard has gained a 'Yeşil Direnişçi Üniforması' #70511.
[20:25:07	][IC] C24:i5.UNION-61: <:: Annaı sıkeyım. ::>
[20:25:08	]Noir Lime ran 'filtrate' on item 'Su Şişesi' (#66779)
[20:25:10	][IC] C24:i5.UNION-61: <:: Lan. ::>
[20:25:14	]Noir Lime ran 'drinkquench' on item 'Su Şişesi' (#66181)
[20:25:16	][IC] Stan Marble: *Öksürme*.
[20:25:17	]Stan Marble used command '/CharGetUp'.
[20:25:17	][IC] Joe Rock: Hmm.
[20:25:20	][IC] Joe Rock: Dostum.
[20:25:23	][IC] Theodore Abernathy: Evet?
[20:25:24	]Bernard Shepard ran 'Lock' on item 'Daire Anahtarı' (#69004)
[20:25:25	][IC] Stan Marble: Ah.
[20:25:25	][IC] Joe Rock: Burda bi geçiş vare.
[20:25:26	]Noir Lime ran 'drop' on item 'Ham Sülük Karkası' (#71148)
[20:25:26	]Noir Lime has lost a 'Ham Sülük Karkası' #71148.
[20:25:27	][ME] C24:i5.UNION-61: elini nabızını ölçmek için tutar
[20:25:28	][IC] Joe Rock: Gördün mü.
[20:25:28	][IC] Stan Marble: Ağırmış.
[20:25:31	][IC] Theodore Abernathy: Nerde?
[20:25:32	][IC] C24:i5.UNION-61: <:: Heh. ::>
[20:25:34	][IC] C24:i5.UNION-61: <:: Iyisin. ::>
[20:25:34	][IC] Stan Marble: İyim iyim efendim.
[20:25:34	]Bernard Shepard ran 'drop' on item 'Yeşil Direnişçi Üniforması' (#70511)
[20:25:34	]Bernard Shepard has lost a 'Yeşil Direnişçi Üniforması' #70511.
[20:25:36	][IC] C24:i5.UNION-61: <:: Pekala. ::>
[20:25:36	][IC] C45:RCT.YELLO-62: <:: Haha. ::>
[20:25:37	]Noir Lime ran 'Place' on item 'Su Vanası' (#71166)
[20:25:39	][IC] Stan Marble: Bu masa ağır geldi.
[20:25:41	]Noir Lime ran 'Place' on item 'Su Vanası' (#71166)
[20:25:43	][IC] Stan Marble: Eskisi gibi değilim.
[20:25:44	][IC] C24:i5.UNION-61: <:: Bumu ağır geldi. ::>
[20:25:45	][IC] C24:i5.UNION-61: <:: Ah. ::>
[20:25:52	]Noir Lime entered observer.
[20:25:52	][ME] C24:i5.UNION-61: kaldırırken zorlanır ama farkettirmez
[20:25:52	][IC] Stan Marble: Eskiden tek elimle 50 kilo kaldırırmdım.
[20:25:53	]Noir Lime exited observer at their location.
[20:25:55	][IC] Stan Marble: Şimdi bak.
[20:25:55	]Noir Lime ran 'Place' on item 'Su Vanası' (#71166)
[20:25:57	]Noir Lime ran 'Place' on item 'Su Vanası' (#71166)
[20:25:57	]Noir Lime entered observer.
[20:25:57	][IC] Stan Marble: Ne haldeyim.
[20:26:00	]Bernard Shepard has spawned 'models/props_wasteland/controlroom_filecabinet002a.mdl'.
[20:26:01	][IC] C24:i5.UNION-61: <:: Ah. ::>
[20:26:02	][IC] Theodore Abernathy: Bu neymiş?
[20:26:05	][IC] C24:i5.UNION-61: <:: Pekal. ::>
[20:26:05	][IC] Stan Marble: Bir masayı taşıyamıyorum.
[20:26:09	][Y] Joe Rock: Bilmiyorum.
[20:26:09	]Bernard Shepard has spawned 'models/props_c17/FurnitureDresser001a.mdl'.
[20:26:10	]Noir Lime exited observer at their location.
[20:26:12	][IC] C24:i5.UNION-61: <:: Rct. ::>
[20:26:15	]Noir Lime ran 'drop' on item 'Su Vanası' (#71166)
[20:26:15	]Noir Lime has lost a 'Su Vanası' #71166.
[20:26:16	]Stan Marble has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[20:26:17	][IC] C24:i5.UNION-61: <:: Sen şu merdivenlerde dur. ::>
[20:26:18	]Bernard Shepard has spawned 'models/props_c17/FurnitureDrawer002a.mdl'.
[20:26:18	]Noir Lime entered observer.
[20:26:18	]Stan Marble has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[20:26:21	][IC] C45:RCT.YELLO-62: <:: 10-4. ::>
[20:26:23	]Joe Rock has used a context menu option with the name: rb655_door_close
[20:26:28	][IC] Stan Marble: Evladıms.
[20:26:29	][IC] Stan Marble: Içerde.
[20:26:31	]Peter Warren entered observer.
[20:26:32	][IC] C24:i5.UNION-61: <:: Tamam mı devam mı. ::>
[20:26:34	][IC] Stan Marble: 2 tane sandelye.
[20:26:38	]C45:RCT.YELLO-62 used command '/ActStand'.
[20:26:39	][IC] C24:i5.UNION-61: <:: Ah. ::>
[20:26:41	][IC] C24:i5.UNION-61: <:: Hadi bakalım. ::>
[20:26:44	][IC] Theodore Abernathy: Sen şu olay yerine gelen herif değil misin?
[20:26:45	][LOOC] Theodore Abernathy: dur afkyım
[20:26:46	]Bernard Shepard has spawned 'models/hunter/plates/plate.mdl'.
[20:26:51	][IC] Joe Rock: Hee benim.
[20:26:51	][LOOC] Theodore Abernathy: klip almış glunar onları izletecek
[20:27:02	]C45:RCT.YELLO-62 used command '/ExitAct'.
[20:27:02	][LOOC] Joe Rock: izleyek herkes gelsin amk
[20:27:34	]Stan Marble entered observer.
[20:27:35	]Stan Marble exited observer.
[20:27:48	]Stan Marble has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[20:27:50	]Stan Marble has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[20:27:51	]Stan Marble has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[20:27:53	]Stan Marble has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[20:27:56	]Stan Marble has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[20:27:59	]Joe Rock has used a context menu option with the name: rb655_door_open
[20:28:00	][IC] C24:i5.UNION-61: <:: Daha var mı. ::>
[20:28:00	][IC] Stan Marble: 4 tane daha var.
[20:28:08	]Joe Rock used command '/ActSit 4'.
[20:28:09	]Joe Rock used command '/ExitAct'.
[20:28:10	][IC] C24:i5.UNION-61: <:: Bune lan amına koyayım sanki lokanta açmış. ::>
[20:28:11	][IC] C24:i5.UNION-61: <:: Haha. ::>
[20:28:18	][IC] Stan Marble: Onlar buraya.
[20:28:18	]Bernard Shepard ran 'drop' on item '9mm Tabanca Mermisi' (#71043)
[20:28:18	]Bernard Shepard has lost a '9mm Tabanca Mermisi' #71043.
[20:28:35	][LOOC] Stan Marble: Alsana rol pası
[20:28:41	][LOOC] C24:i5.UNION-61: ney
[20:28:43	][LOOC] Stan Marble: HAHAHAHA
[20:29:01	][LOOC] C24:i5.UNION-61: he
[20:29:03	]Sarah Goodwell is no longer afk. Total time spent AFK: 1380
[20:29:06	][LOOC] C24:i5.UNION-61: anladım sonradna qwewq
[20:29:14	]Bernard Shepard ran SAM command 'asay' with arguments: 'admin proplarımı persistleyebilecek varmı ?'
[20:29:15	][IC] C24:i5.UNION-61: <:: Bunlarıda çevirisin herhalde. ::>
[20:29:30	]Stan Marble has spawned 'models/props_c17/FurnitureTable002a.mdl'.
[20:29:32	][IC] C24:i5.UNION-61: <:: Rct. ::>
[20:29:35	][IC] C24:i5.UNION-61: <:: Biri çığlık mı attı. ::>
[20:29:37	][IC] C24:i5.UNION-61: <:: Duydun mu. ::>
[20:29:44	][IC] C24:i5.UNION-61: <:: Vay amına koyayım. ::>
[20:29:47	][IC] C24:i5.UNION-61: <:: Deli oldum o halde. ::>
[20:29:48	][IC] C24:i5.UNION-61: <:: Haha. ::>
[20:29:51	][IC] C45:RCT.YELLO-62: <:: Haha. ::>
[20:29:56	]Noir Lime claimed a report by Bernard Shepard (Deadasf).
[20:29:58	]Noir Lime ran SAM command 'goto' with arguments: '#9'
[20:29:59	][IC] C24:i5.UNION-61: <:: Bunlar iyi insanlar. ::>
[20:30:00	]Noir Lime exited observer at their location.
[20:30:05	][IC] Noir Lime: Hangisi.
[20:30:08	][IC] Stan Marble: Sen kabasın.
[20:30:10	][LOOC] Bernard Shepard: hepsi
[20:30:14	][IC] C24:i5.UNION-61: <:: Bize karşı sağgısızlığı olmadığı sürece hepsi benim hallkım. ::>
[20:30:21	][IC] C24:i5.UNION-61: <:: Beyler beyler. ::>
[20:30:23	]Noir Lime has fired a toolgun with the name: weld
[20:30:24	]Noir Lime has fired a toolgun with the name: weld
[20:30:24	]Noir Lime has fired a toolgun with the name: weld
[20:30:25	]Noir Lime has fired a toolgun with the name: weld
[20:30:25	][IC] C24:i5.UNION-61: <:: Aranızda tartışmayın. ::>
[20:30:26	]Noir Lime has fired a toolgun with the name: weld
[20:30:27	]Noir Lime has fired a toolgun with the name: weld
[20:30:27	]Noir Lime has fired a toolgun with the name: weld
[20:30:27	]Noir Lime has fired a toolgun with the name: weld
[20:30:29	][IC] C24:i5.UNION-61: <:: Ki isivil. ::>
[20:30:34	]Noir Lime has fired a toolgun with the name: weld
[20:30:34	]Noir Lime has fired a toolgun with the name: weld
[20:30:35	][IC] C24:i5.UNION-61: <:: Bu adam senden üstün ona göre. ::>
[20:30:37	]Noir Lime entered observer.
[20:30:37	]Noir Lime exited observer at their location.
[20:30:38	]Noir Lime has fired a toolgun with the name: weld
[20:30:38	]Noir Lime has fired a toolgun with the name: weld
[20:30:38	][IC] Stan Marble: Bu adam gibi bir polis görmedim.
[20:30:39	]Noir Lime has fired a toolgun with the name: weld
[20:30:40	]Noir Lime has fired a toolgun with the name: weld
[20:30:40	]Noir Lime has fired a toolgun with the name: weld
[20:30:41	]Noir Lime has fired a toolgun with the name: weld
[20:30:41	]Noir Lime has fired a toolgun with the name: weld
[20:30:46	]Noir Lime has fired a toolgun with the name: weld
[20:30:47	]Noir Lime has fired a toolgun with the name: weld
[20:30:48	]Noir Lime has fired a toolgun with the name: weld
[20:30:48	]Noir Lime has fired a toolgun with the name: weld
[20:30:49	]Noir Lime has fired a toolgun with the name: weld
[20:30:49	]Noir Lime has fired a toolgun with the name: weld
[20:30:50	][IC] Stan Marble: A aslında.
[20:30:50	]Noir Lime has fired a toolgun with the name: weld
[20:30:50	]Noir Lime has fired a toolgun with the name: weld
[20:30:51	]Noir Lime has fired a toolgun with the name: weld
[20:30:51	]Noir Lime has fired a toolgun with the name: weld
[20:30:52	][IC] Stan Marble: Görüdm.
[20:30:52	]Noir Lime has fired a toolgun with the name: weld
[20:30:52	]Noir Lime has fired a toolgun with the name: weld
[20:30:53	]Noir Lime has fired a toolgun with the name: weld
[20:30:53	]Noir Lime has fired a toolgun with the name: weld
[20:30:54	]Noir Lime has fired a toolgun with the name: weld
[20:30:54	]Noir Lime has fired a toolgun with the name: weld
[20:30:57	]Noir Lime has fired a toolgun with the name: weld
[20:30:57	]Noir Lime has fired a toolgun with the name: weld
[20:31:00	]Noir Lime entered observer.
[20:31:04	]Noir Lime exited observer at their location.
[20:31:04	][IC] Stan Marble: Bana bir polis memuru para vermişti.
[20:31:07	][LOOC] C24:i5.UNION-61: misclikj
[20:31:07	][IC] Noir Lime: Tamam mıyız.
[20:31:11	]Noir Lime entered observer.
[20:31:15	][IC] C24:i5.UNION-61: <:: Hah. ::>
[20:31:17	][IC] Stan Marble: Içerde daha var.
[20:31:20	]DavşanAbi has unloaded their "Noir Lime" character.
[20:31:24	]DavşanAbi loaded the character 'Arif Sertkesen'
[20:31:26	]Stan Marble has spawned 'models/props_c17/FurnitureTable003a.mdl'.
[20:31:26	]Arif Sertkesen entered observer.
[20:31:28	]Stan Marble has spawned 'models/props_c17/FurnitureTable002a.mdl'.
[20:31:29	]Arif Sertkesen is fully healed.
[20:31:30	][IC] C24:i5.UNION-61: <:: Ah bi yardım edelim dedik sikmediği kaldı buda. ::>
[20:31:31	][IC] C24:i5.UNION-61: <:: Haha. ::>
[20:31:31	]Stan Marble has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[20:31:32	]Stan Marble has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[20:31:34	]Stan Marble has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[20:31:35	]Arif Sertkesen exited observer at their location.
[20:31:36	]Stan Marble has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[20:31:36	][IC] C45:RCT.YELLO-62: <:: Haha. ::>
[20:31:38	]C24:i5.UNION-61 used command '/ActLean'.
[20:31:40	]C24:i5.UNION-61 used command '/ActLean'.
[20:31:42	]Bernard Shepard ran 'drop' on item 'Hatchet' (#68623)
[20:31:42	]Bernard Shepard has lost a 'Hatchet' #68623.
[20:31:43	]C24:i5.UNION-61 used command '/ActLean'.
[20:31:45	]C24:i5.UNION-61 used command '/ActLean'.
[20:31:46	]C24:i5.UNION-61 used command '/ActLean'.
[20:31:48	][IC] Stan Marble: 1 masa 4 koltuk var.
[20:31:52	]C24:i5.UNION-61 used command '/ActLean'.
[20:31:55	][IC] C24:i5.UNION-61: <:: Rtct. ::>
[20:31:57	][IC] C24:i5.UNION-61: <:: Rct. ::>
[20:31:58	]Theodore Abernathy has gone afk.
[20:31:58	][IC] C24:i5.UNION-61: <:: Sıra sende. ::>
[20:32:02	][IC] C24:i5.UNION-61: <:: Birazda sen taşı. ::>
[20:32:11	]Bernard Shepard has taken 5 damage from ix_item.
[20:32:13	]Bernard Shepard has taken 5 damage from ix_item.
[20:32:19	]C24:i5.UNION-61 used command '/ExitAct'.
[20:32:22	]Arif Sertkesen ran 'smoke' on item 'Sigara' (#59398)
[20:32:25	]Arif Sertkesen ran 'light' on item 'Plastik Çakmak' (#69591)
[20:32:29	][IC] C24:i5.UNION-61: <:: Bu kılık ne lan. ::>
[20:32:30	][IC] C24:i5.UNION-61: <:: Haha. ::>
[20:32:32	]Hilbert Ritter has gone afk.
[20:32:37	]Bernard Shepard has spawned 'models/props_c17/FurnitureDrawer003a.mdl'.
[20:32:38	][IC] C24:i5.UNION-61: <:: Kıllık kıyafetin. ::>
[20:32:43	][IC] C24:i5.UNION-61: <:: Biraz değişik geldi. ::>
[20:32:44	][IC] Stan Marble: *Öksürme*.
[20:32:47	]C45:RCT.YELLO-62 has taken 5 damage from prop_physics.
[20:32:50	][IC] C24:i5.UNION-61: <:: Her neyse. ::>
[20:32:53	][IC] Stan Marble: Noluyo.
[20:32:56	][IC] C24:i5.UNION-61: <:: Değişik. ::>
[20:32:57	][LOOC] Arif Sertkesen: Ses geliyor mu
[20:32:59	][IC] Stan Marble: Iyimisin.
[20:33:00	][LOOC] C24:i5.UNION-61: hea
[20:33:03	]Bernard Shepard ran SAM command 'asay' with arguments: 'bir prop daha vardıda koymayı unutmuşum onuda yapıp gidersen çok güzel olur'
[20:33:05	][IC] C24:i5.UNION-61: <:: Komik bir tarzın var. ::>
[20:33:07	][IC] C24:i5.UNION-61: <:: Haha. ::>
[20:33:11	][IC] Stan Marble: Sende.
[20:33:19	]Arif Sertkesen claimed a report by Bernard Shepard (Deadasf).
[20:33:20	]Arif Sertkesen ran SAM command 'goto' with arguments: '#9'
[20:33:22	][IC] C24:i5.UNION-61: <:: Amına koymuş ortalığın. ::>
[20:33:24	]Arif Sertkesen entered observer.
[20:33:27	][IC] C24:i5.UNION-61: <:: Çok iyi. ::>
[20:33:27	]Krandlin (STEAM_0:0:174388447) has disconnected.
[20:33:31	][IC] Stan Marble: Ah.
[20:33:31	]Arif Sertkesen has fired a toolgun with the name: weld
[20:33:31	]Arif Sertkesen has fired a toolgun with the name: weld
[20:33:32	]Arif Sertkesen has fired a toolgun with the name: weld
[20:33:32	]Arif Sertkesen has fired a toolgun with the name: weld
