[18:05:43	]Lynx has connected.
[21:47:23	]C24:i5.UNION-46 has gained a '17rnd Usp-Şarjörü' #17721.
[21:47:23	]C24:i5.UNION-46 has lost a '17rnd Usp-Şarjörü' #17719.
[21:47:30	][IC] Albert Black: Sivil  korumaya gittim.
[21:47:34	][IC] C24:i5.UNION-46: <:: Yeterli kanıt oldumu? ::>
[21:47:34	][IC] Albert Black: Ve göreve katıldığım için.
[21:47:37	][IC] Albert Black: 12 sp istedim.
[21:47:42	][IC] Albert Black: Sonra üst plazadan.
[21:47:44	][IC] Albert Black: Su alırken.
[21:47:46	][IC] Albert Black: Silah çekildi.
[21:47:55	][IC] C24:i5.UNION-46: <:: Sivil korumalar,yani biz çektik albert. ::>
[21:47:59	][IC] C24:i5.UNION-46: <:: Bunuda kafan yetmiyormu? ::>
[21:48:11	][IC] Albert Black: Bir sivil koruma bir sadığı dövmez ben hiçbirşey yapmadım.
[21:48:19	][IC] C24:i5.UNION-46: <:: Ha. ::>
[21:48:20	][Y] Albert Black: Kafamdaki çuvalı çıkarın.
[21:48:32	][IC] C24:i5.UNION-46: <:: Bize yalan söylerken iyidi? ::>
[21:48:32	]C24:i5.UNION-46 has critically hit Albert Black in the chest dealing 19 damage (CritChance was 0.91).
[21:48:32	]Albert Black has taken 19 damage from C24:i5.UNION-46.
[21:48:33	][IC] Albert Black: Gerçek bir sivil koruma olsaydın.
[21:48:35	][IC] Albert Black: Ugh!
[21:48:38	][ME] C24:i5.UNION-46: topuğuna sıkar
[21:48:53	][IC] Albert Black: Talep cihazıma ulaşmam seni ilgilendirmezdi.
[21:48:57	][IC] Albert Black: Ama elimi ezdin.
[21:49:02	][IC] Albert Black: Çünkü sivil korumalardan korkuyorsunuz.
[21:49:12	][IC] C24:i5.UNION-46: <:: Sosyal puan alırken ne zaman doğruyu söyledin? ::>
[21:49:31	][Y] Albert Black: Kafamdaki çuvalı çıkar.
[21:49:37	][ME] C24:i5.UNION-46: kolundan tutar ve sürükler
[21:49:40	][IC] Albert Black: Hey.
[21:49:47	][IC] Albert Black: Bırak beni.
[21:49:50	][Y] Albert Black: Yardım kaçırılıyorum.
[21:49:56	]C24:i5.UNION-46 has taken 5 damage from execution_hurt.
[21:49:56	]C24:i5.UNION-46 has taken 5 damage from execution_hurt.
[21:49:57	]C24:i5.UNION-46 has taken 5 damage from execution_hurt.
[21:49:57	]C24:i5.UNION-46 has taken 5 damage from execution_hurt.
[21:50:17	][IC] C24:i5.UNION-46: <:: Hala direniş zannediyor. ::>
[21:50:19	][IC] C24:i5.UNION-46: <:: Zavallı. ::>
[21:50:24	][IC] C24:i5.UNION-46: <:: Belkide beynini kaybettin. ::>
[21:50:27	][ME] Albert Black: combine kamera seslerini duyar
[21:50:32	][IC] Albert Black: Bekle.
[21:50:49	][Y] Albert Black: Beni kaçıran cp bir hain yardım edin.
[21:51:00	][LOOC] Albert Black: kafamdaki çuval çıkmıyor bayıltınca buga girdi galiba
[21:51:10	][IC] C24:i5.UNION-46: <:: Albert,. ::>
[21:51:13	][IC] C24:i5.UNION-46: <:: Beni dinle. ::>
[21:51:20	][IC] C24:i5.UNION-46: <:: Sen. ::>
[21:51:32	][IC] C24:i5.UNION-46: <:: Destek masasında yalan söyledin, bu yüzden sorguya alındın. ::>
[21:51:34	][IC] C24:i5.UNION-46: <:: Eğer suçunu. ::>
[21:51:39	][IC] Albert Black: Yalan mı.
[21:51:46	][IC] C24:i5.UNION-46: <:: Söylemeseydin. ::>
[21:51:53	][IC] C24:i5.UNION-46: <:: Yalan,evet. ::>
[21:52:02	][IC] C24:i5.UNION-46: <:: Ampüte bile edilebilirdin. ::>
[21:52:07	][IC] C24:i5.UNION-46: <:: Fakat sadıksın. ::>
[21:52:16	][IC] C24:i5.UNION-46: <:: O yüzden ampüte edilmedin. ::>
[21:52:17	][IC] C24:i5.UNION-46: <:: Sadece. ::>
[21:52:26	][IC] C24:i5.UNION-46: <:: Sorgu alındı. ::>
[21:52:36	][IC] C24:i5.UNION-46: <:: Eğer hala karşı çıkarsan. ::>
[21:52:40	][IC] Albert Black: Evrensel birlik tarafından görev tamamlamam sonucunda 12 sp verilecek.
[21:52:42	][IC] C24:i5.UNION-46: <:: Suçun 2ye katlar. ::>
[21:52:46	][IC] C24:i5.UNION-46: <:: Suçun 2ye katlanır. ::>
[21:53:01	][IC] C24:i5.UNION-46: <:: Evrensel birlik tarafından görev tamamlaman sonucunda 12 sp verilemeyecek. ::>
[21:53:11	][IC] Albert Black: Evrensel birlik tarafından kan alma görevini tamamlamam sonucunda 12 sp verilecekti.
[21:53:16	][IC] C24:i5.UNION-46: <:: Sen her kan alma başında 12 sp istedin fakat oysaki görev bittiğinde 12 sp alacaktın. ::>
[21:53:17	][IC] Albert Black: 2. Kişidende kan aldım.
[21:53:23	][IC] Albert Black: Ve toplamda 12 spmi aldım.
[21:53:28	][IC] Albert Black: 78 iken.
[21:53:28	][IC] C24:i5.UNION-46: <:: Beni kandırma albertr. ::>
[21:53:29	][IC] Albert Black: 90 oldum.
[21:53:48	][IC] C24:i5.UNION-46: <:: Sen yalancı bir pislik olabilirmisin? ::>
[21:53:53	][IT] Albert Black: kelepçeli şekilde talep cihazına ulaşılabilecek konumda mıdır?
[21:54:00	][IT] C24:i5.UNION-46: değildir
[21:54:11	][IC] Albert Black: Yalan söylemeğin sucu bu bile değil.
[21:54:15	][IT] C24:i5.UNION-46: yaralısın birde kullanamazsın birşey
[21:54:17	][IC] Albert Black: Sivil çalışan olarak kuralları biliyorum.
[21:54:19	]C24:i5.UNION-46 ran 'split' on item 'Bandaj Rulosu' (#17694)
[21:54:19	]C24:i5.UNION-46 has gained a 'Bandaj Rulosu' #18863.
[21:54:20	]C24:i5.UNION-46 ran 'use' on item 'Bandaj Rulosu' (#17694)
[21:54:20	]C24:i5.UNION-46 has performed the 'Use Bandaj Rulosu' action, gaining 15 experience in medicine.
[21:54:20	]C24:i5.UNION-46 was bandaged by C24:i5.UNION-46 for 18 HP.
[21:54:22	]C24:i5.UNION-46 ran 'use' on item 'Bandaj Rulosu' (#18863)
[21:54:22	]C24:i5.UNION-46 has performed the 'Use Bandaj Rulosu' action, gaining 1 experience in medicine.
[21:54:22	]C24:i5.UNION-46 was bandaged by C24:i5.UNION-46 for 18 HP.
[21:54:24	]C24:i5.UNION-46 ran 'use' on item 'İlk Yardım Kiti' (#17682)
[21:54:24	]C24:i5.UNION-46 has performed the 'Use İlk Yardım Kiti' action, gaining 11 experience in medicine.
[21:54:24	]C24:i5.UNION-46 was disinfected by C24:i5.UNION-46 for 178 seconds.
[21:54:24	]C24:i5.UNION-46 was bandaged by C24:i5.UNION-46 for 61 HP.
[21:54:24	]C24:i5.UNION-46 has gained a 'Dikişli Kumaş' #18864.
[21:54:31	][IC] Albert Black: Kameralar heryerde.
[21:54:34	][IC] Albert Black: Ifşa olacaksın.
[21:54:39	][IC] Albert Black: Sende birgün ifşa olacaksın.
[21:54:42	][LOOC] C24:i5.UNION-46: aga ne yaşıyon amk
[21:54:52	][LOOC] C24:i5.UNION-46: düpedüz suç işledin haklıyım ki :D
[21:55:10	][LOOC] Albert Black: karakter yalan söylemedi ıc olarak birşeyi atlıyorsun
[21:55:15	][IC] Albert Black: Ben sadece.
[21:55:19	][IC] Albert Black: Bana verilecek görev sonunda.
[21:55:22	][LOOC] C24:i5.UNION-46: söyledi
[21:55:26	][IC] Albert Black: 12 sp istedim.
[21:55:29	][IC] Albert Black: 78dim.
[21:55:31	][IC] C24:i5.UNION-46: <:: SEN GÖREV SONUNDA ALACAKTIN. ::>
[21:55:39	][IC] Albert Black: Görev bitti.
[21:55:39	][IC] C24:i5.UNION-46: <:: FAKAT. ::>
[21:55:43	][IC] Albert Black: Bugünlük kan alımları bitti.
[21:55:47	][IC] C24:i5.UNION-46: <:: GÖREV BİTMEDEN ÖNCE 12 TANE ALDIN. ::>
[21:55:47	]C24:i5.UNION-46 is fully healed.
[21:55:48	][IC] Albert Black: Ve sadece 12 sp aldım.
[21:55:51	][IC] C24:i5.UNION-46: <:: 2 KERE 12 SP ALDIN. ::>
[21:55:51	][IC] Albert Black: Ne.
[21:55:54	][IC] Albert Black: Hayır.
[21:56:02	][IC] Albert Black: Sivil terminalde 90 spyim.
[21:56:07	][IC] Albert Black: Dün 78 dim.
[21:56:15	][IC] Albert Black: Tableti kontrol edin.
[21:56:19	][IC] C24:i5.UNION-46: <:: Hmph. ::>
[21:56:46	][IT] Albert Black: eğer albert black 90 sp ise bugün 12 sp aldığı gözükmektedir
[21:57:16	]C24:i5.UNION-46 used command '/Radio Suçsuz olduğu ortaya çıktı'.
[21:57:24	][IC] Albert Black: Daha sorguya çekmeden bile.
[21:57:27	]C24:i5.UNION-46 used command '/Radio Anlaşıldı.'.
[21:57:31	][IC] Albert Black: Şiddetli rehabilitasyon uyguladın.
[21:57:33	][IC] C24:i5.UNION-46: <:: Arkanı dön. ::>
[21:57:40	]C24:i5.UNION-46 ran 'Use' on item 'Draw String Canvas Bag' (#17668)
[21:57:55	][IC] Albert Black: Yalanın suçu bile şiddetli rehabilitasyon değil.
[21:57:58	][IC] Albert Black: Seni şikayet edeceğim.
[21:58:15	][IC] Albert Black: Eğer verebilirsen lütfen adını ver.
[21:58:46	][IT] Albert Black: bacağına ateş etmesi kemiğini kırmış mıdır yoksa sadece et mi?
[21:59:03	][IT] C24:i5.UNION-46: Basit bir yara,sadece et
[21:59:20	][LOOC] Albert Black: mermi basit bir yara değil ama kemiğe gelmeme olasılığı var
[21:59:30	][LOOC] C24:i5.UNION-46: gelmedi kemiğe işte
[21:59:34	][IC] C24:i5.UNION-46: <:: Pekala. ::>
[21:59:34	][LOOC] Albert Black: +
[21:59:44	][ME] Albert Black: topallıyarak yürür
[22:00:04	][LOOC] C24:i5.UNION-46: son 2 saati hatırlamayacak şekilde hafızanı silip geri yollayacağım seni hatta iyileştiririm böylece ck yemeyeceksin zaten kaybında olmaz
[22:00:12	][LOOC] Albert Black: hafıza silme mi?
[22:00:28	][LOOC] Albert Black: ıc olarak hafıza silme yok son 2 saat legal değil ama ooc olarak void atabiliriz
[22:00:43	][LOOC] C24:i5.UNION-46: silme değil aslında son 2 saati hatırlamayacak bir şekilde hafızanın bir parçasını silmek gibi birşey
[22:00:46	][LOOC] Albert Black: veya ben seni şikayet ederim talep cihazı olduğundan xray tarafından sorgulanabilirsin
[22:00:52	][LOOC] Albert Black: öyle birşey yok ıc de
[22:01:04	][LOOC] Albert Black: ooc olarak void atabiliriz
[22:01:06	][LOOC] C24:i5.UNION-46: var bu arada
[22:01:18	][LOOC] Albert Black: o nasıl oluyor hafıza öyle birşey değil
[22:01:19	]C24:i5.UNION-46 has used a context menu option with the name: rb655_door_close
[22:01:21	]C24:i5.UNION-46 has used a context menu option with the name: rb655_door_lock
[22:01:35	][LOOC] C24:i5.UNION-46: veya şiddetli bir şekilde kafana vursam kayıpta yaşatabilirim :D
[22:01:45	][LOOC] Albert Black: nexusta kameralar var
[22:01:54	][LOOC] C24:i5.UNION-46: yada ooc olarak voidleyek tek kişiyiz zaten
[22:02:00	][LOOC] Albert Black: onu diyorum 10 saatir
[22:02:01	][LOOC] C24:i5.UNION-46: eğlencesine öyle birşeyler işte
[22:02:09	]C24:i5.UNION-46 ran 'give' on item 'Bandaj Rulosu' (#17694)
[22:02:09	]C24:i5.UNION-46 has performed the 'Use Bandaj Rulosu' action, gaining 15 experience in medicine.
[22:02:09	]Albert Black was bandaged by C24:i5.UNION-46 for 18 HP.
[22:02:10	]C24:i5.UNION-46 ran 'give' on item 'Bandaj Rulosu' (#17694)
[22:02:10	]C24:i5.UNION-46 has performed the 'Use Bandaj Rulosu' action, gaining 15 experience in medicine.
[22:02:10	]Albert Black was bandaged by C24:i5.UNION-46 for 18 HP.
[22:02:11	]C24:i5.UNION-46 ran 'give' on item 'Bandaj Rulosu' (#17694)
[22:02:11	]C24:i5.UNION-46 has performed the 'Use Bandaj Rulosu' action, gaining 8 experience in medicine.
[22:02:11	]Albert Black was bandaged by C24:i5.UNION-46 for 18 HP.
[22:02:13	]C24:i5.UNION-46 ran 'give' on item 'Ağrı Kesici' (#17677)
[22:02:13	]C24:i5.UNION-46 has performed the 'Use Ağrı Kesici' action, gaining 25 experience in medicine.
[22:02:16	][LOOC] Albert Black: voidlemezsek 2 olasılık var sen yolsuzluk yaparak uzakta beni döversin ve bu soruşturmaya açılır.
[22:02:24	]C24:i5.UNION-46 has used a context menu option with the name: rb655_door_unlock
[22:02:31	][LOOC] Albert Black: yada ben seni şikayet ederim haksız birine seviye 5 uygulamaktan büyük sıkıntıya girersin
[22:02:37	][LOOC] Albert Black: en mantıklısı void
[22:02:41	][LOOC] C24:i5.UNION-46: yep
[22:02:45	][IC] C24:i5.UNION-46: <:: Ve. ::>
[22:02:48	][IC] C24:i5.UNION-46: <:: Yes. ::>
[22:02:53	][LOOC] Albert Black: birde yalanın suçu amputasyon değil normal vatandaş olsamda amputasyon olmaz
[22:03:01	][IC] C24:i5.UNION-46: <:: Bellyachinf. ::>
[22:03:02	][IC] C24:i5.UNION-46: <:: Quit 'yer bellyaching! ::>
[22:03:21	][LOOC] C24:i5.UNION-46: bir tek yalanda değil aslında meşgulde ettin
[22:03:35	][LOOC] Albert Black: onunda amputasyon değil
[22:03:45	][LOOC] Albert Black: ki suçsuz durumda meşgül ettiğimden yine olmuyor
[22:04:00	]C24:i5.UNION-46 ran 'give' on item 'Bandaj Rulosu' (#17695)
[22:04:00	]Albert Black was bandaged by C24:i5.UNION-46 for 18 HP.
[22:04:02	]C24:i5.UNION-46 ran 'give' on item 'Ağrı Kesici' (#17677)
[22:04:02	]C24:i5.UNION-46 has performed the 'Use Ağrı Kesici' action, gaining 10 experience in medicine.
[22:04:03	]C24:i5.UNION-46 ran 'give' on item 'Ağrı Kesici' (#17676)
[22:04:04	]C24:i5.UNION-46 ran 'give' on item 'Bandaj Rulosu' (#17696)
[22:04:04	]Albert Black was bandaged by C24:i5.UNION-46 for 18 HP.
[22:04:05	]C24:i5.UNION-46 ran 'give' on item 'Bandaj Rulosu' (#17697)
[22:04:05	]Albert Black was bandaged by C24:i5.UNION-46 for 18 HP.
[22:04:17	][IC] C24:i5.UNION-46: <:: Pick up that can. ::>
[22:04:18	][LOOC] Albert Black: voidliyor muyuz
[22:04:22	][LOOC] C24:i5.UNION-46: evet
[22:04:43	][LOOC] Albert Black: tamam
[22:04:52	]Albert Black ran 'Open' on item 'CMRU PDA' (#15957)
[22:05:10	][LOOC] C24:i5.UNION-46: dm bak
[22:05:16	][LOOC] C24:i5.UNION-46: gruba
[22:06:18	][LOOC] Albert Black: çıkıyorum
[22:06:23	][LOOC] C24:i5.UNION-46: bb
[22:06:26	][LOOC] Albert Black: ama rasyon yoksa öleceğim
[22:06:26	][LOOC] C24:i5.UNION-46: bende çıkayım
[22:06:53	]Albert Black ran 'Consume' on item 'Köpüklü Breen Suyu' (#18362)
[22:06:53	]Albert Black has gained a 'Boş Breen'in Suyu' #18865.
[22:06:59	][LOOC] C24:i5.UNION-46: sorguyu
[22:07:03	][LOOC] C24:i5.UNION-46: sorguyu birdaha
[22:07:06	][LOOC] C24:i5.UNION-46: sorguyu birdaha yapakmı la
[22:07:09	][LOOC] C24:i5.UNION-46: sorguyu birdaha yapakmı ama düzgün
[22:07:19	][LOOC] Albert Black: istersen olur ama sorgu bitmeden gereksiz vurma
[22:07:28	][LOOC] C24:i5.UNION-46: ok
[22:07:29	][LOOC] Albert Black: birde nexusta ateş açma o yasak diye biliyorum
[22:07:33	][LOOC] C24:i5.UNION-46: aynı şeyi yapalım
[22:07:41	][LOOC] C24:i5.UNION-46: nexusta ateş açma yasak değil aslında
[22:07:43	][LOOC] C24:i5.UNION-46: nexusta ateş açma yasak değil aslında
[22:07:45	][LOOC] Albert Black: yada boşver
[22:08:04	][LOOC] C24:i5.UNION-46: şuraya geç eskisi gibi aynı şekilde alacağım sorguya
[22:08:06	][LOOC] Albert Black: çünkü ben ilk puan eklenmesini bilmediğimden yalan olmuyor
[22:08:27	][LOOC] Albert Black: boş yere bol olmuş olur ondada ıc olarak üst rütbelerin gözünden düşersin
[22:08:35	][LOOC] Albert Black: bol u sildin mi
[22:08:44	]Albert Black has acquired his ration, gaining 0 credits, 0 wages and a ration ration.
[22:08:56	][LOOC] C24:i5.UNION-46: aga looc'ye ingilizce yazma diye yazma zaten ufak tefek şeyler için ingilizce yazıyorum
[22:08:57	]Albert Black ran 'take' on item 'Rasyon' (#18866)
[22:08:57	]Albert Black has gained a 'Rasyon' #18866.
[22:08:59	][LOOC] C24:i5.UNION-46: aga looc'ye ingilizce yazma diye yazma zaten ufak tefek şeyler için ingilizce yazıyorum
[22:09:01	]Albert Black ran 'Open' on item 'Rasyon' (#18866)
[22:09:01	]Albert Black has gained a 'Yapay Macun' #18867.
[22:09:01	]Albert Black has gained a 'Breen'in Suyu' #18868.
[22:09:01	]Albert Black has gained a '15 Kredi Kuponu' #18869.
[22:09:02	]Albert Black ran 'Consume' on item 'Yapay Macun' (#18867)
[22:09:02	]Albert Black has gained a 'Boş Kavanoz' #18870.
[22:09:04	]Albert Black ran 'Consume' on item 'Breen'in Suyu' (#18868)
[22:09:04	]Albert Black has gained a 'Boş Breen'in Suyu' #18871.
[22:09:11	][LOOC] C24:i5.UNION-46: BOL'u sorguda silerim
[22:09:14	][LOOC] Albert Black: tamamen yasak
[22:09:27	][LOOC] Albert Black: gereksiz yere bol eklemenin sorumluluklarını kabul ediyor musun
[22:09:32	][LOOC] C24:i5.UNION-46: ya rol olsun diye işte zaten sunucuda ikimiz varız a
[22:09:35	][LOOC] Albert Black: onunda cezası var diye biliyorum ufakta olsa
[22:09:45	][LOOC] C24:i5.UNION-46: gereksiz değildi ki
[22:09:59	][LOOC] Albert Black: sivil korumaya yalan söylemenin cezası neydi
[22:10:11	][LOOC] Albert Black: birde yalan söylemedim
[22:10:19	][LOOC] C24:i5.UNION-46: yalanın şeyine göre değişir işte
[22:10:20	][LOOC] Albert Black: zaten 12 sp almıştım ve durumu fark edip
[22:10:24	][LOOC] C24:i5.UNION-46: ciddiyetliğe göre
[22:10:26	]Albert Black is fully healed.
[22:10:40	][LOOC] Albert Black: 12 sp dedim sonra sen yanlış oluyor diyince uzaklaştım
[22:10:49	][LOOC] C24:i5.UNION-46: aga yanlış dersen senin sorumluluğunda biz napalım
[22:10:49	][LOOC] Albert Black: yani önceden verildiğini anlamış oldum
[22:10:54	]Albert Black ran 'drop' on item 'Boş Breen'in Suyu' (#18871)
[22:10:54	]Albert Black has lost a 'Boş Breen'in Suyu' #18871.
[22:11:08	][LOOC] Albert Black: yalan söylemek neye giriyor tam olarak
[22:11:15	][LOOC] C24:i5.UNION-46: neyse yerine geç devam edelim
[22:11:19	]Albert Black ran 'drop' on item 'Boş Breen'in Suyu' (#18865)
[22:11:19	]Albert Black has lost a 'Boş Breen'in Suyu' #18865.
[22:11:20	]Albert Black ran 'drop' on item 'Boş Kavanoz' (#18870)
[22:11:20	]Albert Black has lost a 'Boş Kavanoz' #18870.
[22:11:24	]C24:i5.UNION-46 has gained a '17rnd Usp-Şarjörü' #17719.
[22:11:24	]C24:i5.UNION-46 has lost a '17rnd Usp-Şarjörü' #17721.
[22:11:31	]Albert Black used command '/PM 46 tamam'.
[22:11:35	][IC] C24:i5.UNION-46: <:: 10-0. ::>
[22:11:38	][IC] C24:i5.UNION-46: <:: 10-0 hunting,. ::>
[22:11:40	][IC] C24:i5.UNION-46: <:: 10-0, 10-0; viscerator is hunting!. ::>
[22:11:42	]Albert Black ran 'Use' on item '15 Kredi Kuponu' (#18869)
[22:11:44	]Albert Black has used a coupon at a ration dispenser, gaining 15 credits.
[22:11:50	][IC] C24:i5.UNION-46: <:: 10-0, 10-0; viscerator is hunting!. ::>
[22:11:51	][IC] Albert Black: Hey.
[22:11:52	][IC] C24:i5.UNION-46: <:: HANDS. ::>
[22:11:55	][IC] C24:i5.UNION-46: <:: Hands up. ::>
[22:11:56	][LOOC] Albert Black: viscoretor ne alak a
[22:11:59	][ME] Albert Black: ellrini kaldırır
[22:12:09	][ME] Albert Black: ellrini duvara yaslar
[22:12:25	][ME] C24:i5.UNION-46: Ellerini birleştirir ve kelepçelemeye çalışır,direnirmi
[22:12:32	][ME] Albert Black: adını söyler
[22:12:34	]Albert Black used command '/ID'.
[22:12:40	][IT] Albert Black: direnmez ve kendini salar
[22:12:49	]C24:i5.UNION-46 ran 'Use' on item 'Draw String Canvas Bag' (#17673)
[22:12:52	]C24:i5.UNION-46 ran 'Use' on item 'Lastik Kelepçe' (#17656)
[22:13:17	]C24:i5.UNION-46 ran 'Use' on item 'Draw String Canvas Bag' (#17674)
[22:13:33	]C24:i5.UNION-46 used command '/Radio Anlaşıldı,Götürülüyor'.
[22:14:00	]C24:i5.UNION-46 used command '/Radio Albert Black, 53114 Götürülüyor'.
[22:14:17	]C24:i5.UNION-46 used command '/Radio Kırmızı Kol bandı var'.
[22:14:23	]C24:i5.UNION-46 used command '/Radio Yep'.
[22:14:59	][IC] Albert Black: Nerdeyim ben.
[22:15:07	][IC] C24:i5.UNION-46: <:: Sen,Sorgu odasındasın. ::>
[22:15:22	][IC] Albert Black: Neden dolayı yargılanıyorum.
[22:15:24	][IC] C24:i5.UNION-46: <:: Albert Black,Değilmi? ::>
[22:15:30	][IC] Albert Black: E-evet.
[22:16:14	][IC] C24:i5.UNION-46: <:: Neyden dolayı yargılanıyorsun çok iyi soru,Sen Destek masasında SOSYAL PUAN(SP) Gibi Konularda Yalan söylediğin için yargılanıyorsun. ::>
[22:16:24	][IC] Albert Black: Ne.
[22:16:27	][IC] Albert Black: Ben yalan söylemedim.
[22:16:35	][IC] Albert Black: Bu suç kaçıncı seviye suça giriyor.
[22:16:39	][IC] C24:i5.UNION-46: <:: Sana İyi davranacağım. ::>
[22:18:32	][IC] Albert Black: Bu hangi suça giriyor.
[22:18:35	][IC] Albert Black: Suçun adı ne.
[22:18:38	][IC] Albert Black: Ben yalan söylemedim.
[22:19:04	][IC] Albert Black: Sadece görevi bitirdiğim için 12 sp istedim ve 12 spnin verildiğini öğrendim.
[22:19:08	][IC] Albert Black: Bugünlük giriş kaydım 12.
[22:19:40	][IC] C24:i5.UNION-46: <:: Rapora Göre Destek masasında Yanlış söylemişsin Sivil Korumalarda bunu girmiş. ::>
[22:19:49	][IC] Albert Black: Hangi sivil koruma.
[22:19:54	][IC] C24:i5.UNION-46: <:: I3. ::>
[22:20:01	][IC] Albert Black: I3 ne oluyor.
[22:20:04	][IC] Albert Black: Ben sadece.
[22:20:08	][IC] Albert Black: Takma ismi ve sayıları biliyorum.
[22:20:55	][IC] C24:i5.UNION-46: <:: Sivilden 1 ünite kan aldın diye 9 puan almışsın? ::>
[22:21:04	][IC] Albert Black: Olumsuz 12.
[22:21:11	][IC] Albert Black: Evrensel birlik tarafından görevlendirildim.
[22:21:17	][IC] Albert Black: Görevde bulunmam konumunda.
[22:21:20	][IC] Albert Black: 12 sp verilecekti.
[22:21:23	][IC] Albert Black: Ve 12 verildi.
[22:21:24	][IC] C24:i5.UNION-46: <:: Kayıtlarda öyle. ::>
[22:21:41	][IC] Albert Black: Kayıtlarda nasıl?
[22:21:53	][IC] C24:i5.UNION-46: <:: Bir sivilden kan almışsın diye 9 sadakat puanı almışsın. ::>
[22:22:08	][IC] Albert Black: 9 değil 12.
[22:22:12	][IC] C24:i5.UNION-46: <:: Öyle. ::>
[22:22:19	][IC] Albert Black: Görevlendirilme.
[22:22:22	][IC] Albert Black: Sonucu.
[22:22:24	][IC] C24:i5.UNION-46: <:: Hem hastayla beraber seninde 6 alman gerekiyordu. ::>
[22:22:52	]Albert Black used command '/PM 46 victorian öyle demedi tekrar konuştum hasta 6 oluyor görevde olanlar 12'.
[22:22:57	][IC] Albert Black: Hayır.
[22:23:08	][IC] Albert Black: Tablette 12 gösteriyor.
[22:23:12	][IC] Albert Black: Siviller görevde değil.
[22:23:17	][IC] Albert Black: Sadece görevdeki obje.
[22:23:20	]C24:i5.UNION-46 used command '/PM albert 6 verilecek dedi'.
[22:23:28	]C24:i5.UNION-46 used command '/PM albert ben anlamam kardeş'.
[22:23:43	]Albert Black used command '/PM 46 nasıl lan tekrar konuştum evet 12 olacaksın sadece görevde dedi'.
[22:23:55	]Albert Black used command '/PM 46 konsoldan bulam bir'.
[22:23:57	]C24:i5.UNION-46 used command '/PM albert bana 6 dedi'.
[22:24:45	][LOOC] Albert Black: pmden attım
[22:25:49	][LOOC] C24:i5.UNION-46: tamam işte görevin bitince 12 alacaktın fakat geçmişte 1 kişi iyileştirmişsin diye 9 sp almışsın
[22:26:12	][LOOC] Albert Black: görev sonucunda toplam 12 aldım işte 
[22:26:34	][LOOC] C24:i5.UNION-46: görevin bitince toplam değil direkt 12 almıyonmu amk
[22:26:46	][LOOC] Albert Black: görevde bulununca 12 alıyorsun
