[16:20:53	]crat has connected.
[21:04:58	]Sadie White used command '/SkillRoll speed 100'.
[21:04:59	][LOOC] S10/OWS.HURRICANE-45: Sağol
[21:05:00	][IC] Edward Rocky: Evet.
[21:05:02	][IC] John Freeman: Aga sen napıyon orda.
[21:05:04	][IC] Edward Rocky: Ismin neydi bakalım.
[21:05:05	]Nikolas Kozár exited observer at their location.
[21:05:07	]Edward Rocky used command '/ActSit 6'.
[21:05:08	][LOOC] Nikolas Kozár: noldu
[21:05:10	]THE ÖMER has unloaded their "Paul Stone" character.
[21:05:10	][ME] C24:i4.XRAY-91: Kadının önünden çekilir ve nereye gitmeye çalıştığına bakar
[21:05:11	][IC] John Hector: Ya azıcık şaka.
[21:05:12	][IC] Valentino Threshed: I-i-ismim valentino.
[21:05:15	]THE ÖMER loaded the character 'C24:RCT.YELLO-30'
[21:05:15	][IC] Edward Rocky: Valentino.
[21:05:16	][IC] Edward Rocky: Hmm.
[21:05:17	][LOOC] S10/OWS.HURRICANE-45: Halloldu
[21:05:19	][IC] John Freeman: Ha.
[21:05:20	][LOOC] C24:i4.XRAY-91: carkadan bağlı ellerin
[21:05:20	][IC] Sadie White: Ihüğü.
[21:05:21	]Nikolas Kozár entered observer.
[21:05:22	]Dieumerci Rabiou has spawned a cmrulock.
[21:05:22	][IC] John Hector: Gül diye.
[21:05:23	]Dieumerci Rabiou ran 'take' on item 'CMRU Lock' (#15996)
[21:05:23	]Dieumerci Rabiou has gained a 'CMRU Lock' #15996.
[21:05:23	][LOOC] John Freeman: ksoadjuad
[21:05:23	][IC] Sadie White: Iğ.
[21:05:24	][IC] Edward Rocky: Edward ben.
[21:05:25	][LOOC] Sadie White: biliyorum
[21:05:25	][LOOC] S10/OWS.HURRICANE-45: Beni buraya getirmesini istedim
[21:05:28	][IC] C24:i4.XRAY-91: <:: Kaçabilecek misin sence buradan. ::>
[21:05:31	][IC] Sadie White: Hayır.
[21:05:31	][IC] John Freeman: Ha sonunda.
[21:05:31	][IC] Edward Rocky: Şimdi.
[21:05:35	][IC] Valentino Threshed: A-anladım.
[21:05:36	][IC] Sadie White: Hayır.
[21:05:36	][IC] C24:i4.XRAY-91: <:: O zaman duvara geç. ::>
[21:05:39	][IC] Edward Rocky: Sana bilmemeleri gereken bir sır anlatmam gerek.
[21:05:39	]Nikolas Kozár exited observer at their location.
[21:05:41	][IC] Sadie White: Hayır.
[21:05:43	][IC] Sadie White: Hayır.
[21:05:43	]Edward Rocky ran 'Consume' on item 'Bira' (#14793)
[21:05:43	]Edward Rocky has gained a level 2 long boost in Güç.
[21:05:43	]Edward Rocky has wasted a level -1 long boost in Zeka (current: 0; target: 1).
[21:05:43	]Edward Rocky has gained a 'Boş Bira Şişesi' #15997.
[21:05:46	][IC] Valentino Threshed: Neden ben.
[21:05:46	][Y] Sadie White: Hayır.
[21:05:47	]Edward Rocky used command '/ExitAct'.
[21:05:48	][Y] Sadie White: Hayır.
[21:05:48	]C24:i4.XRAY-91 used command '/Radio 30, 10-20'me 10-76 yap'.
[21:05:50	][IC] Valentino Threshed: Birisi var.
[21:05:50	][IC] Edward Rocky: Shh.
[21:05:53	][IC] C24:i4.XRAY-91: <:: Arkanı dön. ::>
[21:05:53	]C24:RCT.YELLO-30 used command '/Radio 10-8'.
[21:05:54	][IC] John Freeman: Noluyor lan.
[21:05:55	][IC] Edward Rocky: Sadece kimö olduğunu söyle.
[21:05:55	][W] Valentino Threshed: Oh no.
[21:05:56	][ME] Sadie White: aşırı dereceden korkar ve saçmalar
[21:05:59	][ME] Nikolas Kozár: kapıyı tıklatır
[21:06:00	][IC] Sadie White: Bana yaklaşma.
[21:06:02	][Y] Sadie White: Hayır.
[21:06:04	][IC] C24:RCT.YELLO-30: <:: Evet. ::>
[21:06:05	][W] Edward Rocky: Müsait olmadığını söyle.
[21:06:05	][IC] C24:i4.XRAY-91: <:: Adın ne. ::>
[21:06:05	][IC] John Freeman: Bi sesler vardsı sankide neyse.
[21:06:06	][Y] Sadie White: Yaklaşma.
[21:06:07	][W] Edward Rocky: Müsait olmadığını söyle.
[21:06:07	][IC] Sadie White: Hayır.
[21:06:08	][IC] Sadie White: Hayır.
[21:06:11	][IC] Valentino Threshed: Kimo?
[21:06:11	][IC] Sadie White: Yyapam.
[21:06:13	][IC] Sadie White: Yaappama.
[21:06:14	]Edward Rocky used command '/ActStand 5'.
[21:06:16	]Edward Rocky used command '/ExitAct'.
[21:06:16	][IC] Nikolas Kozár: Benim.
[21:06:17	][IC] C24:i4.XRAY-91: <:: Adını söyle. ::>
[21:06:17	]John Hector has gained a 'Oyun Parkı Oyuncağı' #15998.
[21:06:17	]John Hector has gained a 'Kırık Alıcı' #15999.
[21:06:17	]Edward Rocky used command '/ActStand 5'.
[21:06:19	][IC] John Freeman: Benim puan verilcekti.
[21:06:20	][IC] Sadie White: Yapmmaaa.
[21:06:22	][IC] Nikolas Kozár: Nikolas.
[21:06:22	]Edward Rocky ran 'drop' on item 'Boş Bira Şişesi' (#15997)
[21:06:22	]Edward Rocky has lost a 'Boş Bira Şişesi' #15997.
[21:06:25	][LOOC] Sadie White: üstümden kartını al
[21:06:26	][IC] C24:RCT.YELLO-30: <:: Ne için? ::>
[21:06:27	]John Hector ran 'drop' on item 'Oyun Parkı Oyuncağı' (#15998)
[21:06:27	]John Hector has lost a 'Oyun Parkı Oyuncağı' #15998.
[21:06:27	][IC] Sadie White: Hayır.
[21:06:27	][IC] Valentino Threshed: Müsait değilim şuanda gidebilir misiniz?
[21:06:29	][IC] John Freeman: Hastaya yardımdan.
[21:06:29	][IC] Sadie White: Elektrirk olmaz.
[21:06:33	][IC] C24:i4.XRAY-91: <:: Duvara geçecek misin. ::>
[21:06:33	][IC] Sadie White: Yappmma.
[21:06:35	][IC] C24:i4.XRAY-91: <:: Yoksa. ::>
[21:06:35	]Edward Rocky used command '/ExitAct'.
[21:06:37	][IC] Sadie White: Yapma.
[21:06:38	][IC] Sadie White: Yaklaşma.
[21:06:38	][IC] Nikolas Kozár: Müffetişim...
[21:06:39	][IC] C24:i4.XRAY-91: <:: Yinemi bayıltayım. ::>
[21:06:41	][IC] Sadie White: Yaklaşma.
[21:06:43	][W] Edward Rocky: Şimdi yavaşca gel.
[21:06:44	]John Hector has gained level 2 in the Hız skill.
[21:06:45	][IC] Sadie White: Yaklaşma.
[21:06:45	]Dieumerci Rabiou ran 'Bind' on item 'CMRU Level 3 Access Keycard' (#13713)
[21:06:45	][IC] C24:RCT.YELLO-30: <:: Tamam kaç puan. ::>
[21:06:46	][W] Valentino Threshed: Ne yapmam gerek.
[21:06:47	][IC] John Freeman: Fabrikada nöbet geçirdi.
[21:06:51	][Y] Sadie White: Yaklaşma.
[21:06:51	]Dieumerci Rabiou exited observer at their location.
[21:06:52	][Y] Sadie White: Yaklaşma.
[21:06:54	][IC] Sadie White: Yapma.
[21:06:56	][IC] John Freeman: Looc ne kadar verilir ki ben nerden bilem.
[21:07:00	]Dieumerci Rabiou entered observer.
[21:07:00	][W] Edward Rocky: Müfettişler herşeyi bilir valentino.
[21:07:02	][LOOC] John Freeman: bruh
[21:07:04	]Dieumerci Rabiou has used a context menu option with the name: remove
[21:07:04	]Dieumerci Rabiou exited observer at their location.
[21:07:04	][ME] C24:i4.XRAY-91: Kadının bulunduğu köşeye koşarak  bayıltmaya çalışır
[21:07:05	][W] Edward Rocky: Korkmana gerek yok.
[21:07:05	]Dieumerci Rabiou has spawned a cmrulock.
[21:07:06	]Dieumerci Rabiou ran 'take' on item 'CMRU Lock' (#16000)
[21:07:06	]Dieumerci Rabiou has gained a 'CMRU Lock' #16000.
[21:07:07	]Dieumerci Rabiou ran 'Place' on item 'CMRU Lock' (#16000)
[21:07:08	][Y] Sadie White: Yaklaşma.
[21:07:09	]Sadie White was just knocked out due to: hit by stunstick owned by C24:i4.XRAY-91
[21:07:10	]Sadie White used command '/CharGetUp'.
[21:07:12	][IC] Sadie White: Ahğhğğh.
[21:07:15	][Y] Sadie White: Ah.
[21:07:17	]C24:i4.XRAY-91 used command '/CharSearch'.
[21:07:20	]C24:i4.XRAY-91 has gained a '#10861 Kimlik Kartı' #15933 from a container with the name 'Sadie White' #2393.
[21:07:21	][IC] C24:RCT.YELLO-30: <:: 3 vereyim. ::>
[21:07:21	][IC] John Hector: SK efendi.
[21:07:22	][Y] Sadie White: Ow!
[21:07:23	][W] Valentino Threshed: Korkuyorum.
[21:07:24	]C24:i4.XRAY-91 used command '/Radio 30'.
[21:07:25	][IC] John Freeman: Olur.
[21:07:25	]Sadie White used command '/CharGetUp'.
[21:07:25	][IC] C24:RCT.YELLO-30: <:: Sıraya. ::>
[21:07:26	]Sadie White used command '/CharGetUp'.
[21:07:30	][W] Valentino Threshed: Benim bu işlerle alakam yok.
[21:07:30	][IC] C24:RCT.YELLO-30: <:: Isim. ::>
[21:07:32	]C24:i4.XRAY-91 used command '/Radio Talebimi almadınmı?'.
[21:07:32	][ME] Edward Rocky: paltosundan valentinonun belgesini çıkartıp gösterir
[21:07:34	][LOOC] C24:RCT.YELLO-30: id
[21:07:36	][IC] John Freeman: Bide maaş verilmesi lazımmı bize?
[21:07:38	][IC] John Hector: 404 bölgesinde adamlar 3 kişi direniş hakkında konuşuyordu.
[21:07:40	]Dieumerci Rabiou entered observer.
[21:07:40	][IC] Valentino Threshed: O-o da ne.
[21:07:43	][IC] C24:RCT.YELLO-30: <:: Sıraya! ::>
[21:07:44	][IC] John Hector: Önemli bir ihbar için geldim.
[21:07:56	][LOOC] C24:RCT.YELLO-30: /id
[21:07:56	][ME] Edward Rocky: paltosuna geri sıkıştırır
[21:07:58	]John Freeman used command '/ID'.
[21:07:59	]Nikolas Kozár entered observer.
[21:08:00	][W] Edward Rocky: Bu senin dosyan.
[21:08:01	][W] John Hector: Ihbar verecez orospu laf yapıyor.
[21:08:01	]C24:RCT.YELLO-30 used the 'Destek Masası Dağıtıcısı' vendor.
[21:08:08	][LOOC] John Freeman: maaş ne kadar la benim
[21:08:11	][ME] Sadie White: tökezleyerek kalkar 
[21:08:15	][W] Edward Rocky: Buna sahip çıkacağım.
[21:08:19	][LOOC] C24:RCT.YELLO-30: bilmiyorum
[21:08:20	][W] Edward Rocky: Ama!
[21:08:22	][LOOC] John Freeman: bayadır alıyom
[21:08:22	][W] Valentino Threshed: O da ne.
[21:08:25	][W] Edward Rocky: Sana şunu diyeceğim ki.
[21:08:26	][ME] Sadie White: kapıyı tekmelemeye çalışırken yere düler
[21:08:28	]Sadie White used command '/CharFallOver'.
[21:08:31	]Nikolas Kozár exited observer at their location.
[21:08:34	][LOOC] John Freeman: 30 ver  diyecemde fazlamı
[21:08:36	][W] Edward Rocky: Sen beni ele vermeyeceksin ki bu dosyayı ben elimde tutayım.
[21:08:37	]Nikolas Kozár entered observer.
[21:08:40	]Sadie White used command '/PM hector cp ile tutuklu rolündeyim'.
[21:08:40	]Nikolas Kozár opened the 'Refrigerator' #2251 container.
[21:08:44	]Nikolas Kozár closed the 'Refrigerator' #2251 container.
[21:08:46	][LOOC] C24:RCT.YELLO-30: fazla
[21:08:58	][LOOC] C24:RCT.YELLO-30: /id yazsana
[21:08:59	][LOOC] John Freeman: ne kadar veririsin
[21:09:00	][W] Edward Rocky: Sen administratorun oğlusun herhalde.
[21:09:01	]John Freeman used command '/ID'.
[21:09:06	]Sadie White used command '/PM hector bilmiyorum i4 birisi ama yakın dövüşe başvurmamasına gıcık oldum'.
[21:09:13	][LOOC] Edward Rocky: rol iptal tekrar yazıyorum
[21:09:20	][W] Valentino Threshed: Kimsiniz sizi neden ele vereyim.
[21:09:25	][W] Edward Rocky: Sen şehir yöneticisin oğlusun büyük ihtimalle.
[21:09:29	]S10/OWS.HURRICANE-45 has gained a '30rnd MP-şarjörü' #15767.
[21:09:29	]S10/OWS.HURRICANE-45 has lost a '30rnd MP-şarjörü' #15779.
[21:09:30	]Sadie White used command '/PM hector 3 metre mesafeden silah tutuyor kelepçesiz baygınken nexusa soktu'.
[21:09:31	][W] Edward Rocky: Doğrumu? Dosyanda bu yazıyor?
[21:09:34	][W] Valentino Threshed: Nasıl yani.
[21:09:36	]S10/OWS.HURRICANE-45 has gained a '30rnd MP-şarjörü' #15779.
[21:09:36	]S10/OWS.HURRICANE-45 has lost a '30rnd MP-şarjörü' #15767.
[21:09:39	][IC] C24:RCT.YELLO-30: <:: Çık. ::>
[21:09:42	][IC] John Freeman: 7looc la troll yapma.
[21:09:44	]Sadie White used command '/PM hector üstüne atlasam mermi sıksam bile adrenalin diye birşeyh var'.
[21:09:49	][W] Valentino Threshed: Benim babam yıllar önce gitti ve geri dönmedi.
[21:09:53	]Sadie White used command '/PM hector ben kanamadan ölürüm o direk silahı alırsam'.
[21:09:56	][W] Edward Rocky: Yalan söyleme bana!
[21:10:01	][LOOC] John Hector: olum bir şey yapmadım gir çık yaptım
[21:10:01	]crat loaded the character 'C24:RL.XRAY-57'
[21:10:02	][IC] C24:i4.XRAY-91: <:: Artık duvara geçmez isen cidden seni öldürmek durumunda kalacağım. ::>
[21:10:03	]C24:RL.XRAY-57 entered observer.
[21:10:07	][IC] C24:i4.XRAY-91: <:: Ve bu hiç iyi olmayacak senin için. ::>
[21:10:08	][W] Valentino Threshed: Benim babam ben çocukken gitti.
[21:10:11	][IT] Edward Rocky: kısık ve şiddetli bir sesle: yalan söyleme!
[21:10:16	][IC] Sadie White: Hi.
[21:10:17	][LOOC] John Freeman: yaw 2 saattir burdayım bi halledem işimi sen naparsan yap
[21:10:17	]Nikolas Kozár exited observer at their location.
[21:10:20	][IC] Sadie White: Ih.
[21:10:23	][ME] Nikolas Kozár: kapıyı dinler
[21:10:33	][LOOC] John Hector: bu salak 2 saatte halledemez
[21:10:33	][ME] Sadie White: saçma bir şekilde bacağına atlar ve kafası bacağına çarpar
[21:10:34	][W] Valentino Threshed: Nerede olduğunu bilmiyorum ölmüş de olabilir.
[21:10:35	][ME] Edward Rocky: dosyayı paltosundan çıkartıp gösterir
[21:10:39	][LOOC] John Freeman: sajdjhsafsdhjgf
[21:10:40	]Nikolas Kozár entered observer.
[21:10:40	][IC] Sadie White: Ahğ.
[21:10:42	][IT] Edward Rocky: Dosyada o yazmaktadır
[21:10:49	][IC] C24:RCT.YELLO-30: <:: Tamam. ::>
[21:10:54	][ME] C24:i4.XRAY-91: Üzerine koştuğunu fark edip geri çekilir
[21:10:55	][ME] Sadie White: yerde çırpınır
[21:10:56	][IC] Valentino Threshed: Ow shit.
[21:10:56	][LOOC] John Freeman: elim kaydı
[21:11:00	][IC] John Freeman: Saol.
[21:11:04	]C24:i4.XRAY-91 rolled 139 out of 150 (+10 from Hız).
[21:11:04	]C24:i4.XRAY-91 used command '/SkillRoll speed 150'.
[21:11:06	][LOOC] C24:RCT.YELLO-30: :D
[21:11:06	][W] Valentino Threshed: Ben bunu kabul edemem.
[21:11:09	][LOOC] John Freeman: parada versdinmi az
[21:11:10	][W] Valentino Threshed: Olamaz.
[21:11:14	][ME] Edward Rocky: paltosuna geri sokar
[21:11:14	][W] Valentino Threshed: OLAMAZZZ!
[21:11:16	][LOOC] John Freeman: fakiriz sakjfdjsf
[21:11:17	][W] Edward Rocky: Shh.
[21:11:21	][W] Edward Rocky: Sakin ol evlat.
[21:11:21	][LOOC] C24:RCT.YELLO-30: 3 sadeak verdim
[21:11:25	][IT] Sadie White: kaçmıştır
[21:11:25	][W] Edward Rocky: Seni ele vermeyeceğim.
[21:11:30	][LOOC] John Freeman: kredi verdinmi
[21:11:31	][ME] Sadie White: bir anda çırpınırken durur ve yerdedir
[21:11:32	]C24:i4.XRAY-91 used command '/PM 57 knk 30'u iki kere çağırdım gelmedi'.
[21:11:32	][ME] Valentino Threshed: STRES VE HEYECANLA İP VE TABURE BULMAYA ÇALIŞIR
[21:11:33	][IT] Nikolas Kozár: Bu sırada, karakterler bu apartmanın ne kadar kötü olduğunu fark eder. Sadece en alt rütbede yurttaşlar için bir yer burası. Kötü koku, fabrika sesleri ve berbat mobilyalar...
[21:11:36	][IC] John Hector: Bu combine aleti 1926 yapımı bir makinedir.
[21:11:36	]Sadie White used command '/ActArrest'.
[21:11:38	][LOOC] C24:RCT.YELLO-30: hayır
[21:11:41	][IC] John Hector: Kendisi.
[21:11:42	][IC] Valentino Threshed: NERDE.
[21:11:44	]Nikolas Kozár exited observer at their location.
[21:11:44	][LOOC] John Freeman: bruh neyse
[21:11:54	][IC] John Freeman: Birde rasyon ne zaman verilir.
[21:11:54	][IC] John Hector: Mark robert tarafından icat edildi.
[21:11:54	][Y] Nikolas Kozár: MÜFFETİŞ, NE OLUYOR ORADA AMINA KOYAYIM?
[21:11:54	][IT] Sadie White: bayılmıştır
[21:11:54	]Sadie White used command '/ExitAct'.
[21:11:55	][IC] Edward Rocky: Bu apartman ne kadar kötü be.
[21:11:57	][ME] C24:i4.XRAY-91: Kadının sırtına ayağını koyarak bastırır ve elindeki silahı ile kadının kafasına birkaç el ateş eder
[21:11:59	][IC] John Hector: Ve breen makinaya el koydu.
[21:12:02	]C24:i4.XRAY-91 has gained a '17rnd Usp-Şarjörü' #15612.
[21:12:02	]C24:i4.XRAY-91 has lost a '17rnd Usp-Şarjörü' #15697.
[21:12:02	][IC] John Freeman: Kilitlenmişte oda.
[21:12:04	][IC] Edward Rocky: Sana yeni bir ev alalım ne dersin?
[21:12:07	][IC] John Hector: Artık evrensel birliğe hizmet ediyor.
[21:12:07	]C24:i4.XRAY-91 has critically hit Sadie White in the head dealing 0 damage (CritChance was 0.90).
[21:12:07	]C24:i4.XRAY-91 has critically hit Sadie White in the head dealing 21 damage (CritChance was 0.90).
[21:12:07	]Sadie White has taken 21 damage from C24:i4.XRAY-91.
[21:12:10	]C24:i4.XRAY-91 has critically hit Sadie White in the head dealing 0 damage (CritChance was 0.90).
[21:12:10	]C24:i4.XRAY-91 has critically hit Sadie White in the head dealing 21 damage (CritChance was 0.90).
[21:12:10	]Sadie White has taken 21 damage from C24:i4.XRAY-91.
[21:12:12	][IC] Valentino Threshed: Ben fakir birisiyim.
[21:12:12	]C24:i4.XRAY-91 has critically hit Sadie White in the head dealing 0 damage (CritChance was 0.90).
[21:12:12	]C24:i4.XRAY-91 has critically hit Sadie White in the head dealing 0 damage (CritChance was 0.90).
[21:12:12	]C24:i4.XRAY-91 has hit Sadie White in the head dealing 10 damage (CritChance was 0.90).
[21:12:12	]Sadie White has taken 10 damage from C24:i4.XRAY-91.
[21:12:13	]C24:i4.XRAY-91 has critically hit Sadie White in the head dealing 0 damage (CritChance was 0.90).
[21:12:13	]C24:i4.XRAY-91 has critically hit Sadie White in the head dealing 0 damage (CritChance was 0.90).
[21:12:13	]C24:i4.XRAY-91 has critically hit Sadie White in the head dealing 0 damage (CritChance was 0.90).
[21:12:13	]C24:i4.XRAY-91 has critically hit Sadie White in the head dealing 21 damage (CritChance was 0.90).
[21:12:13	]Sadie White has taken 21 damage from C24:i4.XRAY-91.
[21:12:13	]Nikolas Kozár entered observer.
[21:12:13	]C24:i4.XRAY-91 has critically hit Sadie White in the head dealing 0 damage (CritChance was 0.90).
[21:12:13	]C24:i4.XRAY-91 has critically hit Sadie White in the head dealing 21 damage (CritChance was 0.90).
[21:12:13	]Sadie White has taken 21 damage from C24:i4.XRAY-91.
[21:12:14	]C24:i4.XRAY-91 has critically hit Sadie White in the head dealing 0 damage (CritChance was 0.90).
[21:12:14	]C24:i4.XRAY-91 has critically hit Sadie White in the head dealing 21 damage (CritChance was 0.90).
[21:12:14	]Sadie White was knocked unconscious and is bleeding out.
[21:12:15	][IC] Edward Rocky: Sadece beni dinlemeni istiyorum.
[21:12:16	][IC] Valentino Threshed: Bana uymaz.
[21:12:18	][IC] C24:RCT.YELLO-30: <:: Ona bakacağız. ::>
[21:12:20	][IC] Valentino Threshed: Söyleyin.
[21:12:20	][IC] C24:i4.XRAY-91: <:: Lanet sivil. ::>
[21:12:22	][IC] John Freeman: Tamam.
[21:12:23	][IC] C24:RCT.YELLO-30: <:: Haber verilicek. ::>
[21:12:24	][IC] John Hector: Doktor bey sizin işiniz ne idi acep.
[21:12:25	]Valentino Threshed opened the 'Refrigerator' #2251 container.
[21:12:30	]Valentino Threshed closed the 'Refrigerator' #2251 container.
[21:12:35	]C24:RL.XRAY-57 used command '/PM 91 ck?'.
[21:12:36	][IC] John Freeman: Burdakimi yoksa genel olanmı.
[21:12:36	][Y] Edward Rocky: ARTIK APTAL DAVRANMAYI KES!
[21:12:37	]C24:i4.XRAY-91 used command '/PM 57 evet'.
[21:12:40	]Sadie White has dropped: Siyah tulum pantolonu (#15935); Açık Gri Kol Bandı (#15932); Gri Tulum (#15934);
[21:12:40	]Sadie White was just killed due to: accepting their death
[21:12:40	][IC] John Hector: Burada.
[21:12:42	]C24:i4.XRAY-91 opened the 'Dropped Items' #2403 container.
[21:12:42	]C24:i4.XRAY-91 closed the 'Dropped Items' #2403 container.
[21:12:43	][IC] Edward Rocky: Kim olduğunun farkındamısın he?
[21:12:45	]C24:i4.XRAY-91 opened the 'Dropped Items' #2403 container.
[21:12:45	][IC] John Freeman: Puan.
[21:12:46	][ME] Edward Rocky: yakalarından tutar
[21:12:48	]C24:i4.XRAY-91 closed the 'Dropped Items' #2403 container.
[21:12:52	][IC] John Freeman: Puan aldım.
[21:12:59	][IC] Valentino Threshed: B-bırak beni öh.
[21:12:59	]Scientist has unloaded their "Sadie White" character.
[21:13:00	]C24:RL.XRAY-57 used command '/CharBan Sadie perm'.
[21:13:01	][IC] John Freeman: O kadar.
[21:13:04	][ME] C24:i4.XRAY-91: Yerdeki kadının cesedini omuzlarından tutarak sürükler.
[21:13:04	][IC] John Hector: Tamam.
[21:13:06	]C24:RCT.YELLO-30 used command '/SC 3'.
[21:13:07	]Scientist (STEAM_0:1:533519973) deleted character 'CPWH'
[21:13:07	][IC] John Hector: Efendim.
[21:13:07	][IC] Edward Rocky: Sana burda birşey anlatıyorum sen burada birşeyler arıyorsun.
[21:13:10	]Scientist (STEAM_0:1:533519973) deleted character 'Sadie White'
[21:13:14	]Scientist loaded the character 'C24:i3.UNION-66'
[21:13:14	][IC] C24:RCT.YELLO-30: <:: Evet. ::>
[21:13:15	][IT] Nikolas Kozár: sarılı adam götü yemiş gibi gözükür
[21:13:16	][ME] Edward Rocky: yakasını sert bir şekilde çeker ve şu sözleri söyler
[21:13:21	][IC] John Hector: 404 bölgesinde 3 tane adam vardı 1 tane bar sahibi 2 tane siyah giyinimli adam.
[21:13:22	]C24:i3.UNION-66 used command '/Radio 10- 8 2'.
[21:13:23	]John Freeman ran 'Consume' on item 'Spoiled Simit' (#12935)
[21:13:25	][IC] John Hector: Ihbar için geldim.
[21:13:27	][IC] Edward Rocky: Birdaha benim karşımda saygısızlık yaparsan son saygısızlığın olur.
[21:13:32	][ME] Edward Rocky: yakasını bırakır
[21:13:33	][IC] C24:i3.UNION-66: <:: Unit is on-duty, 10-8. ::>
[21:13:33	]C24:i4.XRAY-91 has gained a '17rnd Usp-Şarjörü' #15697.
[21:13:33	]C24:i4.XRAY-91 has lost a '17rnd Usp-Şarjörü' #15612.
[21:13:34	]S10/OWS.HURRICANE-45 used command '/PM rl Kanka Bizim FOB'da Nöbet tutmak için çıkacak biryer kalmamış'.
[21:13:34	][IC] C24:RCT.YELLO-30: <:: Tamam. ::>
[21:13:38	]C24:i4.XRAY-91 ran 'combine' on item '17rnd Usp-Şarjörü' (#15697)
[21:13:38	][IC] John Hector: Bir şeyler hakkında konuşuyorlardı.
[21:13:39	]John Freeman has acquired his ration, gaining 0 credits, 0 wages and a ration ration.
[21:13:40	]C24:RL.XRAY-57 ran SAM command 'asay' with arguments: '/characterban'
[21:13:42	]C24:RL.XRAY-57 ran SAM command 'asay' with arguments: 'ck değil mi'
