[07:51:29	]Goblin has connected.
[20:20:51	]test asd ran SAM command 'asay' with arguments: 'nerden vurdun len'
[20:20:53	]S10/OMB.HURRICANE-44 is no longer unconscious from critical wounds.
[20:20:53	]S10/OMB.HURRICANE-44 used command '/CharGetUp'.
[20:20:54	]S10/OMB.HURRICANE-44 used command '/CharGetUp'.
[20:20:55	]S10/ORD.HURRICANE-36 ran SAM command 'asay' with arguments: 'altından'
[20:20:56	]S10/OMB.HURRICANE-44 used command '/CharGetUp'.
[20:20:58	]S10/OMB.HURRICANE-44 is no longer unconscious from critical wounds.
[20:20:58	]S10/OMB.HURRICANE-44 used command '/CharGetUp'.
[20:20:58	]test asd ran SAM command 'asay' with arguments: 'asjdjasdjasd'
[20:20:59	][IC] C17:RCT.UNION-25: <:: Yaşıyor. ::>
[20:21:00	]S10/OMB.HURRICANE-44 used command '/CharGetUp'.
[20:21:01	]S10/OMB.HURRICANE-44 used command '/CharGetUp'.
[20:21:03	]S10/OMB.HURRICANE-44 is no longer unconscious from critical wounds.
[20:21:04	]Bob Marley Faruk has gained a '30rnd MP-şarjörü' #31659.
[20:21:04	]Bob Marley Faruk has lost a '30rnd MP-şarjörü' #31651.
[20:21:05	]S10/ORD.HURRICANE-36 used command '/Radio 10-76 üst kat'.
[20:21:06	]S10/OMB.HURRICANE-44 used command '/CharGetUp'.
[20:21:06	]S10/OMB.HURRICANE-44 used command '/CharGetUp'.
[20:21:07	]S10/OMB.HURRICANE-44 used command '/CharGetUp'.
[20:21:08	]S10/OMB.HURRICANE-44 used command '/CharGetUp'.
[20:21:08	]S10/OMB.HURRICANE-44 is no longer unconscious from critical wounds.
[20:21:08	]test asd has dropped: Mavi Dolgulu Pantolon (#31654); SMG Bullets (#31639); Sivil Tulum (#30803); Lastik çizme (#31656); Mavi tulum pantolonu (#30804); Flashlight (#31681); Savaş Kaskı (#31657); Eskimiş Kahverengi Ayakkabı (#30805); Flashlight (#31682); M40 (#31658); 29x SMG Mermisi (#31650); 30rnd MP-şarjörü (#31647); Ağır Yeşil Kevlar Üniforma (#31653); MP5A3 (#30833); Açık Gri Kol Bandı (#30801); 30rnd MP-şarjörü (#31646);
[20:21:08	]test asd was just killed due to: accepting their death
[20:21:09	]S10/OMB.HURRICANE-44 used command '/CharGetUp'.
[20:21:09	]S10/OMB.HURRICANE-44 used command '/CharGetUp'.
[20:21:09	]Bob Marley Faruk has hit S10/ORD.HURRICANE-36 dealing 0 damage (CritChance was 0.22).
[20:21:09	]Bob Marley Faruk has critically hit S10/ORD.HURRICANE-36 dealing 16 damage (CritChance was 0.22).
[20:21:09	]S10/ORD.HURRICANE-36 has taken 16 damage from Bob Marley Faruk.
[20:21:09	]Bob Marley Faruk has hit S10/ORD.HURRICANE-36 dealing 0 damage (CritChance was 0.22).
[20:21:09	]Bob Marley Faruk has hit S10/ORD.HURRICANE-36 dealing 10 damage (CritChance was 0.22).
[20:21:09	]S10/ORD.HURRICANE-36 has taken 10 damage from Bob Marley Faruk.
[20:21:10	]Bob Marley Faruk has hit S10/ORD.HURRICANE-36 dealing 0 damage (CritChance was 0.22).
[20:21:10	]Bob Marley Faruk has critically hit S10/ORD.HURRICANE-36 dealing 0 damage (CritChance was 0.22).
[20:21:10	]Bob Marley Faruk has hit S10/ORD.HURRICANE-36 dealing 0 damage (CritChance was 0.22).
[20:21:10	]Bob Marley Faruk has hit S10/ORD.HURRICANE-36 dealing 10 damage (CritChance was 0.22).
[20:21:10	]S10/ORD.HURRICANE-36 has taken 10 damage from Bob Marley Faruk.
[20:21:10	]Bob Marley Faruk has hit S10/ORD.HURRICANE-36 dealing 0 damage (CritChance was 0.22).
[20:21:10	]Bob Marley Faruk has critically hit S10/ORD.HURRICANE-36 dealing 16 damage (CritChance was 0.22).
[20:21:10	]S10/ORD.HURRICANE-36 has taken 16 damage from Bob Marley Faruk.
[20:21:10	]Bob Marley Faruk has hit S10/ORD.HURRICANE-36 dealing 0 damage (CritChance was 0.22).
[20:21:10	]Bob Marley Faruk has critically hit S10/ORD.HURRICANE-36 dealing 16 damage (CritChance was 0.22).
[20:21:10	]S10/ORD.HURRICANE-36 has taken 16 damage from Bob Marley Faruk.
[20:21:10	]Bob Marley Faruk has critically hit S10/ORD.HURRICANE-36 dealing 0 damage (CritChance was 0.22).
[20:21:10	]Bob Marley Faruk has hit S10/ORD.HURRICANE-36 dealing 10 damage (CritChance was 0.22).
[20:21:10	]S10/ORD.HURRICANE-36 has taken 10 damage from Bob Marley Faruk.
[20:21:10	]Bob Marley Faruk has hit S10/ORD.HURRICANE-36 dealing 0 damage (CritChance was 0.22).
[20:21:10	]Bob Marley Faruk has hit S10/ORD.HURRICANE-36 dealing 10 damage (CritChance was 0.22).
[20:21:10	]S10/ORD.HURRICANE-36 has taken 10 damage from Bob Marley Faruk.
[20:21:10	][IC] C17:i3.UNION-66: <:: Takip et. ::>
[20:21:10	]S10/OMB.HURRICANE-44 used command '/CharGetUp'.
[20:21:11	]S10/ORD.HURRICANE-36 is fully healed.
[20:21:11	]S10/ORD.HURRICANE-36 has critically hit Bob Marley Faruk in the chest dealing 25 damage (CritChance was 1.01).
[20:21:11	]Bob Marley Faruk has gained a '30rnd MP-şarjörü' #31651.
[20:21:11	]Bob Marley Faruk was knocked unconscious and is bleeding out.
[20:21:11	]S10/OMB.HURRICANE-44 used command '/CharGetUp'.
[20:21:13	]S10/ORD.HURRICANE-36 has critically hit Bob Marley Faruk in the left leg dealing 0 damage (CritChance was 1.01).
[20:21:13	]S10/ORD.HURRICANE-36 has critically hit Bob Marley Faruk in the left leg dealing 0 damage (CritChance was 1.01).
[20:21:13	]S10/ORD.HURRICANE-36 has critically hit Bob Marley Faruk in the left leg dealing 0 damage (CritChance was 1.01).
[20:21:13	]S10/ORD.HURRICANE-36 has critically hit Bob Marley Faruk in the left leg dealing 24 damage (CritChance was 1.01).
[20:21:13	]Bob Marley Faruk was killed while bleeding out.
[20:21:13	]S10/ORD.HURRICANE-36 has killed Bob Marley Faruk with player.
[20:21:13	]Bob Marley Faruk has dropped: MP5A3 (#31670); Açık Gri Kol Bandı (#25933); 30rnd MP-şarjörü (#31651); El Feneri (#26815); Savaş Kaskı (#31676); 30rnd MP-şarjörü (#31652); 30rnd MP-şarjörü (#31659); 30rnd MP-şarjörü (#31660); Ağır Yeşil Kevlar Üniforma (#31671); M40 (#31678); Siyah Dolgulu Pantolon (#31672); Eskimiş Koyu Ayakkabı (#25937);
[20:21:13	]S10/OMB.HURRICANE-44 used command '/CharGetUp'.
[20:21:13	]S10/OMB.HURRICANE-44 is no longer unconscious from critical wounds.
[20:21:14	]test asd entered observer.
[20:21:15	]S10/OMB.HURRICANE-44 used command '/CharGetUp'.
[20:21:15	]C17:i3.UNION-66 used command '/Radio KT-1; team advance'.
[20:21:18	]S10/OMB.HURRICANE-44 is no longer unconscious from critical wounds.
[20:21:20	]S10/ORD.HURRICANE-36 used command '/Radio Bütün anti-siviller ÖB'.
[20:21:22	]S10/OMB.HURRICANE-44 ran SAM command 'asay' with arguments: 'amq karakter uyanmıyor'
[20:21:23	]S10/OMB.HURRICANE-44 is no longer unconscious from critical wounds.
[20:21:24	]S10/OMB.HURRICANE-44 used command '/CharGetUp'.
[20:21:25	]S10/OMB.HURRICANE-44 used command '/CharGetUp'.
[20:21:26	]S10/OMB.HURRICANE-44 used command '/CharGetUp'.
[20:21:26	]S10/ORD.HURRICANE-36 opened the 'Dropped Items' #3921 container.
[20:21:28	]S10/OMB.HURRICANE-44 used command '/CharGetUp'.
[20:21:28	]S10/ORD.HURRICANE-36 closed the 'Dropped Items' #3921 container.
[20:21:28	]S10/OMB.HURRICANE-44 is no longer unconscious from critical wounds.
[20:21:29	]S10/OMB.HURRICANE-44 used command '/CharGetUp'.
[20:21:32	]Bob Marley Faruk ran SAM command 'asay' with arguments: 'çatışmanın eğlenceli olması için s2m kuralı'
[20:21:33	]S10/OMB.HURRICANE-44 is no longer unconscious from critical wounds.
[20:21:33	]C17:i3.UNION-66 opened the 'Dropped Items' #3921 container.
[20:21:34	]S10/ORD.HURRICANE-36 used command '/RemoveDeathDrops 1510521051205'.
[20:21:35	]Enistein used command '/CharGetHealing -44'.
[20:21:38	]S10/OMB.HURRICANE-44 is no longer unconscious from critical wounds.
[20:21:39	]Bob Marley Faruk entered observer.
[20:21:41	]C17:i3.UNION-66 closed the 'Dropped Items' #3921 container.
[20:21:43	]S10/OMB.HURRICANE-44 is no longer unconscious from critical wounds.
[20:21:44	]S10/ORD.HURRICANE-36 has gained a '30rnd Pulse-Şarjörü' #16724.
[20:21:44	]S10/ORD.HURRICANE-36 has lost a '30rnd Pulse-Şarjörü' #16718.
[20:21:46	]C17:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #31612.
[20:21:46	]C17:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #31613.
[20:21:47	]C17:RL.KING-2 ran SAM command 'asay' with arguments: 'Orada s2m biraz zordu'
[20:21:48	]S10/OMB.HURRICANE-44 is no longer unconscious from critical wounds.
[20:21:49	]S10/OMB.HURRICANE-44 used command '/CharGetUp'.
[20:21:50	]C17:RL.KING-2 ran SAM command 'asay' with arguments: 'çok kapalı alan'
[20:21:50	]S10/ORD.HURRICANE-36 ran 'combine' on item '30rnd Pulse-Şarjörü' (#16724)
[20:21:52	]S10/ORD.HURRICANE-36 ran 'combine' on item '30rnd Pulse-Şarjörü' (#16723)
[20:21:52	]Bob Marley Faruk ran SAM command 'asay' with arguments: 'ben hep ıskaladım yalnız'
[20:21:53	]C17:RCT.UNION-25 used command '/CMB SK taşıdı'.
[20:21:53	]S10/OMB.HURRICANE-44 is no longer unconscious from critical wounds.
[20:21:54	]S10/ORD.HURRICANE-36 ran 'combine' on item 'Pulse Rifle Enerjisi' (#27705)
[20:21:57	]S10/OMB.HURRICANE-44 used command '/CharGetUp'.
[20:21:58	]S10/OMB.HURRICANE-44 is no longer unconscious from critical wounds.
[20:21:59	]C17:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #31613.
[20:21:59	]C17:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #31612.
[20:22:01	]Bob Marley Faruk ran SAM command 'asay' with arguments: 'ota her çıktığımda 5 10 can götürdü benden'
[20:22:03	]S10/OMB.HURRICANE-44 is no longer unconscious from critical wounds.
[20:22:05	][IC] S10/ORD.HURRICANE-36: <:: Hm. ::>
[20:22:07	]C17:RL.KING-2 ran SAM command 'asay' with arguments: 'kanka keşke söyleseydin de rp duyuru tarzında s2m haberi verirdik'
[20:22:08	]S10/OMB.HURRICANE-44 is no longer unconscious from critical wounds.
[20:22:13	]S10/OMB.HURRICANE-44 is no longer unconscious from critical wounds.
[20:22:15	][IC] C17:RCT.UNION-25: <:: Yapabileceğim tüm tıbbi desteği yaptım. ::>
[20:22:15	]C17:i3.UNION-66 used command '/CMB bomba yiyip arkanda kişilerin olması kadar kötü birşey yok.'.
[20:22:16	]Frederic Schopenhauer ran 'take' on item 'Benefactor Edition Sigara Paketi' (#31563)
[20:22:16	]Frederic Schopenhauer has gained a 'Benefactor Edition Sigara Paketi' #31563.
[20:22:17	]C17:RL.KING-2 ran SAM command 'asay' with arguments: 'normalde yapılmıyor çünkü'
[20:22:17	]S10/OMB.HURRICANE-44 used command '/CharGetUp'.
[20:22:18	]S10/OMB.HURRICANE-44 is no longer unconscious from critical wounds.
[20:22:19	]C17:RL.KING-2 ran SAM command 'asay' with arguments: 'biliyorsun'
[20:22:22	][IT] S10/OMB.HURRICANE-44: kişi yaşamakta.
[20:22:23	]S10/OMB.HURRICANE-44 is no longer unconscious from critical wounds.
[20:22:23	]Bob Marley Faruk ran SAM command 'asay' with arguments: 'uzaktayız arada mesafe var'
[20:22:28	]S10/OMB.HURRICANE-44 is no longer unconscious from critical wounds.
[20:22:28	]C17:RL.KING-2 ran SAM command 'asay' with arguments: 'yok adminden'
[20:22:29	]Frederic Schopenhauer has performed the 'Craft Parçala: Sigara Paketi' action, gaining 10 experience in crafting.
[20:22:32	]C17:RL.KING-2 ran SAM command 'asay' with arguments: 'adminden geçerdik'
[20:22:33	]S10/OMB.HURRICANE-44 is no longer unconscious from critical wounds.
[20:22:34	][IC] C17:RCT.UNION-25: <:: Medkit ve bandaj kullandım. ::>
[20:22:34	]S10/ORD.HURRICANE-36 used command '/Radio 10-19'.
[20:22:34	]S10/OMB.HURRICANE-44 ran SAM command 'asay' with arguments: 'babuş benim karakter uyanmıyor'
[20:22:36	]C17:RL.KING-2 ran SAM command 'asay' with arguments: 'duyuru geçerdik sonra'
[20:22:37	]Bob Marley Faruk ran SAM command 'asay' with arguments: 'normal ota bile sektiriyor'
[20:22:45	][IC] C17:i3.UNION-66: <:: 35 öldü mü? ::>
[20:22:46	][IC] C17:RCT.UNION-25: <:: Cephanem az. ::>
[20:22:46	]S10/ORD.HURRICANE-36 used command '/Radio 404 temiz'.
[20:22:52	][IC] C17:RCT.UNION-25: <:: 10-2. ::>
[20:22:58	][IC] C17:i3.UNION-66: <:: 35 nerede? ::>
[20:22:59	][IC] C17:RCT.UNION-25: <:: En son 10-6 olmuştu, sonra görmedim. ::>
[20:23:04	]C17:RL.KING-2 used command '/Radio 10-4 Cesetlerden ve Eşyalardan kurtulun'.
[20:23:05	][LOOC] C17:RCT.UNION-25: yok oldu aw
[20:23:11	][IC] C17:i3.UNION-66: <:: 10-4. ::>
[20:23:14	]C17:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #31612.
[20:23:14	]C17:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #31613.
[20:23:16	][ME] S10/OMB.HURRICANE-44: ilk yardim kitini açar ve üstünde kullanır.
[20:23:17	]C17:RL.KING-2 used command '/Radio 647E'lerin hepsini ampute edin'.
[20:23:18	][LOOC] C17:i3.UNION-66: iyi bari bir an sıçtım dedim
[20:23:18	]C17:RCT.UNION-25 ran 'combine' on item '17rnd Usp-Şarjörü' (#31612)
[20:23:19	]C17:RCT.UNION-25 ran 'combine' on item '17rnd Usp-Şarjörü' (#31614)
[20:23:20	]C17:RCT.UNION-25 ran 'combine' on item '17rnd Usp-Şarjörü' (#31614)
[20:23:20	][IT] S10/OMB.HURRICANE-44: 1/4
[20:23:22	][IT] S10/OMB.HURRICANE-44: 2/4
[20:23:23	]C17:i3.UNION-66 used command '/Radio KT-1; 10-4'.
[20:23:23	][IT] S10/OMB.HURRICANE-44: 3/4
[20:23:25	][IT] S10/OMB.HURRICANE-44: 4/4
[20:23:28	]S10/OMB.HURRICANE-44 ran 'use' on item 'İlk Yardım Kiti' (#16942)
[20:23:28	]S10/OMB.HURRICANE-44 has performed the 'Use İlk Yardım Kiti' action, gaining 14 experience in medicine.
[20:23:28	]S10/OMB.HURRICANE-44 was disinfected by S10/OMB.HURRICANE-44 for 92 seconds.
[20:23:28	]S10/OMB.HURRICANE-44 was bandaged by S10/OMB.HURRICANE-44 for 53 HP.
[20:23:31	]C17:RL.KING-2 used command '/Radio Performansınız not edildi'.
[20:23:32	]S10/OMB.HURRICANE-44 has lost a '30rnd MP-şarjörü' #16997.
[20:23:35	]S10/ORD.HURRICANE-36 used command '/Radio ampute edildi'.
[20:23:36	]S10/OMB.HURRICANE-44 ran 'combine' on item '30rnd MP-şarjörü' (#16998)
[20:23:40	]S10/ORD.HURRICANE-36 used command '/Radio OSG 10-19'.
[20:23:42	]S10/OMB.HURRICANE-44 ran 'combine' on item 'Şarjör Çantası' (#23325)
[20:23:43	]S10/OMB.HURRICANE-44 ran 'combine' on item 'Şarjör Çantası' (#16449)
[20:23:43	]C17:RCT.UNION-25 used command '/CP rapor yazayım bari'.
[20:23:44	][IC] S10/ORD.HURRICANE-36: <:: Gel. ::>
[20:23:47	]S10/OMB.HURRICANE-44 ran 'combine' on item '30rnd MP-şarjörü' (#17031)
[20:23:48	]Bob Marley Faruk ran SAM command 'asay' with arguments: 'uzaklık çok fazla sektirmemesini garip buldum ondan yazdım'
[20:23:49	]S10/OMB.HURRICANE-44 ran 'combine' on item '30rnd MP-şarjörü' (#16998)
[20:23:50	]S10/OMB.HURRICANE-44 ran 'combine' on item '30rnd MP-şarjörü' (#17037)
[20:23:52	]S10/ORD.HURRICANE-36 used command '/PM 44 uyan'.
[20:23:52	]S10/OMB.HURRICANE-44 ran 'combine' on item '30rnd MP-şarjörü' (#16996)
[20:23:53	]S10/OMB.HURRICANE-44 ran 'combine' on item '30rnd MP-şarjörü' (#16995)
[20:23:54	]C17:i3.UNION-66 has gained a '30rnd MP-şarjörü' #30860.
[20:23:54	]C17:i3.UNION-66 has lost a '30rnd MP-şarjörü' #30857.
[20:23:57	]C17:RL.KING-2 ran SAM command 'asay' with arguments: 'Bilmiyorum'
[20:24:00	]S10/OMB.HURRICANE-44 ran 'combine' on item '30rnd MP-şarjörü' (#17036)
[20:24:01	]S10/OMB.HURRICANE-44 ran 'combine' on item '30rnd MP-şarjörü' (#17035)
[20:24:02	]S10/OMB.HURRICANE-44 ran 'combine' on item '30rnd MP-şarjörü' (#17033)
[20:24:03	]S10/OMB.HURRICANE-44 ran 'combine' on item '30rnd MP-şarjörü' (#17032)
[20:24:04	]C17:i3.UNION-66 used command '/Radio KT-1; nexus dönüş izni istiyorç'.
[20:24:04	]C17:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #31613.
[20:24:04	]C17:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #31614.
[20:24:04	]S10/OMB.HURRICANE-44 ran 'combine' on item '30rnd MP-şarjörü' (#17033)
[20:24:08	][IC] S10/ORD.HURRICANE-36: <:: Gel. ::>
[20:24:10	][IC] S10/ORD.HURRICANE-36: <:: 10-19. ::>
[20:24:11	]C17:RL.KING-2 used command '/Radio 10-4'.
[20:24:15	]Frederic Schopenhauer opened the 'Trash Bin' #3653 container.
[20:24:17	]Frederic Schopenhauer closed the 'Trash Bin' #3653 container.
[20:24:17	]C17:RL.KING-2 used command '/Radio Uygulayın'.
[20:24:18	]Frederic Schopenhauer opened the 'Trash Bin' #3652 container.
[20:24:18	]Frederic Schopenhauer closed the 'Trash Bin' #3652 container.
[20:24:19	]Frederic Schopenhauer opened the 'Trash Bin' #3652 container.
[20:24:21	]C17:i3.UNION-66 has gained level 33 in the Hız skill.
[20:24:22	]Frederic Schopenhauer closed the 'Trash Bin' #3652 container.
[20:24:24	]Bob Marley Faruk ran SAM command 'asay' with arguments: 'osglerde aim diye bi teknoloji varsa rebellerde yapay insan üretelim bizde'
[20:24:25	][IC] C17:RCT.UNION-25: <:: Hey. ::>
[20:24:29	][IC] C17:RCT.UNION-25: <:: Burdan değil. ::>
[20:24:31	][IC] C17:i3.UNION-66: <:: Çıkış nresi. ::>
[20:24:34	]C17:RL.KING-2 ran SAM command 'asay' with arguments: 'nasıl olacak o iş'
[20:24:35	]C17:i3.UNION-66 used command '/Radio KT-1; 10-19'.
[20:24:37	][IC] C17:RCT.UNION-25: <:: Bodrum burası. ::>
[20:24:43	]S10/ORD.HURRICANE-36 used command '/Punch'.
[20:24:44	]Bob Marley Faruk ran SAM command 'asay' with arguments: 'sen o işi kleiner abime bırak'
[20:24:58	]C17:RL.KING-2 exited observer at their location.
[20:25:03	]C17:RCT.UNION-25 used command '/Radio Mühimmatım az.'.
[20:25:06	][LOOC] C17:i3.UNION-66: 35 oyundan mı çıktı?
[20:25:06	]C17:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #31614.
[20:25:06	]C17:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #31613.
[20:25:09	]S10/ORD.HURRICANE-36 entered observer.
[20:25:13	]S10/ORD.HURRICANE-36 used command '/Radio 10-7'.
[20:25:14	][LOOC] C17:i3.UNION-66: öldü mü?
[20:25:15	][LOOC] C17:RCT.UNION-25: bilmiyorum yok oldu
[20:25:15	]S10/ORD.HURRICANE-36 exited observer at their location.
[20:25:16	]Hoo Lee Fuk banditcamp.com (STEAM_0:0:479033164) has disconnected.
[20:25:17	]C17:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #31613.
[20:25:17	]C17:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #31614.
[20:25:21	]S10/OMB.HURRICANE-44 entered observer.
[20:25:24	]C17:RCT.UNION-25 ran 'unload' on item '17rnd Usp-Şarjörü' (#31612)
[20:25:24	]C17:RCT.UNION-25 has gained a '9mm Tabanca Mermisi' #31706.
[20:25:26	]C17:RCT.UNION-25 ran 'combine' on item '17rnd Usp-Şarjörü' (#31613)
[20:25:27	]C17:RCT.UNION-25 ran 'combine' on item '17rnd Usp-Şarjörü' (#31612)
[20:25:29	]Bob Marley Faruk exited observer at their location.
[20:25:29	]C17:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #31614.
[20:25:29	]C17:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #31613.
[20:25:33	]Bob Marley Faruk entered observer.
[20:25:36	]Bob Marley Faruk exited observer at their location.
[20:25:37	]Bob Marley Faruk entered observer.
[20:25:38	]Enistein exited observer at their location.
[20:25:40	]C17:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #31613.
[20:25:40	]C17:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #31614.
[20:25:42	]C17:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #31614.
[20:25:42	]C17:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #31613.
[20:25:42	]Bob Marley Faruk exited observer at their location.
[20:25:45	]C17:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #31613.
[20:25:45	]C17:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #31614.
[20:25:46	]Bob Marley Faruk entered observer.
[20:25:54	]Bob Marley Faruk exited observer at their location.
[20:25:54	]Enistein entered observer.
[20:25:55	]C17:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #31614.
[20:25:55	]C17:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #31613.
[20:25:59	]test asd exited observer at their location.
[20:26:01	][IC] C17:RCT.UNION-25: <:: Hmph. ::>
[20:26:01	]Enistein exited observer at their location.
[20:26:02	]Enistein entered observer.
[20:26:02	]Enistein exited observer at their location.
[20:26:03	]Enistein entered observer.
[20:26:04	]Enistein exited observer at their location.
[20:26:04	]Bob Marley Faruk entered observer.
[20:26:05	]Bob Marley Faruk exited observer at their location.
[20:26:17	][IC] Frederic Schopenhauer: ?
[20:26:26	][IC] C17:RL.KING-2: <:: İyi iş. ::>
[20:26:34	][IC] Frederic Schopenhauer: Çalılığın arasında 1 smg mermisi 4 tanede şırınga buldum.
[20:26:37	]C17:i3.UNION-66 used command '/PM 25 35 öldü mü oyundan mı çıktı?'.
[20:26:39	]Enistein entered observer.
[20:26:39	][IC] C17:RCT.UNION-25: <:: Durum raporunu yazıcam. ::>
[20:26:40	]Enistein exited observer at their location.
[20:26:40	][IC] Frederic Schopenhauer: Vercem sk yok.
[20:26:41	]test asd entered observer.
[20:26:42	]test asd exited observer at their location.
[20:26:45	]C17:RCT.UNION-25 used command '/Reply bilmiyorum yok oldu direk'.
