[01:26:30	]Night_Wish_ has connected.
[22:42:15	]S10/OWS.HURRICANE-24 has gained a '30rnd Pulse-Şarjörü' #17130.
[22:42:16	]S10/OWS.HURRICANE-24 has gained 0 chips.
[22:42:16	]S10/OWS.HURRICANE-24 has gained a '30rnd Pulse-Şarjörü' #17131.
[22:42:16	]S10/OWS.HURRICANE-24 has gained 0 chips.
[22:42:17	]S10/OWS.HURRICANE-24 has gained a '30rnd Pulse-Şarjörü' #17132.
[22:42:17	]Victor Holloway has spawned 'models/props_c17/FurnitureFridge001a.mdl'.
[22:42:17	][LOOC] C24:i5.UNION-46: catwalkstan ben düşmedim
[22:42:20	]S10/OWS.HURRICANE-24 has used a context menu option with the name: remove
[22:42:20	]S10/OWS.HURRICANE-24 has used a context menu option with the name: remove
[22:42:21	]S10/OWS.HURRICANE-24 ran 'combine' on item '30rnd Pulse-Şarjörü' (#17132)
[22:42:22	]S10/EOW.HURRICANE-583 used command '/Radio Overwatch Üniteleri, STS, Lobi'.
[22:42:22	][LOOC] C24:i5.UNION-46: adam attı
[22:42:22	]S10/OWS.HURRICANE-24 used the 'OSG Dağıtıcısı' vendor.
[22:42:26	]S10/OWS.HURRICANE-24 has gained 0 chips.
[22:42:26	]S10/OWS.HURRICANE-24 has gained a 'Pulse Rifle Enerjisi' #17133.
[22:42:26	]S10/OWS.HURRICANE-24 has gained 0 chips.
[22:42:27	]S10/OWS.HURRICANE-24 has gained a 'Pulse Rifle Enerjisi' #17134.
[22:42:27	]S10/OWS.HURRICANE-24 has gained 0 chips.
[22:42:27	]S10/OWS.HURRICANE-24 has gained a 'Pulse Rifle Enerjisi' #17135.
[22:42:28	]S10/OWS.HURRICANE-45 used command '/Radio Affirmative'.
[22:42:29	]S10/OWS.HURRICANE-24 ran 'combine' on item '30rnd Pulse-Şarjörü' (#17131)
[22:42:30	]S10/OWS.HURRICANE-24 ran 'combine' on item '30rnd Pulse-Şarjörü' (#17130)
[22:42:30	]Victor Holloway created a 'Refrigerator' container.
[22:42:30	]Victor Holloway has used a context menu option with the name: wncontainer_create
[22:42:30	]S10/OWS.HURRICANE-24 ran 'combine' on item '30rnd Pulse-Şarjörü' (#17129)
[22:42:32	][LOOC] C24:i3.UNION-66: düştün işte ne fark eder her türlü düştün
[22:42:34	]Victor Holloway opened the 'Refrigerator' #2531 container.
[22:42:36	]S10/OWS.HURRICANE-24 used the 'OSG Dağıtıcısı' vendor.
[22:42:38	]Victor Holloway closed the 'Refrigerator' #2531 container.
[22:42:39	][LOOC] C24:i3.UNION-66: revirde bekle 10-20 dakika
[22:42:39	]S10/OWS.HURRICANE-24 has gained 0 chips.
[22:42:39	]S10/OWS.HURRICANE-24 has gained a 'Pulse Rifle Enerjisi' #17136.
[22:42:39	]Fatih Boşbakan has taken 1 damage from worldspawn.
[22:42:40	]S10/OWS.HURRICANE-24 has gained 0 chips.
[22:42:40	]S10/EOW.HURRICANE-583 has gained a '30rnd Pulse-Şarjörü' #17110.
[22:42:40	]S10/EOW.HURRICANE-583 has lost a '30rnd Pulse-Şarjörü' #17111.
[22:42:40	]S10/OWS.HURRICANE-24 has gained a 'Pulse Rifle Enerjisi' #17137.
[22:42:40	]S10/OWS.HURRICANE-24 has gained 0 chips.
[22:42:40	]S10/OWS.HURRICANE-24 has gained a 'Pulse Rifle Enerjisi' #17138.
[22:42:41	]S10/OWS.HURRICANE-24 has gained 0 chips.
[22:42:41	]S10/OWS.HURRICANE-24 has gained a 'Pulse Rifle Enerjisi' #17139.
[22:42:41	]S10/OWS.HURRICANE-24 has gained 0 chips.
[22:42:41	]S10/OWS.HURRICANE-24 has gained a 'Pulse Rifle Enerjisi' #17140.
[22:42:41	]S10/OWS.HURRICANE-24 has gained 0 chips.
[22:42:41	]S10/OWS.HURRICANE-24 has gained a 'Pulse Rifle Enerjisi' #17141.
[22:42:43	]S10/OWS.HURRICANE-24 ran 'combine' on item 'Ammunition Pouch' (#13776)
[22:42:44	][IC] S10/EOW.HURRICANE-583: <:: Ordinal. ::>
[22:42:44	]S10/OWS.HURRICANE-24 ran 'combine' on item 'Ammunition Pouch' (#13776)
[22:42:44	]S10/OWS.HURRICANE-24 ran 'combine' on item 'Ammunition Pouch' (#13776)
[22:42:45	]S10/OWS.HURRICANE-24 ran 'combine' on item 'Ammunition Pouch' (#13776)
[22:42:45	][LOOC] C24:i3.UNION-66: farklı karakter geç istersen
[22:42:54	]Fatih Boşbakan has gained a 'Araba Aküsü' #17142.
[22:42:57	]S10/OWS.HURRICANE-24 ran 'drop' on item '30rnd Pulse-Şarjörü' (#17130)
[22:42:57	]S10/OWS.HURRICANE-24 has lost a '30rnd Pulse-Şarjörü' #17130.
[22:42:58	]S10/OWS.HURRICANE-24 ran 'drop' on item '30rnd Pulse-Şarjörü' (#17132)
[22:42:58	]S10/OWS.HURRICANE-24 has lost a '30rnd Pulse-Şarjörü' #17132.
[22:42:59	]S10/OWS.HURRICANE-24 has used a context menu option with the name: remove
[22:43:00	]S10/OWS.HURRICANE-24 has used a context menu option with the name: remove
[22:43:00	]S10/OWS.HURRICANE-24 used the 'OSG Dağıtıcısı' vendor.
[22:43:02	]S10/OWS.HURRICANE-24 has gained 0 chips.
[22:43:02	]S10/OWS.HURRICANE-24 has gained a 'Pulse Rifle Enerjisi' #17143.
[22:43:02	]S10/OWS.HURRICANE-24 has gained 0 chips.
[22:43:03	]S10/OWS.HURRICANE-24 has gained a 'Pulse Rifle Enerjisi' #17144.
[22:43:03	]Revain loaded the character 'Vrigon The Enigmatic'
[22:43:04	]S10/OWS.HURRICANE-24 ran 'combine' on item 'Ammunition Pouch' (#13776)
[22:43:04	]S10/OWS.HURRICANE-24 ran 'combine' on item 'Ammunition Pouch' (#13776)
[22:43:05	][IT] Alexander Ivanov: bu ev ona ait değildi...
[22:43:05	]Vrigon The Enigmatic entered observer.
[22:43:06	]S10/OWS.HURRICANE-24 ran 'Equip' on item 'Stunstick' (#15983)
[22:43:14	]C24:i3.UNION-66 ran 'Consume' on item 'Evrensel Birlik Çikolatası' (#16671)
[22:43:14	]C24:i3.UNION-66 has gained a 'Plastik Çöp' #17145.
[22:43:15	]Alexander Ivanov is admin-searching Victor Holloway's inventory.
[22:43:15	]Alexander Ivanov has used a context menu option with the name: ixviewinventory
[22:43:17	]C24:i3.UNION-66 ran 'Consume' on item 'Evrensel Birlik Çikolatası' (#16665)
[22:43:17	]C24:i3.UNION-66 has gained a 'Plastik Çöp' #17146.
[22:43:18	]S10/OWS.HURRICANE-24 used command '/SC'.
[22:43:18	]C24:i3.UNION-66 ran 'Consume' on item 'Evrensel Birlik Çikolatası' (#16669)
[22:43:18	]C24:i3.UNION-66 has gained a 'Plastik Çöp' #17147.
[22:43:19	]Victor Holloway has spawned a large_metal_cabinet.
[22:43:20	]C24:i3.UNION-66 ran 'Consume' on item 'Evrensel Birlik Çikolatası' (#16668)
[22:43:20	]C24:i3.UNION-66 has gained a 'Plastik Çöp' #17149.
[22:43:21	]S10/OWS.HURRICANE-24 used command '/SC'.
[22:43:21	]Alexander Ivanov has closed Victor Holloway's inventory.
[22:43:22	]Victor Holloway ran 'take' on item 'Large Metal Cabinet' (#17148)
[22:43:28	]S10/OWS.GHOST-44 used command '/Radio Birim 44, Catwalks 10-50.'.
[22:43:36	][IC] S10/ORDINAL-HURRICANE-36: <:: A. ::>
[22:43:36	]Victor Holloway has used a context menu option with the name: remove
[22:43:38	][IT] Alexander Ivanov: Bir dolap ve sihirli cihazlar... Nasıl geldi bunlar buraya?
[22:43:38	]C24:i3.UNION-66 has acquired his ration, gaining 0 credits, 0 wages and a civil_protection_ration ration.
[22:43:49	]S10/OWS.HURRICANE-24 used command '/Radio Deneme'.
[22:43:51	]C24:i3.UNION-66 ran 'take' on item 'Sivil Koruma Rasyonu' (#17150)
[22:43:51	]C24:i3.UNION-66 has gained a 'Sivil Koruma Rasyonu' #17150.
[22:43:52	]Fatih Boşbakan has taken 0 damage from worldspawn.
[22:43:52	]S10/EOW.HURRICANE-583 ran SAM command 'asay' with arguments: 'admin gerekli isim değişimi'
[22:43:52	]S10/EOW.HURRICANE-583 used command '/Help admin gerekli isim değişimi'.
[22:43:55	]C24:i3.UNION-66 ran 'Open' on item 'Sivil Koruma Rasyonu' (#17150)
[22:43:55	]C24:i3.UNION-66 has gained a 'Metropolice Takviyeleri' #17151.
[22:43:55	]C24:i3.UNION-66 has gained a 'Soda Bob Brawn' #17152.
[22:43:55	]C24:i3.UNION-66 has gained a '20 Kredi Kuponu' #17153.
[22:43:56	]S10/EOW.HURRICANE-583 used command '/Radio Overwatch Üniteleri, STS, Lobi'.
[22:43:57	]C24:i3.UNION-66 ran 'Consume' on item 'Soda Bob Brawn' (#17152)
[22:43:57	]C24:i3.UNION-66 extended their level 1 long boost in Algı.
[22:43:57	]C24:i3.UNION-66 extended their level 2 long boost in Çeviklik.
[22:44:01	][IC] Victor Holloway: Ahh, sonunda gizli hazinemi ortaya çıkarabilirim.
[22:44:01	]C24:i3.UNION-66 ran 'Use' on item '20 Kredi Kuponu' (#16530)
[22:44:02	]S10/EOW.HURRICANE-583 ran 'ToggleOff' on item 'El Telsizi' (#17065)
[22:44:03	]S10/EOW.HURRICANE-583 used command '/Radio Overwatch Üniteleri, STS, Lobi'.
[22:44:03	]C24:i3.UNION-66 ran 'Use' on item '20 Kredi Kuponu' (#16530)
[22:44:06	]C24:i3.UNION-66 ran 'Use' on item '20 Kredi Kuponu' (#16530)
[22:44:08	]C24:i3.UNION-66 has used a coupon at a ration dispenser, gaining 20 credits.
[22:44:09	][LOOC] Vrigon The Enigmatic: aga scanner geçebilirmiyim
[22:44:10	]C24:i3.UNION-66 ran 'Use' on item '20 Kredi Kuponu' (#16530)
[22:44:11	]C24:i3.UNION-66 ran 'Use' on item '20 Kredi Kuponu' (#16530)
[22:44:11	][LOOC] S10/OWS.HURRICANE-24: geç
[22:44:13	]C24:i3.UNION-66 has used a coupon at a ration dispenser, gaining 20 credits.
[22:44:17	]S10/EOW.HURRICANE-583 used command '/SC cmb'.
[22:44:24	]S10/OWS.GHOST-44 has gained a '30rnd MP-şarjörü' #17036.
[22:44:24	]S10/OWS.GHOST-44 has lost a '30rnd MP-şarjörü' #17035.
[22:44:27	][IT] Alexander Ivanov: Neden bu evde direnişin üyesi olan Eli Vance'nin bir fotoğrafı var?
[22:44:30	]S10/EOW.HURRICANE-583 ran 'unload' on item '30rnd Pulse-Şarjörü' (#17108)
[22:44:30	]S10/EOW.HURRICANE-583 has gained a 'Pulse Rifle Enerjisi' #17157.
[22:44:31	]Fatih Boşbakan ran 'take' on item 'Bez Paçavralar' (#17155)
[22:44:31	]Fatih Boşbakan has gained a 'Bez Paçavralar' #17155.
[22:44:33	]S10/EOW.HURRICANE-583 ran 'combine' on item '30rnd Pulse-Şarjörü' (#17108)
[22:44:40	][IC] Victor Holloway: Bu adam benim babam.
[22:44:43	][IC] C24:i3.UNION-66: <:: Unit is on-duty, 10-8. ::>
[22:44:44	]Revain loaded the character 'S10:SCN-5'
[22:44:47	]Fatih Boşbakan ran 'drop' on item 'Eskimiş Oyuncak Bebek' (#16936)
[22:44:47	]Fatih Boşbakan has lost a 'Eskimiş Oyuncak Bebek' #16936.
[22:44:48	]C24:i3.UNION-66 used command '/Radio 10-8 2'.
[22:44:51	]Fatih Boşbakan ran 'take' on item 'Vida Kutusu' (#17156)
[22:44:51	]Fatih Boşbakan has gained a 'Vida Kutusu' #17156.
[22:44:53	]Fatih Boşbakan ran 'take' on item 'Eskimiş Oyuncak Bebek' (#16936)
[22:44:53	]Fatih Boşbakan has gained a 'Eskimiş Oyuncak Bebek' #16936.
[22:44:54	]Victorian loaded the character 'Nikolas Kozár'
[22:44:57	]Nikolas Kozár entered observer.
[22:45:06	]S10/OWS.HURRICANE-24 has gained a '30rnd Pulse-Şarjörü' #17079.
[22:45:06	]S10/OWS.HURRICANE-24 has lost a '30rnd Pulse-Şarjörü' #17131.
[22:45:11	]Nikolas Kozár exited observer at their location.
[22:45:14	]Victor Holloway entered observer.
[22:45:15	]S10/OWS.HURRICANE-24 used command '/SC tac-3'.
[22:45:16	]Victor Holloway exited observer at their location.
[22:45:24	]Nikolas Kozár entered observer.
[22:45:26	]Nikolas Kozár exited observer at their location.
[22:45:27	]Nikolas Kozár entered observer.
[22:45:28	][IC] Victor Holloway: Oh shit!
[22:45:33	]C24:i3.UNION-66 used command '/Radio 10-7'.
[22:45:33	]Nikolas Kozár exited observer at their location.
[22:45:35	]S10/OWS.HURRICANE-24 used command '/SC cwu'.
[22:45:36	]Nikolas Kozár ran 'Equip' on item 'Bavul' (#15719)
[22:45:38	]S10/OWS.HURRICANE-24 used command '/SC tac-3'.
[22:45:40	]Scientist has unloaded their "C24:i3.UNION-66" character.
[22:45:44	]Scientist loaded the character 'Albert Black'
[22:45:46	][IC] Nikolas Kozár: Hey, kimse var mı?
[22:45:49	][IC] S10/EOW.HURRICANE-583: <:: Içtimaya dahil ol. ::>
[22:45:54	]Victor Holloway has spawned a 'Entity [2465][pfx8_03]'.
[22:45:55	]Nikolas Kozár entered observer.
[22:45:55	]Victor Holloway entered observer.
[22:45:56	]S10/OWS.HURRICANE-24 used command '/CMB beyler'.
[22:45:58	]Nikolas Kozár exited observer at their location.
[22:45:59	]S10/OWS.HURRICANE-24 used command '/CMB telsizi çözdüm'.
[22:46:08	]S10/OWS.HURRICANE-24 used command '/CMB /sc yazarsanız chat kutusunun üstünde kanallar yazıyor'.
[22:46:09	]S10/ORDINAL-HURRICANE-36 used command '/SC dob'.
[22:46:10	]Fatih Boşbakan has gained a 'Boş Kupa' #17158.
[22:46:12	]S10/ORDINAL-HURRICANE-36 used command '/SC osi'.
[22:46:17	]S10/OWS.HURRICANE-24 used command '/CMB ordaki kanalları harfi harfine hepsi küçük olacak şekilde yazın'.
[22:46:18	]S10/ORDINAL-HURRICANE-36 used command '/SC tac-4'.
[22:46:19	]S10/OWS.HURRICANE-24 used command '/CMB geçebiliyorsunuz'.
[22:46:21	]S10/ORDINAL-HURRICANE-36 used command '/SC tac-5'.
[22:46:22	]Albert Black ran 'Open' on item 'Rasyon' (#16898)
[22:46:22	]Albert Black has gained a 'Yapay Macun' #17159.
[22:46:22	]Albert Black has gained a 'Breen'in Suyu' #17160.
[22:46:22	]Albert Black has gained a '15 Kredi Kuponu' #17161.
[22:46:25	]S10/OWS.HURRICANE-24 used command '/CMB tac-3 SK telsizi'.
[22:46:28	]S10/ORDINAL-HURRICANE-36 used command '/SC tac-3'.
[22:46:30	][OOC] S10/EOW.HURRICANE-583: eyw
[22:46:33	]S10/OWS.HURRICANE-24 used command '/CMB OTA-TAC OSG telsizi'.
[22:46:33	][IT] Victor Holloway: psrrrrrrrrrrr
[22:46:36	]S10/ORDINAL-HURRICANE-36 used command '/SC ota-tac'.
[22:46:36	]S10/OWS.HURRICANE-45 used command '/SC ota-tac'.
[22:46:37	]Fatih Boşbakan has performed the 'Craft Parçala: Boş Kavanoz' action, gaining 20 experience in crafting.
[22:46:37	]Fatih Boşbakan has gained a 'Plastik Çöp' #17162.
[22:46:39	]S10/OWS.HURRICANE-24 used command '/CMB haberiniz olsun'.
[22:46:39	][IC] S10/EOW.HURRICANE-583: <:: FOB a gideceğiz. ::>
[22:46:42	]Fatih Boşbakan has performed the 'Craft Parçala: Kova' action, gaining 25 experience in crafting.
[22:46:42	]Fatih Boşbakan has gained a 'Hurda Metal' #17163.
[22:46:43	]S10/OWS.GHOST-44 used command '/SC ota-tac'.
[22:46:46	]Fatih Boşbakan has performed the 'Craft Parçala: Boş Kupa' action, gaining 20 experience in crafting.
[22:46:47	][IC] S10/EOW.HURRICANE-583: <:: Tam mıyız ordinal? ::>
[22:46:49	]Fatih Boşbakan has performed the 'Craft Parçala: Yeşil Şişe' action, gaining 20 experience in crafting.
[22:46:49	]Fatih Boşbakan has gained a 'Cam kırıkları' #17164.
[22:46:50	]S10/OWS.GHOST-44 used command '/Radio Deneme.'.
[22:46:56	]S10/OWS.HURRICANE-24 used command '/SC ota-tac'.
[22:46:57	][IC] S10/ORDINAL-HURRICANE-36: <:: Affirmative. ::>
[22:47:02	]S10/OWS.HURRICANE-24 used command '/Radio Transmisyon alınıyor.'.
[22:47:03	][IC] S10/EOW.HURRICANE-583: <:: Bütün birimler cmb ye bağlansın. ::>
[22:47:06	]S10/OWS.HURRICANE-24 entered observer.
[22:47:07	]S10/EOW.HURRICANE-583 used command '/SC cmb'.
[22:47:08	]Fatih Boşbakan has performed the 'Craft Parçala: Eskimiş Oyuncak Bebek' action, gaining 20 experience in crafting.
[22:47:10	]S10/OWS.HURRICANE-45 used command '/SC cmb'.
[22:47:12	]S10/OWS.GHOST-44 used command '/SC cmb'.
[22:47:17	]S10/OWS.HURRICANE-24 used command '/CMB hadi ben geçtim SK'.
[22:47:17	]Victor Holloway exited observer at their location.
[22:47:18	][IC] Nikolas Kozár: Hm?
[22:47:20	]Victor Holloway entered observer.
[22:47:21	][OOC] S10/EOW.HURRICANE-583: GEÇME
[22:47:23	]S10/EOW.HURRICANE-583 ran SAM command 'asay' with arguments: 'combine'
[22:47:23	]crat loaded the character 'C24:RL.XRAY-57'
[22:47:30	]S10/EOW.HURRICANE-583 used command '/PM 24 cloaklı yanıma gel'.
[22:47:32	]S10/ORDINAL-HURRICANE-36 used command '/D CMB olmuyo'.
[22:47:33	]C24:RL.XRAY-57 entered observer.
[22:47:33	]Victor Holloway exited observer at their location.
[22:47:39	]C24:RL.XRAY-57 used command '/PM 583 geldim'.
[22:47:41	][LOOC] S10/EOW.HURRICANE-583: küçük harflerle ya z
[22:47:44	]S10/ORDINAL-HURRICANE-36 used command '/SC cmb'.
[22:47:48	]S10/ORDINAL-HURRICANE-36 used command '/D heh'.
[22:47:49	][LOOC] S10/EOW.HURRICANE-583: benim ismim şu olacak S10/LEADER-IDAHO-47
[22:48:02	]Fatih Boşbakan has gained level 19 in the Hız skill.
[22:48:07	][LOOC] S10/EOW.HURRICANE-583: bide
[22:48:08	]S10:SCN-5 used command '/D he'.
[22:48:09	]C24:RL.XRAY-57 used command '/CharSetName eow S10/EOW.IDAHO-47'.
[22:48:12	]Nikolas Kozár entered observer.
[22:48:15	]Nikolas Kozár exited observer at their location.
[22:48:15	]Nikolas Kozár entered observer.
[22:48:16	]Nikolas Kozár exited observer at their location.
[22:48:19	][IC] Nikolas Kozár: ?
[22:48:20	]Albert Black used command '/StaticCharActionSet kıyafetinde 53114 yazıyor'.
[22:48:24	][IC] Victor Holloway: Sende kimsin.
[22:48:24	][IC] Nikolas Kozár: Ne yapıyorsun evimde?
[22:48:28	][IC] Nikolas Kozár: Siktir git lan.
[22:48:29	][LOOC] S10/EOW.IDAHO-47: S10/OMB-HURRICANE-44
[22:48:31	][IC] Victor Holloway: Bekle.
[22:48:35	]C24:RL.XRAY-57 used command '/CharSetName ordinal S10/ORD.HURRICANE-36'.
[22:48:36	][LOOC] S10/EOW.IDAHO-47: lynx bu olucak ve Grunt PM verilecek adam
[22:48:39	][IC] Nikolas Kozár: Seni öldüreceğim spastik o çocuğu.
[22:48:44	]Nikolas Kozár entered observer.
[22:48:47	][IC] Victor Holloway: AMENO.
[22:48:50	]Nikolas Kozár exited observer at their location.
[22:48:51	][IC] Victor Holloway: İTEMİU WAFATARİ.
[22:48:52	]doctor sex has connected.
[22:48:54	][IC] Victor Holloway: NORİMEH.
[22:48:56	][LOOC] C24:RL.XRAY-57: omb ney lao
[22:48:57	][IC] Victor Holloway: AMENO AMENO.
[22:48:57	][IC] Nikolas Kozár: Seni öldüreceğim spastik orospu çocuğu.
[22:49:01	][LOOC] C24:RL.XRAY-57: müdahale birimi miydi
[22:49:01	]Victor Holloway has spawned a 'Entity [4578][pfx8_01]'.
[22:49:01	]Victor Holloway entered observer.
[22:49:02	][LOOC] S10/EOW.IDAHO-47: owm
[22:49:02	][LOOC] C24:RL.XRAY-57: infestation
[22:49:03	]Nikolas Kozár entered observer.
[22:49:04	]Nikolas Kozár exited observer at their location.
[22:49:07	][LOOC] S10/EOW.IDAHO-47: muhafız varya
[22:49:12	]Fatih Boşbakan opened the 'Ahşap Masa' #2450 container.
[22:49:15	]Fatih Boşbakan ran 'combine' on item 'Bez Paçavralar' (#16824)
[22:49:16	]Nikolas Kozár used command '/ActPant'.
[22:49:17	]S10:SCN-5 used command '/CP oha la'.
[22:49:19	]Fatih Boşbakan has transferred a 'Vida Kutusu' #17156 to a container with the name 'Ahşap Masa' #2450.
[22:49:20	]Victor Holloway exited observer at their location.
[22:49:21	]Nikolas Kozár used command '/ExitAct'.
[22:49:22	]Fatih Boşbakan has transferred a 'Hurda Metal' #17163 to a container with the name 'Ahşap Masa' #2450.
[22:49:25	]S10:SCN-5 used command '/CP cp kalmamıs'.
[22:49:25	]Fatih Boşbakan has transferred a 'Plastik Çöp' #17162 to a container with the name 'Ahşap Masa' #2450.
[22:49:28	][IC] Nikolas Kozár: Hm?
[22:49:32	]Fatih Boşbakan closed the 'Ahşap Masa' #2450 container.
[22:49:36	][IC] Fatih Boşbakan: Abi?
[22:49:41	][LOOC] C24:RL.XRAY-57: owm
[22:49:45	][LOOC] C24:RL.XRAY-57: sen karıştırmışsın rütbeleri
[22:49:47	][LOOC] S10/EOW.IDAHO-47: revain e söyle airwatch geçmesin bir dahakine geçerse direk airwatch ve osg den perma black yedir lütfen
[22:49:54	][LOOC] S10/EOW.IDAHO-47: ha özür dilerim
[22:49:58	][LOOC] Nikolas Kozár: kanka hani anahtarla aynı yere yerleştik ya bugla
[22:49:58	][LOOC] C24:RL.XRAY-57: kanka
[22:50:02	][LOOC] Nikolas Kozár: gitmem lazım
[22:50:03	][LOOC] C24:RL.XRAY-57: öyle bir şeye karar veremiyorsun
[22:50:04	][LOOC] C24:RL.XRAY-57: sen
[22:50:05	]Victorian (STEAM_0:0:577700614) has disconnected.
[22:50:10	][LOOC] C24:RL.XRAY-57: airwatch sana bağlı değil 
[22:50:10	]Fatih Boşbakan opened the 'Ahşap Masa' #2450 container.
[22:50:13	][LOOC] C24:RL.XRAY-57: adam SK ve izni var
[22:50:17	]Fatih Boşbakan has gained a 'Çivi Kutusu' #16822 from a container with the name 'Ahşap Masa' #2450.
[22:50:19	]Fatih Boşbakan has gained a 'Metal Dişli' #16775 from a container with the name 'Ahşap Masa' #2450.
[22:50:21	]Fatih Boşbakan has gained a 'Bez Paçavralar' #16824 from a container with the name 'Ahşap Masa' #2450.
[22:50:23	]doctor sex loaded the character 'John Freeman'
[22:50:23	]Fatih Boşbakan has gained a 'Ahşap Tahta' #16823 from a container with the name 'Ahşap Masa' #2450.
[22:50:24	]Fatih Boşbakan has gained a 'Vida Kutusu' #17156 from a container with the name 'Ahşap Masa' #2450.
[22:50:26	]Fatih Boşbakan has gained a 'Ahşap Çubuk' #16762 from a container with the name 'Ahşap Masa' #2450.
[22:50:27	]Fatih Boşbakan has gained a 'Hurda Metal' #17163 from a container with the name 'Ahşap Masa' #2450.
[22:50:28	][LOOC] S10/EOW.IDAHO-47: dispatch görevi görüyor ayrıca bizi de yönetiyor
[22:50:28	]Fatih Boşbakan has gained a 'Plastik Çöp' #17162 from a container with the name 'Ahşap Masa' #2450.
[22:50:30	]Fatih Boşbakan closed the 'Ahşap Masa' #2450 container.
[22:50:35	][LOOC] C24:RL.XRAY-57: overwatch AI yok şu anda
[22:50:40	][LOOC] S10/EOW.IDAHO-47: dispatch görevi görüyor ayrıca bizi de yönetiyor
[22:50:41	][LOOC] C24:RL.XRAY-57: disp SKlar için var
[22:50:43	][IC] Victor Holloway: AMENO.
[22:50:48	][IC] Victor Holloway: İTEMİU WAFATARİ.
[22:50:51	][IC] Victor Holloway: TORİME.
[22:50:53	][OOC] Albert Black: nexus kapısını bir açtım 1 tane elite bana bakıyor 3 tane askerde elite e çok epik bir andı
[22:50:53	][LOOC] S10/EOW.IDAHO-47: ping çıktı kb
[22:50:54	][IC] Victor Holloway: AMENO AMENO.
[22:50:56	]John Freeman ran 'take' on item 'Daire Anahtarı' (#14984)
[22:50:56	]John Freeman has gained a 'Daire Anahtarı' #14984.
[22:50:57	][LOOC] C24:RL.XRAY-57: dur
[22:50:59	][LOOC] S10/EOW.IDAHO-47: ok
[22:51:01	][LOOC] C24:RL.XRAY-57: lynx ayarlayacağım
[22:51:04	][IC] Victor Holloway: EZİ ŞAQQE QUADDEBİNA WAKKADİMA.
[22:51:12	][IC] Victor Holloway: NİGGAWATT.
[22:51:17	]Fatih Boşbakan ran SAM command 'asay' with arguments: 'dekor (kilit işlerinden anlayan)'
[22:51:17	]Fatih Boşbakan used command '/Help dekor (kilit işlerinden anlayan)'.
[22:51:25	]John Freeman ran 'drop' on item 'Araç Kiti' (#16250)
[22:51:25	]John Freeman has lost a 'Araç Kiti' #16250.
[22:51:34	]Victor Holloway has spawned a ic_tank.
[22:51:37	][LOOC] S10/EOW.IDAHO-47: goblin ise S10/EOW-IDAHO-45
[22:51:50	]C24:RL.XRAY-57 used command '/CharSetModel 44 models/wn/soldier.mdl'.
[22:51:53	]C24:RL.XRAY-57 exited observer at their location.
[22:51:56	]C24:RL.XRAY-57 entered observer.
[22:52:00	]Albert Black ran 'Use' on item '15 Kredi Kuponu' (#17161)
[22:52:01	]Victor Holloway has used a context menu option with the name: rb655_dissolve
[22:52:02	]Albert Black has used a coupon at a ration dispenser, gaining 15 credits.
[22:52:03	]env_entity_dissolver destroyed a 'tankItemName' #17165.
[22:52:04	][LOOC] C24:RL.XRAY-57: bekle bu muydu model diye soracağım hiros'a
[22:52:05	]Fatih Boşbakan used command '/ActSit'.
[22:52:06	][IC] S10/EOW.IDAHO-47: Waow.
[22:52:08	]C24:RL.XRAY-57 exited observer at their location.
[22:52:09	]Victor Holloway has spawned 'models/props_c17/FurnitureDrawer002a.mdl'.
[22:52:11	][LOOC] C24:RL.XRAY-57: çıksana
[22:52:13	][IC] Fatih Boşbakan: ...
[22:52:16	]Victor Holloway has enabled persistence for 'models/props_c17/furnituredrawer002a.mdl'.
[22:52:16	]Victor Holloway has used a context menu option with the name: persist
[22:52:26	][IC] S10/EOW.IDAHO-47: Arkanı dön.
[22:52:32	][IC] S10/EOW.IDAHO-47: Ok.
[22:52:39	]C24:RL.XRAY-57 used command '/CharSetModel 44 models/hlvr/characters/worker/npc/worker_citizen.mdl'.
[22:52:43	][LOOC] C24:RL.XRAY-57: lol
[22:52:45	]Victor Holloway opened the 'Refrigerator' #2531 container.
[22:52:46	][IC] S10/EOW.IDAHO-47: DPĞWOADAWIODWA.
[22:52:48	]Victor Holloway has transferred a 'Vida Kutusu' #12514 to a container with the name 'Refrigerator' #2531.
[22:52:49	]Victor Holloway has transferred a 'Demir' #12519 to a container with the name 'Refrigerator' #2531.
