[12:52:57	]Lynx has connected.
[21:01:29	]Vladimir Zlatoust has killed Frederic Schopenhauer with player.
[21:01:29	]Frederic Schopenhauer has dropped: Plastik Çakmak (#29032); Açık Gri Kol Bandı (#14469); 1x Şişlenmiş Yapay Et (#29017); El Feneri (#15165); 3x El Yapımı Bandaj Rulosu (#29544); Sigara (#24770); 1x Pizza Dilimi (#28971); Eldivenler (#27274); Gri tulum pantolonu (#14472); 3x El Yapımı Bandaj Rulosu (#30136); Siyah Tulum (#14471); Kahverengi Deri Çizme (#14473);
[21:01:39	]Kaiser Hemingway entered observer.
[21:01:40	]Kaiser Hemingway exited observer at their location.
[21:01:47	][IC] William Jack: Efektmi vardı lan.
[21:01:54	]William Jack entered observer.
[21:01:55	]William Jack exited observer at their location.
[21:02:01	][IC] William Jack: Birşey dicem.
[21:02:02	][LOOC] Frederic Schopenhauer: bruh
[21:02:05	][IC] William Jack: Harbi ana baba rpsi yapsanıza lan.
[21:02:10	][IC] William Jack: :D.
[21:02:18	][IC] William Jack: Ne.
[21:02:20	][IC] William Jack: Sikimi yedin.
[21:02:20	][IC] William Jack: Demi.
[21:02:32	][IC] William Jack: Diskini sikeym.
[21:02:36	]Maya Morgan has used a context menu option with the name: collision_off
[21:02:40	]William Jack entered observer.
[21:02:41	]William Jack exited observer at their location.
[21:02:48	]Hoo Lee Fuk banditcamp.com loaded the character 'John Brookly'
[21:02:51	]Frederic Schopenhauer opened the 'File Cabinet' #3681 container.
[21:02:54	]Frederic Schopenhauer closed the 'File Cabinet' #3681 container.
[21:02:57	]Frederic Schopenhauer opened the 'File Cabinet' #3681 container.
[21:02:58	]William Jack entered observer.
[21:02:59	]William Jack exited observer at their location.
[21:03:01	]Frederic Schopenhauer ran 'split' on item 'Plastik Çöp' (#28860)
[21:03:02	]C24:RCT.YELLO-16 entered observer.
[21:03:03	]Frederic Schopenhauer has gained a 'Plastik Çöp' #30157 from a container with the name 'File Cabinet' #3681.
[21:03:04	]Frederic Schopenhauer closed the 'File Cabinet' #3681 container.
[21:03:04	]Kaiser Hemingway entered observer.
[21:03:10	]William Jack entered observer.
[21:03:10	]John Brookly entered observer.
[21:03:13	]John Brookly ran SAM command 'asay' with arguments: 'sa'
[21:03:15	]William Jack exited observer at their location.
[21:03:16	]William Jack ran SAM command 'asay' with arguments: 'as'
[21:03:16	]William Jack entered observer.
[21:03:18	]William Jack exited observer at their location.
[21:03:19	]Victorian (STEAM_0:0:577700614) has disconnected (timed out).
[21:03:19	]William Jack entered observer.
[21:03:20	]William Jack exited observer at their location.
[21:03:31	]Vladimir Zlatoust ran 'take' on item 'Araba Aküsü' (#30032)
[21:03:31	]Vladimir Zlatoust has gained a 'Araba Aküsü' #30032.
[21:03:34	]Vladimir Zlatoust ran 'drop' on item 'Araba Aküsü' (#30032)
[21:03:34	]Vladimir Zlatoust has lost a 'Araba Aküsü' #30032.
[21:03:36	]William Jack ran SAM command 'asay' with arguments: 'lynx bi konusma basım sisti'
[21:03:58	]William Jack ran SAM command 'asay' with arguments: 'mikrofonundan sürekli A-E-a-O diye sesler geliyor'
[21:04:01	]William Jack entered observer.
[21:04:02	]William Jack exited observer at their location.
[21:04:03	]William Jack entered observer.
[21:04:04	]William Jack exited observer at their location.
[21:04:07	]Albert Sully exited observer at their location.
[21:04:13	]Frederic Schopenhauer opened the 'File Cabinet' #3755 container.
[21:04:14	]Frederic Schopenhauer closed the 'File Cabinet' #3755 container.
[21:04:15	]Frederic Schopenhauer opened the 'File Cabinet' #3681 container.
[21:04:15	][IC] William Jack: Aa.
[21:04:16	]William Jack has taken 5 damage from Albert Sully.
[21:04:16	]Albert Sully has damaged William Jack, dealing 5 with ix_hands
[21:04:17	][IC] William Jack: Lan bu bizim.
[21:04:17	]Frederic Schopenhauer closed the 'File Cabinet' #3681 container.
[21:04:17	]Frederic Schopenhauer opened the 'File Cabinet' #3681 container.
[21:04:17	]William Jack has taken 5 damage from Albert Sully.
[21:04:17	]Albert Sully has damaged William Jack, dealing 5.0003 with ix_hands
[21:04:18	][IC] William Jack: Şef.
[21:04:19	]John Brookly used command '/CharDesc'.
[21:04:19	][IC] William Jack: OROSP.
[21:04:21	]Frederic Schopenhauer closed the 'File Cabinet' #3681 container.
[21:04:25	]William Jack has given himself a firstaid.
[21:04:25	]William Jack has gained a 'İlk Yardım Kiti' #30158.
[21:04:27	]William Jack ran 'use' on item 'İlk Yardım Kiti' (#30158)
[21:04:27	]William Jack has performed the 'Use İlk Yardım Kiti' action, gaining 32 experience in medicine.
[21:04:27	]William Jack was disinfected by William Jack for 178 seconds.
[21:04:27	]William Jack was bandaged by William Jack for 61 HP.
[21:04:30	]William Jack entered observer.
[21:04:33	]William Jack ran 'use' on item 'İlk Yardım Kiti' (#30158)
[21:04:33	]William Jack was disinfected by William Jack for 178 seconds.
[21:04:33	]William Jack was bandaged by William Jack for 61 HP.
[21:04:33	]William Jack ran 'use' on item 'İlk Yardım Kiti' (#30158)
[21:04:33	]William Jack was disinfected by William Jack for 178 seconds.
[21:04:33	]William Jack was bandaged by William Jack for 61 HP.
[21:04:33	]William Jack has gained a 'Dikişli Kumaş' #30159.
[21:04:35	]William Jack exited observer at their location.
[21:04:36	]William Jack entered observer.
[21:04:37	]Albert Sully entered observer.
[21:04:40	]William Jack exited observer at their location.
[21:04:43	][IC] William Jack: Enis.
[21:04:44	][IC] William Jack: Napıcaz şimdi.
[21:04:45	]C24:i5.UNION-31 has gone afk.
[21:04:50	]William Jack has taken 5 damage from Albert Sully.
[21:04:50	]Albert Sully has damaged William Jack, dealing 5.0006 with ix_hands
[21:04:50	]John Brookly exited observer at their location.
[21:04:51	]William Jack has taken 5 damage from Albert Sully.
[21:04:51	]Albert Sully has damaged William Jack, dealing 5.0009 with ix_hands
[21:04:51	]William Jack entered observer.
[21:04:52	]Frederic Schopenhauer ran 'take' on item 'Elektronik devreler' (#30161)
[21:04:52	]Frederic Schopenhauer has gained a 'Elektronik devreler' #30161.
[21:04:53	]Frederic Schopenhauer ran 'take' on item 'Boş Şarap Şişesi' (#30160)
[21:04:53	]Frederic Schopenhauer has gained a 'Boş Şarap Şişesi' #30160.
[21:04:59	]William Jack exited observer at their location.
[21:05:03	]Frederic Schopenhauer has performed the 'Craft Parçala: Şarap Şişesi' action, gaining 20 experience in crafting.
[21:05:04	]Frederic Schopenhauer has gained a 'Cam kırıkları' #30163.
[21:05:05	]William Jack has used a context menu option with the name: ixpropviewowner
[21:05:05	]John Brookly has spawned 'models/de_vegas/card_table.mdl'.
[21:05:07	]Frederic Schopenhauer has performed the 'Craft El Yapımı El Feneri' action, gaining 50 experience in crafting.
[21:05:08	]Frederic Schopenhauer has gained a 'El Feneri' #30164.
[21:05:12	]John Brookly has spawned 'models/props_c17/hospital_surgerytable01.mdl'.
[21:05:13	][Y] William Jack: Lynx vurma seni öldürücem.
[21:05:14	]William Jack entered observer.
[21:05:16	]John Brookly has spawned 'models/props_interiors/dinning_table_oval.mdl'.
[21:05:19	]John Brookly has spawned 'models/de_vegas/card_table.mdl'.
[21:05:26	]John Brookly has spawned 'models/props/cs_italy/it_mkt_table3.mdl'.
[21:05:27	]William Jack ran SAM command 'asay' with arguments: 'aya abi biz neyi bekliyoz'
[21:05:27	]John Brookly has spawned 'models/props/cs_italy/it_mkt_table2.mdl'.
[21:05:28	]John Brookly has spawned 'models/props/cs_italy/it_mkt_table1.mdl'.
[21:05:30	]John Brookly has spawned 'models/props/cs_italy/it_mkt_table2.mdl'.
[21:05:32	]Frederic Schopenhauer ran 'take' on item 'Ahşap Tahta' (#29751)
[21:05:32	]Frederic Schopenhauer has gained a 'Ahşap Tahta' #29751.
[21:05:34	]Kaiser Hemingway exited observer at their location.
[21:05:36	]William Jack exited observer at their location.
[21:05:41	][IC] William Jack: Köylü lan bu qweqweq.
[21:05:43	][IC] John Brookly: Ne.
[21:05:50	][IC] John Brookly: Ney.
[21:05:54	]John Brookly has spawned 'models/props_interiors/sofa_chair02.mdl'.
[21:05:56	][IC] John Brookly: Bakarız.
[21:06:03	][IC] William Jack: AFWUAFWHHAIFWUHIAFW.
[21:06:08	]John Brookly has spawned 'models/highrise/lobby_chair_01.mdl'.
[21:06:09	]John Brookly has spawned 'models/highrise/lobby_chair_02.mdl'.
[21:06:11	][IC] William Jack: DUR.
[21:06:11	]John Brookly has spawned 'models/props_c17/furniturearmchair001a.mdl'.
[21:06:13	]John Brookly has spawned 'models/props_interiors/chairlobby01.mdl'.
[21:06:14	][IC] William Jack: KAYIT ALSANA AYA ABİ.
[21:06:15	][IC] William Jack: SESİNİ.
[21:06:35	]John Brookly has spawned 'models/props_urban/plastic_chair001.mdl'.
[21:06:35	]Frederic Schopenhauer opened the 'File Cabinet' #3755 container.
[21:06:36	]John Brookly has spawned 'models/props_vtmb/armchair.mdl'.
[21:06:36	]Frederic Schopenhauer closed the 'File Cabinet' #3755 container.
[21:06:37	]Frederic Schopenhauer opened the 'File Cabinet' #3681 container.
[21:06:37	][IC] William Jack: OROSPU COCU.
[21:06:38	][IC] William Jack: SUS.
[21:06:40	]Frederic Schopenhauer has gained a 'Hurda Metal' #30061 from a container with the name 'File Cabinet' #3681.
[21:06:41	]Frederic Schopenhauer closed the 'File Cabinet' #3681 container.
[21:06:45	]Enistein has unloaded their "Maya Morgan" character.
[21:06:47	]John Brookly has spawned 'models/props/cs_office/chair_office.mdl'.
[21:06:49	]Frederic Schopenhauer opened the 'File Cabinet' #3681 container.
[21:06:49	]Enistein loaded the character 'Enistein'
[21:06:50	]Enistein entered observer.
[21:06:50	]Frederic Schopenhauer has gained a 'Güçlü Yapıştırıcı' #29381 from a container with the name 'File Cabinet' #3681.
[21:06:51	]Frederic Schopenhauer closed the 'File Cabinet' #3681 container.
[21:06:53	]John Brookly entered observer.
[21:06:53	]Kaiser Hemingway entered observer.
[21:06:54	]William Jack entered observer.
[21:06:54	]Kaiser Hemingway exited observer at their location.
[21:06:55	]William Jack exited observer at their location.
[21:07:01	]Enistein used command '/CharSetModel enistein models/gman_high.mdl'.
[21:07:01	]John Brookly just brought a container with the name File Cabinet '#3050'
[21:07:01	]John Brookly used command '/BringContainer 3050'.
[21:07:03	]John Brookly exited observer at their location.
[21:07:03	]Enistein ran SAM command 'goto' with arguments: 'kaiser'
[21:07:05	]John Brookly just brought a container with the name File Cabinet '#3050'
[21:07:05	]John Brookly used command '/BringContainer 3050'.
[21:07:06	]Enistein exited observer at their location.
[21:07:08	][IC] William Jack: DALGA GECME LAN BABALIK.
[21:07:17	]John Brookly used command '/ToggleRaise'.
[21:07:17	][IC] William Jack: FAWIUFIUHAWFHUAW.
[21:07:20	][IT] Albert Sully: checkcrime ihlali.
[21:07:22	]Frederic Schopenhauer opened the 'File Cabinet' #3681 container.
[21:07:23	]Vladimir Zlatoust has hit John Brookly in the chest dealing 45 damage (CritChance was 0.20).
[21:07:23	]John Brookly has taken 45 damage from Vladimir Zlatoust.
[21:07:23	][IC] William Jack: Bidaha konuş.
[21:07:23	]John Brookly has critically hit Vladimir Zlatoust in the chest dealing 17 damage (CritChance was 0.92).
[21:07:23	]Vladimir Zlatoust has taken 17 damage from John Brookly.
[21:07:24	]John Brookly has gained level 19 in the Silahlar skill.
[21:07:24	]John Brookly has critically hit Vladimir Zlatoust in the left arm dealing 5 damage (CritChance was 0.92).
[21:07:24	]Vladimir Zlatoust has taken 4 damage from John Brookly.
[21:07:24	]John Brookly has critically hit Vladimir Zlatoust in the left arm dealing 5 damage (CritChance was 0.92).
[21:07:24	]Vladimir Zlatoust has taken 4 damage from John Brookly.
[21:07:24	]John Brookly has critically hit Vladimir Zlatoust in the left arm dealing 5 damage (CritChance was 0.92).
[21:07:24	]Vladimir Zlatoust has taken 4 damage from John Brookly.
[21:07:24	]John Brookly has gained level 20 in the Silahlar skill.
[21:07:24	]John Brookly has critically hit Vladimir Zlatoust in the left arm dealing 5 damage (CritChance was 0.92).
[21:07:24	]Vladimir Zlatoust has taken 4 damage from John Brookly.
[21:07:24	]John Brookly has critically hit Vladimir Zlatoust in the stomach dealing 17 damage (CritChance was 0.92).
[21:07:24	]Vladimir Zlatoust has taken 17 damage from John Brookly.
[21:07:25	]Frederic Schopenhauer has transferred a 'Güçlü Yapıştırıcı' #29381 to a container with the name 'File Cabinet' #3681.
[21:07:25	]John Brookly has critically hit Vladimir Zlatoust in the stomach dealing 17 damage (CritChance was 0.92).
[21:07:25	]Vladimir Zlatoust has taken 17 damage from John Brookly.
[21:07:25	]John Brookly has critically hit Vladimir Zlatoust in the stomach dealing 17 damage (CritChance was 0.92).
[21:07:25	]Vladimir Zlatoust has taken 17 damage from John Brookly.
[21:07:25	]John Brookly has gained level 21 in the Silahlar skill.
[21:07:25	]John Brookly has critically hit Vladimir Zlatoust in the right arm dealing 5 damage (CritChance was 0.92).
[21:07:25	]Vladimir Zlatoust has taken 4 damage from John Brookly.
[21:07:25	]John Brookly has critically hit Vladimir Zlatoust in the right arm dealing 5 damage (CritChance was 0.92).
[21:07:25	]Vladimir Zlatoust was knocked unconscious and is bleeding out.
[21:07:26	]Frederic Schopenhauer has transferred a 'Hurda Metal' #30061 to a container with the name 'File Cabinet' #3681.
[21:07:27	]Frederic Schopenhauer has transferred a 'Ahşap Tahta' #29751 to a container with the name 'File Cabinet' #3681.
[21:07:30	][IC] William Jack: IFJAJWIJFAWF.
[21:07:31	]Frederic Schopenhauer closed the 'File Cabinet' #3681 container.
[21:07:33	]John Brookly entered observer.
[21:07:35	][IT] Albert Sully: checkpetty ve checkcrime ihlali.
[21:07:37	][LOOC] John Brookly: knk ne yapıyorsun
[21:07:39	][LOOC] John Brookly: ?
[21:07:40	]John Brookly has lost a '20rnd FiveSeven-şarjörü' #20261.
[21:07:40	]John Brookly has gained a '20rnd FiveSeven-şarjörü' #20260.
[21:07:43	]John Brookly exited observer at their location.
[21:07:43	]Enistein entered observer.
[21:07:44	]Enistein exited observer at their location.
[21:07:44	]John Brookly used command '/ToggleRaise'.
[21:07:44	][IC] William Jack: AGWIJAWFIJAJFWO.
[21:07:47	]Frederic Schopenhauer opened the 'File Cabinet' #3681 container.
[21:07:48	][IC] William Jack: Gordon freeman modeli verin.
[21:07:49	]Vladimir Zlatoust has dropped: Lead Pipe (#29503); Açık Gri Kol Bandı (#30151); Siyah tulum pantolonu (#30154); Kırmızı Tulum (#30153);
[21:07:49	]Vladimir Zlatoust was just killed due to: accepting their death
[21:07:49	]Frederic Schopenhauer has gained a 'Hurda Metal' #30061 from a container with the name 'File Cabinet' #3681.
[21:07:49	]Frederic Schopenhauer closed the 'File Cabinet' #3681 container.
[21:07:54	]Frederic Schopenhauer opened the 'File Cabinet' #3681 container.
[21:07:56	]Frederic Schopenhauer closed the 'File Cabinet' #3681 container.
[21:07:56	]Frederic Schopenhauer opened the 'File Cabinet' #3681 container.
[21:07:56	][IC] William Jack: TAMAM OLUR.
[21:07:58	]Frederic Schopenhauer has gained a 'Mutfak Bıçağı' #29711 from a container with the name 'File Cabinet' #3681.
[21:07:59	]Frederic Schopenhauer has transferred a 'Hurda Metal' #30061 to a container with the name 'File Cabinet' #3681.
[21:07:59	]Frederic Schopenhauer closed the 'File Cabinet' #3681 container.
[21:08:00	][IC] William Jack: Var zaten.
[21:08:02	][IC] William Jack: Gerizekalı gman.
[21:08:04	][IC] William Jack: BOHOHOYT.
[21:08:07	]William Jack entered observer.
[21:08:10	]William Jack exited observer at their location.
[21:08:10	]William Jack was knocked unconscious and is bleeding out.
[21:08:11	]John Brookly ran SAM command 'asay' with arguments: 'adam birden kilide vurup içeri girdikten sonra bana saldırdı'
[21:08:12	]John Brookly ran SAM command 'asay' with arguments: 'ban atıyorum'
[21:08:18	]John Brookly ran SAM command 'menu' with arguments: ''
[21:08:20	][IC] William Jack: YARDIM EDİN.
[21:08:22	]Albert Sully ran SAM command 'asay' with arguments: 'ban at mal bende gördüm'
[21:08:28	][IC] William Jack: LAN YERDEYIM.
[21:08:31	][IC] William Jack: GÖRMÜYONUZMU.
[21:08:33	]Frederic Schopenhauer ran 'take' on item 'El Yapımı Bandaj Rulosu' (#29236)
[21:08:33	]Frederic Schopenhauer has gained a 'El Yapımı Bandaj Rulosu' #29236.
[21:08:33	]Albert Sully ran SAM command 'asay' with arguments: 'adamın elinde silah var birde fear RP yapman gerek zaten'
[21:08:34	]Frederic Schopenhauer ran 'split' on item 'El Yapımı Bandaj Rulosu' (#29236)
[21:08:34	]John Brookly ran SAM command 'banid' with arguments: 'STEAM_0:1:225171023' '20160' 'Minge'
[21:08:34	]Frederic Schopenhauer has acquired his ration, gaining 0 credits, 0 wages and a ration ration.
[21:08:34	]Sisifos (STEAM_0:1:225171023) has disconnected.
[21:08:34	]Frederic Schopenhauer has gained a 'El Yapımı Bandaj Rulosu' #30165.
[21:08:36	]Frederic Schopenhauer ran 'combine' on item 'El Yapımı Bandaj Rulosu' (#29236)
[21:08:39	]William Jack ran SAM command 'respawn' with arguments: ''
[21:08:41	]Enistein entered observer.
[21:08:41	]John Brookly ran SAM command 'hp' with arguments: 'brookly' '100'
[21:08:42	]Albert Sully has used a context menu option with the name: ignite
[21:08:43	]Enistein exited observer at their location.
[21:08:43	]John Brookly is fully healed.
[21:08:44	]John Brookly has used a context menu option with the name: rb655_dissolve
[21:08:44	]Kaiser Hemingway ran SAM command 'asay' with arguments: 'albert gel sen çek'
[21:08:44	]Albert Sully has used a context menu option with the name: rb655_dissolve
[21:08:47	]John Brookly has used a context menu option with the name: remove
[21:08:47	]Frederic Schopenhauer ran 'Open' on item 'Rasyon' (#30166)
[21:08:47	]Frederic Schopenhauer has gained a 'Yapay Macun' #30167.
[21:08:47	]Frederic Schopenhauer has gained a 'Breen'in Suyu' #30168.
[21:08:47	]Frederic Schopenhauer has gained a '15 Kredi Kuponu' #30169.
[21:08:51	]Kaiser Hemingway entered observer.
[21:08:51	]Revain loaded the character 'Revain'
[21:08:52	]Frederic Schopenhauer ran 'Use' on item '15 Kredi Kuponu' (#30169)
[21:08:54	]Revain ran SAM command 'goto' with arguments: 'kaiser'
[21:08:54	]Frederic Schopenhauer has used a coupon at a ration dispenser, gaining 15 credits.
[21:08:56	]Frederic Schopenhauer ran 'Consume' on item 'Breen'in Suyu' (#30168)
