[00:03:00	]Recik has connected.
[18:53:12	]C17:RCT.YELLO-08 has taken 10 damage from Penguin.
[18:53:13	]marta has spawned a 'NPC [177][npc_vj_hlrof_penguin]'.
[18:53:14	]C17:RCT.YELLO-08 has taken 10 damage from Penguin.
[18:53:15	]C24:RL.GRID-07 has taken 10 damage from Penguin.
[18:53:20	]C24:RL.GRID-07 has critically hit npc_vj_hlr1_hgrunt in the right leg dealing 0 damage (CritChance was 0.73).
[18:53:20	]C24:RL.GRID-07 has critically hit npc_vj_hlr1_hgrunt in the stomach dealing 19 damage (CritChance was 0.73).
[18:53:20	]C24:RL.GRID-07 has critically hit npc_vj_hlr1_hgrunt in the right leg dealing 0 damage (CritChance was 0.73).
[18:53:20	]C24:RL.GRID-07 has critically hit npc_vj_hlr1_hgrunt in the right arm dealing 16 damage (CritChance was 0.73).
[18:53:21	]C24:RL.GRID-07 has critically hit npc_vj_hlr1_hgrunt in the head dealing 20 damage (CritChance was 0.73).
[18:53:22	]marta has spawned a 'NPC [55][npc_vj_hlrof_penguin]'.
[18:53:25	]C17:RCT.YELLO-08 ran SAM command 'hp' with arguments: 'yello' '1000000000'
[18:53:25	]C24:RL.GRID-07 has gained a '30rnd M4-magazine' #2205.
[18:53:25	]C24:RL.GRID-07 has lost a '30rnd M4-magazine' #2096.
[18:53:26	]C17:RCT.YELLO-08 ran SAM command 'hp' with arguments: 'yello' '1000000000000'
[18:53:28	]C17:RCT.YELLO-08 is fully healed.
[18:53:29	]marta has spawned a 'NPC [193][npc_vj_hlr1_hgrunt]'.
[18:53:30	]C17:RCT.YELLO-08 ran SAM command 'noclip' with arguments: ''
[18:53:30	]C24:RL.GRID-07 entered observer.
[18:53:31	]C24:RL.GRID-07 exited observer at their location.
[18:53:32	]C24:RL.GRID-07 entered observer.
[18:53:40	]marta has spawned a 'NPC [55][npc_vj_hlrsv_garg_baby]'.
[18:53:41	]C17:RCT.YELLO-08 has spawned a 'NPC [177][npc_vj_hlrof_penguin]'.
[18:53:43	]C17:RCT.YELLO-08 has taken 10 damage from Penguin.
[18:53:44	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 14 damage (CritChance was 0.73).
[18:53:44	]C24:RL.GRID-07 has critically hit C17:RCT.YELLO-08 in the chest dealing 19 damage (CritChance was 0.73).
[18:53:44	]C17:RCT.YELLO-08 has taken 19 damage from C24:RL.GRID-07.
[18:53:44	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:44	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:44	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 12 damage (CritChance was 0.73).
[18:53:44	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:44	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:44	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 12 damage (CritChance was 0.73).
[18:53:44	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 12 damage (CritChance was 0.73).
[18:53:44	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 12 damage (CritChance was 0.73).
[18:53:44	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 12 damage (CritChance was 0.73).
[18:53:44	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:44	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 12 damage (CritChance was 0.73).
[18:53:45	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:45	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 12 damage (CritChance was 0.73).
[18:53:45	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:45	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:45	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:45	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 12 damage (CritChance was 0.73).
[18:53:45	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:45	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:46	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:46	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:46	]C24:RL.GRID-07 has gained a '30rnd M4-magazine' #2096.
[18:53:46	]C24:RL.GRID-07 has lost a '30rnd M4-magazine' #2095.
[18:53:47	]C17:RCT.YELLO-08 has spawned a 'NPC [202][npc_vj_hlrof_penguin]'.
[18:53:47	]C17:RCT.YELLO-08 has spawned a 'NPC [205][npc_vj_hlrof_penguin]'.
[18:53:47	]C17:RCT.YELLO-08 has spawned a 'NPC [221][npc_vj_hlrof_penguin]'.
[18:53:47	]C17:RCT.YELLO-08 has spawned a 'NPC [238][npc_vj_hlrof_penguin]'.
[18:53:47	]C17:RCT.YELLO-08 has spawned a 'NPC [273][npc_vj_hlrof_penguin]'.
[18:53:48	]C17:RCT.YELLO-08 is fully healed.
[18:53:50	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:50	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:50	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:50	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 12 damage (CritChance was 0.73).
[18:53:50	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 12 damage (CritChance was 0.73).
[18:53:50	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 12 damage (CritChance was 0.73).
[18:53:50	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:50	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 12 damage (CritChance was 0.73).
[18:53:50	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:51	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:51	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 12 damage (CritChance was 0.73).
[18:53:51	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:51	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:51	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:51	]C24:RL.GRID-07 exited observer at their location.
[18:53:51	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:51	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:51	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 12 damage (CritChance was 0.73).
[18:53:51	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 12 damage (CritChance was 0.73).
[18:53:51	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:51	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:51	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:51	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 12 damage (CritChance was 0.73).
[18:53:52	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:52	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:52	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:52	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:52	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:52	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:52	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 12 damage (CritChance was 0.73).
[18:53:52	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:52	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:52	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:52	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:52	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:52	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:52	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:52	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:52	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:53	]C24:RL.GRID-07 has gained a '30rnd M4-magazine' #2095.
[18:53:53	]C24:RL.GRID-07 has lost a '30rnd M4-magazine' #2094.
[18:53:56	][OOC] C17:RCT.YELLO-08: pingwiny go napierdalajA XD
[18:53:57	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:57	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:57	]C17:RCT.YELLO-08 has spawned a 'NPC [221][npc_vj_hlrof_penguin]'.
[18:53:57	]C17:RCT.YELLO-08 has spawned a 'NPC [273][npc_vj_hlrof_penguin]'.
[18:53:57	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:57	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:57	]marta has spawned a 'Entity [282][sent_vj_hlr_alientp]'.
[18:53:57	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:57	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:57	]C17:RCT.YELLO-08 has spawned a 'NPC [337][npc_vj_hlrof_penguin]'.
[18:53:57	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:57	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:58	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:58	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 12 damage (CritChance was 0.73).
[18:53:58	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:58	]C17:RCT.YELLO-08 has spawned a 'NPC [433][npc_vj_hlrof_penguin]'.
[18:53:58	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:58	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:58	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:58	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:58	]C17:RCT.YELLO-08 has spawned a 'NPC [437][npc_vj_hlrof_penguin]'.
[18:53:58	]C17:RCT.YELLO-08 has spawned a 'NPC [438][npc_vj_hlrof_penguin]'.
[18:53:58	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:58	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:58	]C17:RCT.YELLO-08 has spawned a 'NPC [440][npc_vj_hlrof_penguin]'.
[18:53:58	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:58	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:58	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 12 damage (CritChance was 0.73).
[18:53:58	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:58	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:58	]C17:RCT.YELLO-08 has spawned a 'NPC [443][npc_vj_hlrof_penguin]'.
[18:53:58	]C24:RL.GRID-07 has taken 10 damage from Penguin.
[18:53:58	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:58	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 12 damage (CritChance was 0.73).
[18:53:58	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:58	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:58	]C17:RCT.YELLO-08 has spawned a 'NPC [428][npc_vj_hlrof_penguin]'.
[18:53:58	]C24:RL.GRID-07 has taken 10 damage from Penguin.
[18:53:58	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:58	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 12 damage (CritChance was 0.73).
[18:53:59	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:59	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:59	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:59	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 19 damage (CritChance was 0.73).
[18:53:59	]C17:RCT.YELLO-08 has spawned a 'NPC [265][npc_vj_hlrof_penguin]'.
[18:53:59	]C17:RCT.YELLO-08 has spawned a 'NPC [267][npc_vj_hlrof_penguin]'.
[18:53:59	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:59	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 12 damage (CritChance was 0.73).
[18:53:59	]C17:RCT.YELLO-08 has spawned a 'NPC [270][npc_vj_hlrof_penguin]'.
[18:53:59	]C24:RL.GRID-07 has critically hit npc_vj_hlrsv_garg_baby dealing 0 damage (CritChance was 0.73).
[18:53:59	]C24:RL.GRID-07 has hit npc_vj_hlrsv_garg_baby dealing 12 damage (CritChance was 0.73).
[18:53:59	]C24:RL.GRID-07 has taken 10 damage from Penguin.
[18:53:59	]C24:RL.GRID-07 has taken 10 damage from Penguin.
[18:53:59	]C24:RL.GRID-07 has taken 10 damage from Penguin.
[18:54:00	]C24:RL.GRID-07 has gained a '30rnd M4-magazine' #2094.
[18:54:00	]C24:RL.GRID-07 has lost a '30rnd M4-magazine' #2076.
[18:54:00	]C17:RCT.YELLO-08 has spawned a 'NPC [205][npc_vj_hlrof_penguin]'.
[18:54:00	]C17:RCT.YELLO-08 has spawned a 'NPC [249][npc_vj_hlrof_penguin]'.
[18:54:00	]C24:RL.GRID-07 has taken 10 damage from Penguin.
[18:54:00	]C17:RCT.YELLO-08 has spawned a 'NPC [269][npc_vj_hlrof_penguin]'.
[18:54:00	]C24:RL.GRID-07 has taken 10 damage from Penguin.
[18:54:00	]C24:RL.GRID-07 entered observer.
[18:54:00	]C17:RCT.YELLO-08 has spawned a 'NPC [487][npc_vj_hlrof_penguin]'.
[18:54:00	]C17:RCT.YELLO-08 has spawned a 'NPC [488][npc_vj_hlrof_penguin]'.
[18:54:03	]C24:RL.GRID-07 has critically hit npc_vj_hlr1_houndeye in the head dealing 20 damage (CritChance was 0.65).
[18:54:05	]C24:RL.GRID-07 has gained a '30rnd M4-magazine' #2076.
[18:54:05	]C24:RL.GRID-07 has lost a '30rnd M4-magazine' #2526.
[18:54:08	]Pozytyw (STEAM_0:0:84397718) has disconnected.
[18:54:08	]marta has spawned a 'Entity [64][sent_vj_hlr_alientp]'.
[18:54:11	]marta has spawned a 'Entity [64][sent_vj_hlr_alientp_x]'.
[18:54:13	]marta has spawned a 'Entity [100][sent_vj_hlr_alientp_x]'.
[18:54:16	]C17:RCT.YELLO-08 has spawned a 'NPC [100][npc_vj_hlrof_penguin]'.
[18:54:16	]C17:RCT.YELLO-08 has spawned a 'NPC [101][npc_vj_hlrof_penguin]'.
[18:54:16	]C17:RCT.YELLO-08 has spawned a 'NPC [120][npc_vj_hlrof_penguin]'.
[18:54:16	]C17:RCT.YELLO-08 has spawned a 'NPC [102][npc_vj_hlrof_penguin]'.
[18:54:16	]C17:RCT.YELLO-08 has spawned a 'NPC [189][npc_vj_hlrof_penguin]'.
[18:54:17	]C17:RCT.YELLO-08 has spawned a 'NPC [190][npc_vj_hlrof_penguin]'.
[18:54:17	]C17:RCT.YELLO-08 has spawned a 'NPC [192][npc_vj_hlrof_penguin]'.
[18:54:17	]C17:RCT.YELLO-08 has spawned a 'NPC [182][npc_vj_hlrof_penguin]'.
[18:54:17	]C17:RCT.YELLO-08 has spawned a 'NPC [193][npc_vj_hlrof_penguin]'.
[18:54:23	]C17:RCT.YELLO-08 has spawned a 'Entity [101][sent_vj_hlr_alientp]'.
[18:54:28	]C17:RCT.YELLO-08 has spawned a 'NPC [200][npc_vj_hlr1_securityguard]'.
[18:54:28	]marta has spawned a 'NPC [120][npc_vj_hlrof_voltigore]'.
