[15:05:00	]Shane Walsh has connected.
[20:26:27	]Theodore Abernathy has fired a toolgun with the name: sh_persist
[20:26:27	]Theodore Abernathy has enabled persistence for 'models/props_c17/oildrum001.mdl'.
[20:26:27	]Theodore Abernathy has fired a toolgun with the name: sh_persist
[20:26:27	]Theodore Abernathy has enabled persistence for 'models/props_c17/oildrum001.mdl'.
[20:26:28	]C45:i1.HELIX-12 entered observer.
[20:26:47	]Theodore Abernathy has spawned 'models/props_c17/shelfunit01a.mdl'.
[20:26:49	][IC] Mark Zanburg: Nihayet!
[20:26:58	]Theodore Abernathy exited observer at their location.
[20:26:58	]Theodore Abernathy entered observer.
[20:26:59	]Theodore Abernathy exited observer at their location.
[20:27:02	]C45:i1.HELIX-12 exited observer at their location.
[20:27:03	]Theodore Abernathy entered observer.
[20:27:04	]Hilbert Ritter used command '/Broadcast Değerli kardeşlerim, 24'ün saygı değer işçileri. Bugün, burada, Endüstriyel 24'ün Şehir administeri olarak atanmamdan gurur duyuyorum.'.
[20:27:12	]C45:i1.HELIX-12 entered observer.
[20:27:14	]Theodore Abernathy exited observer at their location.
[20:27:15	]C45:i1.HELIX-12 exited observer at their location.
[20:27:16	]Theodore Abernathy entered observer.
[20:27:16	]C45:i1.HELIX-12 entered observer.
[20:27:38	][IC] Mark Zanburg: *Öksürme*.
[20:27:44	]Theodore Abernathy has spawned 'models/props_junk/wood_pallet001a.mdl'.
[20:27:50	]Theodore Abernathy exited observer at their location.
[20:27:50	]Theodore Abernathy has spawned 'models/props_junk/wood_pallet001a.mdl'.
[20:28:00	]Hilbert Ritter used command '/Broadcast Evrensel Birliğimizin, Dünya'da yer alan en sadık ve en güvenli şehirlerden biri olan Şehir 24'ü çok daha iyi yapmak için, sizin için CSO (Combine Sivil İdare) olarak çok çalıştığımızı söylemek isterim'.
[20:28:10	]Theodore Abernathy has spawned 'models/props_junk/wood_crate002a.mdl'.
[20:28:10	]C45:i1.HELIX-12 exited observer at their location.
[20:28:11	]C45:i1.HELIX-12 entered observer.
[20:28:12	][IC] Mark Zanburg: Uh...
[20:28:14	]C45:i1.HELIX-12 exited observer at their location.
[20:28:16	]C45:i1.HELIX-12 has spawned 'models/hunter/blocks/cube8x8x8.mdl'.
[20:28:18	]Theodore Abernathy has fired a toolgun with the name: unbreakable
[20:28:18	]Theodore Abernathy has fired a toolgun with the name: unbreakable
[20:28:20	]C45:i1.HELIX-12 entered observer.
[20:28:21	]Theodore Abernathy has fired a toolgun with the name: sh_persist
[20:28:21	]Theodore Abernathy has enabled persistence for 'models/props_junk/wood_crate002a.mdl'.
[20:28:21	]Theodore Abernathy has fired a toolgun with the name: sh_persist
[20:28:21	]Theodore Abernathy has enabled persistence for 'models/props_junk/wood_pallet001a.mdl'.
[20:28:23	]Theodore Abernathy entered observer.
[20:28:29	]Theodore Abernathy exited observer at their location.
[20:28:29	]Theodore Abernathy entered observer.
[20:28:30	]C45:i1.HELIX-12 exited observer at their location.
[20:28:30	]Theodore Abernathy exited observer at their location.
[20:28:34	]C45:i1.HELIX-12 entered observer.
[20:28:36	]C45:i1.HELIX-12 has spawned 'models/hunter/plates/plate32x32.mdl'.
[20:28:41	]Theodore Abernathy has spawned 'models/props_junk/wood_crate002a.mdl'.
[20:28:49	][IC] Mark Zanburg: Hm.
[20:28:49	]Theodore Abernathy has spawned 'models/props_junk/wood_crate001a.mdl'.
[20:28:50	]Hilbert Ritter used command '/Broadcast Bugün, bizim şanlı dava ve çalışmamıza katkı sağlamanız mümkündür. Her alt kesim vatandaş, bir sadık olabilir. Bunu asla unutmayın!'.
[20:28:55	]C45:i1.HELIX-12 exited observer at their location.
[20:28:56	]C45:i1.HELIX-12 entered observer.
[20:29:00	]C45:i1.HELIX-12 has spawned 'models/hunter/misc/squarecap2x2x2.mdl'.
[20:29:00	]Theodore Abernathy has fired a toolgun with the name: unbreakable
[20:29:01	]Theodore Abernathy has fired a toolgun with the name: unbreakable
[20:29:02	]Theodore Abernathy has enabled persistence for 'models/props_junk/wood_crate002a.mdl'.
[20:29:02	]Theodore Abernathy has used a context menu option with the name: persist
[20:29:03	]C45:i1.HELIX-12 has spawned 'models/hunter/misc/squarecap2x2x2.mdl'.
[20:29:03	]Theodore Abernathy has enabled persistence for 'models/props_junk/wood_crate001a.mdl'.
[20:29:03	]Theodore Abernathy has used a context menu option with the name: persist
[20:29:05	]Theodore Abernathy entered observer.
[20:29:05	]C45:i1.HELIX-12 exited observer at their location.
[20:29:08	]C45:i1.HELIX-12 has spawned 'models/hunter/tubes/tube1x1x1.mdl'.
[20:29:09	]Theodore Abernathy exited observer at their location.
[20:29:19	]Theodore Abernathy entered observer.
[20:29:20	]Theodore Abernathy exited observer at their location.
[20:29:26	]C45:i1.HELIX-12 entered observer.
[20:29:26	]C45:i1.HELIX-12 exited observer at their location.
[20:29:28	]C45:i1.HELIX-12 has spawned 'models/hunter/tubes/tube1x1x2.mdl'.
[20:29:35	]Hilbert Ritter used command '/Broadcast Size söylemek istediğim, son günlerde direniş faaliyetlerinin ve cehaletin, kalemiz Nexus'a kadar ulaşmasını belirtmek isterim.'.
[20:29:35	]C45:i1.HELIX-12 has spawned 'models/hunter/misc/sphere025x025.mdl'.
[20:29:38	]C45:i1.HELIX-12 entered observer.
[20:29:43	]Theodore Abernathy entered observer.
[20:29:49	]Theodore Abernathy exited observer at their location.
[20:29:52	]C45:i1.HELIX-12 has spawned 'models/hunter/triangles/1x05x05.mdl'.
[20:29:54	]C45:i1.HELIX-12 has spawned 'models/hunter/misc/squarecap2x1x2.mdl'.
[20:29:56	]Theodore Abernathy has spawned 'models/props_wasteland/horizontalcoolingtank04.mdl'.
[20:29:57	]Theodore Abernathy entered observer.
[20:29:57	]Theodore Abernathy exited observer at their location.
[20:29:58	]C45:i1.HELIX-12 has spawned 'models/hunter/blocks/cube4x4x4.mdl'.
[20:30:03	]Hilbert Ritter used command '/Broadcast Cehalet, Combine toplumunun en büyük düşmanıdır ve görüldüğü her yerde ezilmelidir'.
[20:30:06	]Theodore Abernathy entered observer.
[20:30:06	]Theodore Abernathy exited observer at their location.
[20:30:08	]C45:i1.HELIX-12 exited observer at their location.
[20:30:09	]C45:i1.HELIX-12 entered observer.
[20:30:10	]C45:i1.HELIX-12 exited observer at their location.
[20:30:10	]C45:i1.HELIX-12 entered observer.
[20:30:11	]C45:i1.HELIX-12 exited observer at their location.
[20:30:14	]C45:i1.HELIX-12 entered observer.
[20:30:15	]Theodore Abernathy has spawned 'models/props_lab/blastdoor001c.mdl'.
[20:30:26	]Theodore Abernathy entered observer.
[20:30:26	][IC] Mark Zanburg: Bu melodiyi aklımdan çıkaramıyorum... *Islık*.
[20:30:29	]Theodore Abernathy exited observer at their location.
[20:30:32	]C45:i1.HELIX-12 has spawned 'models/hunter/plates/plate32x32.mdl'.
[20:30:38	]Hilbert Ritter used command '/Broadcast Hayırseverlerimizin yoluna, kurtuluşa karşı olan her yurttaşı ve şüpheli her davranışı, yerel Sivil Koruma birimlerinize bildirin'.
[20:30:40	]C45:i1.HELIX-12 exited observer at their location.
[20:30:41	]C45:i1.HELIX-12 has spawned 'models/hunter/plates/plate.mdl'.
[20:30:44	]C45:i1.HELIX-12 has spawned 'models/hunter/plates/plate.mdl'.
[20:31:02	]Theodore Abernathy has given himself a tool_craftingbench.
[20:31:04	]Theodore Abernathy entered observer.
[20:31:05	]Theodore Abernathy exited observer at their location.
[20:31:12	]Hilbert Ritter used command '/Broadcast Ve siz yurttaşlar, elinizden gelen en iyi işi Evrensel Birliğe armağan edin. Her gün, sorgusuz bir şekilde iş vardiyalarına katılım gösterin'.
[20:31:15	]Theodore Abernathy ran 'drop' on item 'Kırık Klavye' (#68193)
[20:31:15	]Theodore Abernathy has lost a 'Kırık Klavye' #68193.
[20:31:18	]Theodore Abernathy has given himself a tool_craftingbench.
[20:31:22	]Theodore Abernathy ran 'drop' on item 'Açık Gri Kol Bandı' (#67624)
[20:31:22	]Theodore Abernathy has lost a 'Açık Gri Kol Bandı' #67624.
[20:31:23	][IT] C45:i1.HELIX-12: Allahın olmadığı belli olmaktadır.
[20:31:23	]Theodore Abernathy has given himself a tool_craftingbench.
[20:31:36	]Hilbert Ritter used command '/Broadcast Evrensel Birliğe göstereceğiniz herhangi bir yeteneği ise, EB'e çekinmeden gösterin'.
[20:31:39	]Theodore Abernathy ran 'drop' on item '#27767 Kimlik Kartı' (#67625)
[20:31:39	]Theodore Abernathy has lost a '#27767 Kimlik Kartı' #67625.
[20:31:41	]Theodore Abernathy entered observer.
[20:31:41	]Theodore Abernathy exited observer at their location.
[20:31:43	]C45:i1.HELIX-12 has spawned a tool_craftingbench.
[20:31:45	][IC] Mark Zanburg: Kesinlikle doğru!
[20:31:47	]Theodore Abernathy ran 'take' on item '#27767 Kimlik Kartı' (#67625)
[20:31:47	]Theodore Abernathy has gained a '#27767 Kimlik Kartı' #67625.
[20:31:49	]Theodore Abernathy ran 'take' on item 'Kırık Klavye' (#68193)
[20:31:49	]Theodore Abernathy has gained a 'Kırık Klavye' #68193.
[20:31:50	]Hilbert Ritter used command '/Broadcast Unutmayın, zafer bizim, insanlığın olacaktır!'.
[20:32:02	]Hilbert Ritter used command '/Broadcast Bilinçli olun, Güvende Kalın, FARKINA VARIN!'.
[20:32:06	]Theodore Abernathy entered observer.
[20:32:06	]Hilbert Ritter entered observer.
[20:32:10	]Theodore Abernathy exited observer at their location.
[20:32:13	]Theodore Abernathy has spawned 'models/props_c17/oildrum001.mdl'.
[20:32:15	]C45:i1.HELIX-12 has given himself a tool_toolkit.
[20:32:23	]C45:i1.HELIX-12 has given himself a tool_toolkit.
[20:32:23	]C45:i1.HELIX-12 has gained a 'Araç Kiti' #68253.
[20:32:28	]C45:i1.HELIX-12 ran 'Bolt' on item 'Çalışma Tezgahı' (#68252)
[20:32:35	][IC] Mark Zanburg: Peki... şimdi ne olacak?
[20:32:35	]Hilbert Ritter exited observer at their location.
[20:32:37	]Theodore Abernathy has fired a toolgun with the name: stacker_improved
[20:32:37	]Theodore Abernathy has spawned 'models/props_c17/oildrum001.mdl'.
[20:32:38	]Hilbert Ritter entered observer.
[20:32:38	]Hilbert Ritter exited observer at their location.
[20:32:39	]Hilbert Ritter entered observer.
[20:32:39	]Theodore Abernathy has fired a toolgun with the name: stacker_improved
[20:32:39	]Theodore Abernathy has spawned 'models/props_c17/oildrum001.mdl'.
[20:32:47	]Theodore Abernathy has spawned 'models/props_c17/oildrum001.mdl'.
[20:32:55	]Theodore Abernathy has spawned 'models/props_c17/oildrum001.mdl'.
[20:33:02	]C45:i1.HELIX-12 has spawned 'models/props_wasteland/laundry_basket001.mdl'.
[20:33:05	]C45:i1.HELIX-12 has spawned 'models/props_wasteland/laundry_dryer001.mdl'.
[20:33:13	]Theodore Abernathy has spawned 'models/props_interiors/pot01a.mdl'.
[20:33:16	]Hilbert Ritter exited observer at their location.
[20:33:18	]Hilbert Ritter entered observer.
[20:33:18	]C45:i1.HELIX-12 has spawned 'models/props_wasteland/laundry_cart002.mdl'.
[20:33:22	]C45:i1.HELIX-12 has spawned 'models/props_wasteland/laundry_cart002.mdl'.
[20:33:24	]Theodore Abernathy has fired a toolgun with the name: sh_persist
[20:33:24	]Theodore Abernathy has enabled persistence for 'models/props_interiors/pot01a.mdl'.
[20:33:24	]Theodore Abernathy has fired a toolgun with the name: sh_persist
[20:33:24	]Theodore Abernathy has enabled persistence for 'models/props_c17/oildrum001.mdl'.
[20:33:24	]Theodore Abernathy has fired a toolgun with the name: sh_persist
[20:33:24	]Theodore Abernathy has enabled persistence for 'models/props_c17/oildrum001.mdl'.
[20:33:25	]Theodore Abernathy has fired a toolgun with the name: sh_persist
[20:33:25	]Theodore Abernathy has enabled persistence for 'models/props_c17/oildrum001.mdl'.
[20:33:25	]Hilbert Ritter exited observer at their location.
[20:33:26	]Theodore Abernathy has fired a toolgun with the name: sh_persist
[20:33:26	]Theodore Abernathy has enabled persistence for 'models/props_c17/oildrum001.mdl'.
[20:33:26	]Theodore Abernathy has fired a toolgun with the name: sh_persist
[20:33:26	]Theodore Abernathy has enabled persistence for 'models/props_c17/oildrum001.mdl'.
[20:33:30	]Hilbert Ritter entered observer.
[20:33:33	]C45:i1.HELIX-12 has spawned 'models/props_interiors/Furniture_chair03a.mdl'.
[20:33:33	]Theodore Abernathy has spawned 'models/props_c17/gate_door01a.mdl'.
[20:33:34	]Hilbert Ritter exited observer at their location.
[20:33:37	]Hilbert Ritter entered observer.
[20:33:37	]Hilbert Ritter exited observer at their location.
[20:33:38	]Hilbert Ritter entered observer.
[20:33:40	]Hilbert Ritter exited observer at their location.
[20:33:41	]Hilbert Ritter entered observer.
[20:33:42	]Hilbert Ritter exited observer at their location.
[20:33:42	]Hilbert Ritter entered observer.
[20:33:42	]Hilbert Ritter exited observer at their location.
[20:33:45	]Hilbert Ritter entered observer.
[20:33:46	]Hilbert Ritter exited observer at their location.
[20:33:48	]Hilbert Ritter entered observer.
[20:33:48	]Hilbert Ritter exited observer at their location.
[20:33:49	]C45:i1.HELIX-12 has spawned 'models/props_junk/plasticbucket001a.mdl'.
[20:33:50	]Hilbert Ritter entered observer.
[20:33:50	]Hilbert Ritter exited observer at their location.
[20:33:52	]Hilbert Ritter entered observer.
[20:33:53	]Hilbert Ritter exited observer at their location.
[20:33:55	]Hilbert Ritter entered observer.
[20:33:55	]Hilbert Ritter exited observer at their location.
[20:33:56	]Hilbert Ritter entered observer.
[20:33:56	]Hilbert Ritter exited observer at their location.
[20:33:58	]C45:i1.HELIX-12 has spawned 'models/props_lab/reciever01b.mdl'.
[20:33:59	]Hilbert Ritter entered observer.
[20:33:59	]Hilbert Ritter exited observer at their location.
[20:34:01	]Theodore Abernathy has enabled persistence for 'models/props_c17/gate_door01a.mdl'.
[20:34:01	]Theodore Abernathy has used a context menu option with the name: persist
[20:34:01	]Hilbert Ritter entered observer.
[20:34:04	]Hilbert Ritter exited observer at their location.
[20:34:06	]Hilbert Ritter entered observer.
[20:34:06	]Hilbert Ritter exited observer at their location.
[20:34:06	]C45:i1.HELIX-12 has enabled persistence for 'models/props_wasteland/laundry_cart002.mdl'.
[20:34:06	]C45:i1.HELIX-12 has used a context menu option with the name: persist
[20:34:06	]Theodore Abernathy has spawned 'models/props_junk/iBeam01a_cluster01.mdl'.
[20:34:07	]C45:i1.HELIX-12 has enabled persistence for 'models/props_junk/plasticbucket001a.mdl'.
[20:34:07	]C45:i1.HELIX-12 has used a context menu option with the name: persist
[20:34:07	]Hilbert Ritter entered observer.
[20:34:08	]C45:i1.HELIX-12 has enabled persistence for 'models/props_lab/reciever01b.mdl'.
[20:34:08	]C45:i1.HELIX-12 has used a context menu option with the name: persist
[20:34:08	]Mark Zanburg has gained level 1 in the Hız skill.
[20:34:10	]Theodore Abernathy entered observer.
[20:34:15	]Theodore Abernathy has spawned 'models/props_junk/iBeam01a_cluster01.mdl'.
[20:34:16	]Hilbert Ritter exited observer at their location.
[20:34:17	]C45:i1.HELIX-12 has spawned 'models/props_lab/workspace001.mdl'.
[20:34:19	]Hilbert Ritter entered observer.
[20:34:25	]Hilbert Ritter exited observer at their location.
[20:34:25	]Hilbert Ritter entered observer.
[20:34:27	]Hilbert Ritter exited observer at their location.
[20:34:27	]C45:i1.HELIX-12 has spawned 'models/props_interiors/Radiator01a.mdl'.
[20:34:29	]Theodore Abernathy has spawned 'models/props_junk/iBeam01a_cluster01.mdl'.
[20:34:29	]Hilbert Ritter entered observer.
[20:34:30	]Hilbert Ritter exited observer at their location.
[20:34:32	]Hilbert Ritter entered observer.
[20:34:33	]Hilbert Ritter exited observer at their location.
[20:34:35	]Hilbert Ritter entered observer.
[20:34:35	]Hilbert Ritter exited observer at their location.
[20:34:36	]Hilbert Ritter entered observer.
[20:34:36	]Hilbert Ritter exited observer at their location.
[20:34:37	]Hilbert Ritter entered observer.
[20:34:38	]C45:i1.HELIX-12 has spawned 'models/props_wasteland/kitchen_shelf001a.mdl'.
[20:34:39	]Hilbert Ritter exited observer at their location.
[20:34:40	]Hilbert Ritter entered observer.
[20:34:42	]Hilbert Ritter exited observer at their location.
[20:34:44	]Hilbert Ritter has taken 40 damage from worldspawn.
[20:34:44	]Hilbert Ritter entered observer.
[20:34:49	]Hilbert Ritter ran SAM command 'hp' with arguments: 'Hilbert' '100'
[20:34:51	]C45:i1.HELIX-12 has spawned 'models/props_lab/filecabinet02.mdl'.
[20:34:52	]Hilbert Ritter is fully healed.
[20:35:08	]Theodore Abernathy has fired a toolgun with the name: sh_persist
[20:35:08	]Theodore Abernathy has enabled persistence for 'models/props_junk/ibeam01a_cluster01.mdl'.
[20:35:09	]Theodore Abernathy has fired a toolgun with the name: sh_persist
[20:35:09	]Theodore Abernathy has enabled persistence for 'models/props_junk/ibeam01a_cluster01.mdl'.
[20:35:12	]C45:i1.HELIX-12 has spawned 'models/props_wasteland/buoy01.mdl'.
