[00:58:30	]Szaliwun has connected.
[21:25:17	]Władek Dobrowski has gained 3 zetony.
[21:25:17	]Władek Dobrowski sold a 'comp_metal' to the ''Barnaba'' smuggler.
[21:25:17	]Huang Anderson has gained a 'Akumulator' #30848 from a container with the name 'Duża skrzynia' #1223.
[21:25:18	]Władek Dobrowski has gained 3 zetony.
[21:25:18	]Władek Dobrowski sold a 'comp_metal' to the ''Barnaba'' smuggler.
[21:25:19	]Władek Dobrowski has gained 3 zetony.
[21:25:19	]Władek Dobrowski sold a 'comp_metal' to the ''Barnaba'' smuggler.
[21:25:19	]Huang Anderson has gained a 'Akumulator' #12277 from a container with the name 'Duża skrzynia' #1223.
[21:25:19	]Władek Dobrowski has gained 3 zetony.
[21:25:19	]Władek Dobrowski sold a 'comp_metal' to the ''Barnaba'' smuggler.
[21:25:20	]Huang Anderson has gained a 'Akumulator' #24883 from a container with the name 'Duża skrzynia' #1223.
[21:25:23	]Władek Dobrowski has gained 3 zetony.
[21:25:23	]Władek Dobrowski sold a 'comp_electronics' to the ''Barnaba'' smuggler.
[21:25:24	]Władek Dobrowski has gained 3 zetony.
[21:25:24	]Władek Dobrowski sold a 'comp_electronics' to the ''Barnaba'' smuggler.
[21:25:24	]Huang Anderson has gained a 'Mikser do chemii' #23427 from a container with the name 'Duża skrzynia' #1223.
[21:25:24	]Władek Dobrowski has gained 3 zetony.
[21:25:24	]Władek Dobrowski sold a 'comp_electronics' to the ''Barnaba'' smuggler.
[21:25:25	]Huang Anderson closed the 'Duża skrzynia' #1223 container.
[21:25:25	]Władek Dobrowski has gained 3 zetony.
[21:25:25	]Władek Dobrowski sold a 'comp_electronics' to the ''Barnaba'' smuggler.
[21:25:25	]Huang Anderson opened the 'Skrzynia' #1222 container.
[21:25:26	]Władek Dobrowski has gained 3 zetony.
[21:25:26	]Władek Dobrowski sold a 'comp_electronics' to the ''Barnaba'' smuggler.
[21:25:27	]Władek Dobrowski has gained 3 zetony.
[21:25:27	]Władek Dobrowski sold a 'comp_electronics' to the ''Barnaba'' smuggler.
[21:25:27	]Władek Dobrowski has gained 3 zetony.
[21:25:27	]Władek Dobrowski sold a 'comp_electronics' to the ''Barnaba'' smuggler.
[21:25:28	]Władek Dobrowski has gained 3 zetony.
[21:25:28	]Władek Dobrowski sold a 'comp_electronics' to the ''Barnaba'' smuggler.
[21:25:30	]Władek Dobrowski has gained 2 zetony.
[21:25:30	]Władek Dobrowski sold a 'comp_plastic' to the ''Barnaba'' smuggler.
[21:25:31	]Władek Dobrowski has gained 2 zetony.
[21:25:31	]Władek Dobrowski sold a 'comp_plastic' to the ''Barnaba'' smuggler.
[21:25:32	]Władek Dobrowski has gained 2 zetony.
[21:25:32	]Władek Dobrowski sold a 'comp_plastic' to the ''Barnaba'' smuggler.
[21:25:32	]Władek Dobrowski has gained 2 zetony.
[21:25:32	]Władek Dobrowski sold a 'comp_plastic' to the ''Barnaba'' smuggler.
[21:25:33	]Huang Anderson has gained a 'Akumulator' #31334 from a container with the name 'Skrzynia' #1222.
[21:25:33	]Władek Dobrowski has gained 2 zetony.
[21:25:33	]Władek Dobrowski sold a 'comp_plastic' to the ''Barnaba'' smuggler.
[21:25:34	]Huang Anderson has gained a 'Akumulator' #29445 from a container with the name 'Skrzynia' #1222.
[21:25:34	]Władek Dobrowski has gained 2 zetony.
[21:25:34	]Władek Dobrowski sold a 'comp_plastic' to the ''Barnaba'' smuggler.
[21:25:35	]Huang Anderson has gained a 'Akumulator' #18820 from a container with the name 'Skrzynia' #1222.
[21:25:36	]Huang Anderson closed the 'Skrzynia' #1222 container.
[21:25:38	]Huang Anderson ran 'drop' on item 'Mikser do chemii' (#23427)
[21:25:38	]Huang Anderson has lost a 'Mikser do chemii' #23427.
[21:25:44	]Huang Anderson opened the 'Skrzynia' #1222 container.
[21:25:47	]Huang Anderson has gained a 'Akumulator' #31341 from a container with the name 'Skrzynia' #1222.
[21:25:58	]Huang Anderson closed the 'Skrzynia' #1222 container.
[21:26:41	]Huang Anderson has performed the 'Wytwórz Ekstrakcja akumulatora samochodowego' action, gaining 40 experience in medicine.
[21:26:41	]Huang Anderson has gained a 'Chemikalia nierafinowane' #32271.
[21:26:44	]Huang Anderson has performed the 'Wytwórz Ekstrakcja akumulatora samochodowego' action, gaining 40 experience in medicine.
[21:26:46	]Huang Anderson has performed the 'Wytwórz Ekstrakcja akumulatora samochodowego' action, gaining 40 experience in medicine.
[21:26:49	]Huang Anderson has performed the 'Wytwórz Ekstrakcja akumulatora samochodowego' action, gaining 40 experience in medicine.
[21:26:51	]Huang Anderson has performed the 'Wytwórz Ekstrakcja akumulatora samochodowego' action, gaining 40 experience in medicine.
[21:26:51	]Huang Anderson has gained a 'Chemikalia nierafinowane' #32272.
[21:26:53	]Huang Anderson has performed the 'Wytwórz Ekstrakcja akumulatora samochodowego' action, gaining 40 experience in medicine.
[21:26:55	]Huang Anderson has performed the 'Wytwórz Ekstrakcja akumulatora samochodowego' action, gaining 40 experience in medicine.
[21:27:06	]Huang Anderson opened the 'Duża skrzynia' #1223 container.
[21:27:16	]Huang Anderson closed the 'Duża skrzynia' #1223 container.
[21:27:21	]Huang Anderson opened the 'Skrzynia' #1222 container.
[21:27:27	]Huang Anderson closed the 'Skrzynia' #1222 container.
[21:27:28	]Huang Anderson opened the 'Duża skrzynia' #1223 container.
[21:27:32	]Huang Anderson closed the 'Duża skrzynia' #1223 container.
[21:27:34	]Huang Anderson opened the 'Duża skrzynia' #1223 container.
[21:27:36	]Huang Anderson closed the 'Duża skrzynia' #1223 container.
[21:27:37	]Huang Anderson ran 'take' on item 'Mikser do chemii' (#23427)
[21:27:37	]Huang Anderson has gained a 'Mikser do chemii' #23427.
[21:28:24	]Huang Anderson opened the 'Duża skrzynia' #1223 container.
[21:28:26	]Huang Anderson has gained a 'Klej' #30922 from a container with the name 'Duża skrzynia' #1223.
[21:28:26	]Huang Anderson has gained a 'Klej' #30921 from a container with the name 'Duża skrzynia' #1223.
[21:28:27	]Huang Anderson has gained a 'Klej' #30915 from a container with the name 'Duża skrzynia' #1223.
[21:28:28	]Huang Anderson has transferred a 'Klej' #30921 to a container with the name 'Duża skrzynia' #1223.
[21:28:30	]Huang Anderson has transferred a 'Klej' #30915 to a container with the name 'Duża skrzynia' #1223.
[21:28:31	]Huang Anderson has transferred a 'Klej' #30922 to a container with the name 'Duża skrzynia' #1223.
[21:28:31	]Huang Anderson has gained a 'Klej' #30915 from a container with the name 'Duża skrzynia' #1223.
[21:28:31	]Huang Anderson has gained a 'Klej' #30921 from a container with the name 'Duża skrzynia' #1223.
[21:28:32	]Huang Anderson has gained a 'Klej' #30922 from a container with the name 'Duża skrzynia' #1223.
[21:28:33	]Huang Anderson has gained a 'Klej' #30917 from a container with the name 'Duża skrzynia' #1223.
[21:28:33	]Huang Anderson has gained a 'Klej' #26714 from a container with the name 'Duża skrzynia' #1223.
[21:28:35	]Huang Anderson has gained a 'Klej' #30916 from a container with the name 'Duża skrzynia' #1223.
[21:28:35	]Huang Anderson has gained a 'Klej' #30918 from a container with the name 'Duża skrzynia' #1223.
[21:28:35	]Huang Anderson has gained a 'Klej' #30919 from a container with the name 'Duża skrzynia' #1223.
[21:28:36	]Huang Anderson has gained a 'Klej' #21561 from a container with the name 'Duża skrzynia' #1223.
[21:28:36	]Huang Anderson has gained a 'Klej' #24856 from a container with the name 'Duża skrzynia' #1223.
[21:28:37	]Huang Anderson closed the 'Duża skrzynia' #1223 container.
[21:28:44	]Huang Anderson ran 'drop' on item 'Klej' (#30917)
[21:28:44	]Huang Anderson has lost a 'Klej' #30917.
[21:28:44	]Huang Anderson ran 'drop' on item 'Klej' (#30922)
[21:28:44	]Huang Anderson has lost a 'Klej' #30922.
[21:28:46	]Władek Dobrowski ran 'take' on item 'Klej' (#30917)
[21:28:46	]Władek Dobrowski has gained a 'Klej' #30917.
[21:28:47	]Huang Anderson ran 'drop' on item 'Klej' (#30919)
[21:28:47	]Huang Anderson has lost a 'Klej' #30919.
[21:28:48	]Władek Dobrowski ran 'take' on item 'Klej' (#30922)
[21:28:48	]Władek Dobrowski has gained a 'Klej' #30922.
[21:28:48	]Huang Anderson ran 'drop' on item 'Klej' (#30921)
[21:28:48	]Huang Anderson has lost a 'Klej' #30921.
[21:28:49	]Huang Anderson ran 'drop' on item 'Klej' (#30915)
[21:28:49	]Huang Anderson has lost a 'Klej' #30915.
[21:28:50	]Władek Dobrowski ran 'take' on item 'Klej' (#30919)
[21:28:50	]Władek Dobrowski has gained a 'Klej' #30919.
[21:28:50	]Huang Anderson ran 'drop' on item 'Klej' (#30918)
[21:28:50	]Huang Anderson has lost a 'Klej' #30918.
[21:28:50	]Władek Dobrowski ran 'take' on item 'Klej' (#30921)
[21:28:50	]Władek Dobrowski has gained a 'Klej' #30921.
[21:28:51	]Huang Anderson ran 'drop' on item 'Klej' (#30916)
[21:28:51	]Huang Anderson has lost a 'Klej' #30916.
[21:28:52	]Huang Anderson ran 'drop' on item 'Klej' (#24856)
[21:28:52	]Huang Anderson has lost a 'Klej' #24856.
[21:28:53	]Huang Anderson ran 'drop' on item 'Klej' (#21561)
[21:28:53	]Huang Anderson has lost a 'Klej' #21561.
[21:28:56	]Władek Dobrowski ran 'take' on item 'Klej' (#30915)
[21:28:56	]Władek Dobrowski has gained a 'Klej' #30915.
[21:28:59	]Władek Dobrowski ran 'take' on item 'Klej' (#30918)
[21:28:59	]Władek Dobrowski has gained a 'Klej' #30918.
[21:29:08	]Władek Dobrowski ran 'drop' on item 'Klej' (#30915)
[21:29:08	]Władek Dobrowski has lost a 'Klej' #30915.
[21:29:09	]Władek Dobrowski ran 'drop' on item 'Klej' (#30921)
[21:29:09	]Władek Dobrowski has lost a 'Klej' #30921.
[21:29:12	]Władek Dobrowski ran 'drop' on item 'Klej' (#30919)
[21:29:12	]Władek Dobrowski has lost a 'Klej' #30919.
[21:29:17	]Huang Anderson ran 'take' on item 'Klej' (#30919)
[21:29:17	]Huang Anderson has gained a 'Klej' #30919.
[21:29:17	]Władek Dobrowski ran 'combine' on item 'Klej' (#32266)
[21:29:19	]Huang Anderson ran 'take' on item 'Klej' (#30921)
[21:29:19	]Huang Anderson has gained a 'Klej' #30921.
[21:29:19	]Władek Dobrowski ran 'drop' on item 'Klej' (#32266)
[21:29:19	]Władek Dobrowski has lost a 'Klej' #32266.
[21:29:19	]Huang Anderson ran 'take' on item 'Klej' (#30915)
[21:29:19	]Huang Anderson has gained a 'Klej' #30915.
[21:29:20	]Huang Anderson ran 'take' on item 'Klej' (#21561)
[21:29:20	]Huang Anderson has gained a 'Klej' #21561.
[21:29:21	]Huang Anderson ran 'take' on item 'Klej' (#30916)
[21:29:21	]Huang Anderson has gained a 'Klej' #30916.
[21:29:25	]Huang Anderson ran 'take' on item 'Klej' (#24856)
[21:29:25	]Huang Anderson has gained a 'Klej' #24856.
[21:29:27	]Huang Anderson ran 'take' on item 'Klej' (#32266)
[21:29:27	]Huang Anderson has gained a 'Klej' #32266.
[21:29:31	]Huang Anderson opened the 'Duża skrzynia' #1223 container.
[21:29:35	]Huang Anderson has transferred a 'Klej' #21561 to a container with the name 'Duża skrzynia' #1223.
[21:29:36	]Huang Anderson has transferred a 'Klej' #30921 to a container with the name 'Duża skrzynia' #1223.
[21:29:38	]Huang Anderson has transferred a 'Klej' #30915 to a container with the name 'Duża skrzynia' #1223.
[21:29:39	]Huang Anderson has transferred a 'Klej' #30919 to a container with the name 'Duża skrzynia' #1223.
[21:29:40	]Huang Anderson closed the 'Duża skrzynia' #1223 container.
[21:29:45	]Huang Anderson opened the 'Duża skrzynia' #1223 container.
[21:29:45	]Władek Dobrowski opened the 'Skrzynia' #1222 container.
[21:29:45	]Władek Dobrowski closed the 'Skrzynia' #1222 container.
[21:29:46	]Władek Dobrowski opened the 'Skrzynia' #1222 container.
[21:29:48	]Huang Anderson has transferred a 'Klej' #24856 to a container with the name 'Duża skrzynia' #1223.
[21:29:49	]Huang Anderson has transferred a 'Klej' #32266 to a container with the name 'Duża skrzynia' #1223.
[21:29:51	]Huang Anderson has transferred a 'Klej' #30916 to a container with the name 'Duża skrzynia' #1223.
[21:29:52	]Huang Anderson closed the 'Duża skrzynia' #1223 container.
[21:29:53	]Władek Dobrowski closed the 'Skrzynia' #1222 container.
[21:29:59	]Władek Dobrowski opened the 'Duża skrzynia' #1223 container.
[21:30:19	]Huang Anderson opened the 'Duża skrzynia' #1223 container.
[21:30:22	]Władek Dobrowski closed the 'Duża skrzynia' #1223 container.
[21:30:24	]Władek Dobrowski closed the 'Duża skrzynia' #1223 container.
[21:31:35	]Władek Dobrowski ran 'combine' on item 'Klej' (#30918)
[21:31:42	]Władek Dobrowski has gained a 'Donica' #32273.
[21:31:45	]Huang Anderson opened the 'Duża skrzynia' #1223 container.
[21:31:47	]Huang Anderson closed the 'Duża skrzynia' #1223 container.
[21:31:48	]Huang Anderson opened the 'Skrzynia' #1222 container.
[21:31:50	]Huang Anderson closed the 'Skrzynia' #1222 container.
[21:31:51	]Huang Anderson opened the 'Duża skrzynia' #1223 container.
[21:31:52	]Huang Anderson closed the 'Duża skrzynia' #1223 container.
[21:31:53	]Huang Anderson opened the 'Duża skrzynia' #1223 container.
[21:31:56	]Władek Dobrowski has performed the 'Wytwórz Rozłóż doniczkę' action, gaining 20 experience in crafting.
[21:31:56	]Władek Dobrowski has gained a 'Kawałki szkła' #32274.
[21:31:56	]Huang Anderson closed the 'Duża skrzynia' #1223 container.
[21:31:57	]Huang Anderson opened the 'Duża skrzynia' #1223 container.
[21:32:03	]Huang Anderson closed the 'Duża skrzynia' #1223 container.
[21:32:16	]Władek Dobrowski opened the 'Schowek w Slumsach' stash.
[21:32:20	]Władek Dobrowski has lost a 'Klej' #30917.
[21:32:20	]Władek Dobrowski has transferred a 'Klej' #30917 to a container with the name 'Schowek w Slumsach' #377.
[21:32:22	]Władek Dobrowski has lost a 'Klej' #30918.
[21:32:22	]Władek Dobrowski has transferred a 'Klej' #30918 to a container with the name 'Schowek w Slumsach' #377.
[21:32:24	]Huang Anderson opened the 'Skrzynia' #1222 container.
[21:32:24	]Huang Anderson closed the 'Skrzynia' #1222 container.
[21:32:26	]Huang Anderson opened the 'Duża skrzynia' #1223 container.
[21:32:28	]Władek Dobrowski ran 'combine' on item 'Żółte tabletki lepszej jakości' (#25797)
[21:32:29	]Huang Anderson closed the 'Duża skrzynia' #1223 container.
[21:32:31	]Huang Anderson opened the 'Skrzynia' #1222 container.
[21:32:31	]Huang Anderson closed the 'Skrzynia' #1222 container.
[21:32:32	]Huang Anderson opened the 'Duża skrzynia' #1223 container.
[21:32:36	]Władek Dobrowski closed the 'Schowek w Slumsach' stash.
[21:33:39	]Władek Dobrowski has gained a 'Pusta butelka po piwie' #32275.
[21:33:58	]Władek Dobrowski has gained a 'Części do komputerów' #32276.
[21:34:16	]Władek Dobrowski opened the 'Szafka na dokumenty' #790 container.
[21:34:20	]Władek Dobrowski has transferred a 'Złom' #29940 to a container with the name 'Szafka na dokumenty' #790.
[21:34:29	]Władek Dobrowski closed the 'Szafka na dokumenty' #790 container.
[21:34:44	]Władek Dobrowski has performed the 'Wytwórz Rozłóż części komputerowe' action, gaining 35 experience in crafting.
[21:34:44	]Władek Dobrowski has gained a 'Przewody' #32277.
[21:34:51	]Władek Dobrowski opened the 'Szafka na dokumenty' #790 container.
[21:34:56	]Władek Dobrowski closed the 'Szafka na dokumenty' #790 container.
[21:35:26	]Władek Dobrowski opened the 'Szafka na dokumenty' #1164 container.
[21:35:29	]Władek Dobrowski has gained a 'Pudełko gwoździ' #28143 from a container with the name 'Szafka na dokumenty' #1164.
[21:35:30	]Władek Dobrowski has gained a 'Złom' #28790 from a container with the name 'Szafka na dokumenty' #1164.
[21:35:31	]Władek Dobrowski has gained a 'Złom' #24265 from a container with the name 'Szafka na dokumenty' #1164.
[21:35:34	]Władek Dobrowski closed the 'Szafka na dokumenty' #1164 container.
[21:35:44	]Władek Dobrowski has gained level 17 in the Wytwarzanie skill.
[21:35:44	]Władek Dobrowski has performed the 'Wytwórz Żelazo' action, gaining 80 experience in crafting.
[21:35:44	]Władek Dobrowski has gained a 'Żelazo' #32278.
[21:36:47	]Władek Dobrowski opened the 'Szafka na dokumenty' #790 container.
[21:36:50	]Władek Dobrowski ran 'combine' on item 'Złom' (#25711)
[21:36:51	]Władek Dobrowski has transferred a 'Złom' #24265 to a container with the name 'Szafka na dokumenty' #790.
[21:36:52	]Władek Dobrowski ran 'combine' on item 'Żelazo' (#32278)
[21:36:54	]Władek Dobrowski closed the 'Szafka na dokumenty' #790 container.
[21:37:02	]Huang Anderson closed the 'Duża skrzynia' #1223 container.
[21:37:20	]Władek Dobrowski opened the 'Szafka na dokumenty' #790 container.
[21:37:22	]Władek Dobrowski has transferred a 'Skrzynka z narzędziami' #32265 to a container with the name 'Szafka na dokumenty' #790.
[21:37:24	]Władek Dobrowski closed the 'Szafka na dokumenty' #790 container.
[21:37:32	]Władek Dobrowski opened the 'Szafka na dokumenty' #790 container.
[21:37:40	]Władek Dobrowski closed the 'Szafka na dokumenty' #790 container.
[21:37:40	]Władek Dobrowski opened the 'Szafka na dokumenty' #1164 container.
[21:37:52	]Władek Dobrowski has transferred a 'Żółte tabletki lepszej jakości' #29911 to a container with the name 'Szafka na dokumenty' #1164.
[21:37:53	]Władek Dobrowski ran 'combine' on item 'Szmaty' (#29931)
[21:37:55	]Władek Dobrowski has transferred a 'Elektronika klasy Wojskowej' #28050 to a container with the name 'Szafka na dokumenty' #1164.
[21:37:56	]Władek Dobrowski has transferred a 'Kawałki szkła' #32274 to a container with the name 'Szafka na dokumenty' #1164.
[21:37:59	]Władek Dobrowski closed the 'Szafka na dokumenty' #1164 container.
[21:38:34	]Władek Dobrowski opened the 'Szafka na dokumenty' #1164 container.
[21:38:41	]Władek Dobrowski closed the 'Szafka na dokumenty' #1164 container.
[21:38:43	]Władek Dobrowski opened the 'Szafka na dokumenty' #1164 container.
[21:38:43	]Władek Dobrowski closed the 'Szafka na dokumenty' #1164 container.
[21:38:45	]Władek Dobrowski opened the 'Szafka na dokumenty' #1164 container.
[21:38:48	]Władek Dobrowski closed the 'Szafka na dokumenty' #1164 container.
[21:38:48	]Władek Dobrowski opened the 'Szafka na dokumenty' #790 container.
[21:38:51	]Władek Dobrowski closed the 'Szafka na dokumenty' #790 container.
[21:39:13	]Władek Dobrowski has gained a 'Zniszczona lampka' #32279.
[21:39:43	]Władek Dobrowski opened the 'Schowek w Slumsach' stash.
[21:39:46	]Władek Dobrowski ran 'combine' on item 'Klej' (#21502)
[21:39:48	]Władek Dobrowski closed the 'Schowek w Slumsach' stash.
[21:39:58	]Władek Dobrowski opened the 'Schowek w Slumsach' stash.
[21:40:01	]Władek Dobrowski has lost a 'Klej' #21502.
[21:40:01	]Władek Dobrowski has transferred a 'Klej' #21502 to a container with the name 'Schowek w Slumsach' #377.
[21:40:04	]Władek Dobrowski has lost a 'Pudełko gwoździ' #28143.
[21:40:04	]Władek Dobrowski has transferred a 'Pudełko gwoździ' #28143 to a container with the name 'Schowek w Slumsach' #377.
[21:40:08	]Władek Dobrowski closed the 'Schowek w Slumsach' stash.
[21:40:15	]Władek Dobrowski has performed the 'Wytwórz Łom' action, gaining 200 experience in crafting.
[21:40:15	]Władek Dobrowski has gained a 'Łom' #32280.
[21:40:20	]Władek Dobrowski opened the 'Schowek w Slumsach' stash.
[21:40:23	]Władek Dobrowski has lost a 'Pudełko wkrętów' #25731.
[21:40:23	]Władek Dobrowski has transferred a 'Pudełko wkrętów' #25731 to a container with the name 'Schowek w Slumsach' #377.
[21:40:24	]Władek Dobrowski has lost a 'Żelazo' #32278.
[21:40:24	]Władek Dobrowski has transferred a 'Żelazo' #32278 to a container with the name 'Schowek w Slumsach' #377.
