[08:31:15	]Neo-Wolffe has connected.
[22:10:45	]Zahir Taha has lost a 'Boş Kavanoz' #155168.
[22:10:45	][IC] HULUSİ KERİM: Lısteme baksana.
[22:10:48	]Zahir Taha ran 'drop' on item 'Breen Suyu' (#162982)
[22:10:48	]Zahir Taha has lost a 'Breen Suyu' #162982.
[22:10:50	]Zahir Taha ran 'drop' on item 'Boş Kavanoz' (#162985)
[22:10:50	]Zahir Taha has lost a 'Boş Kavanoz' #162985.
[22:10:51	]Valeria Martin ran 'Write' on item 'ANA YEMEK LİSTESİ ' (#162547)
[22:10:52	]Zahir Taha ran 'drop' on item 'Boş Viski Şişesi' (#156356)
[22:10:52	]Zahir Taha has lost a 'Boş Viski Şişesi' #156356.
[22:10:53	]Kemal Şengör ran 'Open' on item 'Rasyon' (#162936)
[22:10:53	]Kemal Şengör has gained a 'Yapay Macun' #162994.
[22:10:53	]Kemal Şengör has gained a 'Breen Suyu' #162995.
[22:10:53	]Kemal Şengör has gained a '15 Kredi Kuponu' #162996.
[22:10:55	]Zahir Taha ran 'drop' on item 'Boş Kupa' (#147366)
[22:10:55	]Zahir Taha has lost a 'Boş Kupa' #147366.
[22:10:57	]Kemal Şengör ran 'Consume' on item 'Yapay Macun' (#162994)
[22:10:57	]Kemal Şengör has gained a 'Boş Kavanoz' #162997.
[22:10:59	][ME] C24:i5.(X)KING-19: Üstüne koşar ve itmeyi dener yorgun olduğu için başaramıyor.
[22:10:59	]Kemal Şengör ran 'Consume' on item 'Breen Suyu' (#162995)
[22:10:59	]Kemal Şengör has gained a level -2 long boost in Zeka.
[22:10:59	]Kemal Şengör has gained a level -1 long boost in Algı.
[22:10:59	]Kemal Şengör has gained a 'Boş Breen'in Suyu' #162998.
[22:11:00	]nikita has gained a 'Bitki Saksısı' #162999.
[22:11:02	][IC] C24:i5.(X)KING-19: <:: Off... ::>
[22:11:03	][IC] C24:i3.KING-58: Ahhaha.
[22:11:04	]nikita ran 'drop' on item 'Bitki Saksısı' (#162999)
[22:11:04	]nikita has lost a 'Bitki Saksısı' #162999.
[22:11:04	][IC] C24:i3.KING-58: Haha.
[22:11:05	][IC] C24:i3.KING-58: HAHAHA.
[22:11:06	][IC] C24:i3.KING-58: AHAHAHAHA.
[22:11:07	][IC] C24:i5.(X)KING-19: <:: Bi git ya. ::>
[22:11:07	][IC] Valeria Martin: Pahalı biraz.
[22:11:08	][ME] C24:i3.KING-58: kahkaha atıyor
[22:11:10	][IC] C24:i3.KING-58: AHAHAHAHW.
[22:11:11	]Valeria Martin ran 'Write' on item 'İÇEÇEK LİSTESİ FİYATLARI' (#162544)
[22:11:12	]Connie Harbor has given himself a paper.
[22:11:12	]Connie Harbor has gained a 'Kağıt' #163000.
[22:11:12	]C24:i3.KING-58 has taken 5 damage from ix_item.
[22:11:12	]C24:i3.KING-58 has taken 5 damage from ix_item.
[22:11:12	]C24:i3.KING-58 has taken 5 damage from ix_item.
[22:11:12	]C24:i3.KING-58 has taken 5 damage from ix_item.
[22:11:14	][ME] C24:i3.KING-58: koşup üstüne atlar
[22:11:15	][IC] HULUSİ KERİM: Ama o fiyattan.
[22:11:16	]Michael Harrington ran 'drop' on item 'Benefactor Edition Sigara Paketi' (#128319)
[22:11:16	]Michael Harrington has lost a 'Benefactor Edition Sigara Paketi' #128319.
[22:11:16	][IC] HULUSİ KERİM: Vermıyorum.
[22:11:17	]Valeria Martin ran 'Write' on item 'YİYİCEK FİYAT MENÜSÜ' (#162545)
[22:11:20	][IC] C24:i5.(X)KING-19: <:: Agh. ::>
[22:11:23	][IC] HULUSİ KERİM: Indirim yapıyorum.
[22:11:23	][ME] C24:i3.KING-58: sarılır ve sıkıca kavrar
[22:11:25	]Alfred Caston has taken 1 damage from env_fire.
[22:11:27	][PICKUP DISPENSER] THE ÖMER ( Zahir Taha ) picked up an item from the pickup dispenser.
[22:11:27	]Zahir Taha has gained a 'Bank Soda Üzüm' #163001.
[22:11:30	][ME] C24:i3.KING-58: omzunu hafifçe ısırır
[22:11:31	]Zahir Taha ran 'Consume' on item 'Bank Soda Üzüm' (#163001)
[22:11:31	]Zahir Taha has updated their Zeka long boost target to 2 (current : 5).
[22:11:31	]Zahir Taha has gained a level 1 long boost in Çeviklik.
[22:11:31	]Zahir Taha has gained a 'Plastik Çöp' #163002.
[22:11:31	][IC] Valeria Martin: O zaman listeye yaz.
[22:11:34	][IC] C24:i3.KING-58: HIAAMMM.
[22:11:36	][IC] C24:i3.KING-58: YERİM SENİİİ.
[22:11:38	][IC] C24:i3.KING-58: Haha.
[22:11:39	][IC] HULUSİ KERİM: Sağolun.
[22:11:46	][IC] HULUSİ KERİM: Buyur.
[22:11:47	][ME] C24:i5.(X)KING-19: İtmeyi dener ama başarısız...
[22:11:53	][ME] C24:i3.KING-58: daha da sıkı sarılır
[22:11:54	][IC] C24:i3.KING-58: BENDEN.
[22:11:56	][IC] C24:i3.KING-58: KAÇAMAN.
[22:11:57	][ME] Michael Harrington: Bombayı eline alır
[22:11:58	][IC] C24:i3.KING-58: SENİN KARTIN YOK MU.
[22:11:59	][ME] C24:i5.(X)KING-19: Güç uyguladığı için yorulur.
[22:12:02	][IC] C24:i3.KING-58: BEN SENİ BIRAKAMANNN.
[22:12:04	]Victorian (STEAM_0:0:577700614) has disconnected.
[22:12:05	]Michael Harrington ran SAM command 'asay' with arguments: 'bomba var burda ama alabiliyormuyum'
[22:12:11	][ME] C24:i3.KING-58: sarılıyor ve sıkıca kavrıyor
[22:12:12	][IC] C24:i3.KING-58: Şöyle.
[22:12:12	]Valeria Martin ran 'take' on item 'Boş Breen'in Suyu' (#162507)
[22:12:12	]Valeria Martin has gained a 'Boş Breen'in Suyu' #162507.
[22:12:12	][LOOC] HULUSİ KERİM: mat_specular 0 konsola bunu yaz ama oyunun bıraz kasıcak takılcak sonra geçiçcek
[22:12:14	][IC] C24:i3.KING-58: Kokun sinsin biraz.
[22:12:16	]Connie Harbor entered observer.
[22:12:16	][LOOC] C24:i5.(X)KING-19: ben gidiyorum
[22:12:16	]Hector Sanders entered observer.
[22:12:17	]Connie Harbor claimed a report by Michael Harrington (Goblin [MG]).
[22:12:18	]Connie Harbor ran SAM command 'goto' with arguments: '#11'
[22:12:20	][IC] C24:i3.KING-58: Kimin kocasıyım belli olsun.
[22:12:22	][LOOC] Connie Harbor: easter egg bu askdlnajs
[22:12:22	]Hector Sanders ran SAM command 'goto' with arguments: 'michael'
[22:12:26	][LOOC] C24:i3.KING-58: nope
[22:12:27	][LOOC] C24:i5.(X)KING-19: yarın devam ben gidiyom
[22:12:28	][LOOC] Michael Harrington: Aga alamıyozmu
[22:12:30	][LOOC] C24:i3.KING-58: nope
[22:12:31	][LOOC] C24:i3.KING-58: nope
[22:12:32	][LOOC] C24:i3.KING-58: nope
[22:12:33	][LOOC] C24:i3.KING-58: nope
[22:12:33	][LOOC] Connie Harbor: alamıyosun olum tabii
[22:12:34	][LOOC] C24:i5.(X)KING-19: bb
[22:12:38	]Valeria Martin opened the 'Buzdolabı' #10442 container.
[22:12:38	]Valeria Martin closed the 'Buzdolabı' #10442 container.
[22:12:38	][LOOC] C24:i3.KING-58: ermenisin olum
[22:12:40	][LOOC] C24:i3.KING-58: sg
[22:12:42	]Alfred Caston used command '/ToggleRaise'.
[22:12:47	]Koh'Lach ran SAM command 'asay' with arguments: 'Hastanede garip bir prop var.'
[22:12:51	]Michael Harrington has taken 1 damage from worldspawn.
[22:12:52	]Connie Harbor ran SAM command 'goto' with arguments: 'koh'
[22:12:53	][LOOC] C24:i5.(X)KING-19: ağlamican kanka şimdi rolümü yapıp gidiyorum
[22:12:58	]Connie Harbor has used a context menu option with the name: ixpropviewowner
[22:12:59	][LOOC] C24:i3.KING-58: pekii
[22:13:04	][LOOC] Connie Harbor: revain yine yapmış yapacağını
[22:13:07	]Connie Harbor has fired a toolgun with the name: remover
[22:13:08	]Connie Harbor has fired a toolgun with the name: remover
[22:13:08	]Connie Harbor has fired a toolgun with the name: remover
[22:13:09	][ME] C24:i5.(X)KING-19: Kişiyi yorgunca iter ve bir şey söyler.
[22:13:10	][LOOC] Koh'Lach: :D
[22:13:11	]Connie Harbor claimed a report by Koh'Lach (Scientist).
[22:13:13	][IC] C24:i3.KING-58: Aah..
[22:13:16	][IC] C24:i5.(X)KING-19: <:: Uyucam rahat bırak beni bi. ::>
[22:13:16	][IC] C24:i3.KING-58: Biraz.. Acıdı.
[22:13:19	][IC] C24:i3.KING-58: Hayır.
[22:13:22	][IC] C24:i3.KING-58: Beraber.
[22:13:23	]Michael Harrington opened the 'Buzdolabı' #10436 container.
[22:13:23	][IC] C24:i3.KING-58: Uyuyacağız.
[22:13:23	]Michael Harrington closed the 'Buzdolabı' #10436 container.
[22:13:24	]Michael Harrington opened the 'Buzdolabı' #10436 container.
[22:13:24	]Michael Harrington closed the 'Buzdolabı' #10436 container.
[22:13:26	]Michael Harrington opened the 'Buzdolabı' #10436 container.
[22:13:26	]Alfred Caston used command '/ToggleRaise'.
[22:13:27	]Hector Sanders used command '/Achievement Michael He found a bomb!'.
[22:13:29	]Michael Harrington has gained a 'Cheddar Peynir Dilimi' #156731 from a container with the name 'Buzdolabı' #10436.
[22:13:30	][IC] C24:i3.KING-58: Haha.
[22:13:30	]Michael Harrington has gained a 'Simit' #156732 from a container with the name 'Buzdolabı' #10436.
[22:13:31	][LOOC] C24:i5.(X)KING-19: /me bah çeker
[22:13:31	]Michael Harrington closed the 'Buzdolabı' #10436 container.
[22:13:31	][IC] C24:i3.KING-58: Şaka yapıyorum.
[22:13:34	][IC] C24:i3.KING-58: Dikkat et kendine bitanem.
[22:13:36	][IC] C24:i3.KING-58: Görüşürüz.
[22:13:37	]Alfred Caston used command '/ToggleRaise'.
[22:13:39	]C24:i3.KING-58 ran 'take' on item 'PMG-5 (AUG) Gaz Maskesi' (#162390)
[22:13:39	]C24:i3.KING-58 has gained a 'PMG-5 (AUG) Gaz Maskesi' #162390.
[22:13:39	]C24:i5.(X)KING-19 has taken 3 damage from worldspawn.
[22:13:43	]C24:i3.KING-58 ran SAM command 'hp' with arguments: '58' '109'
[22:13:43	]C24:i3.KING-58 entered observer.
[22:13:44	][LOOC] C24:i5.(X)KING-19: LŞDGFMGİMNFDOŞGFD
[22:13:44	]C24:i3.KING-58 is fully healed.
[22:13:45	]C24:i3.KING-58 ran SAM command 'hp' with arguments: '58' '100'
[22:13:46	]C24:i3.KING-58 exited observer at their location.
[22:13:48	]Alfred Caston used command '/ToggleRaise'.
[22:13:48	]Shane Walsh has unloaded their "C24:i5.(X)KING-19" character.
[22:13:50	]Valeria Martin has acquired his ration, gaining 0 credits, 0 wages and a ration ration.
[22:13:51	]C24:i3.KING-58 used command '/Mentor prop damage'.
[22:13:58	]C24:i3.KING-58 ran SAM command 'armor' with arguments: '58' '50'
[22:14:01	]Hector Sanders ran 'drop' on item 'Connie Harbor'a Mektup' (#162976)
[22:14:01	]Hector Sanders has lost a 'Connie Harbor'a Mektup' #162976.
[22:14:03	]Valeria Martin ran 'take' on item 'Rasyon' (#163005)
[22:14:03	]Valeria Martin has gained a 'Rasyon' #163005.
[22:14:06	]Alfred Caston has gained a 'Bitki Saksısı' #163006.
[22:14:06	]Alfred Caston has gained a 'Kırık Klavye' #163007.
[22:14:06	][LOOC] HULUSİ KERİM: düzelmesi lazım
[22:14:06	]Valeria Martin ran 'Open' on item 'Rasyon' (#163005)
[22:14:06	]Valeria Martin has gained a 'Yapay Macun' #163008.
[22:14:06	]Valeria Martin has gained a 'Breen Suyu' #163009.
[22:14:06	]Valeria Martin has gained a '15 Kredi Kuponu' #163010.
[22:14:07	]Hector Sanders exited observer at their location.
[22:14:09	]Alfred Caston ran 'drop' on item 'Kırık Klavye' (#163007)
[22:14:09	]Alfred Caston has lost a 'Kırık Klavye' #163007.
[22:14:10	]Alfred Caston ran 'drop' on item 'Bitki Saksısı' (#163006)
[22:14:10	]Alfred Caston has lost a 'Bitki Saksısı' #163006.
[22:14:10	]Valeria Martin ran 'Consume' on item 'Breen Suyu' (#163009)
[22:14:10	]Valeria Martin has updated their Zeka long boost target to -2 (current : 2).
[22:14:10	]Valeria Martin has wasted a level -1 long boost in Algı (current: -1; target: 0).
[22:14:10	]Valeria Martin has gained a 'Boş Breen'in Suyu' #163011.
[22:14:10	]Alfred Caston ran 'drop' on item 'Boş Paket Servis' (#162988)
[22:14:10	]Alfred Caston has lost a 'Boş Paket Servis' #162988.
[22:14:13	]Shane Walsh (STEAM_0:0:195372324) has disconnected.
[22:14:16	]Valeria Martin ran 'Use' on item '15 Kredi Kuponu' (#163010)
[22:14:18	]Valeria Martin has used a coupon at a ration dispenser, gaining 15 credits.
[22:14:21	]C24:i3.KING-58 entered observer.
[22:14:30	]Connie Harbor exited observer at their location.
[22:14:30	][LOOC] Kemal Şengör: bu tam olark ne işe yaradı
[22:14:31	]Connie Harbor ran 'Write' on item 'Connie Harbor'a Mektup' (#162976)
[22:14:38	]Alfred Caston used command '/ToggleRaise'.
[22:14:41	]Michael Harrington has gained level 5 in the Hız skill.
[22:14:43	][LOOC] HULUSİ KERİM: rasyondakı morluklar gıtmısmı bak anlarsın
[22:14:43	]C24:i3.KING-58 ran 'Write' on item 'Connie Harbor'a Mektup' (#162976)
[22:14:54	][LOOC] HULUSİ KERİM: normal oldu yanı morluk bısıler gıttı
[22:15:06	]Kemal Şengör ran 'drop' on item 'Dayanıksız Metal Boru' (#162986)
[22:15:06	]Kemal Şengör has lost a 'Dayanıksız Metal Boru' #162986.
[22:15:06	]C24:i3.KING-58 exited observer at their location.
[22:15:07	][IC] Alfred Caston: Nerde buranın çıkışı amk.
[22:15:07	]Alfred Caston is fully healed.
[22:15:07	]C24:i3.KING-58 entered observer.
[22:15:08	][PICKUP DISPENSER] buqi ( Hector Sanders ) picked up an item from the pickup dispenser.
[22:15:08	]Hector Sanders has gained a 'Daire Anahtarı' #163012.
[22:15:08	][PICKUP DISPENSER] buqi ( Hector Sanders ) picked up an item from the pickup dispenser.
[22:15:08	]Hector Sanders has gained a '30 Kredi Kuponu' #163013.
[22:15:09	][IC] Connie Harbor: Mektup bırakmışsın.
[22:15:11	][IC] Connie Harbor: Dallama.
[22:15:12	]HULUSİ KERİM ran 'take' on item 'Dayanıksız Metal Boru' (#162986)
[22:15:12	]HULUSİ KERİM has gained a 'Dayanıksız Metal Boru' #162986.
[22:15:12	][IC] Michael Harrington: Gel.
[22:15:15	]Hector Sanders ran 'Use' on item '30 Kredi Kuponu' (#163013)
[22:15:17	]Hector Sanders has used a coupon at a ration dispenser, gaining 30 credits.
[22:15:20	][IC] Kemal Şengör: Ne yapabilirim.
[22:15:21	][IC] Hector Sanders: Ha!
[22:15:21	]Alfred Caston used command '/ToggleRaise'.
[22:15:21	][LOOC] HULUSİ KERİM: şlwqkrqşwlekwq
[22:15:22	][IC] Hector Sanders: Pardon.
[22:15:22	][IC] Kemal Şengör: Ses.
[22:15:24	][IC] Hector Sanders: Fark etmedim.
[22:15:32	][IC] Hector Sanders: Dostum n'aber?
[22:15:34	][IC] HULUSİ KERİM: Bunla pek bişi yapılıcak gıbı durmuyo.
[22:15:35	][IC] Connie Harbor: İyi, sen?
[22:15:40	][IC] Hector Sanders: Iyidir, seni sormalı?
[22:15:41	][IC] HULUSİ KERİM: Hırsızlara karsı.
[22:15:43	][IC] HULUSİ KERİM: Korurum.
[22:15:44	][IC] HULUSİ KERİM: Haha.
[22:15:47	][IC] Connie Harbor: Uhh...
[22:15:48	][PICKUP DISPENSER] THE ÖMER ( Zahir Taha ) picked up an item from the pickup dispenser.
[22:15:48	]Zahir Taha has gained a 'Bank Soda Üzüm' #163014.
[22:15:52	][IC] Connie Harbor: *İyi...* Sen?
[22:15:53	][IC] Hector Sanders: Iyiyim sağ ol.
[22:15:54	]C24:i3.KING-58 exited observer at their location.
[22:15:58	][IC] HULUSİ KERİM: Aynen.
[22:16:00	]HULUSİ KERİM ran 'drop' on item 'Dayanıksız Metal Boru' (#162986)
[22:16:00	]HULUSİ KERİM has lost a 'Dayanıksız Metal Boru' #162986.
[22:16:01	][ME] Hector Sanders: kafasını kaşır
[22:16:05	][IC] Hector Sanders: 2 kere mi iyi misin dedim?
[22:16:06	]Kemal Şengör ran 'drop' on item 'Eskimiş Oyuncak Bebek' (#162987)
[22:16:06	]Kemal Şengör has lost a 'Eskimiş Oyuncak Bebek' #162987.
[22:16:08	]HULUSİ KERİM ran 'take' on item 'Dayanıksız Metal Boru' (#162986)
[22:16:08	]HULUSİ KERİM has gained a 'Dayanıksız Metal Boru' #162986.
[22:16:11	]nikita ran 'take' on item 'Eskimiş Oyuncak Bebek' (#162987)
[22:16:11	]nikita has gained a 'Eskimiş Oyuncak Bebek' #162987.
[22:16:18	][IC] Connie Harbor: Evet, burada beklediğinin mektubunu da buraya yollamışsın.
[22:16:21	][IC] Connie Harbor: Pek parlak biri değilsin ha?
[22:16:23	]HULUSİ KERİM ran 'drop' on item 'Dayanıksız Metal Boru' (#162986)
[22:16:23	]HULUSİ KERİM has lost a 'Dayanıksız Metal Boru' #162986.
[22:16:23	]Alfred Caston used command '/ToggleRaise'.
[22:16:26	][IC] Valeria Martin: Hey.
[22:16:28	][IC] Hector Sanders: Ne öyle bir şeymi dedim?
[22:16:28	]C24:i3.KING-58 entered observer.
[22:16:31	][IC] Zahir Taha: Evet?
[22:16:38	][IC] Valeria Martin: Arkanı dönsene bi.
[22:16:41	]Alfred Caston used command '/ToggleRaise'.
[22:16:41	][IC] Connie Harbor: Kafada sıkıntı mı var?
[22:16:42	][IC] Zahir Taha: Biraz iki adım ötede dursana.
[22:16:43	]C24:i3.KING-58 exited observer at their location.
[22:16:44	]Scientist has unloaded their "Koh'Lach" character.
[22:16:45	][IC] Valeria Martin: Sırtında birşey var.
[22:16:48	]Handschar | Leibs loaded the character 'Handschar | Leibs'
[22:16:48	][IC] Hector Sanders: Bu zamanlar böyle.
[22:16:50	]Handschar | Leibs entered observer.
[22:16:52	][IC] Zahir Taha: Yapışık oldu.
[22:16:55	][IC] Hector Sanders: Önceki şehir travma yarattı.
[22:16:56	]Handschar | Leibs exited observer at their location.
[22:16:57	]Handschar | Leibs entered observer.
[22:17:00	][IC] Connie Harbor: Tabi, nomral.
[22:17:05	][ME] Zahir Taha: arkasına hızlıca döner ve arkasına tekrardan bakar.
[22:17:07	][IC] Hector Sanders: Nomral... Evet.
[22:17:09	][IC] Hector Sanders: Şimdi.
[22:17:11	][IC] Valeria Martin: Sırtında dedim.
[22:17:12	]Alfred Caston used command '/ToggleRaise'.
[22:17:13	]Handschar | Leibs exited observer at their location.
[22:17:15	]Alfred Caston used command '/ToggleRaise'.
[22:17:17	][LOOC] HULUSİ KERİM: zaten sivil korumalar ıkmıs yok oyunda 
[22:17:21	][IC] Zahir Taha: Sırtımda ceketim var.
[22:17:22	][IC] Hector Sanders: Şehir 24'e yapacağımız vardiya listelerini tuttuk mu?
[22:17:27	][IC] Zahir Taha: Çıkarabilirim.
[22:17:27	]Connie Harbor entered observer.
[22:17:30	]Alfred Caston has gained a '20rnd Mini-14 Magazine' #142792.
[22:17:30	]Alfred Caston has lost a '20rnd Mini-14 Magazine' #142791.
[22:17:33	]Alfred Caston ran 'combine' on item '20rnd Mini-14 Magazine' (#142792)
[22:17:34	]Connie Harbor exited observer at their location.
[22:17:35	]Alfred Caston used command '/ToggleRaise'.
[22:17:36	]Hector Sanders entered observer.
[22:17:36	]Hector Sanders exited observer at their location.
[22:17:36	]Hector Sanders entered observer.
[22:17:37	]Alfred Caston used command '/ToggleRaise'.
[22:17:37	]Hector Sanders exited observer at their location.
[22:17:45	]Alfred Caston used command '/ToggleRaise'.
[22:17:48	]Handschar | Leibs entered observer.
[22:17:52	]Connie Harbor entered observer.
[22:17:55	]Alfred Caston used command '/ToggleRaise'.
[22:18:05	]Hector Sanders entered observer.
[22:18:06	]Hector Sanders entered observer.
[22:18:08	]Hector Sanders exited observer at their location.
[22:18:08	]Handschar | Leibs exited observer at their location.
[22:18:20	]Hector Sanders has spawned a 'Entity [553][pfx8_04]'.
[22:18:24	]Connie Harbor entered observer.
[22:18:28	]Hector Sanders has spawned a 'Entity [1473][pfx8_04]'.
[22:18:29	]Alfred Caston destroyed a 'Kırık Biyokilit' #163016.
[22:18:31	]Connie Harbor exited observer at their location.
[22:18:33	]Vatandaş used command '/CharSetName handschar Vatandaş'.
[22:18:34	]Alfred Caston used command '/ToggleRaise'.
[22:18:37	]Vatandaş entered observer.
[22:18:40	]Vatandaş exited observer at their location.
[22:18:40	]Alfred Caston used command '/ToggleRaise'.
[22:18:42	]Vatandaş entered observer.
[22:18:43	]Hector Sanders has spawned a 'Entity [1466][pfx8_04]'.
[22:18:51	]Vatandaş exited observer at their location.
[22:18:53	]Hector Sanders has spawned a 'Entity [1469][pfx8_03_alt]'.
[22:19:01	][IC] Hector Sanders: Ben gman.
[22:19:01	]Alfred Caston destroyed a 'Kırık Biyokilit' #163017.
[22:19:02	][LOOC] HULUSİ KERİM: ben cıkcam beyler
[22:19:03	]Alfred Caston used command '/ToggleRaise'.
[22:19:06	][IC] Connie Harbor: Rasputin abi?
[22:19:06	]Connie Harbor entered observer.
[22:19:06	]Connie Harbor exited observer at their location.
[22:19:08	][LOOC] Zahir Taha: vurma artık
[22:19:08	][ME] Valeria Martin: şahısın ensesine vurup kaçar
[22:19:08	][IC] Hector Sanders: Aynen.
[22:19:11	][LOOC] Kemal Şengör: ok
[22:19:14	]Connie Harbor entered observer.
[22:19:21	][IC] Hector Sanders: Bir keresinde şehre döndüğümde, bir adamın bir Hunter'ı sadece yumruklarıyla alt ettiğini gördüm.
[22:19:22	]Connie Harbor entered observer.
[22:19:27	][IC] Hector Sanders: Aaaaaaaah!
[22:19:27	]Alfred Caston ran 'drop' on item 'Incendiary Grenade' (#142978)
[22:19:27	]Alfred Caston has lost a 'Incendiary Grenade' #142978.
[22:19:30	][IC] Hector Sanders: Aaaaaaaah!
[22:19:32	][IC] Hector Sanders: Tanrım! Orası antikalarla doluydu!
[22:19:35	]Connie Harbor entered observer.
[22:19:38	]Alfred Caston ran 'take' on item 'Incendiary Grenade' (#142978)
[22:19:38	]Alfred Caston has gained a 'Incendiary Grenade' #142978.
[22:19:41	][IC] Zahir Taha: Gerçekten komikti.
[22:19:42	]Alfred Caston used command '/CharSearch'.
[22:19:44	]Alfred Caston used command '/CharSearch'.
[22:19:47	]Michael Harrington has gained a 'Incendiary Grenade' #142978.
[22:19:47	]Alfred Caston has transferred a 'Incendiary Grenade' #142978 to a container with the name 'Michael Harrington' #10872.
[22:19:48	]Hector Sanders has spawned a 'Entity [1466][pfx6_02]'.
[22:19:48	]Alfred Caston has gained a 'Cheddar Peynir Dilimi' #156731 from a container with the name 'Michael Harrington' #10872.
[22:20:08	]Michael Harrington is fully healed.
[22:20:09	][IC] Hector Sanders: Asdasd.
[22:20:11	]Alastor (STEAM_0:1:601523827) has disconnected.
[22:20:15	][IC] Hector Sanders: Sa.
[22:20:16	]mini peqqa (STEAM_0:1:549865538) has disconnected.
[22:20:17	][IC] Connie Harbor: As.
[22:20:27	]Vatandaş entered observer.
[22:20:28	]Vatandaş entered observer.
[22:20:28	]Michael Harrington ran 'Equip' on item 'Incendiary Grenade' (#142978)
[22:20:29	]Connie Harbor entered observer.
[22:20:29	]Vatandaş exited observer at their location.
