[15:04:36	]Shane Walsh has connected.
[16:42:33	][IC] Mehmet Güler: Tamam.
[16:42:38	][IC] C24:i4.HELIX-86: <:: Hadi,. ::>
[16:42:50	]C24:CpT.KING-1 has enabled persistence for 'models/props_vehicles/carparts_tire01a.mdl'.
[16:42:50	]C24:CpT.KING-1 has used a context menu option with the name: persist
[16:42:51	]C24:CpT.KING-1 has enabled persistence for 'models/props_vehicles/carparts_tire01a.mdl'.
[16:42:51	]C24:CpT.KING-1 has used a context menu option with the name: persist
[16:42:53	]C24:CpT.KING-1 has spawned 'models/props_vehicles/carparts_tire01a.mdl'.
[16:43:13	][IC] C24:i4.HELIX-86: <:: Ne yapıyorsun? ::>
[16:43:17	]C24:CpT.KING-1 has spawned 'models/props_lab/partsbin01.mdl'.
[16:43:24	][IC] C24:i4.HELIX-86: <:: Çöpleri. ::>
[16:43:25	]C24:CpT.KING-1 has spawned 'models/props_junk/garbage_bag001a.mdl'.
[16:43:28	][IC] C24:i4.HELIX-86: <:: Temizle. ::>
[16:43:30	]C24:CpT.KING-1 has spawned 'models/props_c17/metalPot001a.mdl'.
[16:43:40	]C24:CpT.KING-1 has used a context menu option with the name: remove
[16:43:40	][IC] Mehmet Güler: Tamam gidiyorum.
[16:43:42	]C24:CpT.KING-1 has spawned 'models/props_c17/doll01.mdl'.
[16:43:44	][IC] C24:i4.HELIX-86: <:: Hdi. ::>
[16:43:48	]C24:CpT.KING-1 has spawned 'models/props_c17/clock01.mdl'.
[16:44:04	]C24:CpT.KING-1 has spawned 'models/props_junk/garbage_newspaper001a.mdl'.
[16:44:07	][IC] C24:i4.HELIX-86: <:: KOŞMA. ::>
[16:44:09	]C24:CpT.KING-1 has spawned 'models/props_junk/PopCan01a.mdl'.
[16:44:12	][Y] C24:i4.HELIX-86: <:: DUR. ::>
[16:44:17	][Y] C24:i4.HELIX-86: <:: DUR. ::>
[16:44:25	]Mehmet Güler was just knocked out due to: hit by stunstick owned by C24:i4.HELIX-86
[16:44:25	]C24:CpT.KING-1 has enabled persistence for 'models/props_c17/doll01.mdl'.
[16:44:25	]C24:CpT.KING-1 has used a context menu option with the name: persist
[16:44:26	]C24:CpT.KING-1 has enabled persistence for 'models/props_junk/popcan01a.mdl'.
[16:44:26	]C24:CpT.KING-1 has used a context menu option with the name: persist
[16:44:27	]C24:CpT.KING-1 has enabled persistence for 'models/props_c17/clock01.mdl'.
[16:44:27	]C24:CpT.KING-1 has used a context menu option with the name: persist
[16:44:29	][IC] Mehmet Güler: Durrrr.
[16:44:31	]C24:CpT.KING-1 has enabled persistence for 'models/props_c17/furniturewashingmachine001a.mdl'.
[16:44:31	]C24:CpT.KING-1 has used a context menu option with the name: persist
[16:44:32	][IC] C24:i4.HELIX-86: <:: Neden durmuyorsun. ::>
[16:44:33	][IC] Mehmet Güler: Temizliyodum.
[16:44:34	]C24:CpT.KING-1 entered observer.
[16:44:35	][IC] C24:i4.HELIX-86: <:: Hmph. ::>
[16:44:36	]Mehmet Güler used command '/CharGetUp'.
[16:44:37	]Mehmet Güler used command '/CharGetUp'.
[16:44:38	][IC] C24:i4.HELIX-86: <:: Koşma dedim. ::>
[16:44:44	][IC] Mehmet Güler: Görmedim.
[16:44:44	]C24:CpT.KING-1 exited observer at their location.
[16:44:47	]C24:CpT.KING-1 entered observer.
[16:44:48	][IC] Mehmet Güler: Özür dilerim.
[16:44:49	]C24:CpT.KING-1 exited observer at their location.
[16:44:49	][IC] C24:i4.HELIX-86: <:: Bağırdım sana. ::>
[16:44:50	]C24:CpT.KING-1 has spawned 'models/props_c17/FurnitureWashingmachine001a.mdl'.
[16:44:53	][IC] C24:i4.HELIX-86: <:: Onudamı duymadın. ::>
[16:45:06	][IC] Mehmet Güler: Bağırdın mı ses gelmedi.
[16:45:15	][Y] C24:i4.HELIX-86: <:: GELMİYORMU. ::>
[16:45:15	][IC] Mehmet Güler: Şaka yapmıyorum.
[16:45:26	][IC] C24:i4.HELIX-86: <:: Temizle ve işini yap. ::>
[16:45:29	][IC] C24:i4.HELIX-86: <:: Şimdi. ::>
[16:45:29	][IC] Mehmet Güler: Tamam.
[16:45:31	]Mehmet Güler used command '/CharGetUp'.
[16:45:46	]C24:CpT.KING-1 has spawned 'models/props_lab/reciever_cart.mdl'.
[16:45:49	][IC] Mehmet Güler: Temizleyemiyorum.
[16:45:54	]Theodore Abernathy is no longer afk. Total time spent AFK: 670
[16:45:57	]C24:CpT.KING-1 has spawned 'models/props_junk/PlasticCrate01a.mdl'.
[16:46:03	]Theodore Abernathy entered observer.
[16:46:08	]C24:CpT.KING-1 entered observer.
[16:46:08	]C24:CpT.KING-1 exited observer at their location.
[16:46:09	][IC] Mehmet Güler: Tamam.
[16:46:21	]C24:CpT.KING-1 has spawned 'models/props_junk/garbage_milkcarton002a.mdl'.
[16:46:35	]C24:CpT.KING-1 has spawned 'models/props_lab/desklamp01.mdl'.
[16:46:45	]C24:CpT.KING-1 has spawned 'models/props_junk/ravenholmsign.mdl'.
[16:46:56	]C24:CpT.KING-1 has enabled persistence for 'models/props_junk/ravenholmsign.mdl'.
[16:46:56	]C24:CpT.KING-1 has used a context menu option with the name: persist
[16:46:56	][IC] Mehmet Güler: Destek masasına geldim.
[16:46:58	]C24:CpT.KING-1 has enabled persistence for 'models/props_junk/plasticcrate01a.mdl'.
[16:46:58	]C24:CpT.KING-1 has used a context menu option with the name: persist
[16:46:59	]C24:CpT.KING-1 has enabled persistence for 'models/props_lab/reciever_cart.mdl'.
[16:46:59	]C24:CpT.KING-1 has used a context menu option with the name: persist
[16:47:00	]C24:CpT.KING-1 entered observer.
[16:47:53	][IC] Mehmet Güler: Geldim.
[16:47:58	][IC] C24:i4.HELIX-86: <:: Güzel. ::>
[16:48:00	][IC] C24:i4.HELIX-86: <:: Gel. ::>
[16:48:02	]Zalo'Kar exited observer at their location.
[16:48:06	][IC] C24:i4.HELIX-86: <:: Doğrula. ::>
[16:48:13	]Mehmet Güler used command '/ID'.
[16:48:18	]C24:CpT.KING-1 has fired a toolgun with the name: remover
[16:48:18	]C24:CpT.KING-1 has fired a toolgun with the name: remover
[16:48:22	]Zalo'Kar entered observer.
[16:48:38	][IC] C24:i4.HELIX-86: <:: Güzel sadakat puanı aldın. ::>
[16:48:39	]Zalo'Kar exited observer at their location.
[16:48:40	]Zalo'Kar has spawned 'models/props_junk/wood_crate002a.mdl'.
[16:48:44	][IC] Mehmet Güler: SAĞ OL.
[16:48:46	][IC] C24:i4.HELIX-86: <:: Gidebilirsin şimdi. ::>
[16:48:49	]Zalo'Kar has spawned 'models/props_junk/wood_crate001a_damaged.mdl'.
[16:48:53	]Zalo'Kar has spawned 'models/props_junk/wood_pallet001a.mdl'.
[16:48:55	]Zalo'Kar has spawned 'models/props_junk/wood_pallet001a.mdl'.
[16:49:12	][IC] C24:i4.HELIX-86: <:: Bak bana. ::>
[16:49:16	][IC] C24:i4.HELIX-86: <:: Bana bak. ::>
[16:49:22	][IC] C24:i4.HELIX-86: <:: Koşma diyorum sana. ::>
[16:49:25	][IC] C24:i4.HELIX-86: <:: Son uyarım. ::>
[16:49:28	][IC] Mehmet Güler: Tamam.
[16:49:31	][IC] C24:i4.HELIX-86: <:: Yoksa cezai işlem. ::>
[16:49:34	][IC] C24:i4.HELIX-86: <:: Olucak. ::>
[16:49:38	][IC] C24:i4.HELIX-86: <:: İlerle! ::>
[16:50:01	]C24:i4.HELIX-86 ran 'Consume' on item 'Tuzlu su' (#66036)
[16:50:29	]C24:i4.HELIX-86 used command '/Radio Kaptan HELIX için olan dağıtıcı nerde?'.
[16:50:54	][IC] C24:i4.HELIX-86: <:: UNION. ::>
[16:50:56	]C24:CpT.KING-1 has spawned a 'Entity [3699][arcade_pacman]'.
[16:51:10	]Zalo'Kar has spawned 'models/props_junk/cardboard_box001b.mdl'.
[16:51:12	]Zalo'Kar has spawned 'models/props_junk/cardboard_box001a.mdl'.
[16:51:23	]Zalo'Kar has enabled persistence for 'models/props_junk/cardboard_box001a.mdl'.
[16:51:23	]Zalo'Kar has used a context menu option with the name: persist
[16:51:24	]Zalo'Kar has enabled persistence for 'models/props_junk/wood_crate001a_damaged.mdl'.
[16:51:24	]Zalo'Kar has used a context menu option with the name: persist
[16:51:24	]Zalo'Kar has enabled persistence for 'models/props_junk/wood_crate002a.mdl'.
[16:51:24	]Zalo'Kar has used a context menu option with the name: persist
[16:51:25	]Zalo'Kar has enabled persistence for 'models/props_junk/wood_pallet001a.mdl'.
[16:51:25	]Zalo'Kar has used a context menu option with the name: persist
[16:51:27	]Zalo'Kar created a 'Büyük Kutu' container.
[16:51:27	]Zalo'Kar has used a context menu option with the name: wncontainer_create
[16:51:35	]Zalo'Kar has used a context menu option with the name: remove
[16:51:36	]Zalo'Kar has spawned 'models/props_junk/wood_crate001a_damaged.mdl'.
[16:51:40	]Zalo'Kar has spawned 'models/props_junk/wood_crate001a.mdl'.
[16:51:42	][IC] Mehmet Güler: Destek masasına birisi gelebilir mi.
[16:51:46	]C24:i4.HELIX-86 used command '/Radio Kaptan?'.
[16:51:49	]Zalo'Kar created a 'Kutu' container.
[16:51:49	]Zalo'Kar has used a context menu option with the name: wncontainer_create
[16:52:01	]Zalo'Kar has spawned 'models/props_junk/plasticbucket001a.mdl'.
[16:52:02	]Zalo'Kar has spawned 'models/props_junk/MetalBucket02a.mdl'.
[16:52:03	]Zalo'Kar has spawned 'models/props_junk/metalgascan.mdl'.
[16:52:05	]Zalo'Kar has spawned 'models/props_junk/plasticbucket001a.mdl'.
[16:52:16	][LOOC] C24:CpT.KING-1: Açıklamanı düzelt
[16:52:24	][IC] Mehmet Güler: Tamam.
[16:52:26	][LOOC] C24:CpT.KING-1: xd'yi kaldır
[16:52:54	]Zalo'Kar has spawned 'models/props_junk/propane_tank001a.mdl'.
[16:52:56	]C24:i4.HELIX-86 used command '/PM C24:CpT aga bu helix dağıtıcısı nerde?'.
[16:53:06	]C24:CpT.KING-1 used command '/PM HELIX Ayarlanmadı'.
[16:53:18	][IC] Mehmet Güler: Ne yazıcaktım düzeltmek için.
[16:53:18	]C24:i4.HELIX-86 used command '/PM C24:CpT hayda ne zaman ayarlanacak'.
[16:53:18	]C24:CpT.KING-1 used command '/PM HELIX Ayarlıyacağım şimdi'.
[16:53:26	]C24:i4.HELIX-86 used command '/PM C24:CpT tamam'.
[16:53:34	]C24:i4.HELIX-86 used command '/PM C24:CpT kolay gelsin'.
[16:53:38	]Zalo'Kar has enabled persistence for 'models/props_junk/plasticbucket001a.mdl'.
[16:53:38	]Zalo'Kar has used a context menu option with the name: persist
[16:53:41	]Zalo'Kar has spawned 'models/props_trainstation/TrackSign01.mdl'.
[16:53:43	]Zalo'Kar has spawned 'models/props_junk/propane_tank001a.mdl'.
[16:53:48	]Zalo'Kar entered observer.
[16:53:51	]C24:CpT.KING-1 has spawned a 'Entity [3696][ix_vendor]'.
[16:53:55	]Zalo'Kar exited observer at their location.
[16:53:55	]C24:CpT.KING-1 has used a context menu option with the name: vendor_edit
[16:54:00	]Zalo'Kar has spawned 'models/props_dev/test_whitebox.mdl'.
[16:54:04	]Mehmet Güler used command '/CharDesc'.
[16:54:05	]Zalo'Kar has spawned 'models/props_trainstation/train_boxcar_damaged.mdl'.
[16:54:06	]Zalo'Kar has spawned 'models/props_skybox/coast01.mdl'.
[16:54:08	]Zalo'Kar has spawned 'models/props_street/mail_dropbox.mdl'.
[16:54:09	]Zalo'Kar has spawned 'models/props_street/electrical_box02.mdl'.
[16:54:11	]Zalo'Kar has spawned 'models/props_street/electrical_box02.mdl'.
[16:54:14	][IC] Mehmet Güler: Tamam yaptım.
[16:54:14	]Zalo'Kar has spawned 'models/props_street/electrical_box01.mdl'.
[16:54:19	]C24:CpT.KING-1 has used a context menu option with the name: vendor_edit
[16:54:20	]Mehmet Güler used command '/CharDesc'.
[16:54:25	]Zalo'Kar has enabled persistence for 'models/props_street/electrical_box01.mdl'.
[16:54:25	]Zalo'Kar has used a context menu option with the name: persist
[16:54:27	]Zalo'Kar has spawned 'models/props_rooftop/train_signalbox_01.mdl'.
[16:54:31	]Zalo'Kar has enabled persistence for 'models/props_rooftop/train_signalbox_01.mdl'.
[16:54:31	]Zalo'Kar has used a context menu option with the name: persist
[16:54:40	]Zalo'Kar entered observer.
[16:54:43	]Zalo'Kar has fired a toolgun with the name: rope
[16:54:48	]Zalo'Kar has fired a toolgun with the name: rope
[16:54:48	]Zalo'Kar has fired a toolgun with the name: rope
[16:54:50	]Zalo'Kar has fired a toolgun with the name: rope
[16:54:52	]Zalo'Kar has fired a toolgun with the name: rope
[16:54:53	]Zalo'Kar has fired a toolgun with the name: rope
[16:54:54	]Zalo'Kar has fired a toolgun with the name: rope
[16:54:56	]Zalo'Kar has fired a toolgun with the name: rope
[16:54:57	]Zalo'Kar has fired a toolgun with the name: rope
[16:54:57	]Zalo'Kar has fired a toolgun with the name: rope
[16:54:59	]Zalo'Kar has fired a toolgun with the name: rope
[16:55:06	]Zalo'Kar has fired a toolgun with the name: rope
[16:55:08	]Zalo'Kar exited observer at their location.
[16:55:11	]Zalo'Kar entered observer.
[16:55:12	]Zalo'Kar exited observer at their location.
[16:55:17	]Zalo'Kar has spawned 'models/props_lab/powerbox01a.mdl'.
[16:55:19	]Zalo'Kar has spawned 'models/props_lab/powerbox02a.mdl'.
[16:55:24	]Zalo'Kar has spawned 'models/props_lab/powerbox01a.mdl'.
[16:55:29	]Zalo'Kar has spawned 'models/props_lab/powerbox02a.mdl'.
[16:55:30	]Zalo'Kar has spawned 'models/props_lab/powerbox02b.mdl'.
[16:55:33	]Zalo'Kar has spawned 'models/props_lab/powerbox02d.mdl'.
[16:55:34	]Zalo'Kar has spawned 'models/props_lab/powerbox03a.mdl'.
[16:55:40	]Zalo'Kar has spawned 'models/props_lab/powerbox02d.mdl'.
[16:55:54	]Zalo'Kar has fired a toolgun with the name: rope
[16:55:56	]Zalo'Kar has fired a toolgun with the name: rope
[16:55:56	]Zalo'Kar has fired a toolgun with the name: rope
[16:55:58	]Zalo'Kar entered observer.
[16:55:59	]Zalo'Kar has fired a toolgun with the name: rope
[16:56:01	]Zalo'Kar exited observer at their location.
[16:56:07	]Zalo'Kar has spawned 'models/props_junk/garbage_sixpackbox01a_fullsheet.mdl'.
[16:56:14	]Zalo'Kar has spawned 'models/props/de_dust/palm_tree_head_skybox.mdl'.
[16:56:25	]Zalo'Kar has spawned 'models/props/cs_militia/trees3.mdl'.
[16:56:27	]Zalo'Kar has spawned 'models/props/de_dust/du_palm_tree01_skybx.mdl'.
[16:56:28	]Zalo'Kar has spawned 'models/props/de_dust/palm_tree_trunk.mdl'.
[16:56:29	]Zalo'Kar has spawned 'models/props/de_inferno/tree_small.mdl'.
[16:56:31	]Zalo'Kar has spawned 'models/props/de_tides/tides_streetlight.mdl'.
[16:56:31	]C24:i4.HELIX-86 used the 'John Doe' vendor.
[16:56:36	]C24:CpT.KING-1 used the 'John Doe' vendor.
[16:56:39	][IC] Mehmet Güler: Kimse yok mu?
[16:56:42	]C24:CpT.KING-1 has used a context menu option with the name: vendor_edit
[16:56:42	]Zalo'Kar entered observer.
[16:56:45	]Theodore Abernathy exited observer at their location.
[16:56:49	]C24:i4.HELIX-86 used the 'John Doe' vendor.
[16:56:51	]Zalo'Kar exited observer at their location.
[16:56:51	]Theodore Abernathy entered observer.
[16:56:56	]Theodore Abernathy exited observer at their location.
[16:57:10	]C24:i4.HELIX-86 used the 'Helix Ekipman Dağıtıcısı' vendor.
[16:57:18	]C24:CpT.KING-1 used the 'Helix Ekipman Dağıtıcısı' vendor.
[16:57:21	]C24:i4.HELIX-86 used the 'Helix Ekipman Dağıtıcısı' vendor.
[16:57:25	]C24:i4.HELIX-86 used the 'Helix Ekipman Dağıtıcısı' vendor.
[16:57:26	]C24:i4.HELIX-86 has gained 0 chips.
[16:57:26	]C24:i4.HELIX-86 has gained a 'Smoke Grenade' #67935.
[16:57:33	]C24:CpT.KING-1 has used a context menu option with the name: vendor_edit
[16:57:45	][IC] Theodore Abernathy: Deli misin.
[16:57:48	]Zalo'Kar has spawned 'models/props_junk/TrashDumpster02b.mdl'.
[16:57:50	][IC] Mehmet Güler: Yok.
[16:57:52	]Zalo'Kar has spawned 'models/props_junk/TrashDumpster02b.mdl'.
[16:57:55	][IC] Theodore Abernathy: Niye eğilip kalkıyorsun.
[16:58:02	][IC] Mehmet Güler: Selam verdim.
[16:58:06	]C24:CpT.KING-1 has given himself a antidote.
[16:58:06	][IC] Theodore Abernathy: Öyle mi.
[16:58:06	]C24:CpT.KING-1 has gained a 'Antidote' #67936.
[16:58:16	]C24:CpT.KING-1 has used a context menu option with the name: vendor_edit
[16:58:21	]Zalo'Kar has used a context menu option with the name: door_lockunlock
[16:58:23	]Zalo'Kar has used a context menu option with the name: door_lockunlock
[16:58:25	]Zalo'Kar entered observer.
[16:58:27	]Zalo'Kar exited observer at their location.
[16:58:27	]Zalo'Kar entered observer.
[16:58:29	]Zalo'Kar exited observer at their location.
[16:58:31	]Zalo'Kar entered observer.
[16:58:33	]Zalo'Kar exited observer at their location.
[16:58:51	]Zalo'Kar has spawned 'models/props_junk/cardboard_box003a.mdl'.
[16:58:55	]C24:CpT.KING-1 exited observer at their location.
[16:58:56	]Zalo'Kar has enabled persistence for 'models/props_junk/cardboard_box003a.mdl'.
[16:58:56	]Zalo'Kar has used a context menu option with the name: persist
[16:58:59	]C24:CpT.KING-1 has spawned a 'Entity [3853][ix_vendor]'.
[16:59:04	]C24:CpT.KING-1 has used a context menu option with the name: vendor_edit
[16:59:12	]Zalo'Kar entered observer.
[16:59:30	]Zalo'Kar has fired a toolgun with the name: duplicator
[16:59:30	]Zalo'Kar has spawned 'models/mosi/fallout4/props/fortifications/barricadewall02.mdl'.
[16:59:33	]C24:CpT.KING-1 has used a context menu option with the name: vendor_edit
[16:59:38	]Zalo'Kar exited observer at their location.
[16:59:48	]Zalo'Kar has spawned 'models/hunter/blocks/cube2x3x025.mdl'.
[16:59:48	]Zalo'Kar has fired a toolgun with the name: material
[16:59:50	]Zalo'Kar has fired a toolgun with the name: material
[16:59:58	]C24:CpT.KING-1 has used a context menu option with the name: vendor_edit
[17:00:04	]Zalo'Kar has spawned 'models/hunter/blocks/cube2x2x025.mdl'.
[17:00:07	]Zalo'Kar has spawned 'models/hunter/blocks/cube2x3x025.mdl'.
[17:00:12	]Zalo'Kar has spawned 'models/hunter/plates/plate2x2.mdl'.
[17:00:13	]Zalo'Kar has spawned 'models/hunter/plates/plate2x2.mdl'.
[17:00:15	]Zalo'Kar has spawned 'models/hunter/plates/plate2x3.mdl'.
[17:00:16	]Zalo'Kar has fired a toolgun with the name: material
[17:00:23	]Zalo'Kar has used a context menu option with the name: collision_off
[17:00:26	]Zalo'Kar has used a context menu option with the name: remove
[17:00:30	]Zalo'Kar entered observer.
[17:00:36	]Mehmet Güler has acquired his ration, gaining 0 credits, 0 wages and a ration ration.
[17:00:37	]Zalo'Kar exited observer at their location.
[17:00:39	]Zalo'Kar has spawned 'models/hunter/plates/plate1x2.mdl'.
[17:00:40	]Zalo'Kar has spawned 'models/hunter/plates/plate1x3.mdl'.
[17:00:43	]Zalo'Kar has spawned 'models/hunter/plates/plate2x2.mdl'.
[17:00:49	]Mehmet Güler ran 'take' on item 'Rasyon' (#67937)
[17:00:49	]Mehmet Güler has gained a 'Rasyon' #67937.
[17:00:59	]Zalo'Kar has fired a toolgun with the name: material
[17:01:01	]Mehmet Güler ran 'Open' on item 'Rasyon' (#67937)
[17:01:01	]Mehmet Güler has gained a 'Yapay Macun' #67938.
[17:01:01	]Mehmet Güler has gained a 'Breen'in Suyu' #67939.
[17:01:01	]Mehmet Güler has gained a '15 Kredi Kuponu' #67940.
[17:01:05	]C24:CpT.KING-1 has used a context menu option with the name: vendor_edit
[17:01:08	]Zalo'Kar has spawned 'models/hunter/plates/plate1x2.mdl'.
[17:01:09	]Zalo'Kar has spawned 'models/hunter/plates/plate1x3.mdl'.
[17:01:12	]Zalo'Kar has spawned 'models/hunter/plates/plate1x2.mdl'.
[17:01:13	]Zalo'Kar has fired a toolgun with the name: material
[17:01:30	]Theodore Abernathy ran 'drop' on item '#27767 Kimlik Kartı' (#67625)
[17:01:30	]Theodore Abernathy has lost a '#27767 Kimlik Kartı' #67625.
[17:01:37	]Theodore Abernathy ran 'take' on item '#27767 Kimlik Kartı' (#67625)
[17:01:37	]Theodore Abernathy has gained a '#27767 Kimlik Kartı' #67625.
[17:01:37	]C24:CpT.KING-1 has used a context menu option with the name: vendor_edit
[17:01:43	]Zalo'Kar entered observer.
[17:01:46	]C24:CpT.KING-1 entered observer.
[17:01:50	]Zalo'Kar exited observer at their location.
[17:01:56	]Zalo'Kar has enabled persistence for 'models/hunter/plates/plate1x2.mdl'.
[17:01:56	]Zalo'Kar has used a context menu option with the name: persist
[17:01:56	]Zalo'Kar has enabled persistence for 'models/hunter/plates/plate2x2.mdl'.
[17:01:56	]Zalo'Kar has used a context menu option with the name: persist
[17:01:57	]Mehmet Güler ran 'Consume' on item 'Yapay Macun' (#67938)
[17:01:58	]Mehmet Güler has gained a 'Boş Kavanoz' #67941.
[17:01:58	]Zalo'Kar entered observer.
[17:02:02	]C24:CpT.KING-1 has given himself a chess_dummy.
[17:02:03	]C24:CpT.KING-1 has gained a 'Satranç Masası Montaj Kiti' #67942.
[17:02:09	]C24:CpT.KING-1 ran 'drop' on item 'Satranç Masası Montaj Kiti' (#67942)
[17:02:09	]C24:CpT.KING-1 has lost a 'Satranç Masası Montaj Kiti' #67942.
[17:02:11	]C24:CpT.KING-1 has used a context menu option with the name: remove
[17:02:16	]Zalo'Kar exited observer at their location.
[17:02:26	]Zalo'Kar entered observer.
[17:02:28	]Zalo'Kar exited observer at their location.
[17:02:51	]Zalo'Kar has spawned 'models/maxofs2d/gm_painting.mdl'.
[17:02:52	]C24:CpT.KING-1 opened the 'Dolap' #6417 container.
[17:02:54	]C24:CpT.KING-1 closed the 'Dolap' #6417 container.
[17:02:54	]Zalo'Kar has fired a toolgun with the name: precision
[17:02:55	]C24:CpT.KING-1 opened the 'Dropped Items' #6520 container.
[17:02:59	]C24:CpT.KING-1 ran 'Consume' on item 'Simit' (#67873)
[17:02:59	]C24:CpT.KING-1 has updated their Zeka long boost target to 2 (current : 5).
[17:03:00	]Zalo'Kar has fired a toolgun with the name: material
[17:03:00	]C24:CpT.KING-1 ran 'Consume' on item 'Bir Fincan Kahve' (#67892)
[17:03:00	]C24:CpT.KING-1 extended their level 2 long boost in Çeviklik.
[17:03:00	]C24:CpT.KING-1 has gained a 'Boş Kahve Fincanı' #67943.
[17:03:03	]Zalo'Kar entered observer.
[17:03:03	]C24:CpT.KING-1 ran 'drop' on item 'Boş Kahve Fincanı' (#67943)
[17:03:03	]C24:CpT.KING-1 has lost a 'Boş Kahve Fincanı' #67943.
[17:03:04	]C24:CpT.KING-1 closed the 'Dropped Items' #6520 container.
[17:03:06	]C24:CpT.KING-1 has used a context menu option with the name: remove
[17:03:07	]C24:CpT.KING-1 has used a context menu option with the name: remove
[17:03:08	]Zalo'Kar exited observer at their location.
[17:03:16	]C24:CpT.KING-1 opened the 'Dolap' #6417 container.
[17:03:18	]C24:CpT.KING-1 closed the 'Dolap' #6417 container.
[17:03:21	]C24:CpT.KING-1 has used a context menu option with the name: remove
[17:03:41	][IC] Mehmet Güler: Çıkmam gerek.
[17:03:41	]C24:CpT.KING-1 exited observer at their location.
[17:03:49	]C24:CpT.KING-1 has spawned 'models/props_wasteland/controlroom_storagecloset001a.mdl'.
[17:03:54	][LOOC] C24:i4.HELIX-86: olm ordan yazma amk yaw LOOC tan yaz bunları
[17:03:54	]C24:CpT.KING-1 has spawned 'models/props_wasteland/controlroom_storagecloset001a.mdl'.
[17:04:03	]C24:CpT.KING-1 has spawned 'models/props_wasteland/controlroom_storagecloset001a.mdl'.
[17:04:04	][LOOC] C24:i4.HELIX-86: bendende izin alma çıkmak için delimisin
