[15:08:05	]Ender has connected.
[17:45:12	]Polat Çakar has transferred a 'Lead Pipe' #65765 to a container with the name 'Kişisel Depo' #6315.
[17:45:12	]Polat Çakar closed the 'Kişisel Depo' stash.
[17:45:13	]Wilson Dawson opened the 'Kişisel Depo' stash.
[17:45:13	]Wilson Dawson closed the 'Kişisel Depo' stash.
[17:45:15	]Wilson Dawson opened the 'Kişisel Depo' stash.
[17:45:37	]Wilson Dawson closed the 'Kişisel Depo' stash.
[17:46:12	]C45:i4.HELIX-86 opened the 'Çöp Kutusu' #6273 container.
[17:46:12	]C45:i4.HELIX-86 closed the 'Çöp Kutusu' #6273 container.
[17:46:12	]Polat Çakar ran 'take' on item 'Araç Kiti' (#64364)
[17:46:12	]Polat Çakar has gained a 'Araç Kiti' #64364.
[17:46:13	]C45:i4.HELIX-86 opened the 'Çöp Kutusu' #6271 container.
[17:46:13	]C45:i4.HELIX-86 closed the 'Çöp Kutusu' #6271 container.
[17:46:15	]Polat Çakar ran 'take' on item 'Levye' (#64468)
[17:46:15	]Polat Çakar has gained a 'Levye' #64468.
[17:46:15	]C45:i4.HELIX-86 used the 'Sivil Koruma Tedarikçisi' vendor.
[17:46:16	]Polat Çakar opened the 'Dropped Items' #6316 container.
[17:46:20	]C45:i4.HELIX-86 used the 'Sivil Koruma Tedarikçisi' vendor.
[17:46:22	]Polat Çakar has gained a 'SK Maskesi' #52450 from a container with the name 'Dropped Items' #6316.
[17:46:31	]Polat Çakar has gained a 'Lastik Kelepçe' #52465 from a container with the name 'Dropped Items' #6316.
[17:46:36	]Polat Çakar has gained a 'Hasarlı SK Üniforması' #65769 from a container with the name 'Dropped Items' #6316.
[17:46:38	]Polat Çakar has gained a 'El Feneri' #52448 from a container with the name 'Dropped Items' #6316.
[17:46:41	]Polat Çakar has gained a '17rnd Usp-Şarjörü' #52481 from a container with the name 'Dropped Items' #6316.
[17:46:42	]Polat Çakar has gained a '17rnd Usp-Şarjörü' #52482 from a container with the name 'Dropped Items' #6316.
[17:46:45	]Polat Çakar has gained a '17rnd Usp-Şarjörü' #52483 from a container with the name 'Dropped Items' #6316.
[17:46:47	]Polat Çakar has gained a 'Onarım Kaplaması' #52472 from a container with the name 'Dropped Items' #6316.
[17:46:52	]Scientist loaded the character 'S10/OWS.GHOST-54'
[17:46:52	]Polat Çakar has gained a 'Identity Card Creation Device' #52454 from a container with the name 'Dropped Items' #6316.
[17:46:54	]Polat Çakar closed the 'Dropped Items' #6316 container.
[17:46:57	]S10/OWS.GHOST-54 is fully healed.
[17:47:55	]Polat Çakar opened the 'Kişisel Depo' stash.
[17:48:00	][LOOC] C45:i4.HELIX-86: adminmisin
[17:48:11	][LOOC] S10/OWS.GHOST-54: yok. 
[17:48:18	][LOOC] S10/OWS.GHOST-54: scientist
[17:48:22	][IC] C45:i4.HELIX-86: Ya dure.
[17:48:33	][LOOC] C45:i4.HELIX-86: ota gelicem aq
[17:48:37	]Polat Çakar ran 'combine' on item 'Adrenalin' (#61288)
[17:48:38	]Polat Çakar ran 'combine' on item 'Adrenalin' (#61288)
[17:48:39	]Polat Çakar ran 'combine' on item 'Adrenalin' (#61288)
[17:48:43	][LOOC] S10/OWS.GHOST-54: karşılık verme.
[17:48:45	]Polat Çakar has lost a 'Onarım Kaplaması' #52472.
[17:48:45	]Polat Çakar has transferred a 'Onarım Kaplaması' #52472 to a container with the name 'Kişisel Depo' #6315.
[17:48:49	][LOOC] S10/OWS.GHOST-54: iki tarafta haksız olur.
[17:49:00	]Polat Çakar ran 'drop' on item 'Dikişli Kumaş' (#65699)
[17:49:00	]Polat Çakar has lost a 'Dikişli Kumaş' #65699.
[17:49:01	][LOOC] S10/OWS.GHOST-54: standart ekipmanlarını kuşan. ve role devam et.
[17:49:08	]Polat Çakar has lost a 'Araç Kiti' #64364.
[17:49:08	]Polat Çakar has transferred a 'Araç Kiti' #64364 to a container with the name 'Kişisel Depo' #6315.
[17:49:09	]C45:i4.HELIX-86 used the 'Sivil Koruma Tedarikçisi' vendor.
[17:49:12	]Polat Çakar closed the 'Kişisel Depo' stash.
[17:49:14	]C45:i4.HELIX-86 has gained a 'SK Maskesi' #65772.
[17:49:15	][LOOC] S10/OWS.GHOST-54: ticketta haklı çıkınca rrol resetlenir
[17:49:15	]C45:i4.HELIX-86 has gained a 'SK Üniforması' #65773.
[17:49:22	][LOOC] S10/OWS.GHOST-54: ve bazı işlemler uygulanır.
[17:49:54	]Polat Çakar is fully healed.
[17:49:54	]C45:i4.HELIX-86 used the 'Sivil Koruma Tedarikçisi' vendor.
[17:49:59	]C45:i4.HELIX-86 has gained a 'El Feneri' #65774.
[17:50:02	]C45:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65775.
[17:50:03	]C45:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65776.
[17:50:03	]C45:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65777.
[17:50:04	]C45:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65778.
[17:50:04	]C45:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65779.
[17:50:05	]C45:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65780.
[17:50:05	]C45:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65781.
[17:50:28	]C45:i4.HELIX-86 used the 'Sivil Koruma Tedarikçisi' vendor.
[17:50:29	]Polat Çakar ran 'take' on item 'Çiğ Headcrab Eti' (#65254)
[17:50:29	]Polat Çakar has gained a 'Çiğ Headcrab Eti' #65254.
[17:50:31	]C45:i4.HELIX-86 has gained a '9mm Tabanca Mermisi' #65782.
[17:50:31	]Wilson Dawson has taken 5 damage from npc_headcrab.
[17:50:31	]C45:i4.HELIX-86 has gained a '9mm Tabanca Mermisi' #65783.
[17:50:32	]C45:i4.HELIX-86 has gained a '9mm Tabanca Mermisi' #65784.
[17:50:32	]C45:i4.HELIX-86 has gained a '9mm Tabanca Mermisi' #65785.
[17:50:33	]C45:i4.HELIX-86 has gained a '9mm Tabanca Mermisi' #65786.
[17:50:33	]C45:i4.HELIX-86 has gained a '9mm Tabanca Mermisi' #65787.
[17:50:33	]Polat Çakar has taken 21 damage from worldspawn.
[17:50:33	]C45:i4.HELIX-86 has gained a '9mm Tabanca Mermisi' #65788.
[17:50:34	]C45:i4.HELIX-86 has gained a '9mm Tabanca Mermisi' #65789.
[17:50:34	]C45:i4.HELIX-86 has gained a '9mm Tabanca Mermisi' #65790.
[17:50:38	]C45:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65780)
[17:50:39	]C45:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65779)
[17:50:40	]C45:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65781)
[17:50:41	]Polat Çakar ran 'use' on item 'Dezenfektan' (#53154)
[17:50:41	]Polat Çakar has performed the 'Use Dezenfektan' action, gaining 4 experience in medicine.
[17:50:41	]Polat Çakar was disinfected by Polat Çakar for 71 seconds.
[17:50:41	]C45:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65781)
[17:50:42	]C45:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65776)
[17:50:42	]Polat Çakar ran 'use' on item 'Ağrı Kesici' (#52440)
[17:50:42	]Polat Çakar has performed the 'Use Ağrı Kesici' action, gaining 22 experience in medicine.
[17:50:43	]C45:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65777)
[17:50:44	]C45:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65777)
[17:50:45	]C45:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65778)
[17:50:47	]C45:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65775)
[17:50:48	]C45:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65775)
[17:50:50	]Polat Çakar opened the 'Dropped Items' #6309 container.
[17:50:50	]C45:i4.HELIX-86 used the 'Sivil Koruma Tedarikçisi' vendor.
[17:50:50	]Polat Çakar closed the 'Dropped Items' #6309 container.
[17:50:51	]Polat Çakar opened the 'Dropped Items' #6309 container.
[17:50:53	]C45:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65791.
[17:50:54	]C45:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65792.
[17:50:54	]Polat Çakar closed the 'Dropped Items' #6309 container.
[17:50:54	]C45:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65793.
[17:50:55	]C45:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65794.
[17:50:55	]C45:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65795.
[17:50:56	]C45:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65796.
[17:50:56	]C45:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65797.
[17:51:00	]Polat Çakar opened the 'Dropped Items' #6309 container.
[17:51:07	]C45:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65797)
[17:51:08	]C45:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65793)
[17:51:10	]Polat Çakar closed the 'Dropped Items' #6309 container.
[17:51:10	]C45:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65793)
[17:51:11	]C45:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65796)
[17:51:13	]C45:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65796)
[17:51:14	]C45:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65792)
[17:51:16	]C45:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65792)
[17:51:17	]C45:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65795)
[17:51:18	]C45:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65794)
[17:51:20	]C45:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65794)
[17:51:26	]C45:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65791)
[17:51:29	]Polat Çakar opened the 'Dropped Items' #6309 container.
[17:51:29	]Polat Çakar closed the 'Dropped Items' #6309 container.
[17:51:30	]Polat Çakar opened the 'Dropped Items' #6309 container.
[17:51:32	]C45:i4.HELIX-86 ran 'combine' on item 'Ammunition Pouch' (#50000)
[17:51:33	]C45:i4.HELIX-86 ran 'combine' on item 'Ammunition Pouch' (#50000)
[17:51:36	]C45:i4.HELIX-86 used the 'Sivil Koruma Tedarikçisi' vendor.
[17:51:39	]C45:i4.HELIX-86 has gained a '9mm Tabanca Mermisi' #65798.
[17:51:39	]C45:i4.HELIX-86 has gained a '9mm Tabanca Mermisi' #65799.
[17:51:40	]C45:i4.HELIX-86 has gained a '9mm Tabanca Mermisi' #65800.
[17:51:40	]C45:i4.HELIX-86 has gained a '9mm Tabanca Mermisi' #65801.
[17:51:41	]Wilson Dawson opened the 'Dropped Items' #6309 container.
[17:51:44	]C45:i4.HELIX-86 ran 'combine' on item 'Ammunition Pouch' (#50000)
[17:51:45	]C45:i4.HELIX-86 ran 'combine' on item 'Ammunition Pouch' (#50000)
[17:51:46	]C45:i4.HELIX-86 ran 'combine' on item 'Ammunition Pouch' (#50000)
[17:51:46	]Polat Çakar closed the 'Dropped Items' #6309 container.
[17:51:47	]C45:i4.HELIX-86 ran 'combine' on item 'Ammunition Pouch' (#50000)
[17:51:47	]Wilson Dawson has gained a 'Lastik Kelepçe' #65657 from a container with the name 'Dropped Items' #6309.
[17:51:47	]Polat Çakar closed the 'Dropped Items' #6309 container.
[17:51:49	]C45:i4.HELIX-86 used the 'Sivil Koruma Tedarikçisi' vendor.
[17:51:54	]C45:i4.HELIX-86 has gained a 'Stunstick' #65805.
[17:51:56	]C45:i4.HELIX-86 has gained a 'USP-45' #65806.
[17:51:57	]C45:i4.HELIX-86 has gained a 'Lastik Kelepçe' #65807.
[17:51:57	]C45:i4.HELIX-86 has gained a 'Lastik Kelepçe' #65808.
[17:51:57	]C45:i4.HELIX-86 has gained a 'Lastik Kelepçe' #65809.
[17:51:58	]C45:i4.HELIX-86 has gained a 'Lastik Kelepçe' #65810.
[17:51:58	]C45:i4.HELIX-86 has gained a 'Lastik Kelepçe' #65811.
[17:51:59	]C45:i4.HELIX-86 has gained a 'Çuval' #65812.
[17:51:59	]C45:i4.HELIX-86 has gained a 'Çuval' #65813.
[17:52:05	]Wilson Dawson opened the 'Dropped Items' #6309 container.
[17:52:10	]C45:i4.HELIX-86 used the 'Sivil Koruma Tedarikçisi' vendor.
[17:52:10	]Polat Çakar opened the 'Dropped Items' #6309 container.
[17:52:11	]Wilson Dawson has gained a 'Çuval' #65655 from a container with the name 'Dropped Items' #6309.
[17:52:12	]Wilson Dawson closed the 'Dropped Items' #6309 container.
[17:52:12	]Wilson Dawson has gained a 'Çuval' #65656 from a container with the name 'Dropped Items' #6309.
[17:52:14	]Wilson Dawson closed the 'Dropped Items' #6309 container.
[17:52:16	]C45:i4.HELIX-86 has gained a 'Identity Card Creation Device' #65814.
[17:52:25	]C45:i4.HELIX-86 has gained a 'Dezenfekte Bandaj Rulosu' #65815.
[17:52:25	]C45:i4.HELIX-86 has gained a 'Dezenfekte Bandaj Rulosu' #65816.
[17:52:26	]C45:i4.HELIX-86 has gained a 'Dezenfekte Bandaj Rulosu' #65817.
[17:52:26	]C45:i4.HELIX-86 has gained a 'Dezenfekte Bandaj Rulosu' #65818.
[17:52:38	]Polat Çakar ran 'Use' on item 'Çalışma Tezgahı' (#63681)
[17:52:45	]Wilson Dawson ran 'Use' on item 'Çalışma Tezgahı' (#63681)
[17:52:57	]Wilson Dawson has performed the 'Craft 17rnd Usp-Şarjörü' action, gaining 50 experience in crafting.
[17:52:57	]Wilson Dawson has gained a '17rnd Usp-Şarjörü' #65819.
[17:53:07	]C45:i4.HELIX-86 has changed C45:i4.HELIX-86's bodygroups.
[17:53:08	]Wilson Dawson ran 'Use' on item 'Çalışma Tezgahı' (#63681)
[17:53:17	]Polat Çakar ran 'Use' on item 'Çalışma Tezgahı' (#63681)
[17:53:25	]C45:i4.HELIX-86 ran 'Equip' on item 'USP-45' (#65806)
[17:53:27	]C45:i4.HELIX-86 ran 'Equip' on item 'Stunstick' (#65805)
[17:53:28	]C45:i4.HELIX-86 ran 'Equip' on item 'Combine PDA' (#41419)
[17:53:28	]Polat Çakar ran 'take' on item 'Basit Sarı Hap' (#65820)
[17:53:28	]Polat Çakar has gained a 'Basit Sarı Hap' #65820.
[17:53:34	]C45:i4.HELIX-86 used the 'Sağlık Tedarikçisi' vendor.
[17:53:41	]C45:i4.HELIX-86 ran 'combine' on item 'Tıbbi Çanta' (#53163)
[17:53:42	]C45:i4.HELIX-86 ran 'combine' on item 'Tıbbi Çanta' (#53163)
[17:53:43	]Polat Çakar ran 'Use' on item 'Çalışma Tezgahı' (#63681)
[17:53:43	]C45:i4.HELIX-86 ran 'combine' on item 'Tıbbi Çanta' (#53163)
[17:53:44	]C45:i4.HELIX-86 used the 'Sağlık Tedarikçisi' vendor.
[17:53:48	]C45:i4.HELIX-86 has gained a 'Adrenalin' #65821.
[17:53:50	]C45:i4.HELIX-86 has gained a 'Adrenalin' #65822.
[17:53:53	]C45:i4.HELIX-86 has gained a 'Kan Stabilizatörü' #65823.
[17:53:53	]C45:i4.HELIX-86 has gained a 'Kan Stabilizatörü' #65824.
[17:53:54	]S10/OWS.GHOST-54 used command '/PM helix birazdan geçerim sivil sen aktif olunca'.
[17:53:55	]C45:i4.HELIX-86 has gained a 'Dezenfektan' #65825.
[17:54:00	]C45:i4.HELIX-86 has gained a 'İlk Yardım Kiti' #65826.
[17:54:03	]C45:i4.HELIX-86 has gained a 'Morfin' #65827.
[17:54:05	]C45:i4.HELIX-86 has gained a 'Cerrahi Kit' #65828.
[17:54:10	]C45:i4.HELIX-86 ran 'combine' on item 'Tıbbi Çanta' (#53163)
[17:54:11	]C45:i4.HELIX-86 ran 'combine' on item 'Tıbbi Çanta' (#53163)
[17:54:11	]C45:i4.HELIX-86 ran 'combine' on item 'Tıbbi Çanta' (#53163)
[17:54:14	]C45:i4.HELIX-86 ran 'combine' on item 'Tıbbi Çanta' (#53163)
[17:54:20	]C45:i4.HELIX-86 ran 'combine' on item 'Tıbbi Çanta' (#53163)
[17:54:21	]C45:i4.HELIX-86 ran 'drop' on item 'Cerrahi Kit' (#65828)
[17:54:21	]C45:i4.HELIX-86 has lost a 'Cerrahi Kit' #65828.
[17:54:22	]C45:i4.HELIX-86 ran 'combine' on item 'Tıbbi Çanta' (#53163)
[17:54:25	]C45:i4.HELIX-86 ran 'combine' on item 'Tıbbi Çanta' (#53163)
[17:54:27	]C45:i4.HELIX-86 ran 'take' on item 'Cerrahi Kit' (#65828)
[17:54:27	]C45:i4.HELIX-86 has gained a 'Cerrahi Kit' #65828.
[17:54:28	]C45:i4.HELIX-86 ran 'combine' on item 'Tıbbi Çanta' (#53163)
[17:54:29	]C45:i4.HELIX-86 used the 'Sağlık Tedarikçisi' vendor.
[17:54:33	]C45:i4.HELIX-86 has gained a 'Tuzlu su' #65835.
[17:54:34	]C45:i4.HELIX-86 has gained a 'Sağlık Şırıngası' #65836.
[17:54:41	]Polat Çakar ran 'drop' on item 'SK Maskesi' (#52450)
[17:54:41	]Polat Çakar has lost a 'SK Maskesi' #52450.
[17:54:42	]Polat Çakar ran 'take' on item 'SK Maskesi' (#52450)
[17:54:42	]Polat Çakar has gained a 'SK Maskesi' #52450.
[17:55:03	]C45:i4.HELIX-86 used the 'Sağlık Tedarikçisi' vendor.
[17:55:06	]S10/OWS.GHOST-54 used command '/ToggleRaise'.
[17:55:07	]C45:i4.HELIX-86 ran 'take' on item 'Cerrahi Kit' (#65831)
[17:55:07	]C45:i4.HELIX-86 has gained a 'Cerrahi Kit' #65831.
[17:55:07	]S10/OWS.GHOST-54 used command '/ToggleRaise'.
[17:55:08	]C45:i4.HELIX-86 ran 'take' on item 'Ağrı Kesici' (#65829)
[17:55:08	]C45:i4.HELIX-86 has gained a 'Ağrı Kesici' #65829.
[17:55:08	]C45:i4.HELIX-86 used the 'Sağlık Tedarikçisi' vendor.
[17:55:11	]C45:i4.HELIX-86 ran 'take' on item 'Ağrı Kesici' (#65830)
[17:55:11	]C45:i4.HELIX-86 has gained a 'Ağrı Kesici' #65830.
[17:55:13	]C45:i4.HELIX-86 ran 'combine' on item 'Tıbbi Çanta' (#53163)
[17:55:14	]C45:i4.HELIX-86 ran 'combine' on item 'Tıbbi Çanta' (#53163)
[17:55:15	]C45:i4.HELIX-86 ran 'combine' on item 'Tıbbi Çanta' (#53163)
[17:55:19	]C45:i4.HELIX-86 ran 'combine' on item 'Tıbbi Çanta' (#53163)
[17:55:34	]Polat Çakar has taken 5 damage from worldspawn.
[17:56:19	]Polat Çakar has taken 5 damage from worldspawn.
[17:56:29	]Polat Çakar has taken 5 damage from worldspawn.
[17:56:34	]Polat Çakar has taken 5 damage from worldspawn.
[17:56:39	]Polat Çakar has taken 5 damage from worldspawn.
[17:56:44	]Polat Çakar has taken 5 damage from worldspawn.
[17:56:44	]S10/OWS.GHOST-54 used the 'VICE Dağıtıcısı' vendor.
[17:56:49	]Polat Çakar has taken 5 damage from worldspawn.
[17:56:51	]Polat Çakar ran 'use' on item 'Adrenalin' (#53167)
[17:56:51	]Polat Çakar has performed the 'Use Adrenalin' action, gaining 35 experience in medicine.
[17:56:51	]Polat Çakar has gained a level 4 short boost in Çeviklik.
[17:56:59	]Polat Çakar has taken 5 damage from worldspawn.
[17:57:04	]Polat Çakar has taken 5 damage from worldspawn.
[18:00:04	]Wilson Dawson has taken 10 damage from npc_zombie.
[18:00:06	]Wilson Dawson has taken 10 damage from npc_zombie.
[18:00:10	]Wilson Dawson ran 'Equip' on item 'Stunstick' (#62105)
[18:00:13	]Wilson Dawson has critically hit npc_zombie dealing 8 damage (CritChance was 0.99).
[18:00:15	]Wilson Dawson has critically hit npc_zombie dealing 8 damage (CritChance was 0.99).
[18:00:16	]Wilson Dawson has critically hit npc_zombie dealing 8 damage (CritChance was 0.99).
[18:00:17	]Wilson Dawson has taken 10 damage from npc_zombie.
[18:00:18	]Wilson Dawson has taken 10 damage from npc_zombie.
[18:00:20	]Wilson Dawson has taken 10 damage from npc_zombie.
[18:00:20	]Wilson Dawson has critically hit npc_zombie dealing 8 damage (CritChance was 0.99).
[18:00:21	]Wilson Dawson has critically hit npc_zombie dealing 8 damage (CritChance was 0.99).
[18:00:21	]Wilson Dawson has taken 10 damage from npc_zombie.
[18:00:23	]Wilson Dawson has critically hit npc_zombie dealing 8 damage (CritChance was 0.98).
[18:00:23	]Wilson Dawson has taken 10 damage from npc_zombie.
[18:00:24	]Wilson Dawson has critically hit npc_zombie dealing 8 damage (CritChance was 0.97).
[18:00:25	]Polat Çakar ran 'Equip' on item 'Levye' (#64468)
[18:00:37	]Wilson Dawson ran 'EquipUn' on item 'Stunstick' (#62105)
[18:00:38	]C45:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65797.
[18:00:40	]Polat Çakar ran 'give' on item 'Cerrahi Kit' (#61333)
[18:00:40	]Polat Çakar has performed the 'Use Cerrahi Kit' action, gaining 120 experience in medicine.
[18:00:40	]Wilson Dawson was disinfected by Polat Çakar for 444 seconds.
[18:00:40	]Wilson Dawson was bandaged by Polat Çakar for 84 HP.
[18:00:41	]Polat Çakar ran 'use' on item 'Cerrahi Kit' (#61333)
[18:00:41	]Polat Çakar has performed the 'Use Cerrahi Kit' action, gaining 117 experience in medicine.
[18:00:41	]Polat Çakar was disinfected by Polat Çakar for 444 seconds.
[18:00:41	]Polat Çakar was bandaged by Polat Çakar for 84 HP.
[18:00:42	]Polat Çakar ran 'use' on item 'Ağrı Kesici' (#52440)
[18:00:42	]Polat Çakar has performed the 'Use Ağrı Kesici' action, gaining 4 experience in medicine.
[18:00:47	]Polat Çakar ran 'take' on item 'Dikişli Kumaş' (#65837)
[18:00:47	]Polat Çakar has gained a 'Dikişli Kumaş' #65837.
[18:00:50	]Polat Çakar ran 'drop' on item 'Ağrı Kesici' (#52438)
[18:00:50	]Polat Çakar has lost a 'Ağrı Kesici' #52438.
[18:00:57	]Polat Çakar destroyed a 'Ağrı Kesici' #52438.
[18:01:19	]Polat Çakar ran 'EquipUn' on item 'Levye' (#64468)
[18:01:25	]Wilson Dawson ran 'take' on item 'İlk Yardım Kiti' (#65842)
[18:01:25	]Wilson Dawson has gained a 'İlk Yardım Kiti' #65842.
[18:01:27	]Wilson Dawson ran 'take' on item 'Morfin' (#65841)
[18:01:27	]Wilson Dawson has gained a 'Morfin' #65841.
[18:01:32	]Wilson Dawson ran 'take' on item 'Dezenfekte Bandaj Rulosu' (#65843)
[18:01:32	]Wilson Dawson has gained a 'Dezenfekte Bandaj Rulosu' #65843.
[18:01:41	]Polat Çakar ran 'take' on item 'Geliştirilmiş Kırmızı Hap' (#65844)
[18:01:41	]Polat Çakar has gained a 'Geliştirilmiş Kırmızı Hap' #65844.
